timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Thermocouple TempC 2
286.813,54.23,24.0,0.0,95.0,20.77,20.72
286.813,54.23,24.0,0.0,95.0,20.77,20.72
286.963,55.2,24.0,0.0,95.0,,
286.963,55.2,24.0,0.0,95.0,,
286.963,55.2,24.0,0.0,95.0,,
286.963,55.2,24.0,0.0,95.0,,
287.113,56.45,24.0,0.0,95.0,,
287.113,56.45,24.0,0.0,95.0,,
287.113,56.45,24.0,0.0,95.0,,
287.113,56.45,24.0,0.0,95.0,,
287.263,57.4,24.0,0.0,95.0,,
287.263,57.4,24.0,0.0,95.0,,
287.263,57.4,24.0,0.0,95.0,,
287.263,57.4,24.0,0.0,95.0,,
287.413,58.33,24.0,0.0,95.0,20.74,20.71
287.413,58.33,24.0,0.0,95.0,20.74,20.71
287.413,58.33,24.0,0.0,95.0,20.74,20.71
287.413,58.33,24.0,0.0,95.0,20.74,20.71
287.413,58.33,24.0,0.0,95.0,20.74,20.71
287.413,58.33,24.0,0.0,95.0,20.74,20.71
287.563,59.53,24.03,0.0,95.0,,
287.563,59.53,24.03,0.0,95.0,,
287.563,59.53,24.03,0.0,95.0,,
287.563,59.53,24.03,0.0,95.0,,
287.713,60.41,24.12,0.0,95.0,,
287.713,60.41,24.12,0.0,95.0,,
287.713,60.41,24.12,0.0,95.0,,
287.713,60.41,24.12,0.0,95.0,,
287.863,61.26,24.21,0.0,95.0,,
287.863,61.26,24.21,0.0,95.0,,
287.863,61.26,24.21,0.0,95.0,,
287.863,61.26,24.21,0.0,95.0,,
288.014,62.39,24.31,0.0,95.0,20.73,20.72
288.014,62.39,24.31,0.0,95.0,20.73,20.72
288.014,62.39,24.31,0.0,95.0,20.73,20.72
288.014,62.39,24.31,0.0,95.0,20.73,20.72
288.014,62.39,24.31,0.0,95.0,20.73,20.72
288.014,62.39,24.31,0.0,95.0,20.73,20.72
288.164,63.23,24.41,0.0,95.0,,
288.164,63.23,24.41,0.0,95.0,,
288.164,63.23,24.41,0.0,95.0,,
288.164,63.23,24.41,0.0,95.0,,
288.314,64.04,24.52,0.0,95.0,,
288.314,64.04,24.52,0.0,95.0,,
288.314,64.04,24.52,0.0,95.0,,
288.314,64.04,24.52,0.0,95.0,,
288.464,65.12,24.63,0.0,95.0,,
288.464,65.12,24.63,0.0,95.0,,
288.464,65.12,24.63,0.0,95.0,,
288.464,65.12,24.63,0.0,95.0,,
288.614,65.9,24.75,0.0,95.0,20.64,20.64
288.614,65.9,24.75,0.0,95.0,20.64,20.64
288.614,65.9,24.75,0.0,95.0,20.64,20.64
288.614,65.9,24.75,0.0,95.0,20.64,20.64
288.614,65.9,24.75,0.0,95.0,20.64,20.64
288.614,65.9,24.75,0.0,95.0,20.64,20.64
288.764,66.66,24.86,0.0,95.0,,
288.764,66.66,24.86,0.0,95.0,,
288.764,66.66,24.86,0.0,95.0,,
288.764,66.66,24.86,0.0,95.0,,
288.914,67.69,24.99,0.0,95.0,,
288.914,67.69,24.99,0.0,95.0,,
288.914,67.69,24.99,0.0,95.0,,
288.914,67.69,24.99,0.0,95.0,,
289.064,68.44,25.12,0.0,95.0,,
289.064,68.44,25.12,0.0,95.0,,
289.064,68.44,25.12,0.0,95.0,,
289.064,68.44,25.12,0.0,95.0,,
289.214,69.16,25.24,0.0,95.0,20.59,20.64
289.214,69.16,25.24,0.0,95.0,20.59,20.64
289.214,69.16,25.24,0.0,95.0,20.59,20.64
289.214,69.16,25.24,0.0,95.0,20.59,20.64
289.214,69.16,25.24,0.0,95.0,20.59,20.64
289.214,69.16,25.24,0.0,95.0,20.59,20.64
289.364,70.11,25.38,0.0,95.0,,
289.364,70.11,25.38,0.0,95.0,,
289.364,70.11,25.38,0.0,95.0,,
289.364,70.11,25.38,0.0,95.0,,
289.514,70.82,25.52,0.0,95.0,,
289.514,70.82,25.52,0.0,95.0,,
289.514,70.82,25.52,0.0,95.0,,
289.514,70.82,25.52,0.0,95.0,,
289.664,71.53,25.66,0.0,95.0,,
289.664,71.53,25.66,0.0,95.0,,
289.664,71.53,25.66,0.0,95.0,,
289.664,71.53,25.66,0.0,95.0,,
289.814,72.45,25.81,0.0,95.0,20.69,20.71
289.814,72.45,25.81,0.0,95.0,20.69,20.71
289.814,72.45,25.81,0.0,95.0,20.69,20.71
289.814,72.45,25.81,0.0,95.0,20.69,20.71
289.814,72.45,25.81,0.0,95.0,20.69,20.71
289.814,72.45,25.81,0.0,95.0,20.69,20.71
289.964,73.11,25.95,0.0,95.0,,
289.964,73.11,25.95,0.0,95.0,,
289.964,73.11,25.95,0.0,95.0,,
289.964,73.11,25.95,0.0,95.0,,
290.114,73.76,26.1,0.0,95.0,,
290.114,73.76,26.1,0.0,95.0,,
290.114,73.76,26.1,0.0,95.0,,
290.114,73.76,26.1,0.0,95.0,,
290.264,74.6,26.26,0.0,95.0,,
290.264,74.6,26.26,0.0,95.0,,
290.264,74.6,26.26,0.0,95.0,,
290.264,74.6,26.26,0.0,95.0,,
290.414,75.23,26.41,0.0,95.0,20.73,20.77
290.414,75.23,26.41,0.0,95.0,20.73,20.77
290.414,75.23,26.41,0.0,95.0,20.73,20.77
290.414,75.23,26.41,0.0,95.0,20.73,20.77
290.414,75.23,26.41,0.0,95.0,20.73,20.77
290.414,75.23,26.41,0.0,95.0,20.73,20.77
290.564,75.84,26.56,0.0,95.0,,
290.564,75.84,26.56,0.0,95.0,,
290.564,75.84,26.56,0.0,95.0,,
290.564,75.84,26.56,0.0,95.0,,
290.714,76.66,26.73,0.0,95.0,,
290.714,76.66,26.73,0.0,95.0,,
290.714,76.66,26.73,0.0,95.0,,
290.714,76.66,26.73,0.0,95.0,,
290.864,77.24,26.89,0.0,95.0,,
290.864,77.24,26.89,0.0,95.0,,
290.864,77.24,26.89,0.0,95.0,,
290.864,77.24,26.89,0.0,95.0,,
291.014,77.81,27.05,0.0,95.0,20.66,20.85
291.014,77.81,27.05,0.0,95.0,20.66,20.85
291.014,77.81,27.05,0.0,95.0,20.66,20.85
291.014,77.81,27.05,0.0,95.0,20.66,20.85
291.014,77.81,27.05,0.0,95.0,20.66,20.85
291.014,77.81,27.05,0.0,95.0,20.66,20.85
291.164,78.58,27.23,0.0,95.0,,
291.164,78.58,27.23,0.0,95.0,,
291.164,78.58,27.23,0.0,95.0,,
291.164,78.58,27.23,0.0,95.0,,
291.314,79.15,27.39,0.0,95.0,,
291.314,79.15,27.39,0.0,95.0,,
291.314,79.15,27.39,0.0,95.0,,
291.314,79.15,27.39,0.0,95.0,,
291.464,79.71,27.56,0.0,95.0,,
291.464,79.71,27.56,0.0,95.0,,
291.464,79.71,27.56,0.0,95.0,,
291.464,79.71,27.56,0.0,95.0,,
291.614,80.44,27.75,0.0,95.0,,
291.614,80.44,27.75,0.0,95.0,,
291.614,80.44,27.75,0.0,95.0,,
291.614,80.44,27.75,0.0,95.0,,
291.645,,,,,22.02,21.29
291.645,,,,,22.02,21.29
291.764,81.0,27.92,0.0,95.0,,
291.764,81.0,27.92,0.0,95.0,,
291.764,81.0,27.92,0.0,95.0,,
291.764,81.0,27.92,0.0,95.0,,
291.914,81.52,28.1,0.0,95.0,,
291.914,81.52,28.1,0.0,95.0,,
291.914,81.52,28.1,0.0,95.0,,
291.914,81.52,28.1,0.0,95.0,,
292.064,82.19,28.28,0.0,95.0,,
292.064,82.19,28.28,0.0,95.0,,
292.064,82.19,28.28,0.0,95.0,,
292.064,82.19,28.28,0.0,95.0,,
292.214,82.71,28.46,0.0,95.0,23.14,21.36
292.214,82.71,28.46,0.0,95.0,23.14,21.36
292.214,82.71,28.46,0.0,95.0,23.14,21.36
292.214,82.71,28.46,0.0,95.0,23.14,21.36
292.214,82.71,28.46,0.0,95.0,23.14,21.36
292.214,82.71,28.46,0.0,95.0,23.14,21.36
292.364,83.22,28.64,0.0,95.0,,
292.364,83.22,28.64,0.0,95.0,,
292.364,83.22,28.64,0.0,95.0,,
292.364,83.22,28.64,0.0,95.0,,
292.514,83.86,28.84,0.0,95.0,,
292.514,83.86,28.84,0.0,95.0,,
292.514,83.86,28.84,0.0,95.0,,
292.514,83.86,28.84,0.0,95.0,,
292.664,84.35,29.02,0.0,95.0,,
292.664,84.35,29.02,0.0,95.0,,
292.664,84.35,29.02,0.0,95.0,,
292.664,84.35,29.02,0.0,95.0,,
292.814,84.81,29.2,0.0,95.0,24.57,22.01
292.814,84.81,29.2,0.0,95.0,24.57,22.01
292.814,84.81,29.2,0.0,95.0,24.57,22.01
292.814,84.81,29.2,0.0,95.0,24.57,22.01
292.814,84.81,29.2,0.0,95.0,24.57,22.01
292.814,84.81,29.2,0.0,95.0,24.57,22.01
292.965,85.26,29.39,0.0,95.0,,
292.965,85.26,29.39,0.0,95.0,,
292.965,85.26,29.39,0.0,95.0,,
292.965,85.26,29.39,0.0,95.0,,
293.114,85.91,29.59,0.0,95.0,,
293.114,85.91,29.59,0.0,95.0,,
293.114,85.91,29.59,0.0,95.0,,
293.114,85.91,29.59,0.0,95.0,,
293.264,86.36,29.78,0.0,95.0,,
293.264,86.36,29.78,0.0,95.0,,
293.264,86.36,29.78,0.0,95.0,,
293.264,86.36,29.78,0.0,95.0,,
293.414,86.8,29.97,0.0,95.0,25.94,23.11
293.414,86.8,29.97,0.0,95.0,25.94,23.11
293.414,86.8,29.97,0.0,95.0,25.94,23.11
293.414,86.8,29.97,0.0,95.0,25.94,23.11
293.414,86.8,29.97,0.0,95.0,25.94,23.11
293.414,86.8,29.97,0.0,95.0,25.94,23.11
293.564,87.39,30.18,0.0,95.0,,
293.564,87.39,30.18,0.0,95.0,,
293.564,87.39,30.18,0.0,95.0,,
293.564,87.39,30.18,0.0,95.0,,
293.714,87.82,30.37,0.0,95.0,,
293.714,87.82,30.37,0.0,95.0,,
293.714,87.82,30.37,0.0,95.0,,
293.714,87.82,30.37,0.0,95.0,,
293.864,88.24,30.56,0.0,95.0,,
293.864,88.24,30.56,0.0,95.0,,
293.864,88.24,30.56,0.0,95.0,,
293.864,88.24,30.56,0.0,95.0,,
294.014,88.81,30.78,0.0,95.0,28.67,25.08
294.014,88.81,30.78,0.0,95.0,28.67,25.08
294.014,88.81,30.78,0.0,95.0,28.67,25.08
294.014,88.81,30.78,0.0,95.0,28.67,25.08
294.014,88.81,30.78,0.0,95.0,28.67,25.08
294.014,88.81,30.78,0.0,95.0,28.67,25.08
294.164,89.22,30.97,0.0,95.0,,
294.164,89.22,30.97,0.0,95.0,,
294.164,89.22,30.97,0.0,95.0,,
294.164,89.22,30.97,0.0,95.0,,
294.314,89.63,31.17,0.0,95.0,,
294.314,89.63,31.17,0.0,95.0,,
294.314,89.63,31.17,0.0,95.0,,
294.314,89.63,31.17,0.0,95.0,,
294.464,90.13,31.38,0.0,95.0,,
294.464,90.13,31.38,0.0,95.0,,
294.464,90.13,31.38,0.0,95.0,,
294.464,90.13,31.38,0.0,95.0,,
294.614,90.52,31.58,0.0,95.0,29.19,26.13
294.614,90.52,31.58,0.0,95.0,29.19,26.13
294.614,90.52,31.58,0.0,95.0,29.19,26.13
294.614,90.52,31.58,0.0,95.0,29.19,26.13
294.614,90.52,31.58,0.0,95.0,29.19,26.13
294.614,90.52,31.58,0.0,95.0,29.19,26.13
294.765,90.91,31.78,0.0,95.0,,
294.765,90.91,31.78,0.0,95.0,,
294.765,90.91,31.78,0.0,95.0,,
294.765,90.91,31.78,0.0,95.0,,
294.914,91.45,32.0,0.0,95.0,,
294.914,91.45,32.0,0.0,95.0,,
294.914,91.45,32.0,0.0,95.0,,
294.914,91.45,32.0,0.0,95.0,,
295.064,91.8,32.2,0.0,95.0,,
295.064,91.8,32.2,0.0,95.0,,
295.064,91.8,32.2,0.0,95.0,,
295.064,91.8,32.2,0.0,95.0,,
295.215,92.17,32.4,0.0,95.0,30.42,27.95
295.215,92.17,32.4,0.0,95.0,30.42,27.95
295.215,92.17,32.4,0.0,95.0,30.42,27.95
295.215,92.17,32.4,0.0,95.0,30.42,27.95
295.215,92.17,32.4,0.0,95.0,30.42,27.95
295.215,92.17,32.4,0.0,95.0,30.42,27.95
295.364,92.65,32.62,0.0,95.0,,
295.364,92.65,32.62,0.0,95.0,,
295.364,92.65,32.62,0.0,95.0,,
295.364,92.65,32.62,0.0,95.0,,
295.514,93.0,32.83,0.0,95.0,,
295.514,93.0,32.83,0.0,95.0,,
295.514,93.0,32.83,0.0,95.0,,
295.514,93.0,32.83,0.0,95.0,,
295.664,93.34,33.03,0.0,95.0,,
295.664,93.34,33.03,0.0,95.0,,
295.664,93.34,33.03,0.0,95.0,,
295.664,93.34,33.03,0.0,95.0,,
295.815,93.79,33.25,0.0,95.0,30.93,28.93
295.815,93.79,33.25,0.0,95.0,30.93,28.93
295.815,93.79,33.25,0.0,95.0,30.93,28.93
295.815,93.79,33.25,0.0,95.0,30.93,28.93
295.815,93.79,33.25,0.0,95.0,30.93,28.93
295.815,93.79,33.25,0.0,95.0,30.93,28.93
295.965,94.13,33.45,0.0,95.0,,
295.965,94.13,33.45,0.0,95.0,,
295.965,94.13,33.45,0.0,95.0,,
295.965,94.13,33.45,0.0,95.0,,
296.115,94.46,33.66,0.0,95.0,,
296.115,94.46,33.66,0.0,95.0,,
296.115,94.46,33.66,0.0,95.0,,
296.115,94.46,33.66,0.0,95.0,,
296.265,94.9,33.88,0.0,95.0,,
296.265,94.9,33.88,0.0,95.0,,
296.265,94.9,33.88,0.0,95.0,,
296.265,94.9,33.88,0.0,95.0,,
296.415,95.22,34.09,0.0,95.0,32.4,30.73
296.415,95.22,34.09,0.0,95.0,32.4,30.73
296.415,95.22,34.09,0.0,95.0,32.4,30.73
296.415,95.22,34.09,0.0,95.0,32.4,30.73
296.415,95.22,34.09,0.0,95.0,32.4,30.73
296.415,95.22,34.09,0.0,95.0,32.4,30.73
296.565,95.55,34.3,0.0,95.0,,
296.565,95.55,34.3,0.0,95.0,,
296.565,95.55,34.3,0.0,95.0,,
296.565,95.55,34.3,0.0,95.0,,
296.716,95.96,34.52,0.0,95.0,,
296.716,95.96,34.52,0.0,95.0,,
296.716,95.96,34.52,0.0,95.0,,
296.716,95.96,34.52,0.0,95.0,,
296.866,96.26,34.73,0.0,95.0,,
296.866,96.26,34.73,0.0,95.0,,
296.866,96.26,34.73,0.0,95.0,,
296.866,96.26,34.73,0.0,95.0,,
297.017,96.57,34.94,0.0,95.0,33.37,31.79
297.017,96.57,34.94,0.0,95.0,33.37,31.79
297.017,96.57,34.94,0.0,95.0,33.37,31.79
297.017,96.57,34.94,0.0,95.0,33.37,31.79
297.017,96.57,34.94,0.0,95.0,33.37,31.79
297.017,96.57,34.94,0.0,95.0,33.37,31.79
297.167,96.97,35.17,0.0,95.0,,
297.167,96.97,35.17,0.0,95.0,,
297.167,96.97,35.17,0.0,95.0,,
297.167,96.97,35.17,0.0,95.0,,
297.317,97.25,35.38,0.0,95.0,,
297.317,97.25,35.38,0.0,95.0,,
297.317,97.25,35.38,0.0,95.0,,
297.317,97.25,35.38,0.0,95.0,,
297.468,97.54,35.58,0.0,95.0,,
297.468,97.54,35.58,0.0,95.0,,
297.468,97.54,35.58,0.0,95.0,,
297.468,97.54,35.58,0.0,95.0,,
297.617,97.94,35.81,0.0,95.0,,
297.617,97.94,35.81,0.0,95.0,,
297.617,97.94,35.81,0.0,95.0,,
297.617,97.94,35.81,0.0,95.0,,
297.767,98.18,36.02,0.0,95.0,35.14,34.11
297.767,98.18,36.02,0.0,95.0,35.14,34.11
297.767,98.18,36.02,0.0,95.0,35.14,34.11
297.767,98.18,36.02,0.0,95.0,35.14,34.11
297.767,98.18,36.02,0.0,95.0,35.14,34.11
297.767,98.18,36.02,0.0,95.0,35.14,34.11
297.917,98.48,36.23,0.0,95.0,,
297.917,98.48,36.23,0.0,95.0,,
297.917,98.48,36.23,0.0,95.0,,
297.917,98.48,36.23,0.0,95.0,,
298.068,98.85,36.46,0.0,95.0,,
298.068,98.85,36.46,0.0,95.0,,
298.068,98.85,36.46,0.0,95.0,,
298.068,98.85,36.46,0.0,95.0,,
298.218,99.1,36.67,0.0,95.0,,
298.218,99.1,36.67,0.0,95.0,,
298.218,99.1,36.67,0.0,95.0,,
298.218,99.1,36.67,0.0,95.0,,
298.369,99.38,36.88,0.0,95.0,36.01,35.2
298.369,99.38,36.88,0.0,95.0,36.01,35.2
298.369,99.38,36.88,0.0,95.0,36.01,35.2
298.369,99.38,36.88,0.0,95.0,36.01,35.2
298.369,99.38,36.88,0.0,95.0,36.01,35.2
298.369,99.38,36.88,0.0,95.0,36.01,35.2
298.518,99.75,37.12,0.0,95.0,,
298.518,99.75,37.12,0.0,95.0,,
298.518,99.75,37.12,0.0,95.0,,
298.518,99.75,37.12,0.0,95.0,,
298.668,100.0,37.33,0.0,95.0,,
298.668,100.0,37.33,0.0,95.0,,
298.668,100.0,37.33,0.0,95.0,,
298.668,100.0,37.33,0.0,95.0,,
298.818,100.24,37.53,0.0,95.0,,
298.818,100.24,37.53,0.0,95.0,,
298.818,100.24,37.53,0.0,95.0,,
298.818,100.24,37.53,0.0,95.0,,
298.968,100.59,37.77,0.0,95.0,37.53,37.31
298.968,100.59,37.77,0.0,95.0,37.53,37.31
298.968,100.59,37.77,0.0,95.0,37.53,37.31
298.968,100.59,37.77,0.0,95.0,37.53,37.31
298.968,100.59,37.77,0.0,95.0,37.53,37.31
298.968,100.59,37.77,0.0,95.0,37.53,37.31
299.118,100.84,37.98,0.0,95.0,,
299.118,100.84,37.98,0.0,95.0,,
299.118,100.84,37.98,0.0,95.0,,
299.118,100.84,37.98,0.0,95.0,,
299.268,101.06,38.19,0.0,95.0,,
299.268,101.06,38.19,0.0,95.0,,
299.268,101.06,38.19,0.0,95.0,,
299.268,101.06,38.19,0.0,95.0,,
299.418,101.38,38.41,0.0,95.0,,
299.418,101.38,38.41,0.0,95.0,,
299.418,101.38,38.41,0.0,95.0,,
299.418,101.38,38.41,0.0,95.0,,
299.568,101.64,38.63,0.0,95.0,38.3,38.32
299.568,101.64,38.63,0.0,95.0,38.3,38.32
299.568,101.64,38.63,0.0,95.0,38.3,38.32
299.568,101.64,38.63,0.0,95.0,38.3,38.32
299.568,101.64,38.63,0.0,95.0,38.3,38.32
299.568,101.64,38.63,0.0,95.0,38.3,38.32
299.718,101.88,38.85,0.0,95.0,,
299.718,101.88,38.85,0.0,95.0,,
299.718,101.88,38.85,0.0,95.0,,
299.718,101.88,38.85,0.0,95.0,,
299.868,102.18,39.07,0.0,95.0,,
299.868,102.18,39.07,0.0,95.0,,
299.868,102.18,39.07,0.0,95.0,,
299.868,102.18,39.07,0.0,95.0,,
300.018,102.42,39.29,0.0,95.0,40.17,40.23
300.018,102.42,39.29,0.0,95.0,40.17,40.23
300.018,102.42,39.29,0.0,95.0,40.17,40.23
300.018,102.42,39.29,0.0,95.0,40.17,40.23
300.018,102.42,39.29,0.0,95.0,40.17,40.23
300.018,102.42,39.29,0.0,95.0,40.17,40.23
300.168,102.67,39.5,0.0,95.0,,
300.168,102.67,39.5,0.0,95.0,,
300.168,102.67,39.5,0.0,95.0,,
300.168,102.67,39.5,0.0,95.0,,
300.318,102.97,39.74,0.0,95.0,,
300.318,102.97,39.74,0.0,95.0,,
300.318,102.97,39.74,0.0,95.0,,
300.318,102.97,39.74,0.0,95.0,,
300.468,103.18,39.95,0.0,95.0,,
300.468,103.18,39.95,0.0,95.0,,
300.468,103.18,39.95,0.0,95.0,,
300.468,103.18,39.95,0.0,95.0,,
300.619,103.4,40.16,0.0,95.0,,
300.619,103.4,40.16,0.0,95.0,,
300.619,103.4,40.16,0.0,95.0,,
300.619,103.4,40.16,0.0,95.0,,
300.693,,,,,41.23,41.22
300.693,,,,,41.23,41.22
300.769,103.7,40.39,0.0,95.0,,
300.769,103.7,40.39,0.0,95.0,,
300.769,103.7,40.39,0.0,95.0,,
300.769,103.7,40.39,0.0,95.0,,
300.919,103.93,40.61,0.0,95.0,,
300.919,103.93,40.61,0.0,95.0,,
300.919,103.93,40.61,0.0,95.0,,
300.919,103.93,40.61,0.0,95.0,,
301.069,104.15,40.82,0.0,95.0,,
301.069,104.15,40.82,0.0,95.0,,
301.069,104.15,40.82,0.0,95.0,,
301.069,104.15,40.82,0.0,95.0,,
301.219,104.41,41.05,0.0,95.0,43.22,42.94
301.219,104.41,41.05,0.0,95.0,43.22,42.94
301.219,104.41,41.05,0.0,95.0,43.22,42.94
301.219,104.41,41.05,0.0,95.0,43.22,42.94
301.219,104.41,41.05,0.0,95.0,43.22,42.94
301.219,104.41,41.05,0.0,95.0,43.22,42.94
301.369,104.64,41.27,0.0,95.0,,
301.369,104.64,41.27,0.0,95.0,,
301.369,104.64,41.27,0.0,95.0,,
301.369,104.64,41.27,0.0,95.0,,
301.519,104.85,41.48,0.0,95.0,,
301.519,104.85,41.48,0.0,95.0,,
301.519,104.85,41.48,0.0,95.0,,
301.519,104.85,41.48,0.0,95.0,,
301.669,105.1,41.71,0.0,95.0,,
301.669,105.1,41.71,0.0,95.0,,
301.669,105.1,41.71,0.0,95.0,,
301.669,105.1,41.71,0.0,95.0,,
301.834,105.31,41.92,0.0,95.0,,
301.834,105.31,41.92,0.0,95.0,,
301.834,105.31,41.92,0.0,95.0,,
301.834,105.31,41.92,0.0,95.0,,
301.916,,,,,44.2,43.79
301.916,,,,,44.2,43.79
302.003,105.54,42.18,0.0,95.0,,
