,timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,10922.279,47.82,46.34,55.0,,50.55
1,10922.318,,,,44.54,
2,10922.415,47.84,46.37,55.0,,50.54
3,10922.564,47.9,46.4,55.0,,50.51
4,10922.715,48.16,46.45,55.0,,50.5
5,10922.864,48.72,46.55,55.0,,50.48
6,10922.918,,,,44.26,
7,10923.015,49.61,46.73,55.0,,50.42
8,10923.165,50.57,46.99,55.0,,50.36
9,10923.316,51.91,47.36,55.0,,50.28
10,10923.466,53.66,47.85,55.0,,50.23
11,10923.56,,,,47.93,
12,10923.615,55.23,48.42,55.0,,50.16
13,10923.771,56.97,49.09,55.0,,50.09
14,10923.921,58.66,49.83,55.0,,50.02
15,10924.071,60.36,50.64,55.0,,49.95
16,10924.181,,,,50.82,
17,10924.222,61.57,51.47,55.0,,49.91
18,10924.372,62.64,52.28,55.0,,49.9
19,10924.562,63.25,53.04,55.0,,49.93
20,10924.712,63.38,53.68,55.0,,49.99
21,10924.712,,,,48.27,
22,10924.862,63.13,54.2,55.0,,50.09
23,10925.014,62.64,54.58,55.0,,50.22
24,10925.163,62.01,54.85,55.0,,50.36
25,10925.308,61.31,55.0,55.0,,50.49
26,10925.308,,,,48.59,
27,10925.461,60.51,55.05,55.0,,50.64
28,10925.605,59.76,55.01,55.0,,50.79
29,10925.755,59.16,54.93,55.0,,50.9
30,10925.905,58.77,54.82,55.0,,51.01
31,10925.905,,,,48.88,
32,10926.055,58.57,54.72,55.0,,51.04
33,10926.205,58.45,54.64,55.0,,51.11
34,10926.355,58.41,54.58,55.0,,51.13
35,10926.505,58.45,54.54,55.0,,51.14
36,10926.505,,,,49.13,
37,10926.656,58.47,54.53,55.0,,51.16
38,10926.804,58.52,54.53,55.0,,51.15
39,10926.954,58.57,54.55,55.0,,51.16
40,10927.105,58.59,54.58,55.0,,51.17
41,10927.105,,,,51.9,
42,10927.255,58.61,54.61,55.0,,51.14
43,10927.404,58.62,54.65,55.0,,51.14
44,10927.554,58.61,54.69,55.0,,51.13
45,10927.706,58.56,54.73,55.0,,51.13
46,10927.706,,,,51.07,
47,10927.855,58.52,54.77,55.0,,51.12
48,10928.005,58.47,54.8,55.0,,51.11
49,10928.156,58.37,54.82,55.0,,51.11
50,10928.305,58.29,54.84,55.0,,51.12
51,10928.305,,,,55.5,
52,10928.455,58.22,54.86,55.0,,51.08
53,10928.605,58.12,54.87,55.0,,51.1
54,10928.755,58.04,54.88,55.0,,51.08
55,10928.904,57.96,54.89,55.0,,51.07
56,10929.023,,,,54.66,
57,10929.054,57.9,54.89,55.0,,51.06
58,10929.204,57.82,54.89,55.0,,51.04
59,10929.354,57.73,54.89,55.0,,51.04
60,10929.504,57.66,54.89,55.0,,51.03
61,10929.504,,,,55.2,
62,10929.654,57.58,54.89,55.0,,51.02
63,10929.804,57.5,54.88,55.0,,51.01
64,10929.955,57.42,54.88,55.0,,51.0
65,10930.105,57.36,54.87,55.0,,51.0
66,10930.105,,,,54.51,
67,10930.256,57.29,54.86,55.0,,50.99
68,10930.406,57.22,54.85,55.0,,50.98
69,10930.555,57.16,54.85,55.0,,50.97
70,10930.705,57.11,54.84,55.0,,50.95
71,10930.705,,,,54.78,
72,10930.855,57.06,54.83,55.0,,50.94
73,10931.006,57.01,54.83,55.0,,50.93
74,10931.154,56.99,54.83,55.0,,50.91
75,10931.305,56.95,54.83,55.0,,50.9
76,10931.305,,,,54.5,
77,10931.455,56.91,54.83,55.0,,50.89
78,10931.605,56.88,54.83,55.0,,50.88
79,10931.756,56.86,54.83,55.0,,50.87
80,10931.904,56.83,54.84,55.0,,50.84
81,10931.904,,,,54.61,
82,10932.054,56.8,54.84,55.0,,50.83
83,10932.204,56.76,54.84,55.0,,50.82
84,10932.356,56.74,54.85,55.0,,50.82
85,10932.504,56.73,54.85,55.0,,50.79
86,10932.566,,,,58.05,
87,10932.655,56.7,54.86,55.0,,50.77
88,10932.806,56.69,54.86,55.0,,50.76
89,10932.955,56.65,54.87,55.0,,50.76
90,10933.104,56.63,54.87,55.0,,50.74
91,10933.104,,,,54.41,
92,10933.255,56.61,54.88,55.0,,50.74
93,10933.405,56.58,54.88,55.0,,50.72
94,10933.557,56.55,54.89,55.0,,50.7
95,10933.705,56.52,54.89,55.0,,50.71
96,10933.705,,,,57.54,
97,10933.857,56.48,54.89,55.0,,50.69
98,10934.005,56.46,54.89,55.0,,50.67
99,10934.155,56.41,54.89,55.0,,50.66
100,10934.304,56.36,54.89,55.0,,50.65
101,10934.304,,,,54.21,
102,10934.454,56.34,54.89,55.0,,50.64
103,10934.604,56.31,54.88,55.0,,50.62
104,10934.755,56.28,54.88,55.0,,50.62
105,10934.904,56.29,54.88,55.0,,50.61
106,10934.904,,,,55.48,
107,10935.054,56.27,54.88,55.0,,50.61
108,10935.205,56.27,54.89,55.0,,50.57
109,10935.354,56.27,54.89,55.0,,50.57
110,10935.504,56.26,54.9,55.0,,50.55
111,10935.504,,,,54.16,
112,10935.654,56.24,54.9,55.0,,50.54
113,10935.804,56.22,54.9,55.0,,50.53
114,10935.954,56.21,54.91,55.0,,50.52
115,10936.105,56.19,54.91,55.0,,50.51
116,10936.105,,,,54.74,
117,10936.256,56.17,54.91,55.0,,50.5
118,10936.406,56.16,54.91,55.0,,50.49
119,10936.593,56.14,54.92,55.0,,50.48
120,10936.743,56.13,54.92,55.0,,50.47
121,10936.743,,,,54.1,
122,10936.893,56.11,54.92,55.0,,50.45
123,10937.042,56.09,54.92,55.0,,50.44
124,10937.192,56.08,54.92,55.0,,50.41
125,10937.343,56.08,54.93,55.0,,50.41
126,10937.343,,,,54.41,
127,10937.492,56.08,54.93,55.0,,50.4
128,10937.643,56.07,54.93,55.0,,50.39
129,10937.792,56.07,54.94,55.0,,50.37
130,10937.943,56.08,54.94,55.0,,50.37
131,10937.943,,,,54.07,
132,10938.092,56.06,54.95,55.0,,50.36
133,10938.242,56.05,54.95,55.0,,50.35
134,10938.392,56.03,54.95,55.0,,50.33
135,10938.542,56.02,54.96,55.0,,50.33
136,10938.542,,,,54.12,
137,10938.693,56.0,54.96,55.0,,50.31
138,10938.842,55.98,54.96,55.0,,50.31
139,10938.992,55.96,54.96,55.0,,50.3
140,10939.144,55.95,54.95,55.0,,50.26
141,10939.217,,,,54.37,
142,10939.294,55.92,54.95,55.0,,50.27
143,10939.442,55.92,54.95,55.0,,50.26
144,10939.593,55.93,54.95,55.0,,50.25
145,10939.742,55.92,54.95,55.0,,50.23
146,10939.742,,,,54.01,
147,10939.894,55.93,54.96,55.0,,50.22
148,10940.042,55.92,54.96,55.0,,50.21
149,10940.194,55.9,54.96,55.0,,50.22
150,10940.343,55.89,54.96,55.0,,50.19
151,10940.343,,,,57.81,
152,10940.495,55.87,54.96,55.0,,50.18
153,10940.643,55.87,54.96,55.0,,50.18
154,10940.795,55.87,54.96,55.0,,50.16
155,10940.944,55.88,54.97,55.0,,50.14
156,10940.944,,,,54.01,
157,10941.094,55.87,54.97,55.0,,50.15
158,10941.242,55.85,54.97,55.0,,50.13
159,10941.392,55.84,54.97,55.0,,50.12
160,10941.543,55.84,54.97,55.0,,50.11
161,10941.543,,,,55.31,
162,10941.694,55.83,54.97,55.0,,50.1
163,10941.842,55.82,54.97,55.0,,50.1
164,10941.993,55.79,54.97,55.0,,50.07
165,10942.142,55.79,54.96,55.0,,50.06
166,10942.142,,,,53.88,
167,10942.294,55.77,54.96,55.0,,50.05
168,10942.443,55.77,54.96,55.0,,50.04
169,10942.594,55.78,54.96,55.0,,50.03
170,10942.742,55.78,54.96,55.0,,50.01
171,10942.742,,,,54.55,
172,10942.894,55.8,54.96,55.0,,50.01
173,10943.042,55.8,54.97,55.0,,49.99
174,10943.193,55.79,54.97,55.0,,49.99
175,10943.343,55.79,54.97,55.0,,49.99
176,10943.343,,,,53.89,
177,10943.494,55.79,54.98,55.0,,49.96
178,10943.645,55.79,54.98,55.0,,49.96
179,10943.793,55.78,54.98,55.0,,49.95
180,10943.945,55.78,54.98,55.0,,49.93
181,10943.945,,,,54.17,
182,10944.095,55.78,54.99,55.0,,49.93
183,10944.245,55.74,54.99,55.0,,49.91
184,10944.393,55.74,54.98,55.0,,49.9
185,10944.545,55.7,54.98,55.0,,49.91
186,10944.545,,,,53.81,
187,10944.693,55.72,54.98,55.0,,49.9
188,10944.845,55.71,54.98,55.0,,49.87
189,10944.995,55.72,54.98,55.0,,49.87
190,10945.143,55.71,54.97,55.0,,49.86
191,10945.143,,,,54.01,
192,10945.295,55.7,54.97,55.0,,49.85
193,10945.447,55.71,54.97,55.0,,49.84
194,10945.592,55.72,54.97,55.0,,49.84
195,10945.743,55.72,54.98,55.0,,49.83
196,10945.892,55.74,54.98,55.0,,49.81
197,10945.892,,,,53.94,
198,10946.042,55.75,54.98,55.0,,49.81
199,10946.192,55.76,54.99,55.0,,49.8
200,10946.342,55.76,55.0,55.0,,49.79
201,10946.493,55.75,55.0,55.0,,49.78
202,10946.493,,,,53.94,
203,10946.642,55.75,55.0,55.0,,49.76
204,10946.795,55.72,55.0,55.0,,49.75
205,10946.944,55.69,55.0,55.0,,49.75
206,10947.095,55.69,55.0,55.0,,49.73
207,10947.095,,,,58.02,
208,10947.246,55.69,55.0,55.0,,49.72
209,10947.395,55.69,54.99,55.0,,49.72
210,10947.543,55.68,54.99,55.0,,49.7
211,10947.693,55.68,54.99,55.0,,49.7
212,10947.693,,,,53.93,
213,10947.842,55.7,54.99,55.0,,49.68
214,10947.993,55.7,54.99,55.0,,49.68
215,10948.142,55.72,55.0,55.0,,49.68
216,10948.292,55.72,55.0,55.0,,49.67
217,10948.292,,,,55.82,
218,10948.446,55.73,55.01,55.0,,49.65
219,10948.627,55.73,55.01,55.0,,49.63
220,10948.777,55.71,55.01,55.0,,49.63
221,10948.777,,,,53.86,
222,10948.926,55.71,55.01,55.0,,49.62
223,10949.077,55.69,55.01,55.0,,49.61
224,10949.227,55.68,55.01,55.0,,49.61
225,10949.376,55.66,55.01,55.0,,49.6
226,10949.376,,,,54.9,
227,10949.526,55.66,55.0,55.0,,49.59
228,10949.678,55.66,55.0,55.0,,49.59
229,10949.827,55.65,55.0,55.0,,49.57
230,10949.977,55.65,55.0,55.0,,49.55
231,10949.977,,,,53.9,
232,10950.129,55.64,54.99,55.0,,49.56
233,10950.277,55.66,54.99,55.0,,49.55
234,10950.427,55.67,55.0,55.0,,49.54
235,10950.578,55.68,55.0,55.0,,49.53
236,10950.578,,,,54.34,
237,10950.729,55.71,55.0,55.0,,49.52
238,10950.878,55.71,55.01,55.0,,49.49
239,10951.028,55.7,55.01,55.0,,49.51
240,10951.177,55.68,55.01,55.0,,49.49
241,10951.177,,,,53.9,
242,10951.327,55.68,55.01,55.0,,49.48
243,10951.476,55.68,55.01,55.0,,49.47
244,10951.626,55.66,55.01,55.0,,49.47
245,10951.777,55.67,55.01,55.0,,49.45
246,10951.777,,,,54.08,
247,10951.927,55.66,55.01,55.0,,49.45
248,10952.077,55.65,55.01,55.0,,49.43
249,10952.227,55.66,55.01,55.0,,49.42
250,10952.377,55.66,55.01,55.0,,49.43
251,10952.493,,,,53.86,
252,10952.528,55.66,55.01,55.0,,49.4
253,10952.679,55.65,55.01,55.0,,49.4
254,10952.829,55.68,55.01,55.0,,49.4
255,10952.976,55.65,55.01,55.0,,49.38
256,10952.976,,,,54.07,
257,10953.127,55.66,55.01,55.0,,49.38
258,10953.276,55.65,55.01,55.0,,49.37
259,10953.427,55.65,55.01,55.0,,49.35
260,10953.577,55.63,55.01,55.0,,49.35
261,10953.597,,,,57.8,
262,10953.726,55.66,55.01,55.0,,49.34
263,10953.876,55.65,55.01,55.0,,49.34
264,10954.026,55.65,55.01,55.0,,49.32
265,10954.177,55.66,55.01,55.0,,49.32
266,10954.177,,,,53.99,
267,10954.327,55.63,55.01,55.0,,49.31
268,10954.476,55.63,55.01,55.0,,49.31
269,10954.626,55.61,55.0,55.0,,49.29
270,10954.776,55.6,55.0,55.0,,49.29
271,10954.776,,,,56.11,
272,10954.926,55.61,55.0,55.0,,49.28
273,10955.076,55.63,55.0,55.0,,49.27
274,10955.226,55.63,55.0,55.0,,49.27
275,10955.376,55.65,55.0,55.0,,49.26
276,10955.376,,,,53.91,
277,10955.526,55.67,55.01,55.0,,49.25
278,10955.677,55.67,55.01,55.0,,49.24
279,10955.826,55.66,55.01,55.0,,49.24
280,10955.977,55.67,55.01,55.0,,49.23
281,10955.977,,,,54.55,
282,10956.126,55.67,55.02,55.0,,49.21
283,10956.276,55.66,55.02,55.0,,49.21
284,10956.427,55.66,55.02,55.0,,49.2
285,10956.577,55.67,55.02,55.0,,49.19
286,10956.577,,,,53.89,
287,10956.726,55.65,55.02,55.0,,49.18
288,10956.876,55.63,55.02,55.0,,49.17
289,10957.026,55.62,55.01,55.0,,49.17
290,10957.176,55.61,55.01,55.0,,49.16
291,10957.327,55.61,55.01,55.0,,49.15
292,10957.327,,,,54.19,
293,10957.539,55.61,55.01,55.0,,49.14
294,10957.666,55.61,55.0,55.0,,49.13
295,10957.816,55.63,55.0,55.0,,49.13
296,10957.816,,,,53.88,
297,10957.968,55.65,55.01,55.0,,49.11
298,10958.117,55.67,55.01,55.0,,49.11
299,10958.267,55.66,55.01,55.0,,49.09
300,10958.417,55.67,55.02,55.0,,49.07
301,10958.417,,,,54.12,
302,10958.565,55.65,55.02,55.0,,49.08
303,10958.716,55.65,55.02,55.0,,49.07
304,10958.868,55.67,55.02,55.0,,49.06
305,10959.016,55.66,55.02,55.0,,49.05
306,10959.016,,,,53.92,
307,10959.166,55.68,55.03,55.0,,49.04
