,timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,68.391,29.31,29.31,55.0,,29.05
1,68.541,29.33,29.31,55.0,,29.05
2,68.691,29.54,29.36,55.0,,29.04
3,68.691,,,,26.88,
4,68.841,30.23,29.59,55.0,,29.03
5,68.992,31.29,30.01,55.0,,28.99
6,69.142,32.64,30.62,55.0,,28.96
7,69.292,34.42,31.41,55.0,,28.9
8,69.442,36.06,32.28,55.0,,28.84
9,69.592,37.78,33.22,55.0,,28.79
10,69.742,39.49,34.23,55.0,,28.74
11,69.892,41.21,35.25,55.0,,28.68
12,69.892,,,,28.58,
13,70.042,42.92,36.32,55.0,,28.63
14,70.192,45.0,37.43,55.0,,28.56
15,70.342,46.73,38.52,55.0,,28.51
16,70.492,48.39,39.59,55.0,,28.46
17,70.492,,,,27.82,
18,70.642,50.11,40.69,55.0,,28.39
19,70.792,51.7,41.75,55.0,,28.34
20,70.942,53.37,42.84,55.0,,28.28
21,71.092,54.99,43.92,55.0,,28.24
22,71.092,,,,27.76,
23,71.242,56.85,45.03,55.0,,28.18
24,71.392,58.42,46.09,55.0,,28.14
25,71.542,59.91,47.16,55.0,,28.1
26,71.692,61.43,48.2,55.0,,28.05
27,71.692,,,,27.85,
28,71.842,62.87,49.25,55.0,,27.99
29,71.992,64.31,50.27,55.0,,27.95
30,72.142,66.04,51.34,55.0,,27.9
31,72.292,67.4,52.35,55.0,,27.86
32,72.292,,,,28.46,
33,72.449,68.77,53.37,55.0,,27.82
34,72.597,70.1,54.36,55.0,,27.78
35,72.749,71.16,55.29,55.0,,27.75
36,72.9,71.65,56.01,55.0,,27.74
37,72.9,,,,29.12,
38,73.046,71.44,56.42,55.0,,27.78
39,73.193,70.78,56.55,55.0,,27.86
40,73.342,69.87,56.45,55.0,,27.97
41,73.492,69.03,56.24,55.0,,28.1
42,73.492,,,,30.18,
43,73.641,68.31,56.01,55.0,,28.19
44,73.792,67.74,55.83,55.0,,28.27
45,73.941,67.13,55.67,55.0,,28.34
46,74.127,66.79,55.57,55.0,,28.38
47,74.127,,,,31.54,
48,74.272,66.13,55.43,55.0,,28.44
49,74.421,65.74,55.33,55.0,,28.49
50,74.571,65.35,55.25,55.0,,28.52
51,74.721,64.98,55.17,55.0,,28.54
52,74.721,,,,35.04,
53,74.871,64.59,55.09,55.0,,28.57
54,75.022,64.22,55.02,55.0,,28.59
55,75.171,63.78,54.93,55.0,,28.61
56,75.321,63.4,54.85,55.0,,28.63
57,75.352,,,,44.89,
58,75.472,63.05,54.76,55.0,,28.65
59,75.622,62.72,54.69,55.0,,28.68
60,75.771,62.39,54.61,55.0,,28.69
61,75.922,62.1,54.54,55.0,,28.7
62,75.922,,,,47.91,
63,76.071,61.78,54.47,55.0,,28.71
64,76.221,61.54,54.43,55.0,,28.72
65,76.371,61.3,54.39,55.0,,28.73
66,76.521,61.08,54.35,55.0,,28.74
67,76.521,,,,50.88,
68,76.672,60.91,54.32,55.0,,28.74
69,76.821,60.75,54.31,55.0,,28.74
70,76.971,60.56,54.3,55.0,,28.75
71,77.121,60.43,54.3,55.0,,28.75
72,77.121,,,,51.0,
73,77.271,60.31,54.3,55.0,,28.75
74,77.422,60.2,54.31,55.0,,28.75
75,77.572,60.11,54.33,55.0,,28.75
76,77.721,60.04,54.36,55.0,,28.75
77,77.721,,,,52.26,
78,77.872,59.95,54.38,55.0,,28.76
79,78.022,59.88,54.41,55.0,,28.75
80,78.171,59.82,54.44,55.0,,28.75
81,78.322,59.76,54.48,55.0,,28.75
82,78.322,,,,52.84,
83,78.472,59.7,54.51,55.0,,28.75
84,78.621,59.65,54.54,55.0,,28.74
85,78.771,59.6,54.58,55.0,,28.74
86,78.921,59.56,54.62,55.0,,28.74
87,78.921,,,,53.63,
88,79.071,59.51,54.65,55.0,,28.74
89,79.221,59.46,54.68,55.0,,28.73
90,79.371,59.41,54.71,55.0,,28.73
91,79.522,59.36,54.74,55.0,,28.72
