timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink,Stage1 Alternate1 Thermocouple TempC
11310.462,29.55,24,62,21.97,30.14,23.15
11310.462,29.55,24,62,21.97,30.14,23.15
11310.462,29.55,24,62,21.97,30.14,23.15
11310.462,29.55,24,62,21.97,30.14,23.15
11310.612,29.55,24,62,21.97,30.14,23.15
11310.612,29.55,24,62,21.97,30.14,23.15
11310.612,29.55,24,62,21.97,30.14,23.15
11310.612,29.55,24,62,21.97,30.14,23.15
11310.762,29.59,24,62,21.97,30.13,23.15
11310.762,29.59,24,62,21.97,30.13,23.15
11310.762,29.59,24,62,21.97,30.13,23.15
11310.762,29.59,24,62,21.97,30.13,23.15
11310.762,29.59,24,62,21.97,30.13,23.15
11310.762,29.59,24,62,21.97,30.13,23.15
11310.912,29.84,24,62,,30.12,
11310.912,29.84,24,62,,30.12,
11310.912,29.84,24,62,,30.12,
11310.912,29.84,24,62,,30.12,
11311.062,30.37,24,62,,30.1,
11311.062,30.37,24,62,,30.1,
11311.062,30.37,24,62,,30.1,
11311.062,30.37,24,62,,30.1,
11311.212,31.42,24,62,,30.05,
11311.212,31.42,24,62,,30.05,
11311.212,31.42,24,62,,30.05,
11311.212,31.42,24,62,,30.05,
11311.362,32.39,24,62,22.04,30.01,23.15
11311.362,32.39,24,62,22.04,30.01,23.15
11311.362,32.39,24,62,22.04,30.01,23.15
11311.362,32.39,24,62,22.04,30.01,23.15
11311.362,32.39,24,62,22.04,30.01,23.15
11311.362,32.39,24,62,22.04,30.01,23.15
11311.512,33.48,24,62,,29.95,
11311.512,33.48,24,62,,29.95,
11311.512,33.48,24,62,,29.95,
11311.512,33.48,24,62,,29.95,
11311.662,35.05,24,62,,29.88,
11311.662,35.05,24,62,,29.88,
11311.662,35.05,24,62,,29.88,
11311.662,35.05,24,62,,29.88,
11311.812,36.28,24,62,,29.81,
11311.812,36.28,24,62,,29.81,
11311.812,36.28,24,62,,29.81,
11311.812,36.28,24,62,,29.81,
11311.962,37.55,24,62,22.12,29.74,23.17
11311.962,37.55,24,62,22.12,29.74,23.17
11311.962,37.55,24,62,22.12,29.74,23.17
11311.962,37.55,24,62,22.12,29.74,23.17
11311.962,37.55,24,62,22.12,29.74,23.17
11311.962,37.55,24,62,22.12,29.74,23.17
11312.112,39.24,24,62,,29.64,
11312.112,39.24,24,62,,29.64,
11312.112,39.24,24,62,,29.64,
11312.112,39.24,24,62,,29.64,
11312.262,40.53,24,62,,29.58,
11312.262,40.53,24,62,,29.58,
11312.262,40.53,24,62,,29.58,
11312.262,40.53,24,62,,29.58,
11312.412,41.81,24,62,,29.5,
11312.412,41.81,24,62,,29.5,
11312.412,41.81,24,62,,29.5,
11312.412,41.81,24,62,,29.5,
11312.562,43.5,24,62,22.11,29.42,23.22
11312.562,43.5,24,62,22.11,29.42,23.22
11312.562,43.5,24,62,22.11,29.42,23.22
11312.562,43.5,24,62,22.11,29.42,23.22
11312.562,43.5,24,62,22.11,29.42,23.22
11312.562,43.5,24,62,22.11,29.42,23.22
11312.713,44.76,24,62,,29.34,
11312.713,44.76,24,62,,29.34,
11312.713,44.76,24,62,,29.34,
11312.713,44.76,24,62,,29.34,
11312.862,46.01,24,62,,29.26,
11312.862,46.01,24,62,,29.26,
11312.862,46.01,24,62,,29.26,
11312.862,46.01,24,62,,29.26,
11313.012,47.65,24,62,,29.17,
11313.012,47.65,24,62,,29.17,
11313.012,47.65,24,62,,29.17,
11313.012,47.65,24,62,,29.17,
11313.162,48.86,24,62,22.24,29.1,23.32
11313.162,48.86,24,62,22.24,29.1,23.32
11313.162,48.86,24,62,22.24,29.1,23.32
11313.162,48.86,24,62,22.24,29.1,23.32
11313.162,48.86,24,62,22.24,29.1,23.32
11313.162,48.86,24,62,22.24,29.1,23.32
11313.312,50.07,24,62,,29.03,
11313.312,50.07,24,62,,29.03,
11313.312,50.07,24,62,,29.03,
11313.312,50.07,24,62,,29.03,
11313.462,51.64,24,62,,28.94,
11313.462,51.64,24,62,,28.94,
11313.462,51.64,24,62,,28.94,
11313.462,51.64,24,62,,28.94,
11313.612,52.8,24,62,,28.88,
11313.612,52.8,24,62,,28.88,
11313.612,52.8,24,62,,28.88,
11313.612,52.8,24,62,,28.88,
11313.762,53.94,24,62,,28.82,
11313.762,53.94,24,62,,28.82,
11313.762,53.94,24,62,,28.82,
11313.762,53.94,24,62,,28.82,
11313.781,,,,22.28,,23.44
11313.781,,,,22.28,,23.44
11313.912,55.44,24,62,,28.73,
11313.912,55.44,24,62,,28.73,
11313.912,55.44,24,62,,28.73,
11313.912,55.44,24,62,,28.73,
11314.062,56.54,24,62,,28.67,
11314.062,56.54,24,62,,28.67,
11314.062,56.54,24,62,,28.67,
11314.062,56.54,24,62,,28.67,
11314.212,57.63,24,62,,28.62,
11314.212,57.63,24,62,,28.62,
11314.212,57.63,24,62,,28.62,
11314.212,57.63,24,62,,28.62,
11314.362,59.06,24,62,22.33,28.56,23.48
11314.362,59.06,24,62,22.33,28.56,23.48
11314.362,59.06,24,62,22.33,28.56,23.48
11314.362,59.06,24,62,22.33,28.56,23.48
11314.362,59.06,24,62,22.33,28.56,23.48
11314.362,59.06,24,62,22.33,28.56,23.48
11314.512,60.11,24,62,,28.49,
11314.512,60.11,24,62,,28.49,
11314.512,60.11,24,62,,28.49,
11314.512,60.11,24,62,,28.49,
11314.662,61.15,24,62,,28.44,
11314.662,61.15,24,62,,28.44,
11314.662,61.15,24,62,,28.44,
11314.662,61.15,24,62,,28.44,
11314.812,62.49,24,62,,28.37,
11314.812,62.49,24,62,,28.37,
11314.812,62.49,24,62,,28.37,
11314.812,62.49,24,62,,28.37,
11314.962,63.49,24,62,22.33,28.31,23.5
11314.962,63.49,24,62,22.33,28.31,23.5
11314.962,63.49,24,62,22.33,28.31,23.5
11314.962,63.49,24,62,22.33,28.31,23.5
11314.962,63.49,24,62,22.33,28.31,23.5
11314.962,63.49,24,62,22.33,28.31,23.5
11315.112,64.48,24,62,,28.27,
11315.112,64.48,24,62,,28.27,
11315.112,64.48,24,62,,28.27,
11315.112,64.48,24,62,,28.27,
11315.262,65.76,24,62,,28.2,
11315.262,65.76,24,62,,28.2,
11315.262,65.76,24,62,,28.2,
11315.262,65.76,24,62,,28.2,
11315.412,66.72,24,62,,28.15,
11315.412,66.72,24,62,,28.15,
11315.412,66.72,24,62,,28.15,
11315.412,66.72,24,62,,28.15,
11315.562,67.64,24.12,62,22.41,28.11,23.72
11315.562,67.64,24.12,62,22.41,28.11,23.72
11315.562,67.64,24.12,62,22.41,28.11,23.72
11315.562,67.64,24.12,62,22.41,28.11,23.72
11315.562,67.64,24.12,62,22.41,28.11,23.72
11315.562,67.64,24.12,62,22.41,28.11,23.72
11315.712,68.87,24.27,62,,28.04,
11315.712,68.87,24.27,62,,28.04,
11315.712,68.87,24.27,62,,28.04,
11315.712,68.87,24.27,62,,28.04,
11315.862,69.76,24.42,62,,28,
11315.862,69.76,24.42,62,,28,
11315.862,69.76,24.42,62,,28,
11315.862,69.76,24.42,62,,28,
11316.013,70.64,24.58,62,,27.97,
11316.013,70.64,24.58,62,,27.97,
11316.013,70.64,24.58,62,,27.97,
11316.013,70.64,24.58,62,,27.97,
11316.162,71.8,24.74,62,22.6,27.91,23.77
11316.162,71.8,24.74,62,22.6,27.91,23.77
11316.162,71.8,24.74,62,22.6,27.91,23.77
11316.162,71.8,24.74,62,22.6,27.91,23.77
11316.162,71.8,24.74,62,22.6,27.91,23.77
11316.162,71.8,24.74,62,22.6,27.91,23.77
11316.312,72.67,24.91,62,,27.88,
11316.312,72.67,24.91,62,,27.88,
11316.312,72.67,24.91,62,,27.88,
11316.312,72.67,24.91,62,,27.88,
11316.462,73.51,25.09,62,,27.85,
11316.462,73.51,25.09,62,,27.85,
11316.462,73.51,25.09,62,,27.85,
11316.462,73.51,25.09,62,,27.85,
11316.612,74.62,25.27,62,,27.79,
11316.612,74.62,25.27,62,,27.79,
11316.612,74.62,25.27,62,,27.79,
11316.612,74.62,25.27,62,,27.79,
11316.762,75.41,25.46,62,23.11,27.76,23.93
11316.762,75.41,25.46,62,23.11,27.76,23.93
11316.762,75.41,25.46,62,23.11,27.76,23.93
11316.762,75.41,25.46,62,23.11,27.76,23.93
11316.762,75.41,25.46,62,23.11,27.76,23.93
11316.762,75.41,25.46,62,23.11,27.76,23.93
11316.912,76.21,25.65,62,,27.73,
11316.912,76.21,25.65,62,,27.73,
11316.912,76.21,25.65,62,,27.73,
11316.912,76.21,25.65,62,,27.73,
11317.062,77.24,25.85,62,,27.68,
11317.062,77.24,25.85,62,,27.68,
11317.062,77.24,25.85,62,,27.68,
11317.062,77.24,25.85,62,,27.68,
11317.212,78.01,26.05,62,,27.65,
11317.212,78.01,26.05,62,,27.65,
11317.212,78.01,26.05,62,,27.65,
11317.212,78.01,26.05,62,,27.65,
11317.362,78.76,26.25,62,23.47,27.62,24.09
11317.362,78.76,26.25,62,23.47,27.62,24.09
11317.362,78.76,26.25,62,23.47,27.62,24.09
11317.362,78.76,26.25,62,23.47,27.62,24.09
11317.362,78.76,26.25,62,23.47,27.62,24.09
11317.362,78.76,26.25,62,23.47,27.62,24.09
11317.512,79.74,26.47,62,,27.57,
11317.512,79.74,26.47,62,,27.57,
11317.512,79.74,26.47,62,,27.57,
11317.512,79.74,26.47,62,,27.57,
11317.662,80.48,26.69,62,,27.55,
11317.662,80.48,26.69,62,,27.55,
11317.662,80.48,26.69,62,,27.55,
11317.662,80.48,26.69,62,,27.55,
11317.812,81.21,26.9,62,,27.52,
11317.812,81.21,26.9,62,,27.52,
11317.812,81.21,26.9,62,,27.52,
11317.812,81.21,26.9,62,,27.52,
11317.962,82.14,27.14,62,24.28,27.48,24.32
11317.962,82.14,27.14,62,24.28,27.48,24.32
11317.962,82.14,27.14,62,24.28,27.48,24.32
11317.962,82.14,27.14,62,24.28,27.48,24.32
11317.962,82.14,27.14,62,24.28,27.48,24.32
11317.962,82.14,27.14,62,24.28,27.48,24.32
11318.112,82.83,27.36,62,,27.46,
11318.112,82.83,27.36,62,,27.46,
11318.112,82.83,27.36,62,,27.46,
11318.112,82.83,27.36,62,,27.46,
11318.263,83.51,27.59,62,,27.43,
11318.263,83.51,27.59,62,,27.43,
11318.263,83.51,27.59,62,,27.43,
11318.263,83.51,27.59,62,,27.43,
11318.412,84.41,27.84,62,,27.4,
11318.412,84.41,27.84,62,,27.4,
11318.412,84.41,27.84,62,,27.4,
11318.412,84.41,27.84,62,,27.4,
11318.562,85.05,28.07,62,24.69,27.38,24.42
11318.562,85.05,28.07,62,24.69,27.38,24.42
11318.562,85.05,28.07,62,24.69,27.38,24.42
11318.562,85.05,28.07,62,24.69,27.38,24.42
11318.562,85.05,28.07,62,24.69,27.38,24.42
11318.562,85.05,28.07,62,24.69,27.38,24.42
11318.712,85.7,28.31,62,,27.36,
11318.712,85.7,28.31,62,,27.36,
11318.712,85.7,28.31,62,,27.36,
11318.712,85.7,28.31,62,,27.36,
11318.862,86.55,28.56,62,,27.33,
11318.862,86.55,28.56,62,,27.33,
11318.862,86.55,28.56,62,,27.33,
11318.862,86.55,28.56,62,,27.33,
11319.012,87.17,28.81,62,,27.31,
11319.012,87.17,28.81,62,,27.31,
11319.012,87.17,28.81,62,,27.31,
11319.012,87.17,28.81,62,,27.31,
11319.162,87.78,29.06,62,25.71,27.28,24.73
11319.162,87.78,29.06,62,25.71,27.28,24.73
11319.162,87.78,29.06,62,25.71,27.28,24.73
11319.162,87.78,29.06,62,25.71,27.28,24.73
11319.162,87.78,29.06,62,25.71,27.28,24.73
11319.162,87.78,29.06,62,25.71,27.28,24.73
11319.312,88.59,29.32,62,,27.26,
11319.312,88.59,29.32,62,,27.26,
11319.312,88.59,29.32,62,,27.26,
11319.312,88.59,29.32,62,,27.26,
11319.462,89.19,29.58,62,,27.24,
11319.462,89.19,29.58,62,,27.24,
11319.462,89.19,29.58,62,,27.24,
11319.462,89.19,29.58,62,,27.24,
11319.649,89.78,29.88,62,27.67,27.22,24.84
11319.649,89.78,29.88,62,27.67,27.22,24.84
11319.649,89.78,29.88,62,27.67,27.22,24.84
11319.649,89.78,29.88,62,27.67,27.22,24.84
11319.649,89.78,29.88,62,27.67,27.22,24.84
11319.649,89.78,29.88,62,27.67,27.22,24.84
11319.796,90.47,30.15,62,,27.2,
11319.796,90.47,30.15,62,,27.2,
11319.796,90.47,30.15,62,,27.2,
11319.796,90.47,30.15,62,,27.2,
11319.946,91.31,30.44,62,,27.18,
11319.946,91.31,30.44,62,,27.18,
11319.946,91.31,30.44,62,,27.18,
11319.946,91.31,30.44,62,,27.18,
11320.096,91.85,30.7,62,,27.17,
11320.096,91.85,30.7,62,,27.17,
11320.096,91.85,30.7,62,,27.17,
11320.096,91.85,30.7,62,,27.17,
11320.246,92.41,30.97,62,30.98,27.17,25.19
11320.246,92.41,30.97,62,30.98,27.17,25.19
11320.246,92.41,30.97,62,30.98,27.17,25.19
11320.246,92.41,30.97,62,30.98,27.17,25.19
11320.246,92.41,30.97,62,30.98,27.17,25.19
11320.246,92.41,30.97,62,30.98,27.17,25.19
11320.396,93.14,31.26,62,,27.14,
11320.396,93.14,31.26,62,,27.14,
11320.396,93.14,31.26,62,,27.14,
11320.396,93.14,31.26,62,,27.14,
11320.546,93.66,31.53,62,,27.13,
11320.546,93.66,31.53,62,,27.13,
11320.546,93.66,31.53,62,,27.13,
11320.546,93.66,31.53,62,,27.13,
11320.696,94.17,31.8,62,,27.12,
11320.696,94.17,31.8,62,,27.12,
11320.696,94.17,31.8,62,,27.12,
11320.696,94.17,31.8,62,,27.12,
11320.846,94.87,32.09,62,31.67,27.11,25.31
11320.846,94.87,32.09,62,31.67,27.11,25.31
11320.846,94.87,32.09,62,31.67,27.11,25.31
11320.846,94.87,32.09,62,31.67,27.11,25.31
11320.846,94.87,32.09,62,31.67,27.11,25.31
11320.846,94.87,32.09,62,31.67,27.11,25.31
11320.996,95.37,32.37,62,,27.1,
11320.996,95.37,32.37,62,,27.1,
11320.996,95.37,32.37,62,,27.1,
11320.996,95.37,32.37,62,,27.1,
11321.146,95.86,32.65,62,,27.09,
11321.146,95.86,32.65,62,,27.09,
11321.146,95.86,32.65,62,,27.09,
11321.146,95.86,32.65,62,,27.09,
11321.296,96.51,32.95,62,,27.08,
11321.296,96.51,32.95,62,,27.08,
11321.296,96.51,32.95,62,,27.08,
11321.296,96.51,32.95,62,,27.08,
11321.446,96.99,33.23,62,32.6,27.07,25.54
11321.446,96.99,33.23,62,32.6,27.07,25.54
11321.446,96.99,33.23,62,32.6,27.07,25.54
11321.446,96.99,33.23,62,32.6,27.07,25.54
11321.446,96.99,33.23,62,32.6,27.07,25.54
11321.446,96.99,33.23,62,32.6,27.07,25.54
11321.596,97.45,33.51,62,,27.06,
11321.596,97.45,33.51,62,,27.06,
11321.596,97.45,33.51,62,,27.06,
11321.596,97.45,33.51,62,,27.06,
11321.746,98.07,33.82,62,,27.05,
