timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC
430.603,22.99,24,0,45,21.98
430.603,22.99,24,0,45,21.98
430.603,22.99,24,0,45,21.98
430.603,22.99,24,0,45,21.98
430.754,23.01,24,0,45,21.98
430.754,23.01,24,0,45,21.98
430.754,23.01,24,0,45,21.98
430.754,23.01,24,0,45,21.98
430.754,23.01,24,0,45,21.98
430.903,23.05,24,0,45,
430.903,23.05,24,0,45,
430.903,23.05,24,0,45,
430.903,23.05,24,0,45,
431.053,23.21,24,0,45,
431.053,23.21,24,0,45,
431.053,23.21,24,0,45,
431.053,23.21,24,0,45,
431.203,23.74,24,0,45,
431.203,23.74,24,0,45,
431.203,23.74,24,0,45,
431.203,23.74,24,0,45,
431.353,24.35,24,0,45,21.18
431.353,24.35,24,0,45,21.18
431.353,24.35,24,0,45,21.18
431.353,24.35,24,0,45,21.18
431.353,24.35,24,0,45,21.18
431.503,25.14,24,0,45,
431.503,25.14,24,0,45,
431.503,25.14,24,0,45,
431.503,25.14,24,0,45,
431.653,26.38,24,0,45,
431.653,26.38,24,0,45,
431.653,26.38,24,0,45,
431.653,26.38,24,0,45,
431.803,27.4,24,0,45,
431.803,27.4,24,0,45,
431.803,27.4,24,0,45,
431.803,27.4,24,0,45,
431.953,28.5,24,0,45,21.9
431.953,28.5,24,0,45,21.9
431.953,28.5,24,0,45,21.9
431.953,28.5,24,0,45,21.9
431.953,28.5,24,0,45,21.9
432.103,30.01,24,0,45,
432.103,30.01,24,0,45,
432.103,30.01,24,0,45,
432.103,30.01,24,0,45,
432.253,31.18,24,0,45,
432.253,31.18,24,0,45,
432.253,31.18,24,0,45,
432.253,31.18,24,0,45,
432.403,32.35,24,0,45,
432.403,32.35,24,0,45,
432.403,32.35,24,0,45,
432.403,32.35,24,0,45,
432.553,33.93,24,0,45,21.2
432.553,33.93,24,0,45,21.2
432.553,33.93,24,0,45,21.2
432.553,33.93,24,0,45,21.2
432.553,33.93,24,0,45,21.2
432.703,35.12,24,0,45,
432.703,35.12,24,0,45,
432.703,35.12,24,0,45,
432.703,35.12,24,0,45,
432.853,36.3,24,0,45,
432.853,36.3,24,0,45,
432.853,36.3,24,0,45,
432.853,36.3,24,0,45,
433.004,37.86,24,0,45,
433.004,37.86,24,0,45,
433.004,37.86,24,0,45,
433.004,37.86,24,0,45,
433.153,39.02,24,0,45,21.98
433.153,39.02,24,0,45,21.98
433.153,39.02,24,0,45,21.98
433.153,39.02,24,0,45,21.98
433.153,39.02,24,0,45,21.98
433.303,40.17,24,0,45,
433.303,40.17,24,0,45,
433.303,40.17,24,0,45,
433.303,40.17,24,0,45,
433.453,41.68,24,0,45,
433.453,41.68,24,0,45,
433.453,41.68,24,0,45,
433.453,41.68,24,0,45,
433.603,42.78,24,0,45,
433.603,42.78,24,0,45,
433.603,42.78,24,0,45,
433.603,42.78,24,0,45,
433.753,43.87,24,0,45,21.19
433.753,43.87,24,0,45,21.19
433.753,43.87,24,0,45,21.19
433.753,43.87,24,0,45,21.19
433.753,43.87,24,0,45,21.19
433.903,45.32,24,0,45,
433.903,45.32,24,0,45,
433.903,45.32,24,0,45,
433.903,45.32,24,0,45,
434.053,46.37,24,0,45,
434.053,46.37,24,0,45,
434.053,46.37,24,0,45,
434.053,46.37,24,0,45,
434.203,47.39,24,0,45,
434.203,47.39,24,0,45,
434.203,47.39,24,0,45,
434.203,47.39,24,0,45,
434.353,48.73,24,0,45,21.92
434.353,48.73,24,0,45,21.92
434.353,48.73,24,0,45,21.92
434.353,48.73,24,0,45,21.92
434.353,48.73,24,0,45,21.92
434.503,49.71,24,0,45,
434.503,49.71,24,0,45,
434.503,49.71,24,0,45,
434.503,49.71,24,0,45,
434.653,50.64,24,0,45,
434.653,50.64,24,0,45,
434.653,50.64,24,0,45,
434.653,50.64,24,0,45,
434.803,51.88,24,0,45,
434.803,51.88,24,0,45,
434.803,51.88,24,0,45,
434.803,51.88,24,0,45,
434.953,52.81,24,0,45,21.11
434.953,52.81,24,0,45,21.11
434.953,52.81,24,0,45,21.11
434.953,52.81,24,0,45,21.11
434.953,52.81,24,0,45,21.11
435.103,53.77,24,0,45,
435.103,53.77,24,0,45,
435.103,53.77,24,0,45,
435.103,53.77,24,0,45,
435.254,55.06,24,0,45,
435.254,55.06,24,0,45,
435.254,55.06,24,0,45,
435.254,55.06,24,0,45,
435.404,56.03,24,0,45,
435.404,56.03,24,0,45,
435.404,56.03,24,0,45,
435.404,56.03,24,0,45,
435.419,,,,,21.87
435.554,56.98,24.03,0,45,
435.554,56.98,24.03,0,45,
435.554,56.98,24.03,0,45,
435.554,56.98,24.03,0,45,
435.705,58.17,24.11,0,45,
435.705,58.17,24.11,0,45,
