timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,liquid2,dataQStg1Slug
2217.288,29.76,29.76,115.0,90.0,,,,,,,
2217.288,29.76,29.76,115.0,90.0,,,,,,,
2217.288,29.76,29.76,115.0,90.0,,,,,,,
2217.288,29.76,29.76,115.0,90.0,,,,,,,
2217.437,29.77,29.77,115.0,90.0,,,,,,,
2217.437,29.77,29.77,115.0,90.0,,,,,,,
2217.437,29.77,29.77,115.0,90.0,,,,,,,
2217.437,29.77,29.77,115.0,90.0,,,,,,,
2217.587,30.03,30.03,115.0,90.0,,,,,,,
2217.587,30.03,30.03,115.0,90.0,,,,,,,
2217.587,30.03,30.03,115.0,90.0,,,,,,,
2217.587,30.03,30.03,115.0,90.0,,,,,,,
2217.737,30.77,30.77,115.0,90.0,,,,,,,
2217.737,30.77,30.77,115.0,90.0,,,,,,,
2217.737,30.77,30.77,115.0,90.0,,,,,,,
2217.737,30.77,30.77,115.0,90.0,,,,,,,
2217.842,,,,,,,,,23.68,30.04,
2217.842,,,,,,,,,23.68,30.04,
2217.891,32.13,32.13,115.0,90.0,,,,,,,
2217.891,32.13,32.13,115.0,90.0,,,,,,,
2217.891,32.13,32.13,115.0,90.0,,,,,,,
2217.891,32.13,32.13,115.0,90.0,,,,,,,
2218.036,33.68,33.68,115.0,90.0,,,,,,,
2218.036,33.68,33.68,115.0,90.0,,,,,,,
2218.036,33.68,33.68,115.0,90.0,,,,,,,
2218.036,33.68,33.68,115.0,90.0,,,,,,,
2218.187,35.24,35.24,115.0,90.0,,,,,,,
2218.187,35.24,35.24,115.0,90.0,,,,,,,
2218.187,35.24,35.24,115.0,90.0,,,,,,,
2218.187,35.24,35.24,115.0,90.0,,,,,,,
2218.337,36.93,36.93,115.0,90.0,,,,,,,
2218.337,36.93,36.93,115.0,90.0,,,,,,,
2218.337,36.93,36.93,115.0,90.0,,,,,,,
2218.337,36.93,36.93,115.0,90.0,,,,,,,
2218.487,38.59,38.59,115.0,90.0,,,,,,,
2218.487,38.59,38.59,115.0,90.0,,,,,,,
2218.487,38.59,38.59,115.0,90.0,,,,,,,
2218.487,38.59,38.59,115.0,90.0,,,,,,,
2218.637,40.41,40.41,115.0,90.0,,,,,,,
2218.637,40.41,40.41,115.0,90.0,,,,,,,
2218.637,40.41,40.41,115.0,90.0,,,,,,,
2218.637,40.41,40.41,115.0,90.0,,,,,,,
2218.787,42.13,42.13,115.0,90.0,,,,,,,
2218.787,42.13,42.13,115.0,90.0,,,,,,,
2218.787,42.13,42.13,115.0,90.0,,,,,,,
2218.787,42.13,42.13,115.0,90.0,,,,,,,
2218.861,,,,,,,,,23.73,30.08,
2218.861,,,,,,,,,23.73,30.08,
2218.937,43.9,43.9,115.0,90.0,,,,,,,
2218.937,43.9,43.9,115.0,90.0,,,,,,,
2218.937,43.9,43.9,115.0,90.0,,,,,,,
2218.937,43.9,43.9,115.0,90.0,,,,,,,
2219.087,45.72,45.72,115.0,90.0,,,,,,,
2219.087,45.72,45.72,115.0,90.0,,,,,,,
2219.087,45.72,45.72,115.0,90.0,,,,,,,
2219.087,45.72,45.72,115.0,90.0,,,,,,,
2219.237,47.23,47.23,115.0,90.0,,,,,,,
2219.237,47.23,47.23,115.0,90.0,,,,,,,
2219.237,47.23,47.23,115.0,90.0,,,,,,,
2219.237,47.23,47.23,115.0,90.0,,,,,,,
2219.387,49.05,49.05,115.0,90.0,,,,,,,
2219.387,49.05,49.05,115.0,90.0,,,,,,,
2219.387,49.05,49.05,115.0,90.0,,,,,,,
2219.387,49.05,49.05,115.0,90.0,,,,,,,
2219.537,50.54,50.54,115.0,90.0,,,,,,,
2219.537,50.54,50.54,115.0,90.0,,,,,,,
2219.537,50.54,50.54,115.0,90.0,,,,,,,
2219.537,50.54,50.54,115.0,90.0,,,,,,,
2219.687,52.27,52.27,115.0,90.0,,,,,,,
2219.687,52.27,52.27,115.0,90.0,,,,,,,
2219.687,52.27,52.27,115.0,90.0,,,,,,,
2219.687,52.27,52.27,115.0,90.0,,,,,,,
2219.837,53.98,53.98,115.0,90.0,,,,,,,
2219.837,53.98,53.98,115.0,90.0,,,,,,,
2219.837,53.98,53.98,115.0,90.0,,,,,,,
2219.837,53.98,53.98,115.0,90.0,,,,,,,
2219.886,,,,,,,,,23.73,29.96,
2219.886,,,,,,,,,23.73,29.96,
2219.986,55.39,55.39,115.0,90.0,,,,,,,
2219.986,55.39,55.39,115.0,90.0,,,,,,,
2219.986,55.39,55.39,115.0,90.0,,,,,,,
2219.986,55.39,55.39,115.0,90.0,,,,,,,
2220.137,56.87,56.87,115.0,90.0,,,,,,,
2220.137,56.87,56.87,115.0,90.0,,,,,,,
2220.137,56.87,56.87,115.0,90.0,,,,,,,
2220.137,56.87,56.87,115.0,90.0,,,,,,,
2220.29,58.36,58.36,115.0,90.0,,,,,,,
2220.29,58.36,58.36,115.0,90.0,,,,,,,
2220.29,58.36,58.36,115.0,90.0,,,,,,,
2220.29,58.36,58.36,115.0,90.0,,,,,,,
2220.437,60.02,60.02,115.0,90.0,,,,,,,
2220.437,60.02,60.02,115.0,90.0,,,,,,,
2220.437,60.02,60.02,115.0,90.0,,,,,,,
2220.437,60.02,60.02,115.0,90.0,,,,,,,
2220.587,61.35,61.35,115.0,90.0,,,,,,,
2220.587,61.35,61.35,115.0,90.0,,,,,,,
2220.587,61.35,61.35,115.0,90.0,,,,,,,
2220.587,61.35,61.35,115.0,90.0,,,,,,,
2220.737,62.98,62.98,115.0,90.0,,,,,,,
2220.737,62.98,62.98,115.0,90.0,,,,,,,
2220.737,62.98,62.98,115.0,90.0,,,,,,,
2220.737,62.98,62.98,115.0,90.0,,,,,,,
2220.887,64.36,64.36,115.0,90.0,,,,,,,
2220.887,64.36,64.36,115.0,90.0,,,,,,,
2220.887,64.36,64.36,115.0,90.0,,,,,,,
2220.887,64.36,64.36,115.0,90.0,,,,,,,
2220.901,,,,,,,,,23.75,29.98,
2220.901,,,,,,,,,23.75,29.98,
2221.037,65.81,65.81,115.0,90.0,,,,,,,
2221.037,65.81,65.81,115.0,90.0,,,,,,,
2221.037,65.81,65.81,115.0,90.0,,,,,,,
2221.037,65.81,65.81,115.0,90.0,,,,,,,
2221.187,67.19,67.19,115.0,90.0,,,,,,,
2221.187,67.19,67.19,115.0,90.0,,,,,,,
2221.187,67.19,67.19,115.0,90.0,,,,,,,
2221.187,67.19,67.19,115.0,90.0,,,,,,,
2221.337,68.54,68.54,115.0,90.0,,,,,,,
2221.337,68.54,68.54,115.0,90.0,,,,,,,
2221.337,68.54,68.54,115.0,90.0,,,,,,,
2221.337,68.54,68.54,115.0,90.0,,,,,,,
2221.487,69.85,69.85,115.0,90.0,,,,,,,
2221.487,69.85,69.85,115.0,90.0,,,,,,,
2221.487,69.85,69.85,115.0,90.0,,,,,,,
2221.487,69.85,69.85,115.0,90.0,,,,,,,
2221.637,71.17,71.17,115.0,90.0,,,,,,,
2221.637,71.17,71.17,115.0,90.0,,,,,,,
2221.637,71.17,71.17,115.0,90.0,,,,,,,
2221.637,71.17,71.17,115.0,90.0,,,,,,,
2221.787,72.47,72.47,115.0,90.0,,,,,23.71,29.97,
2221.787,72.47,72.47,115.0,90.0,,,,,23.71,29.97,
2221.787,72.47,72.47,115.0,90.0,,,,,23.71,29.97,
2221.787,72.47,72.47,115.0,90.0,,,,,23.71,29.97,
2221.787,72.47,72.47,115.0,90.0,,,,,23.71,29.97,
2221.787,72.47,72.47,115.0,90.0,,,,,23.71,29.97,
2221.937,73.74,73.74,115.0,90.0,,,,,,,
2221.937,73.74,73.74,115.0,90.0,,,,,,,
2221.937,73.74,73.74,115.0,90.0,,,,,,,
2221.937,73.74,73.74,115.0,90.0,,,,,,,
2222.087,74.98,74.98,115.0,90.0,,,,,,,
2222.087,74.98,74.98,115.0,90.0,,,,,,,
2222.087,74.98,74.98,115.0,90.0,,,,,,,
2222.087,74.98,74.98,115.0,90.0,,,,,,,
2222.237,76.19,76.19,115.0,90.0,,,,,,,
2222.237,76.19,76.19,115.0,90.0,,,,,,,
2222.237,76.19,76.19,115.0,90.0,,,,,,,
2222.237,76.19,76.19,115.0,90.0,,,,,,,
2222.387,77.4,77.4,115.0,90.0,,,,,,,
2222.387,77.4,77.4,115.0,90.0,,,,,,,
2222.387,77.4,77.4,115.0,90.0,,,,,,,
2222.387,77.4,77.4,115.0,90.0,,,,,,,
2222.557,78.46,78.46,115.0,90.0,,,,,,,
2222.557,78.46,78.46,115.0,90.0,,,,,,,
2222.557,78.46,78.46,115.0,90.0,,,,,,,
2222.557,78.46,78.46,115.0,90.0,,,,,,,
2222.707,79.82,79.82,115.0,90.0,,,,,,,
2222.707,79.82,79.82,115.0,90.0,,,,,,,
2222.707,79.82,79.82,115.0,90.0,,,,,,,
2222.707,79.82,79.82,115.0,90.0,,,,,,,
2222.857,81.01,81.01,115.0,90.0,,,,,23.78,29.97,
2222.857,81.01,81.01,115.0,90.0,,,,,23.78,29.97,
2222.857,81.01,81.01,115.0,90.0,,,,,23.78,29.97,
2222.857,81.01,81.01,115.0,90.0,,,,,23.78,29.97,
2222.857,81.01,81.01,115.0,90.0,,,,,23.78,29.97,
2222.857,81.01,81.01,115.0,90.0,,,,,23.78,29.97,
2223.007,82.14,82.14,115.0,90.0,,,,,,,
2223.007,82.14,82.14,115.0,90.0,,,,,,,
2223.007,82.14,82.14,115.0,90.0,,,,,,,
2223.007,82.14,82.14,115.0,90.0,,,,,,,
2223.157,83.25,83.25,115.0,90.0,,,,,,,
2223.157,83.25,83.25,115.0,90.0,,,,,,,
2223.157,83.25,83.25,115.0,90.0,,,,,,,
2223.157,83.25,83.25,115.0,90.0,,,,,,,
2223.307,84.35,84.35,115.0,90.0,,,,,,,
2223.307,84.35,84.35,115.0,90.0,,,,,,,
2223.307,84.35,84.35,115.0,90.0,,,,,,,
