Raw Data 		Experiment - 20210107 CF07 JW_2 (Run on LightScanner 32 1.0.0.33)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	470-530	470-640	470-705	
1	Sample 1	3	2	1	1476300	92.8500	2.6871	1.0239	0.8774
1	Sample 1	3	2	1	1477650	93.0800	2.6688	1.0224	0.8774
1	Sample 1	3	2	1	1478950	93.3300	2.6505	1.0193	0.8728
1	Sample 1	3	2	1	1480300	93.6100	2.6383	1.0193	0.8774
1	Sample 1	3	2	1	1481600	93.8800	2.6276	1.0193	0.8759
1	Sample 1	3	2	1	1482900	94.1000	2.6154	1.0163	0.8743
1	Sample 1	3	2	1	1484250	94.3800	2.5925	1.0147	0.8759
1	Sample 1	3	2	1	1485550	94.6300	2.5757	1.0147	0.8728
1	Sample 1	3	2	1	1486850	94.9200	2.5528	1.0086	0.8743
1	Sample 1	4	1	1	1681755	63.0880	21.2900	0.0000	0.0000
1	Sample 1	4	1	1	1681805	63.1040	21.2870	0.0000	0.0000
1	Sample 1	4	1	1	1681855	63.1190	21.1990	0.0000	0.0000
1	Sample 1	4	1	1	1681905	63.1290	21.1400	0.0000	0.0000
1	Sample 1	4	1	1	1681955	63.1460	21.1510	0.0000	0.0000
1	Sample 1	4	1	1	1682005	63.1570	21.0850	0.0000	0.0000
1	Sample 1	4	1	1	1682055	63.1690	21.1130	0.0000	0.0000
1	Sample 1	4	1	1	1682105	63.1830	21.0880	0.0000	0.0000
1	Sample 1	4	1	1	1682155	63.1940	21.0580	0.0000	0.0000
1	Sample 1	4	1	1	1682205	63.2080	21.0270	0.0000	0.0000
1	Sample 1	4	1	1	1682255	63.2230	20.9560	0.0000	0.0000
1	Sample 1	4	1	1	1682305	63.2370	20.9420	0.0000	0.0000
1	Sample 1	4	1	1	1682355	63.2490	20.8910	0.0000	0.0000
1	Sample 1	4	1	1	1682405	63.2670	20.8690	0.0000	0.0000
1	Sample 1	4	1	1	1682455	63.2800	20.8100	0.0000	0.0000
1	Sample 1	4	1	1	1682505	63.2950	20.8380	0.0000	0.0000
1	Sample 1	4	1	1	1682555	63.3110	20.7690	0.0000	0.0000
1	Sample 1	4	1	1	1682605	63.3260	20.7450	0.0000	0.0000
1	Sample 1	4	1	1	1682655	63.3390	20.7370	0.0000	0.0000
1	Sample 1	4	1	1	1682705	63.3540	20.6650	0.0000	0.0000
1	Sample 1	4	1	1	1682755	63.3730	20.6100	0.0000	0.0000
1	Sample 1	4	1	1	1682805	63.3840	20.6790	0.0000	0.0000
1	Sample 1	4	1	1	1682855	63.3990	20.6130	0.0000	0.0000
1	Sample 1	4	1	1	1682905	63.4150	20.5630	0.0000	0.0000
1	Sample 1	4	1	1	1682955	63.4320	20.4520	0.0000	0.0000
1	Sample 1	4	1	1	1683005	63.4410	20.5540	0.0000	0.0000
1	Sample 1	4	1	1	1683055	63.4570	20.4990	0.0000	0.0000
1	Sample 1	4	1	1	1683105	63.4710	20.4420	0.0000	0.0000
1	Sample 1	4	1	1	1683155	63.4870	20.3800	0.0000	0.0000
1	Sample 1	4	1	1	1683205	63.5050	20.3310	0.0000	0.0000
1	Sample 1	4	1	1	1683255	63.5180	20.3320	0.0000	0.0000
1	Sample 1	4	1	1	1683305	63.5320	20.3210	0.0000	0.0000
1	Sample 1	4	1	1	1683355	63.5460	20.3320	0.0000	0.0000
1	Sample 1	4	1	1	1683405	63.5600	20.2350	0.0000	0.0000
1	Sample 1	4	1	1	1683455	63.5740	20.1690	0.0000	0.0000
1	Sample 1	4	1	1	1683505	63.5900	20.2100	0.0000	0.0000
1	Sample 1	4	1	1	1683555	63.6040	20.1490	0.0000	0.0000
1	Sample 1	4	1	1	1683605	63.6180	20.0960	0.0000	0.0000
1	Sample 1	4	1	1	1683655	63.6320	20.0910	0.0000	0.0000
1	Sample 1	4	1	1	1683705	63.6450	20.1000	0.0000	0.0000
1	Sample 1	4	1	1	1683755	63.6610	20.0670	0.0000	0.0000
1	Sample 1	4	1	1	1683805	63.6760	19.9280	0.0000	0.0000
1	Sample 1	4	1	1	1683855	63.6900	19.9860	0.0000	0.0000
1	Sample 1	4	1	1	1683905	63.7050	19.9780	0.0000	0.0000
1	Sample 1	4	1	1	1683955	63.7210	19.9250	0.0000	0.0000
1	Sample 1	4	1	1	1684005	63.7390	19.9180	0.0000	0.0000
1	Sample 1	4	1	1	1684055	63.7470	19.8670	0.0000	0.0000
1	Sample 1	4	1	1	1684105	63.7620	19.8340	0.0000	0.0000
1	Sample 1	4	1	1	1684155	63.7770	19.7960	0.0000	0.0000
1	Sample 1	4	1	1	1684205	63.7900	19.8580	0.0000	0.0000
1	Sample 1	4	1	1	1684255	63.8090	19.7290	0.0000	0.0000
1	Sample 1	4	1	1	1684305	63.8210	19.6960	0.0000	0.0000
1	Sample 1	4	1	1	1684355	63.8340	19.6630	0.0000	0.0000
1	Sample 1	4	1	1	1684405	63.8480	19.6530	0.0000	0.0000
1	Sample 1	4	1	1	1684455	63.8610	19.6780	0.0000	0.0000
1	Sample 1	4	1	1	1684505	63.8770	19.5440	0.0000	0.0000
1	Sample 1	4	1	1	1684555	63.8900	19.5860	0.0000	0.0000
1	Sample 1	4	1	1	1684605	63.9060	19.5820	0.0000	0.0000
1	Sample 1	4	1	1	1684655	63.9210	19.5010	0.0000	0.0000
1	Sample 1	4	1	1	1684705	63.9350	19.4610	0.0000	0.0000
1	Sample 1	4	1	1	1684755	63.9490	19.4840	0.0000	0.0000
1	Sample 1	4	1	1	1684805	63.9630	19.4790	0.0000	0.0000
1	Sample 1	4	1	1	1684855	63.9780	19.4230	0.0000	0.0000
1	Sample 1	4	1	1	1684905	63.9930	19.3910	0.0000	0.0000
1	Sample 1	4	1	1	1684955	64.0060	19.3570	0.0000	0.0000
1	Sample 1	4	1	1	1685005	64.0220	19.2740	0.0000	0.0000
1	Sample 1	4	1	1	1685055	64.0370	19.3230	0.0000	0.0000
1	Sample 1	4	1	1	1685105	64.0510	19.2860	0.0000	0.0000
1	Sample 1	4	1	1	1685155	64.0650	19.2600	0.0000	0.0000
1	Sample 1	4	1	1	1685205	64.0850	19.2080	0.0000	0.0000
1	Sample 1	4	1	1	1685255	64.0960	19.2170	0.0000	0.0000
1	Sample 1	4	1	1	1685305	64.1130	19.1580	0.0000	0.0000
1	Sample 1	4	1	1	1685355	64.1300	19.1280	0.0000	0.0000
1	Sample 1	4	1	1	1685405	64.1460	19.1430	0.0000	0.0000
1	Sample 1	4	1	1	1685455	64.1550	19.0680	0.0000	0.0000
1	Sample 1	4	1	1	1685505	64.1700	19.0260	0.0000	0.0000
1	Sample 1	4	1	1	1685555	64.1840	18.9900	0.0000	0.0000
1	Sample 1	4	1	1	1685605	64.1990	19.0250	0.0000	0.0000
1	Sample 1	4	1	1	1685655	64.2120	19.0310	0.0000	0.0000
1	Sample 1	4	1	1	1685705	64.2270	18.9290	0.0000	0.0000
1	Sample 1	4	1	1	1685755	64.2430	18.9420	0.0000	0.0000
1	Sample 1	4	1	1	1685805	64.2570	18.8980	0.0000	0.0000
1	Sample 1	4	1	1	1685855	64.2730	18.9290	0.0000	0.0000
1	Sample 1	4	1	1	1685905	64.2910	18.8220	0.0000	0.0000
1	Sample 1	4	1	1	1685955	64.3100	18.8100	0.0000	0.0000
1	Sample 1	4	1	1	1686005	64.3150	18.7830	0.0000	0.0000
1	Sample 1	4	1	1	1686055	64.3360	18.7460	0.0000	0.0000
1	Sample 1	4	1	1	1686105	64.3510	18.7090	0.0000	0.0000
1	Sample 1	4	1	1	1686155	64.3620	18.6720	0.0000	0.0000
1	Sample 1	4	1	1	1686205	64.3840	18.6710	0.0000	0.0000
1	Sample 1	4	1	1	1686255	64.3900	18.7120	0.0000	0.0000
1	Sample 1	4	1	1	1686305	64.4070	18.5980	0.0000	0.0000
1	Sample 1	4	1	1	1686355	64.4240	18.5810	0.0000	0.0000
1	Sample 1	4	1	1	1686405	64.4360	18.5490	0.0000	0.0000
1	Sample 1	4	1	1	1686455	64.4520	18.5490	0.0000	0.0000
1	Sample 1	4	1	1	1686505	64.4660	18.5650	0.0000	0.0000
1	Sample 1	4	1	1	1686555	64.4780	18.4320	0.0000	0.0000
1	Sample 1	4	1	1	1686605	64.4910	18.4960	0.0000	0.0000
1	Sample 1	4	1	1	1686655	64.5050	18.3980	0.0000	0.0000
1	Sample 1	4	1	1	1686705	64.5200	18.4100	0.0000	0.0000
1	Sample 1	4	1	1	1686755	64.5340	18.3820	0.0000	0.0000
1	Sample 1	4	1	1	1686805	64.5460	18.3650	0.0000	0.0000
1	Sample 1	4	1	1	1686855	64.5600	18.3250	0.0000	0.0000
1	Sample 1	4	1	1	1686905	64.5760	18.3360	0.0000	0.0000
1	Sample 1	4	1	1	1686955	64.5900	18.3160	0.0000	0.0000
1	Sample 1	4	1	1	1687005	64.6050	18.2630	0.0000	0.0000
1	Sample 1	4	1	1	1687055	64.6270	18.2170	0.0000	0.0000
1	Sample 1	4	1	1	1687105	64.6410	18.1980	0.0000	0.0000
1	Sample 1	4	1	1	1687155	64.6570	18.1730	0.0000	0.0000
1	Sample 1	4	1	1	1687205	64.6710	18.1590	0.0000	0.0000
1	Sample 1	4	1	1	1687255	64.6840	18.1930	0.0000	0.0000
1	Sample 1	4	1	1	1687305	64.7000	18.1590	0.0000	0.0000
1	Sample 1	4	1	1	1687355	64.7140	18.0670	0.0000	0.0000
1	Sample 1	4	1	1	1687405	64.7270	18.0450	0.0000	0.0000
1	Sample 1	4	1	1	1687455	64.7420	18.0200	0.0000	0.0000
1	Sample 1	4	1	1	1687505	64.7540	18.0150	0.0000	0.0000
1	Sample 1	4	1	1	1687555	64.7680	17.9980	0.0000	0.0000
1	Sample 1	4	1	1	1687605	64.7820	17.9970	0.0000	0.0000
1	Sample 1	4	1	1	1687655	64.7960	17.9610	0.0000	0.0000
1	Sample 1	4	1	1	1687705	64.8130	17.9070	0.0000	0.0000
1	Sample 1	4	1	1	1687755	64.8280	17.8460	0.0000	0.0000
1	Sample 1	4	1	1	1687805	64.8410	17.8670	0.0000	0.0000
1	Sample 1	4	1	1	1687855	64.8560	17.8860	0.0000	0.0000
1	Sample 1	4	1	1	1687905	64.8720	17.8010	0.0000	0.0000
1	Sample 1	4	1	1	1687955	64.8850	17.7740	0.0000	0.0000
1	Sample 1	4	1	1	1688005	64.9000	17.7610	0.0000	0.0000
1	Sample 1	4	1	1	1688055	64.9150	17.7290	0.0000	0.0000
1	Sample 1	4	1	1	1688105	64.9310	17.7310	0.0000	0.0000
1	Sample 1	4	1	1	1688155	64.9450	17.6590	0.0000	0.0000
1	Sample 1	4	1	1	1688205	64.9610	17.6560	0.0000	0.0000
1	Sample 1	4	1	1	1688255	64.9750	17.5970	0.0000	0.0000
1	Sample 1	4	1	1	1688305	64.9910	17.6420	0.0000	0.0000
1	Sample 1	4	1	1	1688355	65.0050	17.5640	0.0000	0.0000
1	Sample 1	4	1	1	1688405	65.0200	17.6060	0.0000	0.0000
1	Sample 1	4	1	1	1688455	65.0370	17.5200	0.0000	0.0000
1	Sample 1	4	1	1	1688505	65.0510	17.5660	0.0000	0.0000
1	Sample 1	4	1	1	1688555	65.0650	17.4840	0.0000	0.0000
1	Sample 1	4	1	1	1688605	65.0810	17.4870	0.0000	0.0000
1	Sample 1	4	1	1	1688655	65.0970	17.4260	0.0000	0.0000
1	Sample 1	4	1	1	1688705	65.1120	17.4450	0.0000	0.0000
1	Sample 1	4	1	1	1688755	65.1300	17.4190	0.0000	0.0000
1	Sample 1	4	1	1	1688805	65.1490	17.3550	0.0000	0.0000
1	Sample 1	4	1	1	1688855	65.1650	17.3910	0.0000	0.0000
1	Sample 1	4	1	1	1688905	65.1790	17.3600	0.0000	0.0000
1	Sample 1	4	1	1	1688955	65.1940	17.3270	0.0000	0.0000
1	Sample 1	4	1	1	1689005	65.2030	17.3050	0.0000	0.0000
1	Sample 1	4	1	1	1689055	65.2160	17.2440	0.0000	0.0000
1	Sample 1	4	1	1	1689105	65.2310	17.2420	0.0000	0.0000
1	Sample 1	4	1	1	1689155	65.2470	17.2030	0.0000	0.0000
1	Sample 1	4	1	1	1689205	65.2600	17.2000	0.0000	0.0000
1	Sample 1	4	1	1	1689255	65.2840	17.1580	0.0000	0.0000
1	Sample 1	4	1	1	1689305	65.2980	17.1440	0.0000	0.0000
1	Sample 1	4	1	1	1689355	65.3120	17.1570	0.0000	0.0000
1	Sample 1	4	1	1	1689405	65.3210	17.0490	0.0000	0.0000
1	Sample 1	4	1	1	1689455	65.3350	17.1380	0.0000	0.0000
1	Sample 1	4	1	1	1689505	65.3490	17.0500	0.0000	0.0000
1	Sample 1	4	1	1	1689555	65.3620	17.0630	0.0000	0.0000
1	Sample 1	4	1	1	1689605	65.3770	17.0370	0.0000	0.0000
1	Sample 1	4	1	1	1689655	65.3900	17.0530	0.0000	0.0000
1	Sample 1	4	1	1	1689705	65.4050	16.9630	0.0000	0.0000
1	Sample 1	4	1	1	1689755	65.4190	16.9410	0.0000	0.0000
1	Sample 1	4	1	1	1689805	65.4340	16.9830	0.0000	0.0000
1	Sample 1	4	1	1	1689855	65.4490	16.8990	0.0000	0.0000
1	Sample 1	4	1	1	1689905	65.4630	16.8880	0.0000	0.0000
1	Sample 1	4	1	1	1689955	65.4770	16.8380	0.0000	0.0000
1	Sample 1	4	1	1	1690005	65.4920	16.8420	0.0000	0.0000
1	Sample 1	4	1	1	1690055	65.5070	16.7440	0.0000	0.0000
1	Sample 1	4	1	1	1690105	65.5220	16.7960	0.0000	0.0000
1	Sample 1	4	1	1	1690155	65.5370	16.7390	0.0000	0.0000
1	Sample 1	4	1	1	1690205	65.5520	16.8130	0.0000	0.0000
1	Sample 1	4	1	1	1690255	65.5670	16.7810	0.0000	0.0000
1	Sample 1	4	1	1	1690305	65.5820	16.7190	0.0000	0.0000
1	Sample 1	4	1	1	1690355	65.5980	16.6770	0.0000	0.0000
1	Sample 1	4	1	1	1690405	65.6130	16.6780	0.0000	0.0000
1	Sample 1	4	1	1	1690455	65.6260	16.6240	0.0000	0.0000
1	Sample 1	4	1	1	1690505	65.6420	16.6700	0.0000	0.0000
1	Sample 1	4	1	1	1690555	65.6580	16.5800	0.0000	0.0000
1	Sample 1	4	1	1	1690605	65.6720	16.5770	0.0000	0.0000
1	Sample 1	4	1	1	1690655	65.6870	16.5320	0.0000	0.0000
1	Sample 1	4	1	1	1690705	65.7020	16.4920	0.0000	0.0000
1	Sample 1	4	1	1	1690755	65.7190	16.4750	0.0000	0.0000
1	Sample 1	4	1	1	1690805	65.7340	16.4950	0.0000	0.0000
1	Sample 1	4	1	1	1690855	65.7500	16.5380	0.0000	0.0000
1	Sample 1	4	1	1	1690905	65.7640	16.4670	0.0000	0.0000
1	Sample 1	4	1	1	1690955	65.7790	16.4590	0.0000	0.0000
1	Sample 1	4	1	1	1691005	65.7950	16.4520	0.0000	0.0000
1	Sample 1	4	1	1	1691055	65.8110	16.3760	0.0000	0.0000
1	Sample 1	4	1	1	1691105	65.8250	16.4070	0.0000	0.0000
1	Sample 1	4	1	1	1691155	65.8400	16.3410	0.0000	0.0000
