,timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,1512.112,44.02,44.02,55.0,,43.38
1,1512.224,,,,30.13,
2,1512.261,44.01,44.01,55.0,,43.35
3,1512.411,44.03,44.0,55.0,,43.33
4,1512.561,44.36,44.03,55.0,,43.31
5,1512.71,45.13,44.12,55.0,,43.2
6,1512.784,,,,30.31,
7,1512.86,46.12,44.3,55.0,,43.1
8,1513.012,47.41,44.58,55.0,,43.02
9,1513.161,48.74,44.98,55.0,,42.92
10,1513.311,50.3,45.47,55.0,,42.82
11,1513.422,,,,31.56,
12,1513.461,51.91,46.06,55.0,,42.69
13,1513.611,53.49,46.73,55.0,,42.62
14,1513.762,55.43,47.48,55.0,,42.48
15,1513.911,57.02,48.28,55.0,,42.4
16,1514.023,,,,32.23,
17,1514.062,58.62,49.12,55.0,,42.3
18,1514.218,60.19,50.02,55.0,,42.22
19,1514.367,62.06,50.95,55.0,,42.11
20,1514.517,63.4,51.87,55.0,,42.08
21,1514.517,,,,32.49,
22,1514.667,64.36,52.76,55.0,,42.09
23,1514.817,64.84,53.57,55.0,,42.21
24,1514.967,64.74,54.23,55.0,,42.38
25,1515.117,64.33,54.75,55.0,,42.59
26,1515.117,,,,35.9,
27,1515.268,63.7,55.12,55.0,,42.83
28,1515.414,62.71,55.33,55.0,,43.16
29,1515.567,61.72,55.41,55.0,,43.41
30,1515.711,60.84,55.38,55.0,,43.67
31,1515.711,,,,40.07,
32,1515.86,60.03,55.28,55.0,,43.85
33,1516.01,59.67,55.18,55.0,,43.96
34,1516.16,59.49,55.08,55.0,,43.99
35,1516.31,59.38,55.0,55.0,,44.03
36,1516.31,,,,41.93,
37,1516.46,59.3,54.93,55.0,,44.0
38,1516.61,59.24,54.89,55.0,,44.02
39,1516.76,59.15,54.86,55.0,,44.0
40,1516.91,59.04,54.83,55.0,,43.97
41,1516.91,,,,44.04,
42,1517.06,58.95,54.81,55.0,,43.95
43,1517.21,58.85,54.8,55.0,,43.93
44,1517.36,58.76,54.79,55.0,,43.91
45,1517.51,58.68,54.78,55.0,,43.87
46,1517.51,,,,45.33,
47,1517.66,58.58,54.77,55.0,,43.84
48,1517.81,58.49,54.76,55.0,,43.81
49,1517.96,58.41,54.76,55.0,,43.79
50,1518.11,58.32,54.76,55.0,,43.77
51,1518.11,,,,46.67,
52,1518.26,58.24,54.75,55.0,,43.74
53,1518.41,58.18,54.75,55.0,,43.72
54,1518.56,58.1,54.75,55.0,,43.7
55,1518.71,58.03,54.76,55.0,,43.67
56,1518.71,,,,47.4,
57,1518.86,57.97,54.76,55.0,,43.64
58,1519.01,57.92,54.76,55.0,,43.62
59,1519.161,57.85,54.76,55.0,,43.59
60,1519.31,57.79,54.77,55.0,,43.56
61,1519.31,,,,48.37,
62,1519.46,57.73,54.77,55.0,,43.54
63,1519.61,57.67,54.78,55.0,,43.52
64,1519.76,57.62,54.78,55.0,,43.51
65,1519.911,57.58,54.79,55.0,,43.48
66,1519.911,,,,48.88,
67,1520.06,57.53,54.79,55.0,,43.46
68,1520.211,57.46,54.8,55.0,,43.45
69,1520.36,57.41,54.8,55.0,,43.42
70,1520.51,57.4,54.81,55.0,,43.41
71,1520.51,,,,49.61,
72,1520.66,57.35,54.81,55.0,,43.38
73,1520.81,57.31,54.82,55.0,,43.37
74,1520.96,57.27,54.83,55.0,,43.35
75,1521.11,57.23,54.84,55.0,,43.34
76,1521.11,,,,50.09,
77,1521.261,57.2,54.84,55.0,,43.32
78,1521.41,57.17,54.85,55.0,,43.29
79,1521.561,57.13,54.86,55.0,,43.28
80,1521.71,57.11,54.87,55.0,,43.27
81,1521.71,,,,50.55,
82,1521.86,57.08,54.88,55.0,,43.25
