,timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,2012.364,40.43,40.32,55.0,,40.29
1,2012.512,40.42,40.31,55.0,,40.26
2,2012.664,40.43,40.31,55.0,,40.26
3,2012.812,40.62,40.32,55.0,,40.25
4,2012.962,41.15,40.39,55.0,,40.2
5,2012.98,,,,27.64,
6,2013.112,42.03,40.54,55.0,,40.13
7,2013.262,43.16,40.79,55.0,,40.03
8,2013.412,44.78,41.16,55.0,,39.93
9,2013.562,46.24,41.62,55.0,,39.84
10,2013.622,,,,27.99,
11,2013.712,47.71,42.17,55.0,,39.75
12,2013.862,49.3,42.8,55.0,,39.64
13,2014.012,50.89,43.51,55.0,,39.55
14,2014.162,52.46,44.27,55.0,,39.46
15,2014.222,,,,28.42,
16,2014.312,54.43,45.11,55.0,,39.35
17,2014.462,56.05,45.98,55.0,,39.28
18,2014.612,57.59,46.88,55.0,,39.2
19,2014.762,59.19,47.81,55.0,,39.13
20,2014.762,,,,28.64,
21,2014.912,60.72,48.75,55.0,,39.07
22,2015.062,62.26,49.72,55.0,,39.0
23,2015.218,64.13,50.72,55.0,,38.92
24,2015.367,65.64,51.72,55.0,,38.87
25,2015.367,,,,29.09,
26,2015.517,67.08,52.72,55.0,,38.8
27,2015.668,68.29,53.71,55.0,,38.76
28,2015.817,68.98,54.62,55.0,,38.79
29,2015.968,69.18,55.42,55.0,,38.92
30,2015.968,,,,29.46,
31,2016.119,68.98,56.07,55.0,,39.08
32,2016.265,68.37,56.57,55.0,,39.35
33,2016.412,67.7,56.93,55.0,,39.59
34,2016.562,66.87,57.15,55.0,,39.88
35,2016.562,,,,29.74,
36,2016.712,66.04,57.25,55.0,,40.13
37,2016.861,65.21,57.26,55.0,,40.36
38,2017.01,64.3,57.2,55.0,,40.61
39,2017.162,63.54,57.08,55.0,,40.79
40,2017.162,,,,30.27,
41,2017.313,62.85,56.93,55.0,,40.93
42,2017.463,62.24,56.76,55.0,,41.03
43,2017.612,61.7,56.56,55.0,,41.11
44,2017.762,61.22,56.37,55.0,,41.16
45,2017.762,,,,30.59,
46,2017.91,60.73,56.18,55.0,,41.22
47,2018.06,60.35,56.0,55.0,,41.23
48,2018.21,60.04,55.83,55.0,,41.25
49,2018.361,59.73,55.67,55.0,,41.26
50,2018.361,,,,31.57,
51,2018.511,59.46,55.52,55.0,,41.26
52,2018.66,59.18,55.38,55.0,,41.25
53,2018.812,58.96,55.26,55.0,,41.24
54,2018.961,58.75,55.15,55.0,,41.23
55,2018.961,,,,32.67,
56,2019.111,58.59,55.05,55.0,,41.21
57,2019.26,58.43,54.96,55.0,,41.19
58,2019.411,58.29,54.89,55.0,,41.18
59,2019.56,58.13,54.82,55.0,,41.15
60,2019.56,,,,36.13,
61,2019.711,58.01,54.76,55.0,,41.13
62,2019.861,57.88,54.7,55.0,,41.1
63,2020.01,57.75,54.65,55.0,,41.08
64,2020.162,57.62,54.61,55.0,,41.07
65,2020.162,,,,41.81,
66,2020.311,57.45,54.56,55.0,,41.04
67,2020.461,57.33,54.52,55.0,,41.02
68,2020.611,57.22,54.48,55.0,,41.0
69,2020.76,57.13,54.44,55.0,,40.98
70,2020.76,,,,44.5,
71,2020.91,57.03,54.41,55.0,,40.96
72,2021.06,56.94,54.38,55.0,,40.94
73,2021.211,56.88,54.35,55.0,,40.92
74,2021.362,56.81,54.33,55.0,,40.9
75,2021.362,,,,46.02,
76,2021.51,56.75,54.31,55.0,,40.87
77,2021.661,56.7,54.3,55.0,,40.86
78,2021.81,56.65,54.28,55.0,,40.83
79,2021.961,56.62,54.28,55.0,,40.81
80,2021.961,,,,47.1,
81,2022.111,56.58,54.27,55.0,,40.79
82,2022.261,56.56,54.27,55.0,,40.77
83,2022.411,56.54,54.27,55.0,,40.76
84,2022.561,56.52,54.28,55.0,,40.74
85,2022.561,,,,47.93,
86,2022.712,56.51,54.29,55.0,,40.72
87,2022.861,56.49,54.3,55.0,,40.7
88,2023.01,56.48,54.31,55.0,,40.69
89,2023.161,56.48,54.32,55.0,,40.66
90,2023.161,,,,48.67,
91,2023.31,56.47,54.34,55.0,,40.64
92,2023.461,56.47,54.35,55.0,,40.63
93,2023.61,56.46,54.37,55.0,,40.61
94,2023.761,56.45,54.39,55.0,,40.59
95,2023.761,,,,49.3,
96,2023.911,56.45,54.4,55.0,,40.58
97,2024.061,56.45,54.42,55.0,,40.56
98,2024.21,56.45,54.44,55.0,,40.55
99,2024.361,56.44,54.46,55.0,,40.54
100,2024.361,,,,49.85,
101,2024.51,56.44,54.48,55.0,,40.53
102,2024.685,56.43,54.5,55.0,,40.52
103,2024.833,56.43,54.52,55.0,,40.5
104,2024.833,,,,50.27,
105,2024.983,56.42,54.53,55.0,,40.49
106,2025.133,56.41,54.55,55.0,,40.48
107,2025.283,56.42,54.57,55.0,,40.45
108,2025.433,56.42,54.59,55.0,,40.45
109,2025.583,56.41,54.61,55.0,,40.44
110,2025.583,,,,50.7,
111,2025.733,56.4,54.62,55.0,,40.43
112,2025.884,56.39,54.64,55.0,,40.41
113,2026.033,56.38,54.65,55.0,,40.41
114,2026.183,56.37,54.67,55.0,,40.4
115,2026.183,,,,51.41,
116,2026.333,56.36,54.68,55.0,,40.39
117,2026.483,56.37,54.7,55.0,,40.38
118,2026.633,56.35,54.71,55.0,,40.37
119,2026.783,56.35,54.72,55.0,,40.37
120,2026.783,,,,51.44,
121,2026.933,56.33,54.74,55.0,,40.35
122,2027.083,56.33,54.75,55.0,,40.35
123,2027.233,56.33,54.76,55.0,,40.33
124,2027.383,56.31,54.77,55.0,,40.33
125,2027.383,,,,51.76,
126,2027.533,56.31,54.78,55.0,,40.32
127,2027.683,56.3,54.79,55.0,,40.31
128,2027.833,56.28,54.8,55.0,,40.31
129,2027.983,56.27,54.81,55.0,,40.29
130,2027.983,,,,51.93,
131,2028.133,56.26,54.82,55.0,,40.29
132,2028.283,56.24,54.83,55.0,,40.28
133,2028.433,56.24,54.84,55.0,,40.27
134,2028.583,56.24,54.85,55.0,,40.27
135,2028.583,,,,52.1,
136,2028.733,56.23,54.85,55.0,,40.26
137,2028.883,56.21,54.86,55.0,,40.25
138,2029.033,56.2,54.87,55.0,,40.25
139,2029.183,56.2,54.88,55.0,,40.23
140,2029.183,,,,52.26,
141,2029.333,56.19,54.88,55.0,,40.23
142,2029.484,56.19,54.89,55.0,,40.23
143,2029.633,56.18,54.9,55.0,,40.21
144,2029.783,56.16,54.9,55.0,,40.21
145,2029.783,,,,52.49,
146,2029.933,56.16,54.91,55.0,,40.2
147,2030.083,56.15,54.92,55.0,,40.2
148,2030.233,56.14,54.92,55.0,,40.19
149,2030.383,56.13,54.93,55.0,,40.19
150,2030.383,,,,52.74,
151,2030.533,56.12,54.93,55.0,,40.18
152,2030.683,56.11,54.94,55.0,,40.16
153,2030.833,56.11,54.94,55.0,,40.16
154,2030.983,56.1,54.95,55.0,,40.16
155,2030.983,,,,52.78,
156,2031.133,56.1,54.95,55.0,,40.15
157,2031.283,56.09,54.96,55.0,,40.14
158,2031.433,56.09,54.96,55.0,,40.14
159,2031.583,56.07,54.97,55.0,,40.13
160,2031.583,,,,52.92,
161,2031.733,56.07,54.97,55.0,,40.13
162,2031.883,56.06,54.98,55.0,,40.12
163,2032.033,56.05,54.98,55.0,,40.11
164,2032.183,56.04,54.98,55.0,,40.12
165,2032.183,,,,53.05,
166,2032.333,56.03,54.99,55.0,,40.1
167,2032.483,56.03,54.99,55.0,,40.1
168,2032.633,56.01,54.99,55.0,,40.08
169,2032.783,56.01,54.99,55.0,,40.09
170,2032.783,,,,53.18,
171,2032.933,56.01,55.0,55.0,,40.09
172,2033.083,55.99,55.0,55.0,,40.07
173,2033.233,56.0,55.0,55.0,,40.08
174,2033.383,55.99,55.0,55.0,,40.07
175,2033.383,,,,53.22,
176,2033.533,55.97,55.01,55.0,,40.06
177,2033.683,55.97,55.01,55.0,,40.05
178,2033.833,55.96,55.01,55.0,,40.05
179,2033.983,55.94,55.01,55.0,,40.04
180,2033.983,,,,53.57,
181,2034.133,55.94,55.01,55.0,,40.04
182,2034.283,55.93,55.01,55.0,,40.03
183,2034.433,55.93,55.02,55.0,,40.03
184,2034.583,55.93,55.02,55.0,,40.03
185,2034.583,,,,53.4,
186,2034.733,55.92,55.02,55.0,,40.01
187,2034.883,55.91,55.02,55.0,,40.02
188,2035.033,55.9,55.02,55.0,,40.01
189,2035.183,55.89,55.02,55.0,,40.01
190,2035.183,,,,53.39,
191,2035.333,55.88,55.02,55.0,,40.0
192,2035.483,55.87,55.02,55.0,,39.99
193,2035.633,55.87,55.02,55.0,,39.99
194,2035.783,55.86,55.02,55.0,,39.99
195,2035.783,,,,53.44,
196,2035.933,55.86,55.02,55.0,,39.98
197,2036.083,55.86,55.02,55.0,,39.97
198,2036.233,55.85,55.02,55.0,,39.97
199,2036.383,55.85,55.02,55.0,,39.96
200,2036.383,,,,53.52,
201,2036.533,55.85,55.02,55.0,,39.96
202,2036.702,55.85,55.03,55.0,,39.94
203,2036.851,55.84,55.03,55.0,,39.95
204,2037.002,55.83,55.03,55.0,,39.94
205,2037.002,,,,53.6,
206,2037.152,55.82,55.03,55.0,,39.94
207,2037.302,55.82,55.03,55.0,,39.93
208,2037.452,55.82,55.03,55.0,,39.93
209,2037.602,55.81,55.03,55.0,,39.91
210,2037.602,,,,53.58,
211,2037.752,55.8,55.03,55.0,,39.91
212,2037.902,55.79,55.03,55.0,,39.9
213,2038.052,55.79,55.03,55.0,,39.9
214,2038.201,55.78,55.03,55.0,,39.89
215,2038.201,,,,53.61,
216,2038.352,55.77,55.03,55.0,,39.89
217,2038.502,55.78,55.03,55.0,,39.89
218,2038.652,55.78,55.03,55.0,,39.88
219,2038.801,55.77,55.03,55.0,,39.88
220,2038.801,,,,53.73,
221,2038.952,55.77,55.03,55.0,,39.87
222,2039.101,55.75,55.03,55.0,,39.86
223,2039.252,55.76,55.03,55.0,,39.87
224,2039.402,55.76,55.03,55.0,,39.86
225,2039.462,,,,53.74,
226,2039.553,55.75,55.03,55.0,,39.85
227,2039.701,55.75,55.03,55.0,,39.84
228,2039.852,55.74,55.03,55.0,,39.84
229,2040.002,55.75,55.03,55.0,,39.83
230,2040.002,,,,53.69,
231,2040.152,55.74,55.03,55.0,,39.83
232,2040.301,55.74,55.03,55.0,,39.83
233,2040.452,55.73,55.03,55.0,,39.82
234,2040.602,55.74,55.03,55.0,,39.82
235,2040.602,,,,53.99,
236,2040.752,55.72,55.03,55.0,,39.81
237,2040.902,55.73,55.03,55.0,,39.8
238,2041.052,55.72,55.03,55.0,,39.8
239,2041.202,55.72,55.03,55.0,,39.8
240,2041.202,,,,53.79,
241,2041.352,55.7,55.02,55.0,,39.79
242,2041.502,55.7,55.02,55.0,,39.78
243,2041.652,55.7,55.02,55.0,,39.78
244,2041.802,55.7,55.02,55.0,,39.78
245,2041.802,,,,53.79,
246,2041.952,55.71,55.02,55.0,,39.77
247,2042.102,55.71,55.02,55.0,,39.76
248,2042.251,55.7,55.02,55.0,,39.76
249,2042.402,55.69,55.02,55.0,,39.76
250,2042.402,,,,53.77,
251,2042.551,55.69,55.02,55.0,,39.76
252,2042.702,55.69,55.02,55.0,,39.75
253,2042.852,55.69,55.02,55.0,,39.74
254,2043.002,55.68,55.02,55.0,,39.74
255,2043.151,55.69,55.02,55.0,,39.74
256,2043.151,,,,53.77,
257,2043.302,55.69,55.02,55.0,,39.73
258,2043.452,55.69,55.02,55.0,,39.72
259,2043.602,55.68,55.02,55.0,,39.71
260,2043.752,55.68,55.02,55.0,,39.72
261,2043.752,,,,53.8,
262,2043.902,55.68,55.02,55.0,,39.71
