,timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink
0,3296.294,29.25,24.0,62.0,,29.09
1,3296.434,29.26,24.0,62.0,,29.09
2,3296.584,29.27,24.0,62.0,,29.07
3,3296.734,29.49,24.0,62.0,,29.07
4,3296.884,30.07,24.0,62.0,,29.06
5,3297.034,30.78,24.0,62.0,,29.05
6,3297.184,31.59,24.0,62.0,,29.0
7,3297.334,32.84,24.0,62.0,,28.93
8,3297.484,33.91,24.0,62.0,,28.9
9,3297.634,35.26,24.0,62.0,,28.85
10,3297.713,,,,29.3,
11,3297.784,36.53,24.0,62.0,,28.78
12,3297.934,37.98,24.0,62.0,,28.73
13,3298.084,39.1,24.0,62.0,,28.68
14,3298.234,40.53,24.0,62.0,,28.58
15,3298.384,41.75,24.0,62.0,,28.48
16,3298.534,42.94,24.0,62.0,,28.44
17,3298.684,44.38,24.0,62.0,,28.41
18,3298.835,45.76,24.0,62.0,,28.32
19,3298.835,,,,29.18,
20,3298.984,46.82,24.0,62.0,,28.24
21,3299.134,48.18,24.0,62.0,,28.2
22,3299.284,49.28,24.0,62.0,,28.12
23,3299.434,50.58,24.0,62.0,,28.04
24,3299.434,,,,29.24,
25,3299.584,51.64,24.0,62.0,,28.06
26,3299.734,52.87,24.0,62.0,,27.91
27,3299.884,53.94,24.0,62.0,,27.88
28,3300.034,55.18,24.0,62.0,,27.76
29,3300.034,,,,29.24,
30,3300.184,56.12,24.0,62.0,,27.78
31,3300.334,57.34,24.0,62.0,,27.71
32,3300.484,58.3,24.0,62.0,,27.71
33,3300.634,59.47,24.0,62.0,,27.58
34,3300.784,60.35,24.0,62.0,,27.54
35,3300.934,61.43,24.0,62.0,,27.53
36,3301.103,62.39,24.0,62.0,,27.45
37,3301.252,63.45,24.0,62.0,,27.42
38,3301.402,64.5,24.1,62.0,,27.37
39,3301.552,65.38,24.23,62.0,,27.31
40,3301.702,66.36,24.37,62.0,,27.27
41,3301.852,67.19,24.51,62.0,,27.26
42,3301.852,,,,29.25,
43,3302.002,68.17,24.67,62.0,,27.17
44,3302.152,68.97,24.82,62.0,,27.13
45,3302.302,69.84,24.98,62.0,,27.07
46,3302.452,70.68,25.15,62.0,,27.02
47,3302.452,,,,29.22,
48,3302.602,71.59,25.33,62.0,,26.98
49,3302.752,72.29,25.5,62.0,,27.02
50,3302.902,73.19,25.69,62.0,,26.88
51,3303.052,73.93,25.88,62.0,,26.88
52,3303.052,,,,29.24,
53,3303.202,74.75,26.07,62.0,,26.85
54,3303.352,75.45,26.27,62.0,,26.85
55,3303.502,76.25,26.47,62.0,,26.81
56,3303.652,76.94,26.67,62.0,,26.76
57,3303.652,,,,29.24,
58,3303.802,77.69,26.88,62.0,,26.77
59,3303.952,78.36,27.09,62.0,,26.71
60,3304.102,79.11,27.31,62.0,,26.67
61,3304.252,79.74,27.53,62.0,,26.65
62,3304.252,,,,29.28,
63,3304.402,80.5,27.76,62.0,,26.66
64,3304.552,81.06,27.98,62.0,,26.55
65,3304.702,81.83,28.22,62.0,,26.51
66,3304.852,82.38,28.45,62.0,,26.56
67,3304.852,,,,29.36,
68,3305.002,83.05,28.69,62.0,,26.55
69,3305.152,83.75,28.93,62.0,,26.52
70,3305.302,84.31,29.17,62.0,,26.5
71,3305.452,84.95,29.42,62.0,,26.38
72,3305.452,,,,30.82,
73,3305.603,85.54,29.66,62.0,,26.4
74,3305.752,86.04,29.9,62.0,,26.38
75,3305.902,86.65,30.16,62.0,,26.35
76,3306.052,87.23,30.42,62.0,,26.32
77,3306.052,,,,31.19,
78,3306.202,87.74,30.67,62.0,,26.34
79,3306.352,88.35,30.93,62.0,,26.32
80,3306.502,88.88,31.19,62.0,,26.34
81,3306.652,89.44,31.45,62.0,,26.29
82,3306.745,,,,31.25,
83,3306.802,89.9,31.71,62.0,,26.26
84,3306.952,90.45,31.98,62.0,,26.25
85,3307.102,90.95,32.25,62.0,,26.27
86,3307.252,91.48,32.52,62.0,,26.24
87,3307.252,,,,31.43,
88,3307.402,91.93,32.78,62.0,,26.21
89,3307.552,92.47,33.06,62.0,,26.21
90,3307.702,92.91,33.33,62.0,,26.16
91,3307.853,93.4,33.6,62.0,,26.2
92,3307.857,,,,31.63,
93,3308.002,93.84,33.87,62.0,,26.19
94,3308.152,94.33,34.16,62.0,,26.12
95,3308.302,94.72,34.42,62.0,,26.15
96,3308.452,95.21,34.71,62.0,,26.11
97,3308.452,,,,32.01,
98,3308.602,95.59,34.98,62.0,,26.14
99,3308.752,96.09,35.27,62.0,,26.17
100,3308.902,96.48,35.54,62.0,,26.11
101,3309.052,96.91,35.83,62.0,,26.16
102,3309.052,,,,32.57,
103,3309.202,97.3,36.11,62.0,,26.11
104,3309.352,97.72,36.39,62.0,,26.12
105,3309.502,98.1,36.67,62.0,,26.09
106,3309.652,98.5,36.96,62.0,,26.13
107,3309.652,,,,33.11,
108,3309.802,98.88,37.24,62.0,,26.09
109,3309.952,99.25,37.52,62.0,,26.1
110,3310.102,99.67,37.82,62.0,,26.11
111,3310.252,100.04,38.1,62.0,,26.05
112,3310.252,,,,33.75,
113,3310.402,100.37,38.38,62.0,,26.09
114,3310.552,100.75,38.67,62.0,,26.07
115,3310.702,101.08,38.95,62.0,,26.04
116,3310.852,101.45,39.24,62.0,,26.09
117,3310.852,,,,34.45,
118,3311.002,101.78,39.53,62.0,,26.06
119,3311.152,102.19,39.83,62.0,,26.08
120,3311.302,102.5,40.11,62.0,,26.05
121,3311.452,102.89,40.41,62.0,,26.06
122,3311.452,,,,35.23,
123,3311.602,103.18,40.69,62.0,,26.07
