,timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink
0,1888.253,41.87,24.0,62.0,,39.1
1,1888.253,,,,48.35,
2,1888.383,41.91,24.0,62.0,,39.1
3,1888.533,42.03,24.0,62.0,,39.07
4,1888.684,42.43,24.0,62.0,,39.06
5,1888.833,43.21,24.0,62.0,,38.97
6,1888.833,,,,48.33,
7,1888.983,44.05,24.0,62.0,,38.91
8,1889.133,45.14,24.0,62.0,,38.8
9,1889.283,46.43,24.0,62.0,,38.7
10,1889.433,47.61,24.0,62.0,,38.62
11,1889.433,,,,48.31,
12,1889.583,49.06,24.0,62.0,,38.51
13,1889.733,50.3,24.0,62.0,,38.43
14,1889.883,51.81,24.0,62.0,,38.34
15,1890.033,53.06,24.0,62.0,,38.27
16,1890.033,,,,48.27,
17,1890.183,54.57,24.0,62.0,,38.17
18,1890.334,55.79,24.0,62.0,,38.08
19,1890.483,57.27,24.0,62.0,,37.95
20,1890.633,58.49,24.0,62.0,,37.91
21,1890.633,,,,48.27,
22,1890.783,59.93,24.0,62.0,,37.8
23,1890.933,61.12,24.0,62.0,,37.73
24,1891.083,62.51,24.0,62.0,,37.64
25,1891.233,63.63,24.0,62.0,,37.56
26,1891.233,,,,48.21,
27,1891.383,65.0,24.0,62.0,,37.5
28,1891.533,66.12,24.0,62.0,,37.43
29,1891.683,67.44,24.0,62.0,,37.35
30,1891.833,68.52,24.0,62.0,,37.3
31,1891.833,,,,48.17,
32,1891.983,69.76,24.0,62.0,,37.24
33,1892.133,70.82,24.0,62.0,,37.17
34,1892.283,72.06,24.0,62.0,,37.07
35,1892.433,73.05,24.0,62.0,,36.99
36,1892.433,,,,48.15,
37,1892.583,74.24,24.0,62.0,,36.96
38,1892.733,75.18,24.0,62.0,,36.92
39,1892.883,76.33,24.0,62.0,,36.83
40,1893.033,77.28,24.0,62.0,,36.79
41,1893.033,,,,48.14,
42,1893.183,78.38,24.07,62.0,,36.74
43,1893.333,79.29,24.25,62.0,,36.69
44,1893.483,80.36,24.45,62.0,,36.62
45,1893.633,81.26,24.64,62.0,,36.58
46,1893.633,,,,48.15,
47,1893.783,82.29,24.85,62.0,,36.5
48,1893.933,83.18,25.06,62.0,,36.49
49,1894.083,84.13,25.28,62.0,,36.42
50,1894.233,84.89,25.5,62.0,,36.42
51,1894.233,,,,48.14,
52,1894.384,85.87,25.73,62.0,,36.37
53,1894.534,86.65,25.96,62.0,,36.32
54,1894.684,87.54,26.2,62.0,,36.27
55,1894.834,88.27,26.44,62.0,,36.24
56,1894.834,,,,48.19,
57,1894.984,89.15,26.69,62.0,,36.19
58,1895.134,89.85,26.93,62.0,,36.17
59,1895.284,90.7,27.19,62.0,,36.12
60,1895.435,91.39,27.45,62.0,,36.05
61,1895.435,,,,48.13,
62,1895.584,92.2,27.71,62.0,,36.06
63,1895.734,92.89,27.98,62.0,,36.01
64,1895.884,93.67,28.25,62.0,,35.98
65,1896.034,94.3,28.52,62.0,,35.96
66,1896.034,,,,49.6,
67,1896.184,95.06,28.8,62.0,,35.92
68,1896.334,95.66,29.08,62.0,,35.89
69,1896.484,96.38,29.36,62.0,,35.88
70,1896.634,97.01,29.65,62.0,,35.86
71,1896.634,,,,50.65,
72,1896.784,97.71,29.94,62.0,,35.81
73,1896.934,98.14,30.21,62.0,,35.78
74,1897.084,98.95,30.52,62.0,,35.75
75,1897.234,99.54,30.82,62.0,,35.73
76,1897.234,,,,50.48,
77,1897.384,100.2,31.12,62.0,,35.72
78,1897.534,100.74,31.42,62.0,,35.68
79,1897.684,101.37,31.73,62.0,,35.67
80,1897.835,101.91,32.03,62.0,,35.65
81,1897.835,,,,50.34,
82,1897.985,102.51,32.34,62.0,,35.61
83,1898.135,103.01,32.64,62.0,,35.62
84,1898.285,103.61,32.96,62.0,,35.59
85,1898.435,104.09,33.26,62.0,,35.58
86,1898.435,,,,52.55,
87,1898.585,104.66,33.58,62.0,,35.55
88,1898.735,105.15,33.89,62.0,,35.55
89,1898.885,105.72,34.22,62.0,,35.51
90,1899.035,106.24,34.53,62.0,,35.5
91,1899.035,,,,52.4,
92,1899.185,106.77,34.86,62.0,,35.49
93,1899.335,107.29,35.18,62.0,,35.49
94,1899.485,107.71,35.5,62.0,,35.49
95,1899.635,108.25,35.83,62.0,,35.46
96,1899.635,,,,51.91,
97,1899.786,108.65,36.14,62.0,,35.45
98,1899.934,109.07,36.46,62.0,,35.44
99,1900.084,109.59,36.8,62.0,,35.45
100,1900.234,110.07,37.13,62.0,,35.44
101,1900.234,,,,51.99,
102,1900.384,110.43,37.44,62.0,,35.42
103,1900.534,110.91,37.78,62.0,,35.42
104,1900.684,111.3,38.1,62.0,,35.42
105,1900.834,111.6,38.41,62.0,,35.41
106,1900.834,,,,54.02,
107,1900.985,111.86,38.71,62.0,,35.41
108,1901.134,112.12,39.01,62.0,,35.4
109,1901.284,112.34,39.3,62.0,,35.42
110,1901.284,,,,55.43,
111,1901.434,112.54,39.59,62.0,,35.42
112,1901.584,112.68,39.87,62.0,,35.42
113,1901.734,112.82,40.15,62.0,,35.41
114,1901.884,112.92,40.42,62.0,,35.44
115,1901.884,,,,56.6,
116,1902.034,113.02,40.7,62.0,,35.42
117,1902.184,113.12,40.97,62.0,,35.45
118,1902.334,113.19,41.23,62.0,,35.44
119,1902.484,113.26,41.49,62.0,,35.42
120,1902.484,,,,57.83,
121,1902.634,113.31,41.75,62.0,,35.5
122,1902.784,113.38,42.01,62.0,,35.47
123,1902.934,113.42,42.27,62.0,,35.45
124,1903.084,113.43,42.51,62.0,,35.46
125,1903.146,,,,58.18,
126,1903.234,113.5,42.77,62.0,,35.49
127,1903.384,113.48,43.01,62.0,,35.47
128,1903.534,113.55,43.27,62.0,,35.48
129,1903.684,113.54,43.51,62.0,,35.48
130,1903.684,,,,56.98,
131,1903.834,113.57,43.76,62.0,,35.5
132,1903.984,113.6,44.0,62.0,,35.5
133,1904.134,113.6,44.24,62.0,,35.51
134,1904.285,113.59,44.48,62.0,,35.52
135,1904.285,,,,57.2,
136,1904.434,113.61,44.72,62.0,,35.52
137,1904.584,113.64,44.97,62.0,,35.56
138,1904.734,113.67,45.21,62.0,,35.54
139,1904.884,113.7,45.45,62.0,,35.56
140,1904.884,,,,57.96,
141,1905.034,113.68,45.68,62.0,,35.58
142,1905.184,113.74,45.93,62.0,,35.56
143,1905.334,113.75,46.16,62.0,,35.58
144,1905.484,113.77,46.4,62.0,,35.61
145,1905.484,,,,58.56,
146,1905.634,113.79,46.63,62.0,,35.59
147,1905.784,113.83,46.88,62.0,,35.62
148,1905.948,113.82,47.12,62.0,,35.63
149,1906.098,113.85,47.36,62.0,,35.62
150,1906.098,,,,59.32,
151,1906.248,113.84,47.58,62.0,,35.64
152,1906.398,113.85,47.81,62.0,,35.65
153,1906.548,113.88,48.05,62.0,,35.68
154,1906.698,113.88,48.27,62.0,,35.67
155,1906.698,,,,62.2,
156,1906.848,113.89,48.5,62.0,,35.69
157,1906.998,113.88,48.72,62.0,,35.68
158,1907.148,113.88,48.94,62.0,,35.69
159,1907.298,113.94,49.18,62.0,,35.72
160,1907.298,,,,64.12,
161,1907.448,113.95,49.4,62.0,,35.71
162,1907.599,113.96,49.62,62.0,,35.76
163,1907.748,114.0,49.85,62.0,,35.75
164,1907.898,114.02,50.08,62.0,,35.76
165,1907.898,,,,64.56,
166,1908.048,114.0,50.29,62.0,,35.74
167,1908.198,114.03,50.51,62.0,,35.76
168,1908.348,114.04,50.73,62.0,,35.81
169,1908.498,114.06,50.95,62.0,,35.78
170,1908.498,,,,64.85,
171,1908.648,114.05,51.16,62.0,,35.81
172,1908.798,114.11,51.39,62.0,,35.83
173,1908.948,114.11,51.61,62.0,,35.84
174,1909.098,114.12,51.82,62.0,,35.87
175,1909.098,,,,64.92,
176,1909.248,114.14,52.04,62.0,,35.87
177,1909.398,114.15,52.25,62.0,,35.87
178,1909.548,114.14,52.46,62.0,,35.9
179,1909.698,114.16,52.67,62.0,,35.9
180,1909.801,,,,64.99,
181,1909.849,114.19,52.89,62.0,,35.92
182,1909.998,114.18,53.09,62.0,,35.93
183,1910.148,114.21,53.31,62.0,,35.91
184,1910.298,114.21,53.52,62.0,,35.92
185,1910.298,,,,65.08,
186,1910.448,114.23,53.73,62.0,,35.95
187,1910.598,114.23,53.93,62.0,,35.94
188,1910.748,114.23,54.13,62.0,,35.95
189,1910.898,114.26,54.35,62.0,,35.98
190,1910.904,,,,65.31,
191,1911.048,114.29,54.56,62.0,,35.99
192,1911.198,114.27,54.75,62.0,,35.99
193,1911.348,114.26,54.95,62.0,,36.01
194,1911.498,114.27,55.15,62.0,,36.0
195,1911.498,,,,65.72,
196,1911.648,114.3,55.36,62.0,,36.03
197,1911.798,114.29,55.56,62.0,,36.05
198,1911.948,114.29,55.75,62.0,,36.05
199,1912.098,114.3,55.95,62.0,,36.07
200,1912.098,,,,66.36,
201,1912.248,114.32,56.13,62.0,,36.08
202,1912.398,114.31,56.31,62.0,,36.11
203,1912.548,114.32,56.49,62.0,,36.13
204,1912.698,114.32,56.67,62.0,,36.13
205,1912.698,,,,67.02,
206,1912.848,114.31,56.85,62.0,,36.14
207,1912.998,114.37,57.03,62.0,,36.16
208,1913.148,114.34,57.2,62.0,,36.15
209,1913.298,114.33,57.38,62.0,,36.14
210,1913.298,,,,67.77,
211,1913.448,114.35,57.56,62.0,,36.18
212,1913.598,114.36,57.73,62.0,,36.19
213,1913.748,114.38,57.91,62.0,,36.18
214,1913.898,114.36,58.08,62.0,,36.23
215,1913.898,,,,68.42,
