timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,dataQLiquidStg1
2114.217,70.94,60.81,60,60,
2114.217,70.94,60.81,60,60,
2114.367,69.9,60.85,60,60,48.54
2114.367,69.9,60.85,60,60,48.54
2114.367,69.9,60.85,60,60,48.54
2114.367,69.9,60.85,60,60,48.54
2114.367,69.9,60.85,60,60,48.54
2114.517,68.87,60.88,60,60,
2114.517,68.87,60.88,60,60,
2114.517,68.87,60.88,60,60,
2114.517,68.87,60.88,60,60,
2114.667,67.87,60.9,60,60,
2114.667,67.87,60.9,60,60,
2114.667,67.87,60.9,60,60,
2114.667,67.87,60.9,60,60,
2114.817,66.88,60.91,60,60,
2114.817,66.88,60.91,60,60,
2114.817,66.88,60.91,60,60,
2114.817,66.88,60.91,60,60,
2114.967,65.9,60.92,60,60,
2114.967,65.9,60.92,60,60,
2114.967,65.9,60.92,60,60,
2114.967,65.9,60.92,60,60,
2115.117,64.92,60.93,60,60,
2115.117,64.92,60.93,60,60,
2115.117,64.92,60.93,60,60,
2115.117,64.92,60.93,60,60,
2115.267,63.97,60.93,60,60,48.94
2115.267,63.97,60.93,60,60,48.94
2115.267,63.97,60.93,60,60,48.94
2115.267,63.97,60.93,60,60,48.94
2115.267,63.97,60.93,60,60,48.94
2115.417,63.05,60.92,60,60,
2115.417,63.05,60.92,60,60,
2115.417,63.05,60.92,60,60,
2115.417,63.05,60.92,60,60,
2115.567,62.15,60.91,60,60,
2115.567,62.15,60.91,60,60,
2115.567,62.15,60.91,60,60,
2115.567,62.15,60.91,60,60,
2115.717,61.27,60.89,60,60,
2115.717,61.27,60.89,60,60,
2115.717,61.27,60.89,60,60,
2115.717,61.27,60.89,60,60,
2115.868,60.39,60.87,60,60,
2115.868,60.39,60.87,60,60,
2115.868,60.39,60.87,60,60,
2115.868,60.39,60.87,60,60,
2116.018,59.45,60.84,60,60,
2116.018,59.45,60.84,60,60,
2116.018,59.45,60.84,60,60,
2116.018,59.45,60.84,60,60,
2116.167,58.6,60.81,60,60,
2116.167,58.6,60.81,60,60,
2116.167,58.6,60.81,60,60,
2116.167,58.6,60.81,60,60,
2116.317,57.79,60.77,60,60,49.18
2116.317,57.79,60.77,60,60,49.18
2116.317,57.79,60.77,60,60,49.18
2116.317,57.79,60.77,60,60,49.18
2116.317,57.79,60.77,60,60,49.18
2116.467,57.07,60.73,60,60,
2116.467,57.07,60.73,60,60,
2116.467,57.07,60.73,60,60,
2116.467,57.07,60.73,60,60,
2116.617,56.5,60.68,60,60,
2116.617,56.5,60.68,60,60,
2116.617,56.5,60.68,60,60,
2116.617,56.5,60.68,60,60,
2116.767,56.01,60.63,60,60,
2116.767,56.01,60.63,60,60,
2116.767,56.01,60.63,60,60,
2116.767,56.01,60.63,60,60,
2116.917,55.73,60.58,60,60,
2116.917,55.73,60.58,60,60,
2116.917,55.73,60.58,60,60,
2116.917,55.73,60.58,60,60,
2117.067,55.6,60.53,60,60,
2117.067,55.6,60.53,60,60,
2117.067,55.6,60.53,60,60,
2117.067,55.6,60.53,60,60,
2117.217,55.55,60.48,60,60,
2117.217,55.55,60.48,60,60,
2117.217,55.55,60.48,60,60,
2117.217,55.55,60.48,60,60,
2117.367,55.56,60.43,60,60,49.2
2117.367,55.56,60.43,60,60,49.2
2117.367,55.56,60.43,60,60,49.2
2117.367,55.56,60.43,60,60,49.2
2117.367,55.56,60.43,60,60,49.2
2117.517,55.63,60.38,60,60,
2117.517,55.63,60.38,60,60,
2117.517,55.63,60.38,60,60,
2117.517,55.63,60.38,60,60,
2117.667,55.75,60.33,60,60,
2117.667,55.75,60.33,60,60,
2117.667,55.75,60.33,60,60,
2117.667,55.75,60.33,60,60,
2117.817,55.95,60.28,60,60,
2117.817,55.95,60.28,60,60,
2117.817,55.95,60.28,60,60,
2117.817,55.95,60.28,60,60,
2117.967,56.15,60.24,60,60,
2117.967,56.15,60.24,60,60,
2117.967,56.15,60.24,60,60,
2117.967,56.15,60.24,60,60,
2118.117,56.48,60.19,60,60,
2118.117,56.48,60.19,60,60,
2118.117,56.48,60.19,60,60,
2118.117,56.48,60.19,60,60,
2118.267,56.78,60.15,60,60,
2118.267,56.78,60.15,60,60,
2118.267,56.78,60.15,60,60,
2118.267,56.78,60.15,60,60,
2118.417,57.12,60.11,60,60,49.44
2118.417,57.12,60.11,60,60,49.44
2118.417,57.12,60.11,60,60,49.44
2118.417,57.12,60.11,60,60,49.44
2118.417,57.12,60.11,60,60,49.44
2118.567,57.47,60.07,60,60,
2118.567,57.47,60.07,60,60,
2118.567,57.47,60.07,60,60,
2118.567,57.47,60.07,60,60,
2118.717,57.86,60.04,60,60,
2118.717,57.86,60.04,60,60,
2118.717,57.86,60.04,60,60,
2118.717,57.86,60.04,60,60,
2118.867,58.25,60.01,60,60,
2118.867,58.25,60.01,60,60,
2118.867,58.25,60.01,60,60,
2118.867,58.25,60.01,60,60,
2119.017,58.63,59.98,60,60,
2119.017,58.63,59.98,60,60,
2119.017,58.63,59.98,60,60,
2119.017,58.63,59.98,60,60,
2119.167,59.04,59.95,60,60,
2119.167,59.04,59.95,60,60,
2119.167,59.04,59.95,60,60,
2119.167,59.04,59.95,60,60,
2119.317,59.44,59.92,60,60,49.67
2119.317,59.44,59.92,60,60,49.67
2119.317,59.44,59.92,60,60,49.67
2119.317,59.44,59.92,60,60,49.67
2119.317,59.44,59.92,60,60,49.67
2119.467,59.83,59.9,60,60,
2119.467,59.83,59.9,60,60,
2119.467,59.83,59.9,60,60,
2119.467,59.83,59.9,60,60,
2119.617,60.26,59.88,60,60,
2119.617,60.26,59.88,60,60,
2119.617,60.26,59.88,60,60,
2119.617,60.26,59.88,60,60,
2119.767,60.65,59.86,60,60,
2119.767,60.65,59.86,60,60,
2119.767,60.65,59.86,60,60,
2119.767,60.65,59.86,60,60,
2119.917,61.02,59.85,60,60,
2119.917,61.02,59.85,60,60,
2119.917,61.02,59.85,60,60,
2119.917,61.02,59.85,60,60,
2120.067,61.38,59.84,60,60,
2120.067,61.38,59.84,60,60,
2120.067,61.38,59.84,60,60,
2120.067,61.38,59.84,60,60,
2120.217,61.7,59.83,60,60,
2120.217,61.7,59.83,60,60,
2120.217,61.7,59.83,60,60,
2120.217,61.7,59.83,60,60,
2120.367,62.04,59.82,60,60,49.67
2120.367,62.04,59.82,60,60,49.67
2120.367,62.04,59.82,60,60,49.67
2120.367,62.04,59.82,60,60,49.67
2120.367,62.04,59.82,60,60,49.67
2120.517,62.32,59.81,60,60,
2120.517,62.32,59.81,60,60,
2120.517,62.32,59.81,60,60,
2120.517,62.32,59.81,60,60,
2120.667,62.61,59.81,60,60,
2120.667,62.61,59.81,60,60,
2120.667,62.61,59.81,60,60,
2120.667,62.61,59.81,60,60,
2120.817,62.87,59.8,60,60,
2120.817,62.87,59.8,60,60,
2120.817,62.87,59.8,60,60,
2120.817,62.87,59.8,60,60,
2120.967,63.11,59.8,60,60,
2120.967,63.11,59.8,60,60,
2120.967,63.11,59.8,60,60,
2120.967,63.11,59.8,60,60,
2121.117,63.34,59.8,60,60,
2121.117,63.34,59.8,60,60,
2121.117,63.34,59.8,60,60,
2121.117,63.34,59.8,60,60,
2121.267,63.55,59.8,60,60,
2121.267,63.55,59.8,60,60,
2121.267,63.55,59.8,60,60,
2121.267,63.55,59.8,60,60,
2121.417,63.73,59.81,60,60,49.63
2121.417,63.73,59.81,60,60,49.63
2121.417,63.73,59.81,60,60,49.63
2121.417,63.73,59.81,60,60,49.63
2121.417,63.73,59.81,60,60,49.63
2121.567,63.91,59.81,60,60,
2121.567,63.91,59.81,60,60,
2121.567,63.91,59.81,60,60,
2121.567,63.91,59.81,60,60,
2121.717,64.05,59.81,60,60,
2121.717,64.05,59.81,60,60,
2121.717,64.05,59.81,60,60,
2121.717,64.05,59.81,60,60,
2121.867,64.17,59.82,60,60,
2121.867,64.17,59.82,60,60,
2121.867,64.17,59.82,60,60,
2121.867,64.17,59.82,60,60,
2122.017,64.27,59.82,60,60,
2122.017,64.27,59.82,60,60,
2122.017,64.27,59.82,60,60,
2122.017,64.27,59.82,60,60,
2122.167,64.36,59.83,60,60,
2122.167,64.36,59.83,60,60,
2122.167,64.36,59.83,60,60,
2122.167,64.36,59.83,60,60,
2122.317,64.41,59.84,60,60,49.47
2122.317,64.41,59.84,60,60,49.47
2122.317,64.41,59.84,60,60,49.47
2122.317,64.41,59.84,60,60,49.47
2122.317,64.41,59.84,60,60,49.47
2122.467,64.46,59.84,60,60,
2122.467,64.46,59.84,60,60,
2122.467,64.46,59.84,60,60,
2122.467,64.46,59.84,60,60,
2122.617,64.49,59.85,60,60,
2122.617,64.49,59.85,60,60,
2122.617,64.49,59.85,60,60,
2122.617,64.49,59.85,60,60,
2122.767,64.53,59.86,60,60,
2122.767,64.53,59.86,60,60,
2122.767,64.53,59.86,60,60,
2122.767,64.53,59.86,60,60,
2122.917,64.55,59.86,60,60,
2122.917,64.55,59.86,60,60,
2122.917,64.55,59.86,60,60,
2122.917,64.55,59.86,60,60,
2123.067,64.56,59.87,60,60,
2123.067,64.56,59.87,60,60,
2123.067,64.56,59.87,60,60,
2123.067,64.56,59.87,60,60,
2123.217,64.56,59.88,60,60,
2123.217,64.56,59.88,60,60,
2123.217,64.56,59.88,60,60,
2123.217,64.56,59.88,60,60,
2123.367,64.55,59.89,60,60,49.49
2123.367,64.55,59.89,60,60,49.49
2123.367,64.55,59.89,60,60,49.49
2123.367,64.55,59.89,60,60,49.49
2123.367,64.55,59.89,60,60,49.49
2123.517,64.55,59.89,60,60,
2123.517,64.55,59.89,60,60,
2123.517,64.55,59.89,60,60,
2123.517,64.55,59.89,60,60,
2123.667,64.53,59.9,60,60,
2123.667,64.53,59.9,60,60,
2123.667,64.53,59.9,60,60,
2123.667,64.53,59.9,60,60,
2123.817,64.5,59.91,60,60,
2123.817,64.5,59.91,60,60,
2123.817,64.5,59.91,60,60,
2123.817,64.5,59.91,60,60,
2123.967,64.48,59.91,60,60,
2123.967,64.48,59.91,60,60,
2123.967,64.48,59.91,60,60,
2123.967,64.48,59.91,60,60,
2124.117,64.44,59.92,60,60,
2124.117,64.44,59.92,60,60,
2124.117,64.44,59.92,60,60,
2124.117,64.44,59.92,60,60,
2124.267,64.41,59.92,60,60,
2124.267,64.41,59.92,60,60,
2124.267,64.41,59.92,60,60,
2124.267,64.41,59.92,60,60,
2124.417,64.35,59.93,60,60,49.98
2124.417,64.35,59.93,60,60,49.98
2124.417,64.35,59.93,60,60,49.98
2124.417,64.35,59.93,60,60,49.98
2124.417,64.35,59.93,60,60,49.98
2124.567,64.31,59.94,60,60,
2124.567,64.31,59.94,60,60,
2124.567,64.31,59.94,60,60,
2124.567,64.31,59.94,60,60,
2124.75,64.24,59.94,60,60,
2124.75,64.24,59.94,60,60,
2124.75,64.24,59.94,60,60,
2124.75,64.24,59.94,60,60,
2124.9,64.19,59.94,60,60,
2124.9,64.19,59.94,60,60,
2124.9,64.19,59.94,60,60,
2124.9,64.19,59.94,60,60,
2125.05,64.13,59.95,60,60,
2125.05,64.13,59.95,60,60,
2125.05,64.13,59.95,60,60,
2125.05,64.13,59.95,60,60,
2125.2,64.06,59.95,60,60,
2125.2,64.06,59.95,60,60,
2125.2,64.06,59.95,60,60,
2125.2,64.06,59.95,60,60,
2125.35,64.01,59.96,60,60,50.3
2125.35,64.01,59.96,60,60,50.3
2125.35,64.01,59.96,60,60,50.3
2125.35,64.01,59.96,60,60,50.3
2125.35,64.01,59.96,60,60,50.3
2125.5,63.95,59.96,60,60,
2125.5,63.95,59.96,60,60,
2125.5,63.95,59.96,60,60,
2125.5,63.95,59.96,60,60,
2125.65,63.89,59.96,60,60,
2125.65,63.89,59.96,60,60,
2125.65,63.89,59.96,60,60,
2125.65,63.89,59.96,60,60,
2125.8,63.84,59.96,60,60,
2125.8,63.84,59.96,60,60,
2125.8,63.84,59.96,60,60,
2125.8,63.84,59.96,60,60,
2125.95,63.8,59.97,60,60,
2125.95,63.8,59.97,60,60,
2125.95,63.8,59.97,60,60,
2125.95,63.8,59.97,60,60,
2126.1,63.74,59.97,60,60,
2126.1,63.74,59.97,60,60,
2126.1,63.74,59.97,60,60,
2126.1,63.74,59.97,60,60,
2126.25,63.69,59.97,60,60,
2126.25,63.69,59.97,60,60,
2126.25,63.69,59.97,60,60,
2126.25,63.69,59.97,60,60,
2126.4,63.65,59.97,60,60,50.06
2126.4,63.65,59.97,60,60,50.06
2126.4,63.65,59.97,60,60,50.06
2126.4,63.65,59.97,60,60,50.06
2126.4,63.65,59.97,60,60,50.06
2126.55,63.62,59.97,60,60,
2126.55,63.62,59.97,60,60,
2126.55,63.62,59.97,60,60,
2126.55,63.62,59.97,60,60,
2126.7,63.59,59.97,60,60,
2126.7,63.59,59.97,60,60,
2126.7,63.59,59.97,60,60,
2126.7,63.59,59.97,60,60,
2126.85,63.54,59.97,60,60,
2126.85,63.54,59.97,60,60,
2126.85,63.54,59.97,60,60,
2126.85,63.54,59.97,60,60,
2127,63.51,59.97,60,60,
2127,63.51,59.97,60,60,
2127,63.51,59.97,60,60,
2127,63.51,59.97,60,60,
2127.15,63.47,59.97,60,60,
2127.15,63.47,59.97,60,60,
2127.15,63.47,59.97,60,60,
2127.15,63.47,59.97,60,60,
2127.3,63.43,59.97,60,60,
2127.3,63.43,59.97,60,60,
2127.3,63.43,59.97,60,60,
2127.3,63.43,59.97,60,60,
2127.45,63.42,59.97,60,60,50.07
2127.45,63.42,59.97,60,60,50.07
2127.45,63.42,59.97,60,60,50.07
2127.45,63.42,59.97,60,60,50.07
2127.45,63.42,59.97,60,60,50.07
2127.6,63.39,59.97,60,60,
2127.6,63.39,59.97,60,60,
2127.6,63.39,59.97,60,60,
2127.6,63.39,59.97,60,60,
2127.75,63.37,59.97,60,60,
2127.75,63.37,59.97,60,60,
2127.75,63.37,59.97,60,60,
2127.75,63.37,59.97,60,60,
2127.9,63.35,59.97,60,60,
2127.9,63.35,59.97,60,60,
2127.9,63.35,59.97,60,60,
2127.9,63.35,59.97,60,60,
2128.05,63.34,59.97,60,60,
2128.05,63.34,59.97,60,60,
2128.05,63.34,59.97,60,60,
