timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,dataQLiquidStg1
3066.096,85.16,41.03,50,60,
3066.096,85.16,41.03,50,60,
3066.246,86.05,41.23,50,60,35.87
3066.246,86.05,41.23,50,60,35.87
3066.246,86.05,41.23,50,60,35.87
3066.246,86.05,41.23,50,60,35.87
3066.246,86.05,41.23,50,60,35.87
3066.396,86.93,41.44,50,60,
3066.396,86.93,41.44,50,60,
3066.396,86.93,41.44,50,60,
3066.396,86.93,41.44,50,60,
3066.546,87.76,41.64,50,60,
3066.546,87.76,41.64,50,60,
3066.546,87.76,41.64,50,60,
3066.546,87.76,41.64,50,60,
3066.696,88.59,41.84,50,60,
3066.696,88.59,41.84,50,60,
3066.696,88.59,41.84,50,60,
3066.696,88.59,41.84,50,60,
3066.846,89.47,42.06,50,60,
3066.846,89.47,42.06,50,60,
3066.846,89.47,42.06,50,60,
3066.846,89.47,42.06,50,60,
3066.999,90.25,42.26,50,60,
3066.999,90.25,42.26,50,60,
3066.999,90.25,42.26,50,60,
3066.999,90.25,42.26,50,60,
3067.158,91.19,42.5,50,60,
3067.158,91.19,42.5,50,60,
3067.158,91.19,42.5,50,60,
3067.158,91.19,42.5,50,60,
3067.308,91.94,42.71,50,60,33.46
3067.308,91.94,42.71,50,60,33.46
3067.308,91.94,42.71,50,60,33.46
3067.308,91.94,42.71,50,60,33.46
3067.308,91.94,42.71,50,60,33.46
3067.458,92.68,42.92,50,60,
3067.458,92.68,42.92,50,60,
3067.458,92.68,42.92,50,60,
3067.458,92.68,42.92,50,60,
3067.608,93.42,43.13,50,60,
3067.608,93.42,43.13,50,60,
3067.608,93.42,43.13,50,60,
3067.608,93.42,43.13,50,60,
3067.758,94.19,43.35,50,60,
3067.758,94.19,43.35,50,60,
3067.758,94.19,43.35,50,60,
3067.758,94.19,43.35,50,60,
3067.908,94.98,43.57,50,60,
3067.908,94.98,43.57,50,60,
3067.908,94.98,43.57,50,60,
3067.908,94.98,43.57,50,60,
3068.058,95.62,43.78,50,60,
3068.058,95.62,43.78,50,60,
3068.058,95.62,43.78,50,60,
3068.058,95.62,43.78,50,60,
3068.208,96.35,44,50,60,
3068.208,96.35,44,50,60,
3068.208,96.35,44,50,60,
3068.208,96.35,44,50,60,
3068.358,97.02,44.22,50,60,36
3068.358,97.02,44.22,50,60,36
3068.358,97.02,44.22,50,60,36
3068.358,97.02,44.22,50,60,36
3068.358,97.02,44.22,50,60,36
3068.508,97.66,44.44,50,60,
3068.508,97.66,44.44,50,60,
3068.508,97.66,44.44,50,60,
3068.508,97.66,44.44,50,60,
3068.658,98.28,44.65,50,60,
3068.658,98.28,44.65,50,60,
3068.658,98.28,44.65,50,60,
3068.658,98.28,44.65,50,60,
3068.808,98.91,44.87,50,60,
3068.808,98.91,44.87,50,60,
3068.808,98.91,44.87,50,60,
3068.808,98.91,44.87,50,60,
3068.958,99.59,45.1,50,60,
3068.958,99.59,45.1,50,60,
3068.958,99.59,45.1,50,60,
3068.958,99.59,45.1,50,60,
3069.108,100.18,45.32,50,60,
3069.108,100.18,45.32,50,60,
3069.108,100.18,45.32,50,60,
3069.108,100.18,45.32,50,60,
3069.258,100.8,45.54,50,60,39.19
3069.258,100.8,45.54,50,60,39.19
3069.258,100.8,45.54,50,60,39.19
3069.258,100.8,45.54,50,60,39.19
3069.258,100.8,45.54,50,60,39.19
3069.408,101.38,45.76,50,60,
3069.408,101.38,45.76,50,60,
3069.408,101.38,45.76,50,60,
3069.408,101.38,45.76,50,60,
3069.558,101.93,45.98,50,60,
3069.558,101.93,45.98,50,60,
3069.558,101.93,45.98,50,60,
3069.558,101.93,45.98,50,60,
3069.708,102.52,46.2,50,60,
3069.708,102.52,46.2,50,60,
3069.708,102.52,46.2,50,60,
3069.708,102.52,46.2,50,60,
3069.859,103.06,46.42,50,60,
3069.859,103.06,46.42,50,60,
3069.859,103.06,46.42,50,60,
3069.859,103.06,46.42,50,60,
3070.009,103.6,46.64,50,60,
3070.009,103.6,46.64,50,60,
3070.009,103.6,46.64,50,60,
3070.009,103.6,46.64,50,60,
3070.158,104.18,46.87,50,60,
3070.158,104.18,46.87,50,60,
3070.158,104.18,46.87,50,60,
3070.158,104.18,46.87,50,60,
3070.308,104.66,47.09,50,60,41.98
3070.308,104.66,47.09,50,60,41.98
3070.308,104.66,47.09,50,60,41.98
3070.308,104.66,47.09,50,60,41.98
3070.308,104.66,47.09,50,60,41.98
3070.458,105.19,47.31,50,60,
3070.458,105.19,47.31,50,60,
3070.458,105.19,47.31,50,60,
3070.458,105.19,47.31,50,60,
3070.608,105.76,47.55,50,60,
3070.608,105.76,47.55,50,60,
3070.608,105.76,47.55,50,60,
3070.608,105.76,47.55,50,60,
3070.758,106.28,47.77,50,60,
3070.758,106.28,47.77,50,60,
3070.758,106.28,47.77,50,60,
3070.758,106.28,47.77,50,60,
3070.909,106.8,48,50,60,
3070.909,106.8,48,50,60,
3070.909,106.8,48,50,60,
3070.909,106.8,48,50,60,
3071.059,107.3,48.23,50,60,
3071.059,107.3,48.23,50,60,
3071.059,107.3,48.23,50,60,
3071.059,107.3,48.23,50,60,
3071.208,107.72,48.44,50,60,
3071.208,107.72,48.44,50,60,
3071.208,107.72,48.44,50,60,
3071.208,107.72,48.44,50,60,
3071.358,108.23,48.67,50,60,44.51
3071.358,108.23,48.67,50,60,44.51
3071.358,108.23,48.67,50,60,44.51
3071.358,108.23,48.67,50,60,44.51
3071.358,108.23,48.67,50,60,44.51
3071.508,108.68,48.89,50,60,
3071.508,108.68,48.89,50,60,
3071.508,108.68,48.89,50,60,
3071.508,108.68,48.89,50,60,
3071.659,109.1,49.11,50,60,
3071.659,109.1,49.11,50,60,
3071.659,109.1,49.11,50,60,
3071.659,109.1,49.11,50,60,
3071.809,109.57,49.34,50,60,
3071.809,109.57,49.34,50,60,
3071.809,109.57,49.34,50,60,
3071.809,109.57,49.34,50,60,
3071.958,109.97,49.56,50,60,
3071.958,109.97,49.56,50,60,
3071.958,109.97,49.56,50,60,
3071.958,109.97,49.56,50,60,
3072.108,110.4,49.78,50,60,
3072.108,110.4,49.78,50,60,
3072.108,110.4,49.78,50,60,
3072.108,110.4,49.78,50,60,
3072.258,110.81,50.01,50,60,
3072.258,110.81,50.01,50,60,
3072.258,110.81,50.01,50,60,
3072.258,110.81,50.01,50,60,
3072.408,111.16,50.34,50,60,46.21
3072.408,111.16,50.34,50,60,46.21
3072.408,111.16,50.34,50,60,46.21
3072.408,111.16,50.34,50,60,46.21
3072.408,111.16,50.34,50,60,46.21
3072.558,111.49,50.68,50,60,
3072.558,111.49,50.68,50,60,
3072.558,111.49,50.68,50,60,
3072.558,111.49,50.68,50,60,
3072.708,111.71,51.01,50,60,
3072.708,111.71,51.01,50,60,
3072.708,111.71,51.01,50,60,
3072.708,111.71,51.01,50,60,
3072.858,111.96,51.35,50,60,
3072.858,111.96,51.35,50,60,
3072.858,111.96,51.35,50,60,
3072.858,111.96,51.35,50,60,
3073.008,112.18,51.68,50,60,
3073.008,112.18,51.68,50,60,
3073.008,112.18,51.68,50,60,
3073.008,112.18,51.68,50,60,
3073.158,112.35,52.01,50,60,
3073.158,112.35,52.01,50,60,
3073.158,112.35,52.01,50,60,
3073.158,112.35,52.01,50,60,
3073.308,112.46,52.35,50,60,
3073.308,112.46,52.35,50,60,
3073.308,112.46,52.35,50,60,
3073.308,112.46,52.35,50,60,
3073.379,,,,,47.95
3073.458,112.57,52.67,50,60,
3073.458,112.57,52.67,50,60,
3073.458,112.57,52.67,50,60,
3073.458,112.57,52.67,50,60,
3073.608,112.69,53,50,60,
3073.608,112.69,53,50,60,
3073.608,112.69,53,50,60,
3073.608,112.69,53,50,60,
3073.758,112.8,53.33,50,60,
3073.758,112.8,53.33,50,60,
3073.758,112.8,53.33,50,60,
3073.758,112.8,53.33,50,60,
3073.908,112.84,53.65,50,60,
3073.908,112.84,53.65,50,60,
3073.908,112.84,53.65,50,60,
3073.908,112.84,53.65,50,60,
3074.058,112.92,53.98,50,60,
3074.058,112.92,53.98,50,60,
3074.058,112.92,53.98,50,60,
3074.058,112.92,53.98,50,60,
3074.208,112.98,54.3,50,60,
3074.208,112.98,54.3,50,60,
3074.208,112.98,54.3,50,60,
3074.208,112.98,54.3,50,60,
3074.358,113.03,54.62,50,60,50.03
3074.358,113.03,54.62,50,60,50.03
3074.358,113.03,54.62,50,60,50.03
3074.358,113.03,54.62,50,60,50.03
3074.358,113.03,54.62,50,60,50.03
3074.508,113.09,54.94,50,60,
3074.508,113.09,54.94,50,60,
3074.508,113.09,54.94,50,60,
3074.508,113.09,54.94,50,60,
3074.658,113.19,55.25,50,60,
3074.658,113.19,55.25,50,60,
3074.658,113.19,55.25,50,60,
3074.658,113.19,55.25,50,60,
3074.808,113.28,55.57,50,60,
3074.808,113.28,55.57,50,60,
3074.808,113.28,55.57,50,60,
3074.808,113.28,55.57,50,60,
3074.958,113.29,55.88,50,60,
3074.958,113.29,55.88,50,60,
3074.958,113.29,55.88,50,60,
3074.958,113.29,55.88,50,60,
3075.108,113.28,56.19,50,60,
3075.108,113.28,56.19,50,60,
3075.108,113.28,56.19,50,60,
3075.108,113.28,56.19,50,60,
3075.258,112.84,56.5,50,60,
3075.258,112.84,56.5,50,60,
3075.258,112.84,56.5,50,60,
3075.258,112.84,56.5,50,60,
3075.408,111.79,56.8,50,60,
3075.408,111.79,56.8,50,60,
3075.408,111.79,56.8,50,60,
3075.408,111.79,56.8,50,60,
3075.454,,,,,51.66
3075.558,110.24,57.09,50,60,
3075.558,110.24,57.09,50,60,
3075.558,110.24,57.09,50,60,
3075.558,110.24,57.09,50,60,
3075.708,108.29,57.37,50,60,
3075.708,108.29,57.37,50,60,
3075.708,108.29,57.37,50,60,
3075.708,108.29,57.37,50,60,
3075.858,106.32,57.64,50,60,
3075.858,106.32,57.64,50,60,
3075.858,106.32,57.64,50,60,
3075.858,106.32,57.64,50,60,
3076.008,104.36,57.89,50,60,
3076.008,104.36,57.89,50,60,
3076.008,104.36,57.89,50,60,
3076.008,104.36,57.89,50,60,
3076.158,102.48,58.13,50,60,
3076.158,102.48,58.13,50,60,
3076.158,102.48,58.13,50,60,
3076.158,102.48,58.13,50,60,
3076.308,100.55,58.36,50,60,
3076.308,100.55,58.36,50,60,
3076.308,100.55,58.36,50,60,
3076.308,100.55,58.36,50,60,
3076.458,98.67,58.58,50,60,53.01
3076.458,98.67,58.58,50,60,53.01
3076.458,98.67,58.58,50,60,53.01
3076.458,98.67,58.58,50,60,53.01
3076.458,98.67,58.58,50,60,53.01
3076.608,96.9,58.79,50,60,
3076.608,96.9,58.79,50,60,
3076.608,96.9,58.79,50,60,
3076.608,96.9,58.79,50,60,
3076.758,95.08,58.98,50,60,
3076.758,95.08,58.98,50,60,
3076.758,95.08,58.98,50,60,
3076.758,95.08,58.98,50,60,
3076.908,93.33,59.17,50,60,
3076.908,93.33,59.17,50,60,
3076.908,93.33,59.17,50,60,
3076.908,93.33,59.17,50,60,
3077.058,91.62,59.34,50,60,
3077.058,91.62,59.34,50,60,
3077.058,91.62,59.34,50,60,
3077.058,91.62,59.34,50,60,
3077.208,89.87,59.5,50,60,
3077.208,89.87,59.5,50,60,
3077.208,89.87,59.5,50,60,
3077.208,89.87,59.5,50,60,
3077.358,88.23,59.65,50,60,53.82
3077.358,88.23,59.65,50,60,53.82
3077.358,88.23,59.65,50,60,53.82
3077.358,88.23,59.65,50,60,53.82
3077.358,88.23,59.65,50,60,53.82
3077.508,86.58,59.79,50,60,
3077.508,86.58,59.79,50,60,
3077.508,86.58,59.79,50,60,
3077.508,86.58,59.79,50,60,
3077.658,84.99,59.92,50,60,
3077.658,84.99,59.92,50,60,
3077.658,84.99,59.92,50,60,
3077.658,84.99,59.92,50,60,
3077.808,83.47,60.04,50,60,
3077.808,83.47,60.04,50,60,
3077.808,83.47,60.04,50,60,
3077.808,83.47,60.04,50,60,
3077.961,81.95,60.15,50,60,
3077.961,81.95,60.15,50,60,
3077.961,81.95,60.15,50,60,
3077.961,81.95,60.15,50,60,
3078.11,80.46,60.25,50,60,
3078.11,80.46,60.25,50,60,
3078.11,80.46,60.25,50,60,
3078.11,80.46,60.25,50,60,
3078.26,78.85,60.34,50,60,
3078.26,78.85,60.34,50,60,
3078.26,78.85,60.34,50,60,
3078.26,78.85,60.34,50,60,
3078.407,77.45,60.42,60,60,54.19
3078.407,77.45,60.42,60,60,54.19
3078.407,77.45,60.42,60,60,54.19
3078.407,77.45,60.42,60,60,54.19
3078.407,77.45,60.42,60,60,54.19
3078.557,76.07,60.5,60,60,
3078.557,76.07,60.5,60,60,
3078.557,76.07,60.5,60,60,
3078.557,76.07,60.5,60,60,
3078.707,74.72,60.56,60,60,
3078.707,74.72,60.56,60,60,
3078.707,74.72,60.56,60,60,
3078.707,74.72,60.56,60,60,
3078.857,73.4,60.62,60,60,
3078.857,73.4,60.62,60,60,
3078.857,73.4,60.62,60,60,
3078.857,73.4,60.62,60,60,
3079.007,72.09,60.67,60,60,
3079.007,72.09,60.67,60,60,
3079.007,72.09,60.67,60,60,
3079.007,72.09,60.67,60,60,
3079.157,70.77,60.71,60,60,
3079.157,70.77,60.71,60,60,
3079.157,70.77,60.71,60,60,
3079.157,70.77,60.71,60,60,
3079.307,69.53,60.75,60,60,
3079.307,69.53,60.75,60,60,
3079.307,69.53,60.75,60,60,
3079.307,69.53,60.75,60,60,
3079.457,68.32,60.77,60,60,54.12
3079.457,68.32,60.77,60,60,54.12
3079.457,68.32,60.77,60,60,54.12
3079.457,68.32,60.77,60,60,54.12
3079.457,68.32,60.77,60,60,54.12
3079.607,67.12,60.79,60,60,
3079.607,67.12,60.79,60,60,
3079.607,67.12,60.79,60,60,
3079.607,67.12,60.79,60,60,
3079.757,65.87,60.8,60,60,
3079.757,65.87,60.8,60,60,
3079.757,65.87,60.8,60,60,
3079.757,65.87,60.8,60,60,
3079.908,64.68,60.81,60,60,
3079.908,64.68,60.81,60,60,
3079.908,64.68,60.81,60,60,
3079.908,64.68,60.81,60,60,
3080.058,63.57,60.8,60,60,
3080.058,63.57,60.8,60,60,
3080.058,63.57,60.8,60,60,
3080.058,63.57,60.8,60,60,
3080.207,62.47,60.8,60,60,
3080.207,62.47,60.8,60,60,
3080.207,62.47,60.8,60,60,
3080.207,62.47,60.8,60,60,
3080.357,61.41,60.78,60,60,
3080.357,61.41,60.78,60,60,
3080.357,61.41,60.78,60,60,
3080.357,61.41,60.78,60,60,
3080.507,60.37,60.76,60,60,53.89
3080.507,60.37,60.76,60,60,53.89
3080.507,60.37,60.76,60,60,53.89
3080.507,60.37,60.76,60,60,53.89
3080.507,60.37,60.76,60,60,53.89
3080.657,59.43,60.73,60,60,
3080.657,59.43,60.73,60,60,
3080.657,59.43,60.73,60,60,
3080.657,59.43,60.73,60,60,
3080.807,58.59,60.7,60,60,
3080.807,58.59,60.7,60,60,
3080.807,58.59,60.7,60,60,
3080.807,58.59,60.7,60,60,
3080.957,57.9,60.66,60,60,
3080.957,57.9,60.66,60,60,
3080.957,57.9,60.66,60,60,
3080.957,57.9,60.66,60,60,
3081.107,57.32,60.62,60,60,
3081.107,57.32,60.62,60,60,
3081.107,57.32,60.62,60,60,
3081.107,57.32,60.62,60,60,
3081.257,56.94,60.58,60,60,
3081.257,56.94,60.58,60,60,
3081.257,56.94,60.58,60,60,
3081.257,56.94,60.58,60,60,
3081.407,56.67,60.53,60,60,53.48
3081.407,56.67,60.53,60,60,53.48
3081.407,56.67,60.53,60,60,53.48
3081.407,56.67,60.53,60,60,53.48
3081.407,56.67,60.53,60,60,53.48
3081.557,56.51,60.49,60,60,
3081.557,56.51,60.49,60,60,
3081.557,56.51,60.49,60,60,
3081.557,56.51,60.49,60,60,
3081.707,56.43,60.44,60,60,
3081.707,56.43,60.44,60,60,
3081.707,56.43,60.44,60,60,
3081.707,56.43,60.44,60,60,
3081.857,56.38,60.4,60,60,
3081.857,56.38,60.4,60,60,
3081.857,56.38,60.4,60,60,
3081.857,56.38,60.4,60,60,
3082.007,56.4,60.35,60,60,
3082.007,56.4,60.35,60,60,
3082.007,56.4,60.35,60,60,
3082.007,56.4,60.35,60,60,
3082.157,56.47,60.31,60,60,
3082.157,56.47,60.31,60,60,
3082.157,56.47,60.31,60,60,
3082.157,56.47,60.31,60,60,
3082.308,56.57,60.26,60,60,
3082.308,56.57,60.26,60,60,
3082.308,56.57,60.26,60,60,
3082.308,56.57,60.26,60,60,
3082.457,56.72,60.22,60,60,53.36
3082.457,56.72,60.22,60,60,53.36
3082.457,56.72,60.22,60,60,53.36
3082.457,56.72,60.22,60,60,53.36
3082.457,56.72,60.22,60,60,53.36
3082.607,56.94,60.18,60,60,
3082.607,56.94,60.18,60,60,
3082.607,56.94,60.18,60,60,
3082.607,56.94,60.18,60,60,
3082.757,57.21,60.14,60,60,
3082.757,57.21,60.14,60,60,
3082.757,57.21,60.14,60,60,
3082.757,57.21,60.14,60,60,
3082.907,57.49,60.1,60,60,
3082.907,57.49,60.1,60,60,
3082.907,57.49,60.1,60,60,
3082.907,57.49,60.1,60,60,
3083.057,57.8,60.07,60,60,
3083.057,57.8,60.07,60,60,
3083.057,57.8,60.07,60,60,
3083.057,57.8,60.07,60,60,
3083.207,58.1,60.03,60,60,
3083.207,58.1,60.03,60,60,
3083.207,58.1,60.03,60,60,
3083.207,58.1,60.03,60,60,
3083.357,58.44,60,60,60,
3083.357,58.44,60,60,60,
3083.357,58.44,60,60,60,
3083.357,58.44,60,60,60,
3083.507,58.79,59.97,60,60,52.97
3083.507,58.79,59.97,60,60,52.97
3083.507,58.79,59.97,60,60,52.97
3083.507,58.79,59.97,60,60,52.97
3083.507,58.79,59.97,60,60,52.97
3083.657,59.19,59.95,60,60,
3083.657,59.19,59.95,60,60,
3083.657,59.19,59.95,60,60,
3083.657,59.19,59.95,60,60,
3083.807,59.52,59.92,60,60,
3083.807,59.52,59.92,60,60,
3083.807,59.52,59.92,60,60,
3083.807,59.52,59.92,60,60,
3083.957,59.89,59.9,60,60,
3083.957,59.89,59.9,60,60,
3083.957,59.89,59.9,60,60,
3083.957,59.89,59.9,60,60,
3084.107,60.23,59.88,60,60,
3084.107,60.23,59.88,60,60,
3084.107,60.23,59.88,60,60,
3084.107,60.23,59.88,60,60,
3084.257,60.59,59.86,60,60,
3084.257,60.59,59.86,60,60,
3084.257,60.59,59.86,60,60,
3084.257,60.59,59.86,60,60,
3084.407,60.93,59.85,60,60,52.37
3084.407,60.93,59.85,60,60,52.37
3084.407,60.93,59.85,60,60,52.37
3084.407,60.93,59.85,60,60,52.37
3084.407,60.93,59.85,60,60,52.37
3084.557,61.3,59.84,60,60,
3084.557,61.3,59.84,60,60,
3084.557,61.3,59.84,60,60,
3084.557,61.3,59.84,60,60,
3084.707,61.57,59.83,60,60,
3084.707,61.57,59.83,60,60,
3084.707,61.57,59.83,60,60,
3084.707,61.57,59.83,60,60,
3084.857,61.92,59.82,60,60,
3084.857,61.92,59.82,60,60,
3084.857,61.92,59.82,60,60,
3084.857,61.92,59.82,60,60,
3085.007,62.2,59.81,60,60,
3085.007,62.2,59.81,60,60,
3085.007,62.2,59.81,60,60,
3085.007,62.2,59.81,60,60,
3085.157,62.46,59.8,60,60,
3085.157,62.46,59.8,60,60,
3085.157,62.46,59.8,60,60,
3085.157,62.46,59.8,60,60,
3085.307,62.71,59.8,60,60,
3085.307,62.71,59.8,60,60,
3085.307,62.71,59.8,60,60,
3085.307,62.71,59.8,60,60,
3085.457,62.96,59.8,60,60,51.98
3085.457,62.96,59.8,60,60,51.98
3085.457,62.96,59.8,60,60,51.98
3085.457,62.96,59.8,60,60,51.98
3085.457,62.96,59.8,60,60,51.98
3085.607,63.18,59.8,60,60,
3085.607,63.18,59.8,60,60,
3085.607,63.18,59.8,60,60,
3085.607,63.18,59.8,60,60,
3085.757,63.37,59.8,60,60,
3085.757,63.37,59.8,60,60,
3085.757,63.37,59.8,60,60,
3085.757,63.37,59.8,60,60,
3085.907,63.56,59.8,60,60,
3085.907,63.56,59.8,60,60,
3085.907,63.56,59.8,60,60,
3085.907,63.56,59.8,60,60,
3086.057,63.71,59.8,60,60,
3086.057,63.71,59.8,60,60,
3086.057,63.71,59.8,60,60,
3086.057,63.71,59.8,60,60,
3086.207,63.85,59.8,60,60,
3086.207,63.85,59.8,60,60,
3086.207,63.85,59.8,60,60,
3086.207,63.85,59.8,60,60,
3086.357,63.98,59.81,60,60,
3086.357,63.98,59.81,60,60,
3086.357,63.98,59.81,60,60,
3086.357,63.98,59.81,60,60,
3086.507,64.11,59.81,60,60,51.7
3086.507,64.11,59.81,60,60,51.7
3086.507,64.11,59.81,60,60,51.7
3086.507,64.11,59.81,60,60,51.7
3086.507,64.11,59.81,60,60,51.7
3086.657,64.21,59.82,60,60,
3086.657,64.21,59.82,60,60,
3086.657,64.21,59.82,60,60,
3086.657,64.21,59.82,60,60,
3086.807,64.28,59.82,60,60,
3086.807,64.28,59.82,60,60,
3086.807,64.28,59.82,60,60,
3086.807,64.28,59.82,60,60,
3086.957,64.34,59.83,60,60,
3086.957,64.34,59.83,60,60,
3086.957,64.34,59.83,60,60,
3086.957,64.34,59.83,60,60,
3087.107,64.37,59.83,60,60,
3087.107,64.37,59.83,60,60,
3087.107,64.37,59.83,60,60,
3087.107,64.37,59.83,60,60,
3087.257,64.41,59.84,60,60,
3087.257,64.41,59.84,60,60,
