,timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,93.441,24.28,24.42,55.0,,24.36
1,93.536,,,,23.21,
2,93.591,24.3,24.42,55.0,,24.37
3,93.741,24.5,24.43,55.0,,24.37
4,93.891,25.05,24.5,55.0,,24.35
5,94.042,25.96,24.67,55.0,,24.33
6,94.142,,,,23.19,
7,94.192,27.24,24.94,55.0,,24.3
8,94.342,28.64,25.32,55.0,,24.26
9,94.492,30.53,25.83,55.0,,24.22
10,94.642,32.13,26.42,55.0,,24.17
11,94.714,,,,24.52,
12,94.792,33.91,27.1,55.0,,24.13
13,94.942,35.56,27.87,55.0,,24.08
14,95.092,37.27,28.69,55.0,,24.03
15,95.242,38.96,29.57,55.0,,23.98
16,95.242,,,,24.87,
17,95.392,40.95,30.5,55.0,,23.92
18,95.541,42.57,31.46,55.0,,23.87
19,95.692,44.14,32.45,55.0,,23.83
20,95.842,46.07,33.47,55.0,,23.78
21,95.842,,,,24.46,
22,95.991,47.66,34.49,55.0,,23.73
23,96.142,49.2,35.52,55.0,,23.68
24,96.291,50.72,36.56,55.0,,23.63
25,96.441,52.52,37.62,55.0,,23.58
26,96.441,,,,23.81,
27,96.591,54.03,38.67,55.0,,23.54
28,96.741,55.44,39.72,55.0,,23.49
29,96.891,57.13,40.79,55.0,,23.44
30,97.041,58.49,41.84,55.0,,23.41
31,97.041,,,,24.3,
32,97.191,59.89,42.89,55.0,,23.36
33,97.341,61.24,43.93,55.0,,23.33
34,97.491,62.8,44.97,55.0,,23.28
35,97.642,64.09,46.0,55.0,,23.25
36,97.642,,,,24.25,
37,97.792,65.37,47.02,55.0,,23.22
38,97.942,66.88,48.05,55.0,,23.18
39,98.092,68.1,49.05,55.0,,23.14
40,98.241,69.35,50.05,55.0,,23.12
41,98.241,,,,24.66,
42,98.397,70.54,51.04,55.0,,23.09
43,98.547,71.9,52.04,55.0,,23.06
44,98.697,73.0,53.01,55.0,,23.04
45,98.847,73.77,53.94,55.0,,23.01
46,98.847,,,,24.8,
47,98.997,74.03,54.78,55.0,,23.01
48,99.224,73.66,55.47,55.0,,23.03
49,99.36,72.58,55.97,55.0,,23.12
50,99.5,71.58,56.29,55.0,,23.23
51,99.5,,,,25.3,
52,99.65,70.39,56.45,55.0,,23.33
53,99.8,68.98,56.48,55.0,,23.48
54,99.95,67.97,56.42,55.0,,23.6
55,100.1,67.11,56.3,55.0,,23.71
56,100.1,,,,25.3,
57,100.25,66.29,56.14,55.0,,23.83
58,100.401,65.73,55.98,55.0,,23.91
59,100.55,65.26,55.83,55.0,,23.98
60,100.7,64.83,55.68,55.0,,24.05
61,100.7,,,,25.7,
62,100.85,64.37,55.55,55.0,,24.13
63,101.0,64.03,55.42,55.0,,24.19
64,101.15,63.71,55.31,55.0,,24.23
65,101.3,63.41,55.21,55.0,,24.27
66,101.3,,,,25.86,
67,101.451,63.06,55.12,55.0,,24.32
68,101.6,62.79,55.04,55.0,,24.36
69,101.75,62.52,54.97,55.0,,24.38
70,101.9,62.27,54.91,55.0,,24.41
71,101.9,,,,26.3,
72,102.05,61.99,54.85,55.0,,24.45
73,102.2,61.75,54.79,55.0,,24.47
74,102.35,61.53,54.74,55.0,,24.49
75,102.5,61.28,54.7,55.0,,24.51
76,102.5,,,,26.89,
77,102.65,61.07,54.65,55.0,,24.53
78,102.8,60.88,54.62,55.0,,24.55
79,102.95,60.69,54.58,55.0,,24.56
80,103.1,60.47,54.55,55.0,,24.58
81,103.1,,,,28.52,
82,103.25,60.28,54.52,55.0,,24.59
83,103.4,60.09,54.49,55.0,,24.6
84,103.55,59.92,54.46,55.0,,24.61
85,103.7,59.71,54.43,55.0,,24.62
86,103.721,,,,33.53,
87,103.85,59.55,54.4,55.0,,24.62
88,104.0,59.41,54.38,55.0,,24.63
89,104.15,59.25,54.36,55.0,,24.64
90,104.3,59.12,54.34,55.0,,24.64
91,104.3,,,,36.64,
92,104.45,59.01,54.32,55.0,,24.64
93,104.6,58.9,54.31,55.0,,24.64
94,104.751,58.8,54.3,55.0,,24.65
95,104.9,58.74,54.3,55.0,,24.65
96,104.9,,,,40.25,
97,105.05,58.68,54.3,55.0,,24.65
98,105.2,58.63,54.31,55.0,,24.64
99,105.35,58.6,54.33,55.0,,24.64
100,105.5,58.57,54.35,55.0,,24.64
101,105.516,,,,41.87,
102,105.65,58.55,54.37,55.0,,24.64
103,105.8,58.52,54.4,55.0,,24.64
104,105.951,58.5,54.43,55.0,,24.64
105,106.1,58.48,54.47,55.0,,24.64
106,106.1,,,,43.75,
107,106.25,58.47,54.5,55.0,,24.64
108,106.4,58.45,54.54,55.0,,24.63
109,106.55,58.42,54.57,55.0,,24.64
110,106.7,58.41,54.61,55.0,,24.63
111,106.7,,,,45.0,
112,106.85,58.38,54.65,55.0,,24.63
113,107.0,58.36,54.69,55.0,,24.62
114,107.15,58.34,54.72,55.0,,24.63
115,107.3,58.31,54.76,55.0,,24.62
116,107.3,,,,46.25,
117,107.45,58.28,54.79,55.0,,24.62
118,107.6,58.24,54.82,55.0,,24.62
119,107.75,58.21,54.85,55.0,,24.62
120,107.9,58.17,54.88,55.0,,24.62
121,107.9,,,,47.12,
122,108.05,58.12,54.9,55.0,,24.61
123,108.201,58.08,54.93,55.0,,24.61
124,108.35,58.05,54.95,55.0,,24.61
125,108.5,58.0,54.97,55.0,,24.61
126,108.5,,,,47.83,
127,108.65,57.96,54.99,55.0,,24.61
128,108.8,57.91,55.01,55.0,,24.61
129,108.95,57.87,55.02,55.0,,24.61
130,109.1,57.81,55.04,55.0,,24.61
131,109.1,,,,48.53,
132,109.25,57.76,55.05,55.0,,24.61
133,109.4,57.71,55.06,55.0,,24.6
134,109.55,57.66,55.07,55.0,,24.61
135,109.7,57.62,55.08,55.0,,24.61
136,109.7,,,,49.07,
137,109.85,57.56,55.08,55.0,,24.61
138,110.0,57.52,55.09,55.0,,24.61
139,110.15,57.47,55.1,55.0,,24.61
140,110.3,57.42,55.1,55.0,,24.6
141,110.386,,,,49.51,
