timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
4518.904,35.15,35.22,90,33.46,34.56
4518.904,35.15,35.22,90,33.46,34.56
4518.904,35.15,35.22,90,33.46,34.56
4518.904,35.15,35.22,90,33.46,34.56
4518.982,,,,33.46,
4519.054,35.15,35.22,90,,34.55
4519.054,35.15,35.22,90,,34.55
4519.054,35.15,35.22,90,,34.55
4519.054,35.15,35.22,90,,34.55
4519.204,35.21,35.22,90,,34.54
4519.204,35.21,35.22,90,,34.54
4519.204,35.21,35.22,90,,34.54
4519.204,35.21,35.22,90,,34.54
4519.355,35.41,35.27,90,,34.52
4519.355,35.41,35.27,90,,34.52
4519.355,35.41,35.27,90,,34.52
4519.355,35.41,35.27,90,,34.52
4519.504,36.12,35.43,90,,34.46
4519.504,36.12,35.43,90,,34.46
4519.504,36.12,35.43,90,,34.46
4519.504,36.12,35.43,90,,34.46
4519.537,,,,33.52,
4519.654,37.17,35.73,90,,34.39
4519.654,37.17,35.73,90,,34.39
4519.654,37.17,35.73,90,,34.39
4519.654,37.17,35.73,90,,34.39
4519.804,38.11,36.09,90,,34.32
4519.804,38.11,36.09,90,,34.32
4519.804,38.11,36.09,90,,34.32
4519.804,38.11,36.09,90,,34.32
4519.954,39.83,36.68,90,,34.22
4519.954,39.83,36.68,90,,34.22
4519.954,39.83,36.68,90,,34.22
4519.954,39.83,36.68,90,,34.22
4520.105,41.06,37.31,90,,34.16
4520.105,41.06,37.31,90,,34.16
4520.105,41.06,37.31,90,,34.16
4520.105,41.06,37.31,90,,34.16
4520.199,,,,34.23,
4520.255,42.96,38.08,90,,34.06
4520.255,42.96,38.08,90,,34.06
4520.255,42.96,38.08,90,,34.06
4520.255,42.96,38.08,90,,34.06
4520.404,44.28,38.81,90,,33.99
4520.404,44.28,38.81,90,,33.99
4520.404,44.28,38.81,90,,33.99
4520.404,44.28,38.81,90,,33.99
4520.554,46.28,39.7,90,,33.89
4520.554,46.28,39.7,90,,33.89
4520.554,46.28,39.7,90,,33.89
4520.554,46.28,39.7,90,,33.89
4520.705,47.94,40.61,90,,33.81
4520.705,47.94,40.61,90,,33.81
4520.705,47.94,40.61,90,,33.81
4520.705,47.94,40.61,90,,33.81
4520.817,,,,35.52,
4520.854,50.08,41.64,90,,33.72
4520.854,50.08,41.64,90,,33.72
4520.854,50.08,41.64,90,,33.72
4520.854,50.08,41.64,90,,33.72
4521.004,51.66,42.6,90,,33.65
4521.004,51.66,42.6,90,,33.65
4521.004,51.66,42.6,90,,33.65
4521.004,51.66,42.6,90,,33.65
4521.154,53.23,43.54,90,,33.58
4521.154,53.23,43.54,90,,33.58
4521.154,53.23,43.54,90,,33.58
4521.154,53.23,43.54,90,,33.58
4521.304,55.32,44.56,90,37.01,33.48
4521.304,55.32,44.56,90,37.01,33.48
4521.304,55.32,44.56,90,37.01,33.48
4521.304,55.32,44.56,90,37.01,33.48
4521.304,55.32,44.56,90,37.01,33.48
4521.454,56.86,45.55,90,,33.42
4521.454,56.86,45.55,90,,33.42
4521.454,56.86,45.55,90,,33.42
4521.454,56.86,45.55,90,,33.42
4521.604,58.38,46.5,90,,33.36
4521.604,58.38,46.5,90,,33.36
4521.604,58.38,46.5,90,,33.36
4521.604,58.38,46.5,90,,33.36
4521.754,60.4,47.53,90,,33.3
4521.754,60.4,47.53,90,,33.3
4521.754,60.4,47.53,90,,33.3
4521.754,60.4,47.53,90,,33.3
4521.904,61.87,48.52,90,38.79,33.25
4521.904,61.87,48.52,90,38.79,33.25
4521.904,61.87,48.52,90,38.79,33.25
4521.904,61.87,48.52,90,38.79,33.25
4521.904,61.87,48.52,90,38.79,33.25
4522.054,63.32,49.48,90,,33.19
4522.054,63.32,49.48,90,,33.19
4522.054,63.32,49.48,90,,33.19
4522.054,63.32,49.48,90,,33.19
4522.205,65.24,50.47,90,,33.12
4522.205,65.24,50.47,90,,33.12
4522.205,65.24,50.47,90,,33.12
4522.205,65.24,50.47,90,,33.12
4522.355,66.66,51.47,90,,33.08
4522.355,66.66,51.47,90,,33.08
4522.355,66.66,51.47,90,,33.08
4522.355,66.66,51.47,90,,33.08
4522.505,68.04,52.42,90,,33.03
4522.505,68.04,52.42,90,,33.03
4522.505,68.04,52.42,90,,33.03
4522.505,68.04,52.42,90,,33.03
4522.543,,,,40.68,
4522.656,69.87,53.4,90,,32.98
4522.656,69.87,53.4,90,,32.98
4522.656,69.87,53.4,90,,32.98
4522.656,69.87,53.4,90,,32.98
4522.806,71.21,54.39,90,,32.94
4522.806,71.21,54.39,90,,32.94
4522.806,71.21,54.39,90,,32.94
4522.806,71.21,54.39,90,,32.94
4522.956,72.54,55.34,90,,32.91
4522.956,72.54,55.34,90,,32.91
4522.956,72.54,55.34,90,,32.91
4522.956,72.54,55.34,90,,32.91
4523.106,74.27,56.31,90,43.51,32.86
4523.106,74.27,56.31,90,43.51,32.86
4523.106,74.27,56.31,90,43.51,32.86
4523.106,74.27,56.31,90,43.51,32.86
4523.106,74.27,56.31,90,43.51,32.86
4523.256,75.55,57.28,90,,32.83
4523.256,75.55,57.28,90,,32.83
4523.256,75.55,57.28,90,,32.83
4523.256,75.55,57.28,90,,32.83
4523.406,76.8,58.21,90,,32.8
4523.406,76.8,58.21,90,,32.8
4523.406,76.8,58.21,90,,32.8
4523.406,76.8,58.21,90,,32.8
4523.557,78.44,59.16,90,,32.77
4523.557,78.44,59.16,90,,32.77
4523.557,78.44,59.16,90,,32.77
4523.557,78.44,59.16,90,,32.77
4523.706,79.66,60.12,90,46.97,32.74
4523.706,79.66,60.12,90,46.97,32.74
4523.706,79.66,60.12,90,46.97,32.74
4523.706,79.66,60.12,90,46.97,32.74
4523.706,79.66,60.12,90,46.97,32.74
4523.856,80.87,61.03,90,,32.72
4523.856,80.87,61.03,90,,32.72
4523.856,80.87,61.03,90,,32.72
4523.856,80.87,61.03,90,,32.72
4524.006,82.02,61.92,90,,32.69
4524.006,82.02,61.92,90,,32.69
4524.006,82.02,61.92,90,,32.69
4524.006,82.02,61.92,90,,32.69
4524.157,83.55,62.88,90,,32.66
4524.157,83.55,62.88,90,,32.66
4524.157,83.55,62.88,90,,32.66
4524.157,83.55,62.88,90,,32.66
4524.307,84.65,63.78,90,52.18,32.64
4524.307,84.65,63.78,90,52.18,32.64
4524.307,84.65,63.78,90,52.18,32.64
4524.307,84.65,63.78,90,52.18,32.64
4524.307,84.65,63.78,90,52.18,32.64
