timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
3873.366,74.67,79.62,80,,36.63
3873.366,74.67,79.62,80,,36.63
3873.366,74.67,79.62,80,,36.63
3873.517,74.98,79.59,80,,36.59
3873.517,74.98,79.59,80,,36.59
3873.517,74.98,79.59,80,,36.59
3873.517,74.98,79.59,80,,36.59
3873.667,75.24,79.6,80,72.89,36.54
3873.667,75.24,79.6,80,72.89,36.54
3873.667,75.24,79.6,80,72.89,36.54
3873.667,75.24,79.6,80,72.89,36.54
3873.667,75.24,79.6,80,72.89,36.54
3873.817,75.52,79.64,80,,36.5
3873.817,75.52,79.64,80,,36.5
3873.817,75.52,79.64,80,,36.5
3873.817,75.52,79.64,80,,36.5
3873.968,75.87,79.7,80,,36.43
3873.968,75.87,79.7,80,,36.43
3873.968,75.87,79.7,80,,36.43
3873.968,75.87,79.7,80,,36.43
3874.118,76.13,79.77,80,,36.37
3874.118,76.13,79.77,80,,36.37
3874.118,76.13,79.77,80,,36.37
3874.118,76.13,79.77,80,,36.37
3874.268,76.37,79.84,80,,36.33
3874.268,76.37,79.84,80,,36.33
3874.268,76.37,79.84,80,,36.33
3874.268,76.37,79.84,80,,36.33
3874.304,,,,73.79,
3874.418,76.67,79.91,80,,36.25
