timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,liquid2,dataQStg1Slug
1557.936,99.98,99.98,100,70,,,,,92.47,22.59,
1557.936,99.98,99.98,100,70,,,,,92.47,22.59,
1558.063,99.98,99.98,100,70,,,,,,,
1558.063,99.98,99.98,100,70,,,,,,,
1558.063,99.98,99.98,100,70,,,,,,,
1558.063,99.98,99.98,100,70,,,,,,,
1558.213,99.89,99.89,100,70,,,,,,,
1558.213,99.89,99.89,100,70,,,,,,,
1558.213,99.89,99.89,100,70,,,,,,,
1558.213,99.89,99.89,100,70,,,,,,,
1558.363,99.43,99.43,100,70,,,,,,,
1558.363,99.43,99.43,100,70,,,,,,,
1558.363,99.43,99.43,100,70,,,,,,,
1558.363,99.43,99.43,100,70,,,,,,,
1558.513,98.48,98.48,100,70,,,,,,,
1558.513,98.48,98.48,100,70,,,,,,,
1558.513,98.48,98.48,100,70,,,,,,,
1558.513,98.48,98.48,100,70,,,,,,,
1558.663,97.27,97.27,100,70,,,,,,,
1558.663,97.27,97.27,100,70,,,,,,,
1558.663,97.27,97.27,100,70,,,,,,,
1558.663,97.27,97.27,100,70,,,,,,,
1558.813,95.9,95.9,100,70,,,,,,,
1558.813,95.9,95.9,100,70,,,,,,,
1558.813,95.9,95.9,100,70,,,,,,,
1558.813,95.9,95.9,100,70,,,,,,,
1558.963,94.48,94.48,100,70,,,,,92.39,22.7,
1558.963,94.48,94.48,100,70,,,,,92.39,22.7,
1558.963,94.48,94.48,100,70,,,,,92.39,22.7,
1558.963,94.48,94.48,100,70,,,,,92.39,22.7,
1558.963,94.48,94.48,100,70,,,,,92.39,22.7,
1558.963,94.48,94.48,100,70,,,,,92.39,22.7,
1559.113,93.07,93.07,100,70,,,,,,,
1559.113,93.07,93.07,100,70,,,,,,,
1559.113,93.07,93.07,100,70,,,,,,,
1559.113,93.07,93.07,100,70,,,,,,,
1559.263,91.67,91.67,100,70,,,,,,,
1559.263,91.67,91.67,100,70,,,,,,,
1559.263,91.67,91.67,100,70,,,,,,,
1559.263,91.67,91.67,100,70,,,,,,,
1559.413,90.27,90.27,100,70,,,,,,,
1559.413,90.27,90.27,100,70,,,,,,,
1559.413,90.27,90.27,100,70,,,,,,,
1559.413,90.27,90.27,100,70,,,,,,,
1559.563,88.89,88.89,100,70,,,,,,,
1559.563,88.89,88.89,100,70,,,,,,,
1559.563,88.89,88.89,100,70,,,,,,,
1559.563,88.89,88.89,100,70,,,,,,,
1559.713,87.58,87.58,100,70,,,,,,,
1559.713,87.58,87.58,100,70,,,,,,,
1559.713,87.58,87.58,100,70,,,,,,,
1559.713,87.58,87.58,100,70,,,,,,,
1559.863,86.3,86.3,100,70,,,,,92.45,22.69,
1559.863,86.3,86.3,100,70,,,,,92.45,22.69,
1559.863,86.3,86.3,100,70,,,,,92.45,22.69,
1559.863,86.3,86.3,100,70,,,,,92.45,22.69,
1559.863,86.3,86.3,100,70,,,,,92.45,22.69,
1559.863,86.3,86.3,100,70,,,,,92.45,22.69,
1560.014,85.03,85.03,100,70,,,,,,,
1560.014,85.03,85.03,100,70,,,,,,,
1560.014,85.03,85.03,100,70,,,,,,,
1560.014,85.03,85.03,100,70,,,,,,,
1560.163,83.79,83.79,100,70,,,,,,,
1560.163,83.79,83.79,100,70,,,,,,,
1560.163,83.79,83.79,100,70,,,,,,,
1560.163,83.79,83.79,100,70,,,,,,,
1560.313,82.59,82.59,100,70,,,,,,,
1560.313,82.59,82.59,100,70,,,,,,,
1560.313,82.59,82.59,100,70,,,,,,,
1560.313,82.59,82.59,100,70,,,,,,,
1560.463,81.42,81.42,100,70,,,,,,,
1560.463,81.42,81.42,100,70,,,,,,,
1560.463,81.42,81.42,100,70,,,,,,,
1560.463,81.42,81.42,100,70,,,,,,,
1560.613,80.24,80.24,100,70,,,,,,,
1560.613,80.24,80.24,100,70,,,,,,,
1560.613,80.24,80.24,100,70,,,,,,,
1560.613,80.24,80.24,100,70,,,,,,,
1560.763,79.11,79.11,100,70,,,,,,,
1560.763,79.11,79.11,100,70,,,,,,,
1560.763,79.11,79.11,100,70,,,,,,,
1560.763,79.11,79.11,100,70,,,,,,,
1560.913,77.99,77.99,100,70,,,,,91.82,22.67,
1560.913,77.99,77.99,100,70,,,,,91.82,22.67,
1560.913,77.99,77.99,100,70,,,,,91.82,22.67,
1560.913,77.99,77.99,100,70,,,,,91.82,22.67,
1560.913,77.99,77.99,100,70,,,,,91.82,22.67,
1560.913,77.99,77.99,100,70,,,,,91.82,22.67,
1561.063,76.88,76.88,100,70,,,,,,,
1561.063,76.88,76.88,100,70,,,,,,,
1561.063,76.88,76.88,100,70,,,,,,,
1561.063,76.88,76.88,100,70,,,,,,,
1561.213,75.93,75.93,100,70,,,,,,,
1561.213,75.93,75.93,100,70,,,,,,,
1561.213,75.93,75.93,100,70,,,,,,,
1561.213,75.93,75.93,100,70,,,,,,,
1561.363,74.89,74.89,100,70,,,,,,,
1561.363,74.89,74.89,100,70,,,,,,,
1561.363,74.89,74.89,100,70,,,,,,,
1561.363,74.89,74.89,100,70,,,,,,,
1561.513,73.87,73.87,100,70,,,,,,,
1561.513,73.87,73.87,100,70,,,,,,,
1561.513,73.87,73.87,100,70,,,,,,,
1561.513,73.87,73.87,100,70,,,,,,,
1561.663,72.87,72.87,100,70,,,,,,,
1561.663,72.87,72.87,100,70,,,,,,,
1561.663,72.87,72.87,100,70,,,,,,,
1561.663,72.87,72.87,100,70,,,,,,,
1561.813,71.88,71.88,100,70,,,,,,,
1561.813,71.88,71.88,100,70,,,,,,,
1561.813,71.88,71.88,100,70,,,,,,,
1561.813,71.88,71.88,100,70,,,,,,,
1561.967,70.91,70.91,100,70,,,,,91.54,22.74,
1561.967,70.91,70.91,100,70,,,,,91.54,22.74,
1561.967,70.91,70.91,100,70,,,,,91.54,22.74,
1561.967,70.91,70.91,100,70,,,,,91.54,22.74,
1561.967,70.91,70.91,100,70,,,,,91.54,22.74,
1561.967,70.91,70.91,100,70,,,,,91.54,22.74,
1562.117,70.08,70.08,100,70,,,,,,,
1562.117,70.08,70.08,100,70,,,,,,,
1562.117,70.08,70.08,100,70,,,,,,,
1562.117,70.08,70.08,100,70,,,,,,,
1562.266,69.81,69.81,100,70,,,,,,,
1562.266,69.81,69.81,100,70,,,,,,,
1562.266,69.81,69.81,100,70,,,,,,,
1562.266,69.81,69.81,100,70,,,,,,,
1562.415,70.24,70.24,100,70,,,,,,,
1562.415,70.24,70.24,100,70,,,,,,,
1562.415,70.24,70.24,100,70,,,,,,,
1562.415,70.24,70.24,100,70,,,,,,,
1562.564,70.73,70.73,100,70,,,,,,,
1562.564,70.73,70.73,100,70,,,,,,,
1562.564,70.73,70.73,100,70,,,,,,,
1562.564,70.73,70.73,100,70,,,,,,,
1562.715,71.09,71.09,100,70,,,,,,,
1562.715,71.09,71.09,100,70,,,,,,,
1562.715,71.09,71.09,100,70,,,,,,,
1562.715,71.09,71.09,100,70,,,,,,,
1562.865,71.31,71.31,100,70,,,,,,,
1562.865,71.31,71.31,100,70,,,,,,,
1562.865,71.31,71.31,100,70,,,,,,,
1562.865,71.31,71.31,100,70,,,,,,,
1563.015,71.45,71.45,100,70,,,,,91.02,22.61,
1563.015,71.45,71.45,100,70,,,,,91.02,22.61,
1563.015,71.45,71.45,100,70,,,,,91.02,22.61,
1563.015,71.45,71.45,100,70,,,,,91.02,22.61,
1563.015,71.45,71.45,100,70,,,,,91.02,22.61,
1563.015,71.45,71.45,100,70,,,,,91.02,22.61,
1563.164,71.56,71.56,100,70,,,,,,,
1563.164,71.56,71.56,100,70,,,,,,,
1563.164,71.56,71.56,100,70,,,,,,,
1563.164,71.56,71.56,100,70,,,,,,,
1563.315,71.66,71.66,100,70,,,,,,,
1563.315,71.66,71.66,100,70,,,,,,,
1563.315,71.66,71.66,100,70,,,,,,,
1563.315,71.66,71.66,100,70,,,,,,,
1563.464,71.78,71.78,100,70,,,,,,,
1563.464,71.78,71.78,100,70,,,,,,,
1563.464,71.78,71.78,100,70,,,,,,,
1563.464,71.78,71.78,100,70,,,,,,,
1563.614,71.87,71.87,100,70,,,,,,,
1563.614,71.87,71.87,100,70,,,,,,,
1563.614,71.87,71.87,100,70,,,,,,,
1563.614,71.87,71.87,100,70,,,,,,,
1563.764,71.98,71.98,100,70,,,,,,,
1563.764,71.98,71.98,100,70,,,,,,,
1563.764,71.98,71.98,100,70,,,,,,,
1563.764,71.98,71.98,100,70,,,,,,,
1563.914,72.06,72.06,100,70,,,,,91.07,22.7,
1563.914,72.06,72.06,100,70,,,,,91.07,22.7,
1563.914,72.06,72.06,100,70,,,,,91.07,22.7,
1563.914,72.06,72.06,100,70,,,,,91.07,22.7,
1563.914,72.06,72.06,100,70,,,,,91.07,22.7,
1563.914,72.06,72.06,100,70,,,,,91.07,22.7,
1564.065,72.12,72.12,100,70,,,,,,,
1564.065,72.12,72.12,100,70,,,,,,,
1564.065,72.12,72.12,100,70,,,,,,,
1564.065,72.12,72.12,100,70,,,,,,,
1564.215,72.2,72.2,100,70,,,,,,,
1564.215,72.2,72.2,100,70,,,,,,,
1564.215,72.2,72.2,100,70,,,,,,,
1564.215,72.2,72.2,100,70,,,,,,,
1564.365,72.26,72.26,100,70,,,,,,,
1564.365,72.26,72.26,100,70,,,,,,,
1564.365,72.26,72.26,100,70,,,,,,,
1564.365,72.26,72.26,100,70,,,,,,,
1564.515,72.33,72.33,100,70,,,,,,,
1564.515,72.33,72.33,100,70,,,,,,,
1564.515,72.33,72.33,100,70,,,,,,,
1564.515,72.33,72.33,100,70,,,,,,,
1564.665,72.39,72.39,100,70,,,,,,,
1564.665,72.39,72.39,100,70,,,,,,,
1564.665,72.39,72.39,100,70,,,,,,,
1564.665,72.39,72.39,100,70,,,,,,,
1564.815,72.47,72.47,100,70,,,,,,,
1564.815,72.47,72.47,100,70,,,,,,,
1564.815,72.47,72.47,100,70,,,,,,,
1564.815,72.47,72.47,100,70,,,,,,,
1564.965,72.52,72.52,100,70,,,,,91.1,22.77,
