timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,liquid2,dataQStg1Slug
4645.607,31.07,31.07,70,90,,,,,30.76,25.09,
4645.607,31.07,31.07,70,90,,,,,30.76,25.09,
4645.607,31.07,31.07,70,90,,,,,30.76,25.09,
4645.607,31.07,31.07,70,90,,,,,30.76,25.09,
4645.757,31.1,31.1,70,90,,,,,30.76,25.09,
4645.757,31.1,31.1,70,90,,,,,30.76,25.09,
4645.757,31.1,31.1,70,90,,,,,30.76,25.09,
4645.757,31.1,31.1,70,90,,,,,30.76,25.09,
4645.908,31.56,31.56,70,90,,,,,30.76,25.09,
4645.908,31.56,31.56,70,90,,,,,30.76,25.09,
4645.908,31.56,31.56,70,90,,,,,30.76,25.09,
4645.908,31.56,31.56,70,90,,,,,30.76,25.09,
4646.059,32.43,32.43,70,90,,,,,30.76,25.09,
4646.059,32.43,32.43,70,90,,,,,30.76,25.09,
4646.059,32.43,32.43,70,90,,,,,30.76,25.09,
4646.059,32.43,32.43,70,90,,,,,30.76,25.09,
4646.209,33.98,33.98,70,90,,,,,30.76,25.09,
4646.209,33.98,33.98,70,90,,,,,30.76,25.09,
4646.209,33.98,33.98,70,90,,,,,30.76,25.09,
4646.209,33.98,33.98,70,90,,,,,30.76,25.09,
4646.338,,,,,,,,,30.76,25.09,
4646.338,,,,,,,,,30.76,25.09,
4646.359,35.29,35.29,70,90,,,,,,,
4646.359,35.29,35.29,70,90,,,,,,,
4646.359,35.29,35.29,70,90,,,,,,,
4646.359,35.29,35.29,70,90,,,,,,,
4646.509,37.04,37.04,70,90,,,,,,,
4646.509,37.04,37.04,70,90,,,,,,,
4646.509,37.04,37.04,70,90,,,,,,,
4646.509,37.04,37.04,70,90,,,,,,,
4646.669,38.96,38.96,70,90,,,,,,,
4646.669,38.96,38.96,70,90,,,,,,,
4646.669,38.96,38.96,70,90,,,,,,,
4646.669,38.96,38.96,70,90,,,,,,,
4646.834,40.82,40.82,70,90,,,,,,,
