timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC
257.715,25.05,24,0,65,22.84
257.715,25.05,24,0,65,22.84
257.715,25.05,24,0,65,22.84
257.715,25.05,24,0,65,22.84
257.865,25.04,24,0,65,22.84
257.865,25.04,24,0,65,22.84
257.865,25.04,24,0,65,22.84
257.865,25.04,24,0,65,22.84
258.015,25.09,24,0,65,22.84
258.015,25.09,24,0,65,22.84
258.015,25.09,24,0,65,22.84
258.015,25.09,24,0,65,22.84
258.015,25.09,24,0,65,22.84
258.165,25.32,24,0,65,
258.165,25.32,24,0,65,
258.165,25.32,24,0,65,
258.165,25.32,24,0,65,
258.315,25.71,24,0,65,
258.315,25.71,24,0,65,
258.315,25.71,24,0,65,
258.315,25.71,24,0,65,
258.465,26.3,24,0,65,
258.465,26.3,24,0,65,
258.465,26.3,24,0,65,
258.465,26.3,24,0,65,
258.615,27.33,24,0,65,
258.615,27.33,24,0,65,
258.615,27.33,24,0,65,
258.615,27.33,24,0,65,
258.631,,,,,22.38
258.765,28.26,24,0,65,
258.765,28.26,24,0,65,
258.765,28.26,24,0,65,
258.765,28.26,24,0,65,
258.915,29.28,24,0,65,
258.915,29.28,24,0,65,
258.915,29.28,24,0,65,
258.915,29.28,24,0,65,
259.065,30.76,24,0,65,
259.065,30.76,24,0,65,
259.065,30.76,24,0,65,
259.065,30.76,24,0,65,
259.215,31.92,24,0,65,22.83
259.215,31.92,24,0,65,22.83
259.215,31.92,24,0,65,22.83
259.215,31.92,24,0,65,22.83
259.215,31.92,24,0,65,22.83
259.365,33.11,24,0,65,
259.365,33.11,24,0,65,
259.365,33.11,24,0,65,
259.365,33.11,24,0,65,
259.517,34.73,24,0,65,
259.517,34.73,24,0,65,
259.517,34.73,24,0,65,
259.517,34.73,24,0,65,
259.667,35.95,24,0,65,
259.667,35.95,24,0,65,
259.667,35.95,24,0,65,
259.667,35.95,24,0,65,
259.817,37.17,24,0,65,22.46
259.817,37.17,24,0,65,22.46
259.817,37.17,24,0,65,22.46
259.817,37.17,24,0,65,22.46
259.817,37.17,24,0,65,22.46
259.968,38.8,24,0,65,
259.968,38.8,24,0,65,
259.968,38.8,24,0,65,
259.968,38.8,24,0,65,
260.118,40,24,0,65,
260.118,40,24,0,65,
260.118,40,24,0,65,
260.118,40,24,0,65,
260.268,41.2,24,0,65,
260.268,41.2,24,0,65,
260.268,41.2,24,0,65,
260.268,41.2,24,0,65,
260.418,42.78,24,0,65,22.72
260.418,42.78,24,0,65,22.72
260.418,42.78,24,0,65,22.72
260.418,42.78,24,0,65,22.72
260.418,42.78,24,0,65,22.72
260.568,43.93,24,0,65,
260.568,43.93,24,0,65,
260.568,43.93,24,0,65,
260.568,43.93,24,0,65,
260.718,45.09,24,0,65,
260.718,45.09,24,0,65,
260.718,45.09,24,0,65,
260.718,45.09,24,0,65,
260.869,46.59,24,0,65,
260.869,46.59,24,0,65,
260.869,46.59,24,0,65,
260.869,46.59,24,0,65,
261.018,47.68,24,0,65,22.48
261.018,47.68,24,0,65,22.48
261.018,47.68,24,0,65,22.48
261.018,47.68,24,0,65,22.48
261.018,47.68,24,0,65,22.48
261.168,48.74,24,0,65,
261.168,48.74,24,0,65,
261.168,48.74,24,0,65,
261.168,48.74,24,0,65,
261.318,50.15,24,0,65,
261.318,50.15,24,0,65,
261.318,50.15,24,0,65,
261.318,50.15,24,0,65,
261.468,51.17,24,0,65,
261.468,51.17,24,0,65,
261.468,51.17,24,0,65,
261.468,51.17,24,0,65,
261.618,52.23,24,0,65,22.5
261.618,52.23,24,0,65,22.5
261.618,52.23,24,0,65,22.5
261.618,52.23,24,0,65,22.5
261.618,52.23,24,0,65,22.5
261.768,53.65,24,0,65,
261.768,53.65,24,0,65,
261.768,53.65,24,0,65,
261.768,53.65,24,0,65,
261.918,54.71,24,0,65,
261.918,54.71,24,0,65,
261.918,54.71,24,0,65,
261.918,54.71,24,0,65,
262.068,55.75,24,0,65,
262.068,55.75,24,0,65,
262.068,55.75,24,0,65,
262.068,55.75,24,0,65,
262.218,57.11,24,0,65,22.81
262.218,57.11,24,0,65,22.81
262.218,57.11,24,0,65,22.81
262.218,57.11,24,0,65,22.81
262.218,57.11,24,0,65,22.81
262.368,58.11,24,0,65,
262.368,58.11,24,0,65,
262.368,58.11,24,0,65,
262.368,58.11,24,0,65,
262.518,59.09,24,0,65,
262.518,59.09,24,0,65,
262.518,59.09,24,0,65,
262.518,59.09,24,0,65,
262.668,60.36,24.03,0,65,
262.668,60.36,24.03,0,65,
262.668,60.36,24.03,0,65,
262.668,60.36,24.03,0,65,
262.818,61.29,24.12,0,65,22.51
262.818,61.29,24.12,0,65,22.51
262.818,61.29,24.12,0,65,22.51
262.818,61.29,24.12,0,65,22.51
262.818,61.29,24.12,0,65,22.51
262.968,62.2,24.22,0,65,
262.968,62.2,24.22,0,65,
262.968,62.2,24.22,0,65,
262.968,62.2,24.22,0,65,
263.119,63.39,24.32,0,65,
263.119,63.39,24.32,0,65,
263.119,63.39,24.32,0,65,
263.119,63.39,24.32,0,65,
263.268,64.28,24.42,0,65,
263.268,64.28,24.42,0,65,
263.268,64.28,24.42,0,65,
263.268,64.28,24.42,0,65,
263.418,65.19,24.53,0,65,22.83
263.418,65.19,24.53,0,65,22.83
263.418,65.19,24.53,0,65,22.83
263.418,65.19,24.53,0,65,22.83
263.418,65.19,24.53,0,65,22.83
263.568,66.36,24.65,0,65,
263.568,66.36,24.65,0,65,
263.568,66.36,24.65,0,65,
263.568,66.36,24.65,0,65,
263.718,67.24,24.77,0,65,
263.718,67.24,24.77,0,65,
263.718,67.24,24.77,0,65,
263.718,67.24,24.77,0,65,
263.868,68.11,24.89,0,65,
263.868,68.11,24.89,0,65,
263.868,68.11,24.89,0,65,
263.868,68.11,24.89,0,65,
264.019,69.25,25.03,0,65,22.9
264.019,69.25,25.03,0,65,22.9
264.019,69.25,25.03,0,65,22.9
264.019,69.25,25.03,0,65,22.9
264.019,69.25,25.03,0,65,22.9
264.168,70.08,25.16,0,65,
264.168,70.08,25.16,0,65,
264.168,70.08,25.16,0,65,
264.168,70.08,25.16,0,65,
264.318,70.93,25.3,0,65,
264.318,70.93,25.3,0,65,
264.318,70.93,25.3,0,65,
264.318,70.93,25.3,0,65,
264.468,71.75,25.44,0,65,
264.468,71.75,25.44,0,65,
264.468,71.75,25.44,0,65,
264.468,71.75,25.44,0,65,
264.619,72.83,25.59,0,65,22.79
264.619,72.83,25.59,0,65,22.79
264.619,72.83,25.59,0,65,22.79
264.619,72.83,25.59,0,65,22.79
264.619,72.83,25.59,0,65,22.79
264.769,73.61,25.74,0,65,
264.769,73.61,25.74,0,65,
264.769,73.61,25.74,0,65,
264.769,73.61,25.74,0,65,
264.919,74.41,25.89,0,65,
264.919,74.41,25.89,0,65,
264.919,74.41,25.89,0,65,
264.919,74.41,25.89,0,65,
265.07,75.43,26.05,0,65,
265.07,75.43,26.05,0,65,
265.07,75.43,26.05,0,65,
265.07,75.43,26.05,0,65,
265.22,76.17,26.21,0,65,
265.22,76.17,26.21,0,65,
265.22,76.17,26.21,0,65,
265.22,76.17,26.21,0,65,
265.313,,,,,22.83
265.37,76.92,26.37,0,65,
265.37,76.92,26.37,0,65,
265.37,76.92,26.37,0,65,
265.37,76.92,26.37,0,65,
265.52,77.89,26.55,0,65,
265.52,77.89,26.55,0,65,
265.52,77.89,26.55,0,65,
265.52,77.89,26.55,0,65,
265.67,78.62,26.72,0,65,
265.67,78.62,26.72,0,65,
265.67,78.62,26.72,0,65,
265.67,78.62,26.72,0,65,
265.82,79.32,26.89,0,65,22.89
265.82,79.32,26.89,0,65,22.89
265.82,79.32,26.89,0,65,22.89
265.82,79.32,26.89,0,65,22.89
265.82,79.32,26.89,0,65,22.89
265.971,80.25,27.07,0,65,
265.971,80.25,27.07,0,65,
265.971,80.25,27.07,0,65,
265.971,80.25,27.07,0,65,
266.121,80.96,27.25,0,65,
266.121,80.96,27.25,0,65,
266.121,80.96,27.25,0,65,
266.121,80.96,27.25,0,65,
266.271,81.66,27.43,0,65,
266.271,81.66,27.43,0,65,
266.271,81.66,27.43,0,65,
266.271,81.66,27.43,0,65,
266.421,82.56,27.63,0,65,
266.421,82.56,27.63,0,65,
266.421,82.56,27.63,0,65,
266.421,82.56,27.63,0,65,
266.429,,,,,22.87
266.571,83.21,27.82,0,65,
266.571,83.21,27.82,0,65,
266.571,83.21,27.82,0,65,
266.571,83.21,27.82,0,65,
266.721,83.87,28,0,65,
266.721,83.87,28,0,65,
266.721,83.87,28,0,65,
266.721,83.87,28,0,65,
266.871,84.7,28.21,0,65,
266.871,84.7,28.21,0,65,
266.871,84.7,28.21,0,65,
266.871,84.7,28.21,0,65,
267.021,85.33,28.4,0,65,22.91
267.021,85.33,28.4,0,65,22.91
267.021,85.33,28.4,0,65,22.91
267.021,85.33,28.4,0,65,22.91
267.021,85.33,28.4,0,65,22.91
267.171,85.97,28.6,0,65,
267.171,85.97,28.6,0,65,
267.171,85.97,28.6,0,65,
267.171,85.97,28.6,0,65,
