timeSinceBootSeconds,stage1TempC,stage1FilteredTempC,stage1SetTempC,dataQStage1Heatsink,dataQStage1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,pcrTempC,pcrFilteredTempC,pcrModeledTempC,pcrExpectedTempC,pcrSetTempC,dataQPcrPeltierTop,dataQPcrPeltierBottom,dataQPcrHeatsink,pcrPTerm,pcrITerm,pcrDTerm,pcrFFTerm,pidOutput,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
6849.805,,,,,,,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,
6850.878,,,,,,,29.59,,,,,,,,,,,,,,,,,,,,,,,,,,
6851.493,,,,,,,29.41,,,,,,,,,,,,,,,,,,,,,,,,,,
6852.927,,,,,,,29.51,,,,,,,,,,,,,,,,,,,,,,,,,,
6853.356,,,,,,,29.48,,,,,,,,,,,,,,,,,,,,,,,,,,
6855.913,,,,,,,29.85,,,,,,,,,,,,,,,,,,,,,,,,,,
6856.78,,,,,,,29.68,,,,,,,,,,,,,,,,,,,,,,,,,,
6857.906,,,,,,,29.73,,,,,,,,,,,,,,,,,,,,,,,,,,
6858.877,,,,,,,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,
6859.075,30.9,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6859.176,30.9,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6859.275,31.0,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6859.373,31.3,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6859.473,32.0,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6859.578,32.7,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6859.676,33.4,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6859.776,34.2,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6859.885,35.0,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6859.92,,,,,,,29.94,,,,,,,,,,,,,,,,,,,,,,,,,,
6859.978,36.0,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6860.084,36.9,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6860.182,37.8,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6860.282,38.7,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6860.383,39.6,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6860.482,40.4,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
