timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC
6104.209,32.46,24,40,65,24.48
6104.209,32.46,24,40,65,24.48
6104.209,32.46,24,40,65,24.48
6104.209,32.46,24,40,65,24.48
6104.359,32.46,24,40,65,24.48
6104.359,32.46,24,40,65,24.48
6104.359,32.46,24,40,65,24.48
6104.359,32.46,24,40,65,24.48
6104.509,32.49,24,40,65,24.48
6104.509,32.49,24,40,65,24.48
6104.509,32.49,24,40,65,24.48
6104.509,32.49,24,40,65,24.48
6104.659,32.77,24,40,65,24.48
6104.659,32.77,24,40,65,24.48
6104.659,32.77,24,40,65,24.48
6104.659,32.77,24,40,65,24.48
6104.659,32.77,24,40,65,24.48
6104.809,33.28,24,40,65,
6104.809,33.28,24,40,65,
6104.809,33.28,24,40,65,
6104.809,33.28,24,40,65,
6104.959,34,24,40,65,
6104.959,34,24,40,65,
6104.959,34,24,40,65,
6104.959,34,24,40,65,
6105.109,35.24,24,40,65,
6105.109,35.24,24,40,65,
6105.109,35.24,24,40,65,
6105.109,35.24,24,40,65,
6105.259,36.32,24,40,65,24.59
6105.259,36.32,24,40,65,24.59
6105.259,36.32,24,40,65,24.59
6105.259,36.32,24,40,65,24.59
6105.259,36.32,24,40,65,24.59
6105.409,37.48,24,40,65,
6105.409,37.48,24,40,65,
6105.409,37.48,24,40,65,
6105.409,37.48,24,40,65,
6105.559,39.11,24,40,65,
6105.559,39.11,24,40,65,
6105.559,39.11,24,40,65,
6105.559,39.11,24,40,65,
6105.709,40.34,24,40,65,
6105.709,40.34,24,40,65,
6105.709,40.34,24,40,65,
6105.709,40.34,24,40,65,
6105.859,41.6,24,40,65,24.64
6105.859,41.6,24,40,65,24.64
6105.859,41.6,24,40,65,24.64
6105.859,41.6,24,40,65,24.64
6105.859,41.6,24,40,65,24.64
6106.009,43.27,24,40,65,
6106.009,43.27,24,40,65,
6106.009,43.27,24,40,65,
6106.009,43.27,24,40,65,
6106.159,44.53,24,40,65,
6106.159,44.53,24,40,65,
6106.159,44.53,24,40,65,
6106.159,44.53,24,40,65,
6106.31,45.78,24,40,65,
6106.31,45.78,24,40,65,
6106.31,45.78,24,40,65,
6106.31,45.78,24,40,65,
6106.459,47.42,24,40,65,24.79
6106.459,47.42,24,40,65,24.79
6106.459,47.42,24,40,65,24.79
6106.459,47.42,24,40,65,24.79
6106.459,47.42,24,40,65,24.79
6106.61,48.64,24,40,65,
6106.61,48.64,24,40,65,
6106.61,48.64,24,40,65,
6106.61,48.64,24,40,65,
6106.759,49.86,24,40,65,
6106.759,49.86,24,40,65,
