timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC
9936.038,42.34,24,40,65,25
9936.038,42.34,24,40,65,25
9936.038,42.34,24,40,65,25
9936.038,42.34,24,40,65,25
9936.038,42.34,24,40,65,25
9936.187,42.31,24,40,65,
9936.187,42.31,24,40,65,
9936.187,42.31,24,40,65,
9936.187,42.31,24,40,65,
9936.338,42.3,24,40,65,
9936.338,42.3,24,40,65,
9936.338,42.3,24,40,65,
9936.338,42.3,24,40,65,
9936.488,42.42,24,40,65,
9936.488,42.42,24,40,65,
9936.488,42.42,24,40,65,
9936.488,42.42,24,40,65,
9936.638,42.78,24,40,65,25.2
9936.638,42.78,24,40,65,25.2
9936.638,42.78,24,40,65,25.2
9936.638,42.78,24,40,65,25.2
9936.638,42.78,24,40,65,25.2
9936.788,43.67,24,40,65,
9936.788,43.67,24,40,65,
9936.788,43.67,24,40,65,
9936.788,43.67,24,40,65,
9936.938,44.56,24,40,65,
9936.938,44.56,24,40,65,
9936.938,44.56,24,40,65,
9936.938,44.56,24,40,65,
9937.089,45.6,24,40,65,
9937.089,45.6,24,40,65,
9937.089,45.6,24,40,65,
9937.089,45.6,24,40,65,
9937.239,47.13,24,40,65,25.09
9937.239,47.13,24,40,65,25.09
9937.239,47.13,24,40,65,25.09
9937.239,47.13,24,40,65,25.09
9937.239,47.13,24,40,65,25.09
9937.389,48.36,24,40,65,
9937.389,48.36,24,40,65,
9937.389,48.36,24,40,65,
9937.389,48.36,24,40,65,
9937.539,49.62,24,40,65,
9937.539,49.62,24,40,65,
9937.539,49.62,24,40,65,
9937.539,49.62,24,40,65,
9937.69,51.31,24,40,65,
9937.69,51.31,24,40,65,
9937.69,51.31,24,40,65,
9937.69,51.31,24,40,65,
9937.84,52.58,24,40,65,25.62
9937.84,52.58,24,40,65,25.62
9937.84,52.58,24,40,65,25.62
9937.84,52.58,24,40,65,25.62
9937.84,52.58,24,40,65,25.62
9937.991,53.86,24,40,65,
9937.991,53.86,24,40,65,
9937.991,53.86,24,40,65,
9937.991,53.86,24,40,65,
9938.14,55.55,24,40,65,
9938.14,55.55,24,40,65,
9938.14,55.55,24,40,65,
9938.14,55.55,24,40,65,
9938.291,56.81,24,40,65,
9938.291,56.81,24,40,65,
9938.291,56.81,24,40,65,
9938.291,56.81,24,40,65,
9938.44,58.07,24,40,65,25.39
9938.44,58.07,24,40,65,25.39
9938.44,58.07,24,40,65,25.39
9938.44,58.07,24,40,65,25.39
9938.44,58.07,24,40,65,25.39
9938.59,59.7,24,40,65,
9938.59,59.7,24,40,65,
9938.59,59.7,24,40,65,
9938.59,59.7,24,40,65,
9938.74,60.9,24,40,65,
9938.74,60.9,24,40,65,
9938.74,60.9,24,40,65,
9938.74,60.9,24,40,65,
9938.89,62.08,24,40,65,
9938.89,62.08,24,40,65,
9938.89,62.08,24,40,65,
9938.89,62.08,24,40,65,
9939.04,63.63,24,40,65,25.99
9939.04,63.63,24,40,65,25.99
9939.04,63.63,24,40,65,25.99
