X,1: Assay1: 0.2uM,X,2: Assay1: 0.1uM,X,3: Assay1: neg,X,4: Assay2: 0.2uM,X,5: Assay2: 0.1uM,X,6: Assay2: neg,X,7: Assay3: 0.2uM,X,8: Assay3: 0.1uM,X,9: Assay3: neg
75.15660377,0.939040137,75.15660377,0.694672204,75.15660377,0.473636292,75.15660377,0.944620214,75.15660377,0.624605297,75.15660377,0.249370429,75.15660377,1.061242428,75.15660377,0.601332565,75.15660377,0.207090961
75.79735849,0.912811655,75.79735849,0.687749892,75.79735849,0.487184482,75.79735849,0.923886676,75.79735849,0.612290976,75.79735849,0.234098298,75.79735849,1.037593476,75.79735849,0.56919593,75.79735849,0.191110589
76.43811321,0.899614347,76.43811321,0.681313502,76.43811321,0.50886106,76.43811321,0.899877044,76.43811321,0.599652096,76.43811321,0.226388747,76.43811321,1.040275269,76.43811321,0.570385502,76.43811321,0.178657371
77.07886792,0.89776844,77.07886792,0.670753025,77.07886792,0.544913446,77.07886792,0.881976764,77.07886792,0.585804793,77.07886792,0.22571392,77.07886792,1.065818857,77.07886792,0.588644744,77.07886792,0.172049828
77.71962264,0.903256631,77.71962264,0.660281321,77.71962264,0.600575788,77.71962264,0.858511758,77.71962264,0.571733905,77.71962264,0.223618401,77.71962264,1.086728679,77.71962264,0.607553589,77.71962264,0.1685914
78.36037736,0.916914134,78.36037736,0.656307848,78.36037736,0.686006993,78.36037736,0.827718347,78.36037736,0.553921009,78.36037736,0.223199522,78.36037736,1.074796147,78.36037736,0.618362301,78.36037736,0.164874749
79.00113208,0.932199039,79.00113208,0.661390281,79.00113208,0.820037576,79.00113208,0.7879222,79.00113208,0.528848907,79.00113208,0.225739402,79.00113208,1.048249031,79.00113208,0.624531069,79.00113208,0.158646331
79.64188679,0.94057159,79.64188679,0.665883495,79.64188679,1.004133953,79.64188679,0.740162404,79.64188679,0.49868663,79.64188679,0.228385202,79.64188679,1.067821573,79.64188679,0.651823525,79.64188679,0.150758065
80.28264151,0.938447753,80.28264151,0.663118194,80.28264151,1.208004416,80.28264151,0.71815509,80.28264151,0.482217356,80.28264151,0.227466893,80.28264151,1.208309697,80.28264151,0.729281975,80.28264151,0.143998664
80.92339623,0.914245801,80.92339623,0.648253631,80.92339623,1.37773984,80.92339623,0.800952193,80.92339623,0.534665671,80.92339623,0.21544737,80.92339623,1.550411284,80.92339623,0.873373764,80.92339623,0.138368227
81.56415094,0.861223983,81.56415094,0.611363896,81.56415094,1.437814067,81.56415094,1.123281273,81.56415094,0.749889677,81.56415094,0.194745045,81.56415094,2.120747743,81.56415094,1.105455429,81.56415094,0.132491326
82.20490566,0.78688214,82.20490566,0.559094705,82.20490566,1.330729293,82.20490566,1.825326296,82.20490566,1.211949363,82.20490566,0.181260718,82.20490566,2.903057295,82.20490566,1.452651273,82.20490566,0.125619189
82.84566038,0.705613656,82.84566038,0.507500015,82.84566038,1.073314654,82.84566038,2.876003459,82.84566038,1.866437906,82.84566038,0.178520306,82.84566038,3.793735005,82.84566038,1.874569328,82.84566038,0.118516834
83.48641509,0.627490837,83.48641509,0.462764721,83.48641509,0.748905565,83.48641509,3.839605894,83.48641509,2.386888128,83.48641509,0.177612011,83.48641509,4.38578852,83.48641509,2.141873015,83.48641509,0.112962668
84.12716981,0.586567477,84.12716981,0.439686669,84.12716981,0.455901123,84.12716981,3.933071048,84.12716981,2.304275166,84.12716981,0.173729215,84.12716981,4.074940505,84.12716981,1.940897663,84.12716981,0.108994476
84.76792453,0.695980454,84.76792453,0.493767465,84.76792453,0.253238382,84.76792453,2.903133531,84.76792453,1.580769662,84.76792453,0.169248651,84.76792453,2.76573132,84.76792453,1.274464684,84.76792453,0.105245496
85.40867925,1.123448896,85.40867925,0.733112297,85.40867925,0.142635604,85.40867925,1.505180004,85.40867925,0.757422857,85.40867925,0.166467688,85.40867925,1.276946803,85.40867925,0.570604719,85.40867925,0.100724174
86.04943396,1.965966901,86.04943396,1.256308652,86.04943396,0.096563103,86.04943396,0.530298449,86.04943396,0.251027724,86.04943396,0.162828794,86.04943396,0.356984398,86.04943396,0.161135324,86.04943396,0.09539088
86.69018868,2.99965488,86.69018868,1.978136394,86.69018868,0.084167346,86.69018868,0.111669994,86.69018868,0.057223713,86.69018868,0.15573926,86.69018868,0.009773735,86.69018868,0.020329954,86.69018868,0.091424553
87.3309434,3.536540976,87.3309434,2.442506534,87.3309434,0.08303819,87.3309434,0.030958261,87.3309434,0.035251993,87.3309434,0.150660918,87.3309434,-0.026461143,87.3309434,0.015115801,87.3309434,0.089498309
87.97169811,3.006721575,87.97169811,2.143262599,87.97169811,0.082719031,87.97169811,0.069562304,87.97169811,0.067765312,87.97169811,0.151880094,87.97169811,0.028694695,87.97169811,0.045487542,87.97169811,0.087280096
88.61245283,1.780471035,88.61245283,1.288736624,88.61245283,0.081232355,88.61245283,0.115532614,88.61245283,0.096164773,88.61245283,0.145475748,88.61245283,0.073550829,88.61245283,0.067032628,88.61245283,0.084171946
89.25320755,0.720212924,89.25320755,0.536549897,89.25320755,0.07911248,89.25320755,0.137591537,89.25320755,0.106889386,89.25320755,0.126035735,89.25320755,0.090219304,89.25320755,0.073427019,89.25320755,0.080772662
89.89396226,0.184560775,89.89396226,0.156554106,89.89396226,0.075772872,89.89396226,0.136821045,89.89396226,0.105038511,89.89396226,0.112879262,89.89396226,0.088363828,89.89396226,0.070149688,89.89396226,0.077354564
90.53471698,0.031192053,90.53471698,0.048227132,90.53471698,0.071281457,90.53471698,0.125780514,90.53471698,0.098223291,90.53471698,0.109895533,90.53471698,0.081594214,90.53471698,0.064377429,90.53471698,0.074091438
91.1754717,0.044112608,91.1754717,0.055723688,91.1754717,0.066957455,91.1754717,0.116033963,91.1754717,0.091703805,91.1754717,0.10884792,91.1754717,0.076402391,91.1754717,0.06051928,91.1754717,0.071311895
91.81622642,0.089915343,91.81622642,0.084983152,91.81622642,0.064352356,91.81622642,0.109590502,91.81622642,0.086913253,91.81622642,0.110266309,91.81622642,0.072560228,91.81622642,0.058193666,91.81622642,0.06925892
92.45698113,0.121180532,92.45698113,0.10288896,92.45698113,0.063232932,92.45698113,0.10443274,92.45698113,0.083697823,92.45698113,0.113753937,92.45698113,0.067945496,92.45698113,0.055847319,92.45698113,0.067300466
93.09773585,0.134987538,93.09773585,0.107600176,93.09773585,0.061352188,93.09773585,0.100424442,93.09773585,0.081779188,93.09773585,0.112529436,93.09773585,0.063218507,93.09773585,0.053435446,93.09773585,0.064929878
93.73849057,0.141066075,93.73849057,0.106992338,93.73849057,0.058718594,93.73849057,0.097657095,93.73849057,0.080003659,93.73849057,0.106522745,93.73849057,0.060202189,93.73849057,0.051790165,93.73849057,0.061877827
94.37924528,0.147933414,94.37924528,0.105105917,94.37924528,0.057491037,94.37924528,0.095399739,94.37924528,0.078169427,94.37924528,0.107320891,94.37924528,0.058574101,94.37924528,0.050973236,94.37924528,0.057823834
95.02,0.147933414,95.02,0.105105917,95.02,0.057491037,95.02,0.095399739,95.02,0.078169427,95.02,0.107320891,95.02,0.058574101,95.02,0.050973236,95.02,0.057823834
