timeSinceBootSeconds,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQStg1Liquid,dataQStg1Slug
6220.801,59.99,59.99,60.0,60.0,,,,,,
6220.951,59.99,59.99,60.0,60.0,,,,,,
6221.101,59.98,59.98,60.0,60.0,,,,,,
6221.251,59.99,59.99,60.0,60.0,,,,,,
6221.401,59.99,59.99,60.0,60.0,,,,,43.82,
6221.551,60.0,60.0,60.0,60.0,,,,,,
6221.701,60.0,60.0,60.0,60.0,,,,,,
6221.851,60.0,60.0,60.0,60.0,,,,,,
6222.001,59.98,59.98,60.0,60.0,,,,,,
6222.151,59.98,59.98,60.0,60.0,,,,,,
6222.302,59.99,59.99,60.0,60.0,,,,,,
6222.479,59.98,59.98,60.0,60.0,,,,,43.9,
6222.628,60.0,60.0,60.0,60.0,,,,,,
6222.778,59.98,59.98,60.0,60.0,,,,,,
6222.928,59.99,59.99,60.0,60.0,,,,,,
6223.078,60.0,60.0,60.0,60.0,,,,,,
6223.228,59.99,59.99,60.0,60.0,,,,,,
6223.378,60.02,60.02,60.0,60.0,,,,,,
6223.451,,,,,,,,,44.03,
6223.528,60.03,60.03,60.0,60.0,,,,,,
6223.678,60.03,60.03,60.0,60.0,,,,,,
6223.828,60.04,60.04,60.0,60.0,,,,,,
6223.978,60.03,60.03,60.0,60.0,,,,,,
6224.128,60.03,60.03,60.0,60.0,,,,,,
6224.278,60.03,60.03,60.0,60.0,,,,,,
6224.428,60.03,60.03,60.0,60.0,,,,,44.15,
6224.579,60.02,60.02,60.0,60.0,,,,,,
6224.728,60.01,60.01,60.0,60.0,,,,,,
6224.878,60.01,60.01,60.0,60.0,,,,,,
6225.028,60.01,60.01,60.0,60.0,,,,,,
6225.178,60.01,60.01,60.0,60.0,,,,,,
6225.328,60.01,60.01,60.0,60.0,,,,,,
6225.478,60.0,60.0,60.0,60.0,,,,,44.18,
6225.628,60.0,60.0,60.0,60.0,,,,,,
6225.778,59.99,59.99,60.0,60.0,,,,,,
6225.928,60.01,60.01,60.0,60.0,,,,,,
6226.078,60.0,60.0,60.0,60.0,,,,,,
6226.228,60.0,60.0,60.0,60.0,,,,,,
6226.378,60.0,60.0,60.0,60.0,,,,,44.33,
6226.528,60.0,60.0,60.0,60.0,,,,,,
6226.678,60.01,60.01,60.0,60.0,,,,,,
6226.829,60.0,60.0,60.0,60.0,,,,,,
6226.978,60.0,60.0,60.0,60.0,,,,,,
6227.128,59.99,59.99,60.0,60.0,,,,,,
6227.278,60.01,60.01,60.0,60.0,,,,,,
6227.428,59.99,59.99,60.0,60.0,,,,,44.44,
6227.578,60.0,60.0,60.0,60.0,,,,,,
6227.728,60.0,60.0,60.0,60.0,,,,,,
6227.878,59.98,59.98,60.0,60.0,,,,,,
6228.028,59.99,59.99,60.0,60.0,,,,,,
6228.178,60.0,60.0,60.0,60.0,,,,,,
6228.328,59.99,59.99,60.0,60.0,,,,,,
6228.478,59.99,59.99,60.0,60.0,,,,,44.49,
6228.628,59.99,59.99,60.0,60.0,,,,,,
6228.778,59.99,59.99,60.0,60.0,,,,,,
6228.928,60.0,60.0,60.0,60.0,,,,,,
6229.078,59.99,59.99,60.0,60.0,,,,,,
6229.228,59.99,59.99,60.0,60.0,,,,,,
6229.378,60.0,60.0,60.0,60.0,,,,,,
6229.528,59.99,59.99,60.0,60.0,,,,,44.56,
6229.678,60.0,60.0,60.0,60.0,,,,,,
6229.828,60.0,60.0,60.0,60.0,,,,,,
6229.978,59.98,59.98,60.0,60.0,,,,,,
6230.129,59.99,59.99,60.0,60.0,,,,,,
6230.278,59.98,59.98,60.0,60.0,,,,,,
6230.428,60.01,60.01,60.0,60.0,,,,,44.68,
6230.578,60.0,60.0,60.0,60.0,,,,,,
6230.728,60.0,60.0,60.0,60.0,,,,,,
6230.878,60.0,60.0,60.0,60.0,,,,,,
6231.028,60.01,60.01,60.0,60.0,,,,,,
6231.178,59.99,59.99,60.0,60.0,,,,,,
6231.328,59.99,59.99,60.0,60.0,,,,,,
6231.479,59.99,59.99,60.0,60.0,,,,,44.76,
6231.628,60.0,60.0,60.0,60.0,,,,,,
6231.778,59.99,59.99,60.0,60.0,,,,,,
6231.928,59.99,59.99,60.0,60.0,,,,,,
6232.078,59.99,59.99,60.0,60.0,,,,,,
6232.228,59.99,59.99,60.0,60.0,,,,,,
6232.379,60.0,60.0,60.0,60.0,,,,,,
6232.528,60.01,60.01,60.0,60.0,,,,,44.81,
6232.678,60.0,60.0,60.0,60.0,,,,,,
6232.828,60.02,60.02,60.0,60.0,,,,,,
6232.978,60.01,60.01,60.0,60.0,,,,,,
6233.129,60.01,60.01,60.0,60.0,,,,,,
6233.278,60.01,60.01,60.0,60.0,,,,,,
6233.428,60.01,60.01,60.0,60.0,,,,,,
6233.578,60.01,60.01,60.0,60.0,,,,,44.92,
6233.728,60.02,60.02,60.0,60.0,,,,,,
6233.878,60.02,60.02,60.0,60.0,,,,,,
6234.028,60.03,60.03,60.0,60.0,,,,,,
6234.178,60.02,60.02,60.0,60.0,,,,,,
6234.328,60.02,60.02,60.0,60.0,,,,,,
6234.479,60.03,60.03,60.0,60.0,,,,,,
6234.594,,,,,,,,,44.96,
6234.629,60.04,60.04,60.0,60.0,,,,,,
6234.778,60.03,60.03,60.0,60.0,,,,,,
6234.928,60.02,60.02,60.0,60.0,,,,,,
6235.078,60.03,60.03,60.0,60.0,,,,,,
6235.228,60.01,60.01,60.0,60.0,,,,,,
6235.378,60.01,60.01,60.0,60.0,,,,,,
6235.528,60.01,60.01,60.0,60.0,,,,,45.05,
6235.678,60.0,60.0,60.0,60.0,,,,,,
6235.828,60.0,60.0,60.0,60.0,,,,,,
6235.978,60.0,60.0,60.0,60.0,,,,,,
6236.128,59.98,59.98,60.0,60.0,,,,,,
6236.278,59.99,59.99,60.0,60.0,,,,,,
6236.428,59.99,59.99,60.0,60.0,,,,,,
6236.578,59.98,59.98,60.0,60.0,,,,,45.03,
6236.728,59.98,59.98,60.0,60.0,,,,,,
6236.878,59.97,59.97,60.0,60.0,,,,,,
6237.028,59.98,59.98,60.0,60.0,,,,,,
6237.178,59.98,59.98,60.0,60.0,,,,,,
6237.328,59.98,59.98,60.0,60.0,,,,,,
6237.479,59.98,59.98,60.0,60.0,,,,,45.23,
6237.628,59.99,59.99,60.0,60.0,,,,,,
6237.778,59.99,59.99,60.0,60.0,,,,,,
6237.929,59.98,59.98,60.0,60.0,,,,,,
6238.078,59.98,59.98,60.0,60.0,,,,,,
6238.228,59.98,59.98,60.0,60.0,,,,,,
6238.378,59.98,59.98,60.0,60.0,,,,,,
6238.528,59.98,59.98,60.0,60.0,,,,,45.24,
6238.678,59.98,59.98,60.0,60.0,,,,,,
6238.828,59.99,59.99,60.0,60.0,,,,,,
6238.979,59.99,59.99,60.0,60.0,,,,,,
6239.128,60.01,60.01,60.0,60.0,,,,,,
6239.278,60.01,60.01,60.0,60.0,,,,,,
6239.428,60.0,60.0,60.0,60.0,,,,,,
6239.578,59.99,59.99,60.0,60.0,,,,,45.39,
6239.728,59.99,59.99,60.0,60.0,,,,,,
6239.878,59.99,59.99,60.0,60.0,,,,,,
6240.028,60.0,60.0,60.0,60.0,,,,,,
6240.179,59.99,59.99,60.0,60.0,,,,,,
6240.328,59.99,59.99,60.0,60.0,,,,,,
6240.479,59.99,59.99,60.0,60.0,,,,,45.49,
6240.628,59.99,59.99,60.0,60.0,,,,,,
6240.778,59.99,59.99,60.0,60.0,,,,,,
6240.928,59.99,59.99,60.0,60.0,,,,,,
6241.078,59.99,59.99,60.0,60.0,,,,,,
6241.228,60.01,60.01,60.0,60.0,,,,,,
6241.378,60.01,60.01,60.0,60.0,,,,,,
6241.528,60.01,60.01,60.0,60.0,,,,,45.54,
6241.678,60.0,60.0,60.0,60.0,,,,,,
6241.828,59.99,59.99,60.0,60.0,,,,,,
6241.978,60.0,60.0,60.0,60.0,,,,,,
6242.128,60.01,60.01,60.0,60.0,,,,,,
6242.279,60.01,60.01,60.0,60.0,,,,,,
6242.429,60.02,60.02,60.0,60.0,,,,,,
6242.578,60.02,60.02,60.0,60.0,,,,,45.61,
6242.728,60.01,60.01,60.0,60.0,,,,,,
6242.878,60.02,60.02,60.0,60.0,,,,,,
6243.028,60.03,60.03,60.0,60.0,,,,,,
6243.178,60.03,60.03,60.0,60.0,,,,,,
6243.328,60.03,60.03,60.0,60.0,,,,,,
6243.478,60.03,60.03,60.0,60.0,,,,,,
6243.628,60.02,60.02,60.0,60.0,,,,,45.73,
6243.778,60.02,60.02,60.0,60.0,,,,,,
6243.928,60.02,60.02,60.0,60.0,,,,,,
6244.078,60.02,60.02,60.0,60.0,,,,,,
6244.228,60.01,60.01,60.0,60.0,,,,,,
6244.378,60.01,60.01,60.0,60.0,,,,,,
6244.528,60.01,60.01,60.0,60.0,,,,,,
6244.614,,,,,,,,,45.79,
6244.678,60.0,60.0,60.0,60.0,,,,,,
6244.828,60.0,60.0,60.0,60.0,,,,,,
6244.978,59.99,59.99,60.0,60.0,,,,,,
6245.128,60.0,60.0,60.0,60.0,,,,,,
6245.278,60.0,60.0,60.0,60.0,,,,,,
6245.428,60.0,60.0,60.0,60.0,,,,,,
6245.578,59.99,59.99,60.0,60.0,,,,,45.87,
6245.729,59.99,59.99,60.0,60.0,,,,,,
6245.878,59.99,59.99,60.0,60.0,,,,,,
6246.028,59.98,59.98,60.0,60.0,,,,,,
6246.178,59.97,59.97,60.0,60.0,,,,,,
6246.328,59.99,59.99,60.0,60.0,,,,,,
6246.478,60.0,60.0,60.0,60.0,,,,,,
6246.638,59.99,59.99,60.0,60.0,,,,,45.86,
6246.788,59.98,59.98,60.0,60.0,,,,,,
6246.938,59.99,59.99,60.0,60.0,,,,,,
6247.088,59.99,59.99,60.0,60.0,,,,,,
6247.238,59.99,59.99,60.0,60.0,,,,,,
6247.388,60.0,60.0,60.0,60.0,,,,,,
6247.539,60.0,60.0,60.0,60.0,,,,,46.04,
6247.688,60.0,60.0,60.0,60.0,,,,,,
6247.838,60.01,60.01,60.0,60.0,,,,,,
6247.989,60.01,60.01,60.0,60.0,,,,,,
6248.138,60.0,60.0,60.0,60.0,,,,,,
6248.288,59.99,59.99,60.0,60.0,,,,,,
6248.438,60.01,60.01,60.0,60.0,,,,,,
6248.588,60.0,60.0,60.0,60.0,,,,,46.11,
6248.738,60.0,60.0,60.0,60.0,,,,,,
6248.888,60.0,60.0,60.0,60.0,,,,,,
6249.038,60.0,60.0,60.0,60.0,,,,,,
6249.188,59.99,59.99,60.0,60.0,,,,,,
6249.338,59.99,59.99,60.0,60.0,,,,,,
6249.488,59.99,59.99,60.0,60.0,,,,,,
6249.638,59.98,59.98,60.0,60.0,,,,,46.16,
6249.788,59.98,59.98,60.0,60.0,,,,,,
6249.938,60.01,60.01,60.0,60.0,,,,,,
6250.088,60.0,60.0,60.0,60.0,,,,,,
6250.239,60.01,60.01,60.0,60.0,,,,,,
6250.388,60.0,60.0,60.0,60.0,,,,,,
6250.538,60.0,60.0,60.0,60.0,,,,,,
6250.688,60.0,60.0,60.0,60.0,,,,,46.26,
6250.838,60.0,60.0,60.0,60.0,,,,,,
6250.988,60.0,60.0,60.0,60.0,,,,,,
6251.138,60.0,60.0,60.0,60.0,,,,,,
6251.288,60.02,60.02,60.0,60.0,,,,,,
6251.438,60.01,60.01,60.0,60.0,,,,,,
6251.588,60.01,60.01,60.0,60.0,,,,,46.28,
6251.738,60.0,60.0,60.0,60.0,,,,,,
6251.888,60.0,60.0,60.0,60.0,,,,,,
6252.038,59.99,59.99,60.0,60.0,,,,,,
6252.188,60.0,60.0,60.0,60.0,,,,,,
6252.338,59.99,59.99,60.0,60.0,,,,,,
6252.488,59.99,59.99,60.0,60.0,,,,,,
6252.638,60.01,60.01,60.0,60.0,,,,,46.38,
6252.788,60.01,60.01,60.0,60.0,,,,,,
6252.939,60.01,60.01,60.0,60.0,,,,,,
6253.088,60.0,60.0,60.0,60.0,,,,,,
6253.238,60.0,60.0,60.0,60.0,,,,,,
6253.388,60.01,60.01,60.0,60.0,,,,,,
6253.538,59.98,59.98,60.0,60.0,,,,,,
6253.688,60.0,60.0,60.0,60.0,,,,,46.42,
6253.838,60.01,60.01,60.0,60.0,,,,,,
6253.988,59.99,59.99,60.0,60.0,,,,,,
6254.138,60.0,60.0,60.0,60.0,,,,,,
6254.288,59.99,59.99,60.0,60.0,,,,,,
6254.438,60.0,60.0,60.0,60.0,,,,,,
6254.588,59.99,59.99,60.0,60.0,,,,,,
6254.738,60.0,60.0,60.0,60.0,,,,,46.56,
6254.888,60.0,60.0,60.0,60.0,,,,,,
6255.038,60.0,60.0,60.0,60.0,,,,,,
6255.188,59.99,59.99,60.0,60.0,,,,,,
6255.338,59.99,59.99,60.0,60.0,,,,,,
6255.488,60.0,60.0,60.0,60.0,,,,,,
6255.638,60.01,60.01,60.0,60.0,,,,,46.63,
6255.789,60.0,60.0,60.0,60.0,,,,,,
6255.938,59.99,59.99,60.0,60.0,,,,,,
6256.088,60.01,60.01,60.0,60.0,,,,,,
6256.238,60.0,60.0,60.0,60.0,,,,,,
6256.388,60.01,60.01,60.0,60.0,,,,,,
6256.538,60.01,60.01,60.0,60.0,,,,,,
6256.688,60.02,60.02,60.0,60.0,,,,,46.71,
6256.838,60.01,60.01,60.0,60.0,,,,,,
6256.988,60.03,60.03,60.0,60.0,,,,,,
6257.138,60.03,60.03,60.0,60.0,,,,,,
6257.288,60.03,60.03,60.0,60.0,,,,,,
6257.438,60.02,60.02,60.0,60.0,,,,,,
6257.588,60.02,60.02,60.0,60.0,,,,,,
6257.738,60.02,60.02,60.0,60.0,,,,,46.74,
6257.889,60.02,60.02,60.0,60.0,,,,,,
6258.039,60.02,60.02,60.0,60.0,,,,,,
6258.188,60.0,60.0,60.0,60.0,,,,,,
6258.338,60.01,60.01,60.0,60.0,,,,,,
6258.488,60.0,60.0,60.0,60.0,,,,,,
6258.638,60.0,60.0,60.0,60.0,,,,,46.85,
6258.788,60.01,60.01,60.0,60.0,,,,,,
6258.938,60.01,60.01,60.0,60.0,,,,,,
6259.088,60.01,60.01,60.0,60.0,,,,,,
6259.238,60.01,60.01,60.0,60.0,,,,,,
6259.388,60.01,60.01,60.0,60.0,,,,,,
6259.538,60.0,60.0,60.0,60.0,,,,,,
6259.688,60.0,60.0,60.0,60.0,,,,,46.86,
6259.838,60.02,60.02,60.0,60.0,,,,,,
6259.988,60.02,60.02,60.0,60.0,,,,,,
6260.138,60.01,60.01,60.0,60.0,,,,,,
6260.289,60.0,60.0,60.0,60.0,,,,,,
6260.438,59.98,59.98,60.0,60.0,,,,,,
6260.588,59.99,59.99,60.0,60.0,,,,,,
6260.738,60.0,60.0,60.0,60.0,,,,,46.95,
6260.888,59.99,59.99,60.0,60.0,,,,,,
6261.038,59.98,59.98,60.0,60.0,,,,,,
6261.188,60.0,60.0,60.0,60.0,,,,,,
6261.338,59.99,59.99,60.0,60.0,,,,,,
6261.488,59.99,59.99,60.0,60.0,,,,,,
6261.638,60.0,60.0,60.0,60.0,,,,,,
6261.788,60.0,60.0,60.0,60.0,,,,,46.97,
6261.938,60.0,60.0,60.0,60.0,,,,,,
6262.088,60.0,60.0,60.0,60.0,,,,,,
6262.238,60.0,60.0,60.0,60.0,,,,,,
6262.388,60.0,60.0,60.0,60.0,,,,,,
6262.538,60.0,60.0,60.0,60.0,,,,,,
6262.688,60.01,60.01,60.0,60.0,,,,,47.04,
6262.838,60.02,60.02,60.0,60.0,,,,,,
6262.988,60.01,60.01,60.0,60.0,,,,,,
6263.138,60.01,60.01,60.0,60.0,,,,,,
6263.288,60.0,60.0,60.0,60.0,,,,,,
6263.438,59.99,59.99,60.0,60.0,,,,,,
6263.589,59.99,59.99,60.0,60.0,,,,,,
6263.738,60.01,60.01,60.0,60.0,,,,,47.18,
6263.888,59.99,59.99,60.0,60.0,,,,,,
6264.038,59.99,59.99,60.0,60.0,,,,,,
6264.188,60.0,60.0,60.0,60.0,,,,,,
6264.338,59.99,59.99,60.0,60.0,,,,,,
6264.488,59.98,59.98,60.0,60.0,,,,,,
6264.639,59.99,59.99,60.0,60.0,,,,,,
6264.788,59.98,59.98,60.0,60.0,,,,,47.27,
6264.938,59.98,59.98,60.0,60.0,,,,,,
6265.088,59.98,59.98,60.0,60.0,,,,,,
6265.238,59.99,59.99,60.0,60.0,,,,,,
6265.388,59.98,59.98,60.0,60.0,,,,,,
6265.538,59.99,59.99,60.0,60.0,,,,,,
6265.688,60.0,60.0,60.0,60.0,,,,,,
6265.839,60.01,60.01,60.0,60.0,,,,,47.3,
6265.988,60.01,60.01,60.0,60.0,,,,,,
6266.138,60.01,60.01,60.0,60.0,,,,,,
6266.288,60.02,60.02,60.0,60.0,,,,,,
6266.438,60.02,60.02,60.0,60.0,,,,,,
6266.588,60.01,60.01,60.0,60.0,,,,,,
6266.738,60.02,60.02,60.0,60.0,,,,,47.39,
6266.888,60.02,60.02,60.0,60.0,,,,,,
6267.038,60.01,60.01,60.0,60.0,,,,,,
6267.188,59.99,59.99,60.0,60.0,,,,,,
6267.338,60.0,60.0,60.0,60.0,,,,,,
6267.488,60.01,60.01,60.0,60.0,,,,,,
6267.638,60.0,60.0,60.0,60.0,,,,,,
6267.788,60.0,60.0,60.0,60.0,,,,,47.47,
6267.938,60.01,60.01,60.0,60.0,,,,,,
6268.089,60.0,60.0,60.0,60.0,,,,,,
6268.238,60.0,60.0,60.0,60.0,,,,,,
6268.388,60.0,60.0,60.0,60.0,,,,,,
6268.538,60.01,60.01,60.0,60.0,,,,,,
6268.688,59.99,59.99,60.0,60.0,,,,,,
6268.838,60.0,60.0,60.0,60.0,,,,,47.5,
6268.988,59.99,59.99,60.0,60.0,,,,,,
6269.138,59.99,59.99,60.0,60.0,,,,,,
6269.288,59.99,59.99,60.0,60.0,,,,,,
6269.438,60.0,60.0,60.0,60.0,,,,,,
6269.588,60.0,60.0,60.0,60.0,,,,,,
6269.738,60.0,60.0,60.0,60.0,,,,,47.63,
6269.888,60.0,60.0,60.0,60.0,,,,,,
6270.038,60.01,60.01,60.0,60.0,,,,,,
6270.188,60.0,60.0,60.0,60.0,,,,,,
6270.339,60.01,60.01,60.0,60.0,,,,,,
6270.488,60.01,60.01,60.0,60.0,,,,,,
6270.638,60.0,60.0,60.0,60.0,,,,,,
6270.788,60.0,60.0,60.0,60.0,,,,,47.66,
6270.938,60.0,60.0,60.0,60.0,,,,,,
6271.088,60.0,60.0,60.0,60.0,,,,,,
6271.238,59.98,59.98,60.0,60.0,,,,,,
6271.389,59.99,59.99,60.0,60.0,,,,,,
6271.538,59.99,59.99,60.0,60.0,,,,,,
6271.688,59.99,59.99,60.0,60.0,,,,,,
6271.838,59.98,59.98,60.0,60.0,,,,,47.65,
6271.988,60.0,60.0,60.0,60.0,,,,,,
6272.138,59.99,59.99,60.0,60.0,,,,,,
6272.288,59.98,59.98,60.0,60.0,,,,,,
6272.438,59.98,59.98,60.0,60.0,,,,,,
6272.588,60.0,60.0,60.0,60.0,,,,,,
6272.738,60.0,60.0,60.0,60.0,,,,,,
6272.888,59.99,59.99,60.0,60.0,,,,,47.81,
6273.038,60.0,60.0,60.0,60.0,,,,,,
6273.188,60.01,60.01,60.0,60.0,,,,,,
6273.338,60.0,60.0,60.0,60.0,,,,,,
6273.488,60.0,60.0,60.0,60.0,,,,,,
6273.638,60.0,60.0,60.0,60.0,,,,,,
6273.788,59.98,59.98,60.0,60.0,,,,,47.85,
6273.938,59.99,59.99,60.0,60.0,,,,,,
6274.088,59.99,59.99,60.0,60.0,,,,,,
6274.238,59.98,59.98,60.0,60.0,,,,,,
6274.388,59.99,59.99,60.0,60.0,,,,,,
6274.538,59.99,59.99,60.0,60.0,,,,,,
6274.692,60.01,60.01,60.0,60.0,,,,,,
6274.838,60.01,60.01,60.0,60.0,,,,,47.88,
6274.988,60.01,60.01,60.0,60.0,,,,,,
6275.138,59.99,59.99,60.0,60.0,,,,,,
6275.288,60.0,60.0,60.0,60.0,,,,,,
6275.438,60.0,60.0,60.0,60.0,,,,,,
6275.588,60.0,60.0,60.0,60.0,,,,,,
6275.738,60.0,60.0,60.0,60.0,,,,,,
6275.889,60.0,60.0,60.0,60.0,,,,,48.02,
6276.038,59.99,59.99,60.0,60.0,,,,,,
6276.188,60.01,60.01,60.0,60.0,,,,,,
6276.338,60.0,60.0,60.0,60.0,,,,,,
6276.488,59.99,59.99,60.0,60.0,,,,,,
6276.639,60.01,60.01,60.0,60.0,,,,,,
6276.788,60.0,60.0,60.0,60.0,,,,,48.05,
6276.938,60.0,60.0,60.0,60.0,,,,,,
6277.088,60.01,60.01,60.0,60.0,,,,,,
6277.238,60.0,60.0,60.0,60.0,,,,,,
6277.388,60.01,60.01,60.0,60.0,,,,,,
6277.538,60.0,60.0,60.0,60.0,,,,,,
6277.688,59.99,59.99,60.0,60.0,,,,,,
6277.838,60.01,60.01,60.0,60.0,,,,,48.12,
6277.988,60.0,60.0,60.0,60.0,,,,,,
6278.139,60.01,60.01,60.0,60.0,,,,,,
6278.288,60.0,60.0,60.0,60.0,,,,,,
6278.438,60.0,60.0,60.0,60.0,,,,,,
6278.588,59.99,59.99,60.0,60.0,,,,,,
6278.738,60.0,60.0,60.0,60.0,,,,,,
6278.888,60.01,60.01,60.0,60.0,,,,,48.2,
6279.038,60.01,60.01,60.0,60.0,,,,,,
6279.188,59.99,59.99,60.0,60.0,,,,,,
6279.338,60.0,60.0,60.0,60.0,,,,,,
6279.488,60.0,60.0,60.0,60.0,,,,,,
6279.639,60.01,60.01,60.0,60.0,,,,,,
6279.788,60.0,60.0,60.0,60.0,,,,,,
6279.938,60.0,60.0,60.0,60.0,,,,,48.27,
6280.088,60.0,60.0,60.0,60.0,,,,,,
6280.238,60.0,60.0,60.0,60.0,,,,,,
6280.388,60.02,60.02,60.0,60.0,,,,,,
6280.538,60.01,60.01,60.0,60.0,,,,,,
6280.688,60.02,60.02,60.0,60.0,,,,,,
6280.838,60.02,60.02,60.0,60.0,,,,,48.33,
6280.988,60.02,60.02,60.0,60.0,,,,,,
6281.138,60.02,60.02,60.0,60.0,,,,,,
6281.288,60.01,60.01,60.0,60.0,,,,,,
6281.438,60.01,60.01,60.0,60.0,,,,,,
6281.588,60.02,60.02,60.0,60.0,,,,,,
6281.738,60.02,60.02,60.0,60.0,,,,,,
6281.888,60.01,60.01,60.0,60.0,,,,,48.33,
6282.038,60.0,60.0,60.0,60.0,,,,,,
6282.189,60.01,60.01,60.0,60.0,,,,,,
6282.338,60.0,60.0,60.0,60.0,,,,,,
6282.488,60.01,60.01,60.0,60.0,,,,,,
6282.638,60.0,60.0,60.0,60.0,,,,,,
6282.788,59.99,59.99,60.0,60.0,,,,,,
6282.938,60.0,60.0,60.0,60.0,,,,,48.5,
6283.088,60.0,60.0,60.0,60.0,,,,,,
6283.238,60.0,60.0,60.0,60.0,,,,,,
6283.388,59.99,59.99,60.0,60.0,,,,,,
6283.538,60.0,60.0,60.0,60.0,,,,,,
6283.688,60.0,60.0,60.0,60.0,,,,,,
6283.838,60.0,60.0,60.0,60.0,,,,,,
6283.988,60.01,60.01,60.0,60.0,,,,,48.57,
6284.138,60.0,60.0,60.0,60.0,,,,,,
6284.288,60.0,60.0,60.0,60.0,,,,,,
6284.438,59.99,59.99,60.0,60.0,,,,,,
6284.588,59.98,59.98,60.0,60.0,,,,,,
6284.738,59.99,59.99,60.0,60.0,,,,,,
6284.888,59.98,59.98,60.0,60.0,,,,,48.59,
6285.038,59.98,59.98,60.0,60.0,,,,,,
6285.188,59.98,59.98,60.0,60.0,,,,,,
6285.338,59.99,59.99,60.0,60.0,,,,,,
6285.488,59.99,59.99,60.0,60.0,,,,,,
6285.638,59.99,59.99,60.0,60.0,,,,,,
6285.788,59.98,59.98,60.0,60.0,,,,,,
6285.938,59.99,59.99,60.0,60.0,,,,,48.59,
6286.088,59.99,59.99,60.0,60.0,,,,,,
6286.238,59.99,59.99,60.0,60.0,,,,,,
6286.388,59.99,59.99,60.0,60.0,,,,,,
6286.538,60.0,60.0,60.0,60.0,,,,,,
6286.688,60.0,60.0,60.0,60.0,,,,,,
6286.838,60.0,60.0,60.0,60.0,,,,,,
6286.988,60.01,60.01,60.0,60.0,,,,,,
6287.008,,,,,,,,,48.68,
6287.138,60.0,60.0,60.0,60.0,,,,,,
6287.288,60.0,60.0,60.0,60.0,,,,,,
6287.438,59.99,59.99,60.0,60.0,,,,,,
6287.588,60.01,60.01,60.0,60.0,,,,,,
6287.738,60.0,60.0,60.0,60.0,,,,,,
6287.888,59.99,59.99,60.0,60.0,,,,,,
6288.038,59.99,59.99,60.0,60.0,,,,,48.74,
6288.188,60.0,60.0,60.0,60.0,,,,,,
6288.338,60.01,60.01,60.0,60.0,,,,,,
6288.488,60.0,60.0,60.0,60.0,,,,,,
6288.639,59.99,59.99,60.0,60.0,,,,,,
6288.799,60.0,60.0,60.0,60.0,,,,,,
6288.949,59.99,59.99,60.0,60.0,,,,,48.81,
6289.099,60.0,60.0,60.0,60.0,,,,,,
6289.249,60.01,60.01,60.0,60.0,,,,,,
6289.4,60.01,60.01,60.0,90.0,,,,,,
6289.55,60.08,60.08,60.0,90.0,,,,,,
6289.7,60.46,60.46,60.0,90.0,,,,,,
6289.85,61.22,61.22,60.0,90.0,,,,,,
6290.0,62.21,62.21,60.0,90.0,,,,,48.98,
6290.15,63.39,63.39,60.0,90.0,,,,,,
6290.3,64.64,64.64,60.0,90.0,,,,,,
6290.45,65.94,65.94,60.0,90.0,,,,,,
6290.6,67.22,67.22,60.0,90.0,,,,,,
6290.75,68.55,68.55,60.0,90.0,,,,,,
6290.9,69.81,69.81,60.0,90.0,,,,,,
6291.05,71.08,71.08,60.0,90.0,,,,,49.04,
6291.2,72.34,72.34,60.0,90.0,,,,,,
6291.35,73.56,73.56,60.0,90.0,,,,,,
6291.5,74.8,74.8,60.0,90.0,,,,,,
6291.65,75.99,75.99,60.0,90.0,,,,,,
6291.8,77.17,77.17,60.0,90.0,,,,,,
6291.95,78.33,78.33,60.0,90.0,,,,,49.15,
6292.1,79.45,79.45,60.0,90.0,,,,,,
6292.25,80.55,80.55,60.0,90.0,,,,,,
6292.4,81.62,81.62,60.0,90.0,,,,,,
6292.55,82.69,82.69,60.0,90.0,,,,,,
6292.7,83.65,83.65,60.0,90.0,,,,,,
6292.85,84.69,84.69,60.0,90.0,,,,,,
6293.0,85.62,85.62,60.0,90.0,,,,,50.01,
6293.15,86.6,86.6,60.0,90.0,,,,,,
6293.3,87.57,87.57,60.0,90.0,,,,,,
6293.45,88.49,88.49,60.0,90.0,,,,,,
6293.602,89.42,89.42,60.0,90.0,,,,,,
6293.751,90.2,90.2,60.0,90.0,,,,,,
6293.9,90.37,90.37,60.0,90.0,,,,,,
6294.05,90.16,90.16,60.0,90.0,,,,,51.32,
6294.2,89.93,89.93,60.0,90.0,,,,,,
6294.35,89.82,89.82,60.0,90.0,,,,,,
6294.5,89.79,89.79,60.0,90.0,,,,,,
6294.651,89.77,89.77,60.0,90.0,,,,,,
6294.801,89.74,89.74,60.0,90.0,,,,,,
6294.95,89.74,89.74,60.0,90.0,,,,,52.5,
6295.1,89.69,89.69,60.0,90.0,,,,,,
6295.25,89.65,89.65,60.0,90.0,,,,,,
6295.4,89.61,89.61,60.0,90.0,,,,,,
6295.55,89.57,89.57,60.0,90.0,,,,,,
6295.7,89.53,89.53,60.0,90.0,,,,,,
6295.85,89.51,89.51,60.0,90.0,,,,,,
6296.001,89.47,89.47,60.0,90.0,,,,,53.52,
6296.151,89.43,89.43,60.0,90.0,,,,,,
