timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,liquid2,dataQStg1Slug
318.836,29.85,29.85,0,100,,,,,30.92,24.18,
318.836,29.85,29.85,0,100,,,,,30.92,24.18,
318.836,29.85,29.85,0,100,,,,,30.92,24.18,
318.836,29.85,29.85,0,100,,,,,30.92,24.18,
318.894,,,,,,,,,30.92,24.18,
318.894,,,,,,,,,30.92,24.18,
318.986,29.97,29.97,0,100,,,,,,,
318.986,29.97,29.97,0,100,,,,,,,
318.986,29.97,29.97,0,100,,,,,,,
318.986,29.97,29.97,0,100,,,,,,,
319.14,30.56,30.56,0,100,,,,,,,
319.14,30.56,30.56,0,100,,,,,,,
319.14,30.56,30.56,0,100,,,,,,,
319.14,30.56,30.56,0,100,,,,,,,
319.286,31.78,31.78,0,100,,,,,,,
319.286,31.78,31.78,0,100,,,,,,,
319.286,31.78,31.78,0,100,,,,,,,
319.286,31.78,31.78,0,100,,,,,,,
319.436,33.02,33.02,0,100,,,,,,,
319.436,33.02,33.02,0,100,,,,,,,
319.436,33.02,33.02,0,100,,,,,,,
319.436,33.02,33.02,0,100,,,,,,,
319.586,34.72,34.72,0,100,,,,,,,
319.586,34.72,34.72,0,100,,,,,,,
319.586,34.72,34.72,0,100,,,,,,,
319.586,34.72,34.72,0,100,,,,,,,
319.736,36.24,36.24,0,100,,,,,,,
319.736,36.24,36.24,0,100,,,,,,,
319.736,36.24,36.24,0,100,,,,,,,
319.736,36.24,36.24,0,100,,,,,,,
319.886,38.1,38.1,0,100,,,,,,,
319.886,38.1,38.1,0,100,,,,,,,
319.886,38.1,38.1,0,100,,,,,,,
319.886,38.1,38.1,0,100,,,,,,,
319.9,,,,,,,,,30.93,24.24,
319.9,,,,,,,,,30.93,24.24,
320.036,39.81,39.81,0,100,,,,,,,
320.036,39.81,39.81,0,100,,,,,,,
320.036,39.81,39.81,0,100,,,,,,,
320.036,39.81,39.81,0,100,,,,,,,
320.186,41.56,41.56,0,100,,,,,,,
320.186,41.56,41.56,0,100,,,,,,,
320.186,41.56,41.56,0,100,,,,,,,
320.186,41.56,41.56,0,100,,,,,,,
320.336,43.26,43.26,0,100,,,,,,,
320.336,43.26,43.26,0,100,,,,,,,
320.336,43.26,43.26,0,100,,,,,,,
320.336,43.26,43.26,0,100,,,,,,,
320.486,44.98,44.98,0,100,,,,,,,
320.486,44.98,44.98,0,100,,,,,,,
320.486,44.98,44.98,0,100,,,,,,,
320.486,44.98,44.98,0,100,,,,,,,
320.636,46.61,46.61,0,100,,,,,,,
320.636,46.61,46.61,0,100,,,,,,,
320.636,46.61,46.61,0,100,,,,,,,
320.636,46.61,46.61,0,100,,,,,,,
320.786,48.22,48.22,0,100,,,,,,,
320.786,48.22,48.22,0,100,,,,,,,
320.786,48.22,48.22,0,100,,,,,,,
320.786,48.22,48.22,0,100,,,,,,,
320.936,49.79,49.79,0,100,,,,,30.9,24.26,
320.936,49.79,49.79,0,100,,,,,30.9,24.26,
320.936,49.79,49.79,0,100,,,,,30.9,24.26,
320.936,49.79,49.79,0,100,,,,,30.9,24.26,
320.936,49.79,49.79,0,100,,,,,30.9,24.26,
320.936,49.79,49.79,0,100,,,,,30.9,24.26,
321.086,51.31,51.31,0,100,,,,,,,
321.086,51.31,51.31,0,100,,,,,,,
321.086,51.31,51.31,0,100,,,,,,,
321.086,51.31,51.31,0,100,,,,,,,
321.236,52.8,52.8,0,100,,,,,,,
321.236,52.8,52.8,0,100,,,,,,,
321.236,52.8,52.8,0,100,,,,,,,
321.236,52.8,52.8,0,100,,,,,,,
321.386,54.28,54.28,0,100,,,,,,,
321.386,54.28,54.28,0,100,,,,,,,
321.386,54.28,54.28,0,100,,,,,,,
321.386,54.28,54.28,0,100,,,,,,,
321.536,55.59,55.59,0,100,,,,,,,
321.536,55.59,55.59,0,100,,,,,,,
321.536,55.59,55.59,0,100,,,,,,,
321.536,55.59,55.59,0,100,,,,,,,
321.686,57.01,57.01,0,100,,,,,,,
321.686,57.01,57.01,0,100,,,,,,,
321.686,57.01,57.01,0,100,,,,,,,
321.686,57.01,57.01,0,100,,,,,,,
321.836,58.4,58.4,0,100,,,,,,,
321.836,58.4,58.4,0,100,,,,,,,
321.836,58.4,58.4,0,100,,,,,,,
321.836,58.4,58.4,0,100,,,,,,,
321.85,,,,,,,,,30.83,24.2,
321.85,,,,,,,,,30.83,24.2,
321.985,59.79,59.79,0,100,,,,,,,
321.985,59.79,59.79,0,100,,,,,,,
321.985,59.79,59.79,0,100,,,,,,,
321.985,59.79,59.79,0,100,,,,,,,
322.135,61.13,61.13,0,100,,,,,,,
322.135,61.13,61.13,0,100,,,,,,,
322.135,61.13,61.13,0,100,,,,,,,
322.135,61.13,61.13,0,100,,,,,,,
322.285,62.41,62.41,0,100,,,,,,,
322.285,62.41,62.41,0,100,,,,,,,
322.285,62.41,62.41,0,100,,,,,,,
322.285,62.41,62.41,0,100,,,,,,,
322.435,63.7,63.7,0,100,,,,,,,
322.435,63.7,63.7,0,100,,,,,,,
322.435,63.7,63.7,0,100,,,,,,,
322.435,63.7,63.7,0,100,,,,,,,
322.585,64.96,64.96,0,100,,,,,,,
322.585,64.96,64.96,0,100,,,,,,,
322.585,64.96,64.96,0,100,,,,,,,
322.585,64.96,64.96,0,100,,,,,,,
322.735,66.19,66.19,0,100,,,,,,,
322.735,66.19,66.19,0,100,,,,,,,
322.735,66.19,66.19,0,100,,,,,,,
322.735,66.19,66.19,0,100,,,,,,,
322.886,67.4,67.4,0,100,,,,,,,
322.886,67.4,67.4,0,100,,,,,,,
322.886,67.4,67.4,0,100,,,,,,,
322.886,67.4,67.4,0,100,,,,,,,
322.96,,,,,,,,,30.93,24.21,
322.96,,,,,,,,,30.93,24.21,
323.036,68.57,68.57,0,100,,,,,,,
323.036,68.57,68.57,0,100,,,,,,,
323.036,68.57,68.57,0,100,,,,,,,
323.036,68.57,68.57,0,100,,,,,,,
323.186,69.72,69.72,0,100,,,,,,,
323.186,69.72,69.72,0,100,,,,,,,
323.186,69.72,69.72,0,100,,,,,,,
323.186,69.72,69.72,0,100,,,,,,,
323.336,70.86,70.86,0,100,,,,,,,
323.336,70.86,70.86,0,100,,,,,,,
323.336,70.86,70.86,0,100,,,,,,,
323.336,70.86,70.86,0,100,,,,,,,
323.486,71.98,71.98,0,100,,,,,,,
323.486,71.98,71.98,0,100,,,,,,,
323.486,71.98,71.98,0,100,,,,,,,
323.486,71.98,71.98,0,100,,,,,,,
323.635,73.04,73.04,0,100,,,,,,,
323.635,73.04,73.04,0,100,,,,,,,
323.635,73.04,73.04,0,100,,,,,,,
323.635,73.04,73.04,0,100,,,,,,,
323.786,74.09,74.09,0,100,,,,,,,
323.786,74.09,74.09,0,100,,,,,,,
323.786,74.09,74.09,0,100,,,,,,,
323.786,74.09,74.09,0,100,,,,,,,
323.936,75.11,75.11,0,100,,,,,30.93,24.21,
323.936,75.11,75.11,0,100,,,,,30.93,24.21,
323.936,75.11,75.11,0,100,,,,,30.93,24.21,
323.936,75.11,75.11,0,100,,,,,30.93,24.21,
323.936,75.11,75.11,0,100,,,,,30.93,24.21,
323.936,75.11,75.11,0,100,,,,,30.93,24.21,
324.086,76.14,76.14,0,100,,,,,,,
324.086,76.14,76.14,0,100,,,,,,,
324.086,76.14,76.14,0,100,,,,,,,
324.086,76.14,76.14,0,100,,,,,,,
324.236,77.12,77.12,0,100,,,,,,,
324.236,77.12,77.12,0,100,,,,,,,
324.236,77.12,77.12,0,100,,,,,,,
324.236,77.12,77.12,0,100,,,,,,,
324.386,78.09,78.09,0,100,,,,,,,
324.386,78.09,78.09,0,100,,,,,,,
324.386,78.09,78.09,0,100,,,,,,,
324.386,78.09,78.09,0,100,,,,,,,
324.536,78.98,78.98,0,100,,,,,,,
324.536,78.98,78.98,0,100,,,,,,,
324.536,78.98,78.98,0,100,,,,,,,
324.536,78.98,78.98,0,100,,,,,,,
324.686,79.88,79.88,0,100,,,,,,,
324.686,79.88,79.88,0,100,,,,,,,
324.686,79.88,79.88,0,100,,,,,,,
324.686,79.88,79.88,0,100,,,,,,,
324.836,80.77,80.77,0,100,,,,,,,
324.836,80.77,80.77,0,100,,,,,,,
324.836,80.77,80.77,0,100,,,,,,,
324.836,80.77,80.77,0,100,,,,,,,
324.986,81.65,81.65,0,100,,,,,30.82,24.14,
324.986,81.65,81.65,0,100,,,,,30.82,24.14,
324.986,81.65,81.65,0,100,,,,,30.82,24.14,
324.986,81.65,81.65,0,100,,,,,30.82,24.14,
324.986,81.65,81.65,0,100,,,,,30.82,24.14,
324.986,81.65,81.65,0,100,,,,,30.82,24.14,
325.136,82.38,82.38,0,100,,,,,,,
325.136,82.38,82.38,0,100,,,,,,,
325.136,82.38,82.38,0,100,,,,,,,
325.136,82.38,82.38,0,100,,,,,,,
325.286,83.25,83.25,0,100,,,,,,,
325.286,83.25,83.25,0,100,,,,,,,
325.286,83.25,83.25,0,100,,,,,,,
325.286,83.25,83.25,0,100,,,,,,,
325.435,84.06,84.06,0,100,,,,,,,
325.435,84.06,84.06,0,100,,,,,,,
325.435,84.06,84.06,0,100,,,,,,,
325.435,84.06,84.06,0,100,,,,,,,
325.585,84.84,84.84,0,100,,,,,,,
325.585,84.84,84.84,0,100,,,,,,,
325.585,84.84,84.84,0,100,,,,,,,
325.585,84.84,84.84,0,100,,,,,,,
325.736,85.58,85.58,0,100,,,,,,,
325.736,85.58,85.58,0,100,,,,,,,
325.736,85.58,85.58,0,100,,,,,,,
325.736,85.58,85.58,0,100,,,,,,,
325.886,86.35,86.35,0,100,,,,,31.06,24.23,
325.886,86.35,86.35,0,100,,,,,31.06,24.23,
325.886,86.35,86.35,0,100,,,,,31.06,24.23,
325.886,86.35,86.35,0,100,,,,,31.06,24.23,
325.886,86.35,86.35,0,100,,,,,31.06,24.23,
325.886,86.35,86.35,0,100,,,,,31.06,24.23,
326.035,87.09,87.09,0,100,,,,,,,
326.035,87.09,87.09,0,100,,,,,,,
326.035,87.09,87.09,0,100,,,,,,,
326.035,87.09,87.09,0,100,,,,,,,
326.185,87.81,87.81,0,100,,,,,,,
326.185,87.81,87.81,0,100,,,,,,,
326.185,87.81,87.81,0,100,,,,,,,
326.185,87.81,87.81,0,100,,,,,,,
326.336,88.52,88.52,0,100,,,,,,,
326.336,88.52,88.52,0,100,,,,,,,
326.336,88.52,88.52,0,100,,,,,,,
326.336,88.52,88.52,0,100,,,,,,,
326.486,89.2,89.2,0,100,,,,,,,
326.486,89.2,89.2,0,100,,,,,,,
326.486,89.2,89.2,0,100,,,,,,,
326.486,89.2,89.2,0,100,,,,,,,
326.636,89.93,89.93,0,100,,,,,,,
326.636,89.93,89.93,0,100,,,,,,,
326.636,89.93,89.93,0,100,,,,,,,
326.636,89.93,89.93,0,100,,,,,,,
326.786,90.61,90.61,0,100,,,,,,,
326.786,90.61,90.61,0,100,,,,,,,
326.786,90.61,90.61,0,100,,,,,,,
326.786,90.61,90.61,0,100,,,,,,,
326.936,91.32,91.32,0,100,,,,,36.19,24.21,
326.936,91.32,91.32,0,100,,,,,36.19,24.21,
326.936,91.32,91.32,0,100,,,,,36.19,24.21,
326.936,91.32,91.32,0,100,,,,,36.19,24.21,
326.936,91.32,91.32,0,100,,,,,36.19,24.21,
326.936,91.32,91.32,0,100,,,,,36.19,24.21,
327.086,91.98,91.98,0,100,,,,,,,
327.086,91.98,91.98,0,100,,,,,,,
327.086,91.98,91.98,0,100,,,,,,,
327.086,91.98,91.98,0,100,,,,,,,
327.235,92.64,92.64,0,100,,,,,,,
327.235,92.64,92.64,0,100,,,,,,,
327.235,92.64,92.64,0,100,,,,,,,
327.235,92.64,92.64,0,100,,,,,,,
327.386,93.26,93.26,0,100,,,,,,,
327.386,93.26,93.26,0,100,,,,,,,
327.386,93.26,93.26,0,100,,,,,,,
327.386,93.26,93.26,0,100,,,,,,,
327.536,93.88,93.88,0,100,,,,,,,
327.536,93.88,93.88,0,100,,,,,,,
327.536,93.88,93.88,0,100,,,,,,,
327.536,93.88,93.88,0,100,,,,,,,
327.686,94.54,94.54,0,100,,,,,,,
327.686,94.54,94.54,0,100,,,,,,,
327.686,94.54,94.54,0,100,,,,,,,
327.686,94.54,94.54,0,100,,,,,,,
327.836,95.14,95.14,0,100,,,,,,,
327.836,95.14,95.14,0,100,,,,,,,
327.836,95.14,95.14,0,100,,,,,,,
327.836,95.14,95.14,0,100,,,,,,,
327.986,95.71,95.71,0,100,,,,,37.3,24.21,
327.986,95.71,95.71,0,100,,,,,37.3,24.21,
327.986,95.71,95.71,0,100,,,,,37.3,24.21,
327.986,95.71,95.71,0,100,,,,,37.3,24.21,
327.986,95.71,95.71,0,100,,,,,37.3,24.21,
327.986,95.71,95.71,0,100,,,,,37.3,24.21,
328.136,96.31,96.31,0,100,,,,,,,
328.136,96.31,96.31,0,100,,,,,,,
328.136,96.31,96.31,0,100,,,,,,,
328.136,96.31,96.31,0,100,,,,,,,
328.286,96.89,96.89,0,100,,,,,,,
328.286,96.89,96.89,0,100,,,,,,,
328.286,96.89,96.89,0,100,,,,,,,
328.286,96.89,96.89,0,100,,,,,,,
328.436,97.44,97.44,0,100,,,,,,,
328.436,97.44,97.44,0,100,,,,,,,
328.436,97.44,97.44,0,100,,,,,,,
328.436,97.44,97.44,0,100,,,,,,,
328.586,97.96,97.96,0,100,,,,,,,
328.586,97.96,97.96,0,100,,,,,,,
328.586,97.96,97.96,0,100,,,,,,,
328.586,97.96,97.96,0,100,,,,,,,
328.736,98.47,98.47,0,100,,,,,,,
328.736,98.47,98.47,0,100,,,,,,,
328.736,98.47,98.47,0,100,,,,,,,
328.736,98.47,98.47,0,100,,,,,,,
328.886,99.02,99.02,0,100,,,,,39.6,24.29,
328.886,99.02,99.02,0,100,,,,,39.6,24.29,
328.886,99.02,99.02,0,100,,,,,39.6,24.29,
328.886,99.02,99.02,0,100,,,,,39.6,24.29,
328.886,99.02,99.02,0,100,,,,,39.6,24.29,
328.886,99.02,99.02,0,100,,,,,39.6,24.29,
329.036,99.54,99.54,0,100,,,,,,,
329.036,99.54,99.54,0,100,,,,,,,
329.036,99.54,99.54,0,100,,,,,,,
329.036,99.54,99.54,0,100,,,,,,,
329.186,100.03,100.03,0,100,,,,,,,
329.186,100.03,100.03,0,100,,,,,,,
329.186,100.03,100.03,0,100,,,,,,,
329.186,100.03,100.03,0,100,,,,,,,
329.336,100.2,100.2,0,100,,,,,,,
329.336,100.2,100.2,0,100,,,,,,,
329.336,100.2,100.2,0,100,,,,,,,
329.336,100.2,100.2,0,100,,,,,,,
329.486,100.1,100.1,0,100,,,,,,,
329.486,100.1,100.1,0,100,,,,,,,
329.486,100.1,100.1,0,100,,,,,,,
329.486,100.1,100.1,0,100,,,,,,,
329.637,99.87,99.87,0,100,,,,,,,
329.637,99.87,99.87,0,100,,,,,,,
329.637,99.87,99.87,0,100,,,,,,,
329.637,99.87,99.87,0,100,,,,,,,
329.786,99.57,99.57,0,100,,,,,,,
329.786,99.57,99.57,0,100,,,,,,,
329.786,99.57,99.57,0,100,,,,,,,
329.786,99.57,99.57,0,100,,,,,,,
329.936,99.34,99.34,0,100,,,,,44.26,24.18,
329.936,99.34,99.34,0,100,,,,,44.26,24.18,
329.936,99.34,99.34,0,100,,,,,44.26,24.18,
329.936,99.34,99.34,0,100,,,,,44.26,24.18,
329.936,99.34,99.34,0,100,,,,,44.26,24.18,
329.936,99.34,99.34,0,100,,,,,44.26,24.18,
330.086,99.1,99.1,0,100,,,,,,,
330.086,99.1,99.1,0,100,,,,,,,
330.086,99.1,99.1,0,100,,,,,,,
330.086,99.1,99.1,0,100,,,,,,,
330.236,98.89,98.89,0,100,,,,,,,
330.236,98.89,98.89,0,100,,,,,,,
330.236,98.89,98.89,0,100,,,,,,,
330.236,98.89,98.89,0,100,,,,,,,
330.386,98.72,98.72,0,100,,,,,,,
330.386,98.72,98.72,0,100,,,,,,,
330.386,98.72,98.72,0,100,,,,,,,
330.386,98.72,98.72,0,100,,,,,,,
330.537,98.51,98.51,0,100,,,,,,,
