timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC
2647.619,34.07,24,40,65,27.96
2647.619,34.07,24,40,65,27.96
2647.619,34.07,24,40,65,27.96
2647.619,34.07,24,40,65,27.96
2647.619,34.07,24,40,65,27.96
2647.768,34.13,24,40,65,
2647.768,34.13,24,40,65,
2647.768,34.13,24,40,65,
2647.768,34.13,24,40,65,
2647.918,34.52,24,40,65,
2647.918,34.52,24,40,65,
2647.918,34.52,24,40,65,
2647.918,34.52,24,40,65,
2648.068,35.29,24,40,65,
2648.068,35.29,24,40,65,
2648.068,35.29,24,40,65,
2648.068,35.29,24,40,65,
2648.218,36.66,24,40,65,28.03
2648.218,36.66,24,40,65,28.03
2648.218,36.66,24,40,65,28.03
2648.218,36.66,24,40,65,28.03
2648.218,36.66,24,40,65,28.03
2648.368,37.82,24,40,65,
2648.368,37.82,24,40,65,
2648.368,37.82,24,40,65,
2648.368,37.82,24,40,65,
2648.518,39.02,24,40,65,
2648.518,39.02,24,40,65,
2648.518,39.02,24,40,65,
2648.518,39.02,24,40,65,
2648.669,40.27,24,40,65,
2648.669,40.27,24,40,65,
2648.669,40.27,24,40,65,
2648.669,40.27,24,40,65,
2648.818,41.99,24,40,65,28.08
2648.818,41.99,24,40,65,28.08
2648.818,41.99,24,40,65,28.08
2648.818,41.99,24,40,65,28.08
2648.818,41.99,24,40,65,28.08
2648.968,43.27,24,40,65,
2648.968,43.27,24,40,65,
2648.968,43.27,24,40,65,
2648.968,43.27,24,40,65,
2649.118,44.57,24,40,65,
2649.118,44.57,24,40,65,
2649.118,44.57,24,40,65,
2649.118,44.57,24,40,65,
2649.268,46.3,24,40,65,
2649.268,46.3,24,40,65,
2649.268,46.3,24,40,65,
2649.268,46.3,24,40,65,
2649.418,47.6,24,40,65,28.04
2649.418,47.6,24,40,65,28.04
2649.418,47.6,24,40,65,28.04
2649.418,47.6,24,40,65,28.04
2649.418,47.6,24,40,65,28.04
2649.568,48.89,24,40,65,
2649.568,48.89,24,40,65,
2649.568,48.89,24,40,65,
2649.568,48.89,24,40,65,
2649.72,50.63,24,40,65,
2649.72,50.63,24,40,65,
2649.72,50.63,24,40,65,
2649.72,50.63,24,40,65,
2649.868,51.91,24,40,65,
2649.868,51.91,24,40,65,
2649.868,51.91,24,40,65,
2649.868,51.91,24,40,65,
2650.018,53.18,24,40,65,28.14
2650.018,53.18,24,40,65,28.14
2650.018,53.18,24,40,65,28.14
2650.018,53.18,24,40,65,28.14
2650.018,53.18,24,40,65,28.14
2650.169,54.85,24,40,65,
2650.169,54.85,24,40,65,
2650.169,54.85,24,40,65,
2650.169,54.85,24,40,65,
2650.319,56.09,24,40,65,
2650.319,56.09,24,40,65,
2650.319,56.09,24,40,65,
2650.319,56.09,24,40,65,
2650.469,57.32,24,40,65,
2650.469,57.32,24,40,65,
2650.469,57.32,24,40,65,
2650.469,57.32,24,40,65,
2650.62,58.93,24,40,65,
2650.62,58.93,24,40,65,
2650.62,58.93,24,40,65,
2650.62,58.93,24,40,65,
2650.717,,,,,28.16
2650.77,60.13,24,40,65,
2650.77,60.13,24,40,65,
2650.77,60.13,24,40,65,
2650.77,60.13,24,40,65,
