timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC
1159.708,32.83,24,40,65,24.92
1159.708,32.83,24,40,65,24.92
1159.708,32.83,24,40,65,24.92
1159.708,32.83,24,40,65,24.92
1159.857,32.82,24,40,65,24.92
1159.857,32.82,24,40,65,24.92
1159.857,32.82,24,40,65,24.92
1159.857,32.82,24,40,65,24.92
1160.006,32.87,24,40,65,24.92
1160.006,32.87,24,40,65,24.92
1160.006,32.87,24,40,65,24.92
1160.006,32.87,24,40,65,24.92
1160.006,32.87,24,40,65,24.92
1160.156,33.14,24,40,65,
1160.156,33.14,24,40,65,
1160.156,33.14,24,40,65,
1160.156,33.14,24,40,65,
1160.306,33.71,24,40,65,
1160.306,33.71,24,40,65,
1160.306,33.71,24,40,65,
1160.306,33.71,24,40,65,
1160.456,34.81,24,40,65,
1160.456,34.81,24,40,65,
1160.456,34.81,24,40,65,
1160.456,34.81,24,40,65,
1160.607,35.82,24,40,65,25.08
1160.607,35.82,24,40,65,25.08
1160.607,35.82,24,40,65,25.08
1160.607,35.82,24,40,65,25.08
1160.607,35.82,24,40,65,25.08
1160.757,36.93,24,40,65,
1160.757,36.93,24,40,65,
1160.757,36.93,24,40,65,
1160.757,36.93,24,40,65,
1160.907,38.54,24,40,65,
1160.907,38.54,24,40,65,
1160.907,38.54,24,40,65,
1160.907,38.54,24,40,65,
1161.056,39.78,24,40,65,
1161.056,39.78,24,40,65,
1161.056,39.78,24,40,65,
1161.056,39.78,24,40,65,
1161.206,41.06,24,40,65,25.05
1161.206,41.06,24,40,65,25.05
1161.206,41.06,24,40,65,25.05
1161.206,41.06,24,40,65,25.05
1161.206,41.06,24,40,65,25.05
1161.356,42.78,24,40,65,
1161.356,42.78,24,40,65,
1161.356,42.78,24,40,65,
1161.356,42.78,24,40,65,
1161.507,44.08,24,40,65,
1161.507,44.08,24,40,65,
1161.507,44.08,24,40,65,
1161.507,44.08,24,40,65,
1161.656,45.38,24,40,65,
1161.656,45.38,24,40,65,
1161.656,45.38,24,40,65,
1161.656,45.38,24,40,65,
