timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC
515.715,25.82,24,0,65,23.68
515.715,25.82,24,0,65,23.68
515.715,25.82,24,0,65,23.68
515.715,25.82,24,0,65,23.68
515.865,25.87,24,0,65,23.68
515.865,25.87,24,0,65,23.68
515.865,25.87,24,0,65,23.68
515.865,25.87,24,0,65,23.68
516.015,26.22,24,0,65,23.68
516.015,26.22,24,0,65,23.68
516.015,26.22,24,0,65,23.68
516.015,26.22,24,0,65,23.68
516.015,26.22,24,0,65,23.68
516.165,27.25,24,0,65,
516.165,27.25,24,0,65,
516.165,27.25,24,0,65,
516.165,27.25,24,0,65,
516.315,28.27,24,0,65,
516.315,28.27,24,0,65,
516.315,28.27,24,0,65,
516.315,28.27,24,0,65,
516.465,29.38,24,0,65,
516.465,29.38,24,0,65,
516.465,29.38,24,0,65,
516.465,29.38,24,0,65,
516.615,31,24,0,65,23.59
516.615,31,24,0,65,23.59
516.615,31,24,0,65,23.59
516.615,31,24,0,65,23.59
516.615,31,24,0,65,23.59
516.766,32.23,24,0,65,
516.766,32.23,24,0,65,
516.766,32.23,24,0,65,
516.766,32.23,24,0,65,
516.915,33.5,24,0,65,
516.915,33.5,24,0,65,
516.915,33.5,24,0,65,
516.915,33.5,24,0,65,
517.065,35.19,24,0,65,
517.065,35.19,24,0,65,
517.065,35.19,24,0,65,
517.065,35.19,24,0,65,
517.215,36.47,24,0,65,23.59
517.215,36.47,24,0,65,23.59
517.215,36.47,24,0,65,23.59
517.215,36.47,24,0,65,23.59
517.215,36.47,24,0,65,23.59
517.365,37.75,24,0,65,
517.365,37.75,24,0,65,
517.365,37.75,24,0,65,
517.365,37.75,24,0,65,
517.515,39.46,24,0,65,
517.515,39.46,24,0,65,
517.515,39.46,24,0,65,
517.515,39.46,24,0,65,
517.665,40.75,24,0,65,
517.665,40.75,24,0,65,
517.665,40.75,24,0,65,
517.665,40.75,24,0,65,
517.815,42.03,24,0,65,
517.815,42.03,24,0,65,
517.815,42.03,24,0,65,
517.815,42.03,24,0,65,
517.834,,,,,23.61
517.966,43.71,24,0,65,
517.966,43.71,24,0,65,
517.966,43.71,24,0,65,
517.966,43.71,24,0,65,
518.115,44.98,24,0,65,
518.115,44.98,24,0,65,
518.115,44.98,24,0,65,
518.115,44.98,24,0,65,
518.265,46.21,24,0,65,
518.265,46.21,24,0,65,
518.265,46.21,24,0,65,
518.265,46.21,24,0,65,
518.416,47.84,24,0,65,23.63
518.416,47.84,24,0,65,23.63
518.416,47.84,24,0,65,23.63
518.416,47.84,24,0,65,23.63
518.416,47.84,24,0,65,23.63
518.566,49.05,24,0,65,
518.566,49.05,24,0,65,
518.566,49.05,24,0,65,
518.566,49.05,24,0,65,
518.716,50.25,24,0,65,
518.716,50.25,24,0,65,
518.716,50.25,24,0,65,
518.716,50.25,24,0,65,
518.866,51.81,24,0,65,
518.866,51.81,24,0,65,
518.866,51.81,24,0,65,
518.866,51.81,24,0,65,
519.016,52.98,24,0,65,23.63
519.016,52.98,24,0,65,23.63
519.016,52.98,24,0,65,23.63
519.016,52.98,24,0,65,23.63
519.016,52.98,24,0,65,23.63
519.166,54.14,24,0,65,
519.166,54.14,24,0,65,
519.166,54.14,24,0,65,
519.166,54.14,24,0,65,
519.317,55.64,24,0,65,
519.317,55.64,24,0,65,
519.317,55.64,24,0,65,
519.317,55.64,24,0,65,
519.467,56.74,24,0,65,
519.467,56.74,24,0,65,
519.467,56.74,24,0,65,
519.467,56.74,24,0,65,
519.617,57.84,24,0,65,23.63
519.617,57.84,24,0,65,23.63
519.617,57.84,24,0,65,23.63
519.617,57.84,24,0,65,23.63
519.617,57.84,24,0,65,23.63
519.767,59.29,24,0,65,
519.767,59.29,24,0,65,
519.767,59.29,24,0,65,
519.767,59.29,24,0,65,
519.917,60.34,24,0,65,
519.917,60.34,24,0,65,
519.917,60.34,24,0,65,
519.917,60.34,24,0,65,
520.068,61.39,24,0,65,
520.068,61.39,24,0,65,
520.068,61.39,24,0,65,
520.068,61.39,24,0,65,
520.218,62.73,24,0,65,23.66
520.218,62.73,24,0,65,23.66
520.218,62.73,24,0,65,23.66
520.218,62.73,24,0,65,23.66
520.218,62.73,24,0,65,23.66
520.368,63.75,24,0,65,
520.368,63.75,24,0,65,
520.368,63.75,24,0,65,
520.368,63.75,24,0,65,
520.518,64.75,24,0,65,
520.518,64.75,24,0,65,
520.518,64.75,24,0,65,
520.518,64.75,24,0,65,
520.668,66.05,24.04,0,65,
520.668,66.05,24.04,0,65,
520.668,66.05,24.04,0,65,
520.668,66.05,24.04,0,65,
520.818,67.01,24.14,0,65,23.68
520.818,67.01,24.14,0,65,23.68
520.818,67.01,24.14,0,65,23.68
520.818,67.01,24.14,0,65,23.68
520.818,67.01,24.14,0,65,23.68
520.968,67.95,24.25,0,65,
520.968,67.95,24.25,0,65,
520.968,67.95,24.25,0,65,
520.968,67.95,24.25,0,65,
521.119,69.15,24.37,0,65,
521.119,69.15,24.37,0,65,
521.119,69.15,24.37,0,65,
521.119,69.15,24.37,0,65,
521.269,70.06,24.49,0,65,
521.269,70.06,24.49,0,65,
521.269,70.06,24.49,0,65,
521.269,70.06,24.49,0,65,
521.419,70.96,24.62,0,65,23.62
521.419,70.96,24.62,0,65,23.62
521.419,70.96,24.62,0,65,23.62
521.419,70.96,24.62,0,65,23.62
521.419,70.96,24.62,0,65,23.62
521.569,72.13,24.75,0,65,
521.569,72.13,24.75,0,65,
521.569,72.13,24.75,0,65,
521.569,72.13,24.75,0,65,
521.719,73,24.89,0,65,
521.719,73,24.89,0,65,
521.719,73,24.89,0,65,
521.719,73,24.89,0,65,
521.869,73.86,25.03,0,65,
521.869,73.86,25.03,0,65,
521.869,73.86,25.03,0,65,
521.869,73.86,25.03,0,65,
522.019,74.97,25.17,0,65,23.63
522.019,74.97,25.17,0,65,23.63
522.019,74.97,25.17,0,65,23.63
522.019,74.97,25.17,0,65,23.63
522.019,74.97,25.17,0,65,23.63
522.169,75.78,25.32,0,65,
522.169,75.78,25.32,0,65,
522.169,75.78,25.32,0,65,
522.169,75.78,25.32,0,65,
522.32,76.57,25.47,0,65,
522.32,76.57,25.47,0,65,
522.32,76.57,25.47,0,65,
522.32,76.57,25.47,0,65,
522.469,77.62,25.63,0,65,
522.469,77.62,25.63,0,65,
522.469,77.62,25.63,0,65,
522.469,77.62,25.63,0,65,
522.619,78.42,25.79,0,65,23.67
522.619,78.42,25.79,0,65,23.67
522.619,78.42,25.79,0,65,23.67
522.619,78.42,25.79,0,65,23.67
522.619,78.42,25.79,0,65,23.67
522.769,79.17,25.95,0,65,
522.769,79.17,25.95,0,65,
522.769,79.17,25.95,0,65,
522.769,79.17,25.95,0,65,
522.919,80.17,26.13,0,65,
522.919,80.17,26.13,0,65,
522.919,80.17,26.13,0,65,
522.919,80.17,26.13,0,65,
523.069,80.93,26.3,0,65,
523.069,80.93,26.3,0,65,
523.069,80.93,26.3,0,65,
523.069,80.93,26.3,0,65,
523.219,81.64,26.47,0,65,23.65
523.219,81.64,26.47,0,65,23.65
523.219,81.64,26.47,0,65,23.65
523.219,81.64,26.47,0,65,23.65
523.219,81.64,26.47,0,65,23.65
523.369,82.57,26.66,0,65,
523.369,82.57,26.66,0,65,
523.369,82.57,26.66,0,65,
523.369,82.57,26.66,0,65,
523.519,83.28,26.84,0,65,
523.519,83.28,26.84,0,65,
523.519,83.28,26.84,0,65,
523.519,83.28,26.84,0,65,
523.669,83.96,27.02,0,65,
523.669,83.96,27.02,0,65,
523.669,83.96,27.02,0,65,
523.669,83.96,27.02,0,65,
523.819,84.87,27.21,0,65,23.72
523.819,84.87,27.21,0,65,23.72
523.819,84.87,27.21,0,65,23.72
523.819,84.87,27.21,0,65,23.72
523.819,84.87,27.21,0,65,23.72
523.969,85.53,27.4,0,65,
523.969,85.53,27.4,0,65,
523.969,85.53,27.4,0,65,
523.969,85.53,27.4,0,65,
524.119,86.17,27.59,0,65,
524.119,86.17,27.59,0,65,
524.119,86.17,27.59,0,65,
524.119,86.17,27.59,0,65,
524.269,87.03,27.79,0,65,
524.269,87.03,27.79,0,65,
524.269,87.03,27.79,0,65,
524.269,87.03,27.79,0,65,
524.419,87.64,27.99,0,65,
524.419,87.64,27.99,0,65,
524.419,87.64,27.99,0,65,
524.419,87.64,27.99,0,65,
524.512,,,,,24.37
524.569,88.27,28.19,0,65,
524.569,88.27,28.19,0,65,
524.569,88.27,28.19,0,65,
524.569,88.27,28.19,0,65,
524.719,89.09,28.4,0,65,
524.719,89.09,28.4,0,65,
524.719,89.09,28.4,0,65,
524.719,89.09,28.4,0,65,
524.869,89.67,28.6,0,65,
524.869,89.67,28.6,0,65,
524.869,89.67,28.6,0,65,
524.869,89.67,28.6,0,65,
525.019,90.26,28.8,0,65,24.83
525.019,90.26,28.8,0,65,24.83
525.019,90.26,28.8,0,65,24.83
525.019,90.26,28.8,0,65,24.83
525.019,90.26,28.8,0,65,24.83
525.169,91.05,29.03,0,65,
525.169,91.05,29.03,0,65,
525.169,91.05,29.03,0,65,
525.169,91.05,29.03,0,65,
525.319,91.62,29.24,0,65,
525.319,91.62,29.24,0,65,
525.319,91.62,29.24,0,65,
525.319,91.62,29.24,0,65,
525.469,92.17,29.44,0,65,
525.469,92.17,29.44,0,65,
525.469,92.17,29.44,0,65,
525.469,92.17,29.44,0,65,
525.619,92.9,29.67,0,65,
525.619,92.9,29.67,0,65,
525.619,92.9,29.67,0,65,
525.619,92.9,29.67,0,65,
525.627,,,,,25.19
525.769,93.44,29.89,0,65,
525.769,93.44,29.89,0,65,
525.769,93.44,29.89,0,65,
525.769,93.44,29.89,0,65,
525.919,93.98,30.1,0,65,
525.919,93.98,30.1,0,65,
525.919,93.98,30.1,0,65,
525.919,93.98,30.1,0,65,
526.07,94.68,30.34,0,65,
526.07,94.68,30.34,0,65,
526.07,94.68,30.34,0,65,
526.07,94.68,30.34,0,65,
526.22,95.2,30.56,0,65,25.97
526.22,95.2,30.56,0,65,25.97
526.22,95.2,30.56,0,65,25.97
526.22,95.2,30.56,0,65,25.97
526.22,95.2,30.56,0,65,25.97
526.37,95.68,30.78,0,65,
526.37,95.68,30.78,0,65,
526.37,95.68,30.78,0,65,
526.37,95.68,30.78,0,65,
526.52,96.35,31.02,0,65,
526.52,96.35,31.02,0,65,
526.52,96.35,31.02,0,65,
526.52,96.35,31.02,0,65,
526.67,96.83,31.24,0,65,
