timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink,Stage1 Alternate1 Thermocouple TempC
257.942,26.57,24,0,62,26.88,25.94,25.86
257.942,26.57,24,0,62,26.88,25.94,25.86
257.942,26.57,24,0,62,26.88,25.94,25.86
257.942,26.57,24,0,62,26.88,25.94,25.86
257.942,26.57,24,0,62,26.88,25.94,25.86
257.942,26.57,24,0,62,26.88,25.94,25.86
257.942,26.57,24,0,62,26.88,25.94,25.86
258.092,27.49,24,0,62,,25.89,
258.092,27.49,24,0,62,,25.89,
258.092,27.49,24,0,62,,25.89,
258.092,27.49,24,0,62,,25.89,
258.092,27.49,24,0,62,,25.89,
258.242,28.39,24,0,62,,25.84,
258.242,28.39,24,0,62,,25.84,
258.242,28.39,24,0,62,,25.84,
258.242,28.39,24,0,62,,25.84,
258.242,28.39,24,0,62,,25.84,
258.393,29.41,24,0,62,,25.78,
258.393,29.41,24,0,62,,25.78,
258.393,29.41,24,0,62,,25.78,
258.393,29.41,24,0,62,,25.78,
258.393,29.41,24,0,62,,25.78,
258.542,30.91,24,0,62,26.8,25.69,25.75
258.542,30.91,24,0,62,26.8,25.69,25.75
258.542,30.91,24,0,62,26.8,25.69,25.75
258.542,30.91,24,0,62,26.8,25.69,25.75
258.542,30.91,24,0,62,26.8,25.69,25.75
258.542,30.91,24,0,62,26.8,25.69,25.75
258.542,30.91,24,0,62,26.8,25.69,25.75
258.692,32.07,24,0,62,,25.62,
258.692,32.07,24,0,62,,25.62,
258.692,32.07,24,0,62,,25.62,
258.692,32.07,24,0,62,,25.62,
258.692,32.07,24,0,62,,25.62,
258.842,33.24,24,0,62,,25.54,
258.842,33.24,24,0,62,,25.54,
258.842,33.24,24,0,62,,25.54,
258.842,33.24,24,0,62,,25.54,
258.842,33.24,24,0,62,,25.54,
258.992,34.82,24,0,62,,25.44,
258.992,34.82,24,0,62,,25.44,
258.992,34.82,24,0,62,,25.44,
258.992,34.82,24,0,62,,25.44,
258.992,34.82,24,0,62,,25.44,
259.142,35.99,24,0,62,,25.37,
259.142,35.99,24,0,62,,25.37,
259.142,35.99,24,0,62,,25.37,
259.142,35.99,24,0,62,,25.37,
259.142,35.99,24,0,62,,25.37,
259.292,37.16,24,0,62,26.86,25.3,25.86
259.292,37.16,24,0,62,26.86,25.3,25.86
259.292,37.16,24,0,62,26.86,25.3,25.86
259.292,37.16,24,0,62,26.86,25.3,25.86
259.292,37.16,24,0,62,26.86,25.3,25.86
259.292,37.16,24,0,62,26.86,25.3,25.86
259.292,37.16,24,0,62,26.86,25.3,25.86
259.442,38.71,24,0,62,,25.2,
259.442,38.71,24,0,62,,25.2,
259.442,38.71,24,0,62,,25.2,
259.442,38.71,24,0,62,,25.2,
259.442,38.71,24,0,62,,25.2,
259.593,39.85,24,0,62,,25.12,
259.593,39.85,24,0,62,,25.12,
259.593,39.85,24,0,62,,25.12,
259.593,39.85,24,0,62,,25.12,
259.593,39.85,24,0,62,,25.12,
259.742,40.99,24,0,62,,25.03,
259.742,40.99,24,0,62,,25.03,
259.742,40.99,24,0,62,,25.03,
259.742,40.99,24,0,62,,25.03,
259.742,40.99,24,0,62,,25.03,
259.892,42.48,24,0,62,26.79,24.91,25.88
259.892,42.48,24,0,62,26.79,24.91,25.88
259.892,42.48,24,0,62,26.79,24.91,25.88
259.892,42.48,24,0,62,26.79,24.91,25.88
259.892,42.48,24,0,62,26.79,24.91,25.88
259.892,42.48,24,0,62,26.79,24.91,25.88
259.892,42.48,24,0,62,26.79,24.91,25.88
260.042,43.58,24,0,62,,24.83,
260.042,43.58,24,0,62,,24.83,
260.042,43.58,24,0,62,,24.83,
260.042,43.58,24,0,62,,24.83,
260.042,43.58,24,0,62,,24.83,
260.192,44.67,24,0,62,,24.76,
260.192,44.67,24,0,62,,24.76,
260.192,44.67,24,0,62,,24.76,
260.192,44.67,24,0,62,,24.76,
260.192,44.67,24,0,62,,24.76,
260.342,46.09,24,0,62,,24.68,
260.342,46.09,24,0,62,,24.68,
260.342,46.09,24,0,62,,24.68,
260.342,46.09,24,0,62,,24.68,
260.342,46.09,24,0,62,,24.68,
260.492,47.13,24,0,62,26.9,24.62,25.9
260.492,47.13,24,0,62,26.9,24.62,25.9
260.492,47.13,24,0,62,26.9,24.62,25.9
260.492,47.13,24,0,62,26.9,24.62,25.9
260.492,47.13,24,0,62,26.9,24.62,25.9
260.492,47.13,24,0,62,26.9,24.62,25.9
260.492,47.13,24,0,62,26.9,24.62,25.9
260.642,48.17,24,0,62,,24.56,
260.642,48.17,24,0,62,,24.56,
260.642,48.17,24,0,62,,24.56,
260.642,48.17,24,0,62,,24.56,
260.642,48.17,24,0,62,,24.56,
260.792,49.55,24,0,62,,24.47,
260.792,49.55,24,0,62,,24.47,
260.792,49.55,24,0,62,,24.47,
260.792,49.55,24,0,62,,24.47,
260.792,49.55,24,0,62,,24.47,
260.942,50.55,24,0,62,,24.41,
260.942,50.55,24,0,62,,24.41,
260.942,50.55,24,0,62,,24.41,
260.942,50.55,24,0,62,,24.41,
260.942,50.55,24,0,62,,24.41,
