,timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,37805.0,33.61,33.57,55.0,,32.97
1,37.805,,,,30.79,
2,37954.0,33.61,33.57,55.0,,32.95
3,38106.0,33.74,33.57,55.0,,32.94
4,38254.0,34.38,33.64,55.0,,32.92
5,38404.0,35.3,33.8,55.0,,32.87
6,38.404,,,,30.83,
7,38554.0,36.82,34.09,55.0,,32.8
8,38705.0,38.27,34.48,55.0,,32.74
9,38854.0,40.16,35.01,55.0,,32.65
10,39004.0,41.8,35.63,55.0,,32.59
11,39.004,,,,32.26,
12,39154.0,43.78,36.37,55.0,,32.51
13,39304.0,45.5,37.17,55.0,,32.43
14,39454.0,47.5,38.06,55.0,,32.34
15,39604.0,49.16,38.97,55.0,,32.26
16,39.604,,,,34.48,
17,39755.0,51.15,39.96,55.0,,32.18
18,39904.0,52.79,40.95,55.0,,32.1
19,40054.0,54.71,42.0,55.0,,32.02
20,40204.0,56.35,43.05,55.0,,31.96
21,40.204,,,,35.38,
22,40354.0,58.21,44.14,55.0,,31.88
23,40504.0,59.8,45.22,55.0,,31.82
24,40654.0,61.66,46.34,55.0,,31.74
25,40804.0,63.13,47.43,55.0,,31.68
26,40.804,,,,37.22,
27,40954.0,64.9,48.54,55.0,,31.61
28,41104.0,66.39,49.65,55.0,,31.55
29,41259.0,68.07,50.77,55.0,,31.48
30,41412.0,69.46,51.86,55.0,,31.43
31,41.412,,,,39.78,
32,41560.0,71.05,52.96,55.0,,31.38
33,41710.0,71.96,54.01,55.0,,31.35
34,41860.0,72.34,54.94,55.0,,31.36
35,42010.0,72.17,55.72,55.0,,31.41
36,42.01,,,,42.93,
37,42163.0,71.5,56.32,55.0,,31.53
38,42303.0,70.7,56.75,55.0,,31.65
39,42454.0,69.57,57.02,55.0,,31.83
40,42605.0,68.59,57.14,55.0,,31.99
41,42.605,,,,47.71,
42,42754.0,67.46,57.15,55.0,,32.17
43,42905.0,66.43,57.08,55.0,,32.36
44,43052.0,65.67,56.96,55.0,,32.48
45,43202.0,64.86,56.79,55.0,,32.61
46,43.202,,,,48.14,
47,43354.0,64.27,56.62,55.0,,32.71
48,43504.0,63.67,56.43,55.0,,32.81
49,43654.0,63.22,56.25,55.0,,32.87
50,43802.0,62.75,56.08,55.0,,32.94
51,43.802,,,,52.32,
52,43952.0,62.42,55.92,55.0,,32.99
53,44102.0,62.05,55.77,55.0,,33.05
54,44254.0,61.77,55.63,55.0,,33.08
55,44402.0,61.46,55.51,55.0,,33.11
56,44.402,,,,55.64,
57,44553.0,61.22,55.4,55.0,,33.14
58,44703.0,60.94,55.3,55.0,,33.16
59,44853.0,60.73,55.21,55.0,,33.17
60,45002.0,60.48,55.13,55.0,,33.18
61,45.002,,,,56.55,
62,45152.0,60.3,55.06,55.0,,33.2
63,45302.0,60.08,54.99,55.0,,33.18
64,45452.0,59.92,54.93,55.0,,33.19
65,45602.0,59.72,54.88,55.0,,33.2
66,45.602,,,,55.93,
67,45752.0,59.56,54.83,55.0,,33.2
68,45903.0,59.38,54.78,55.0,,33.2
69,46052.0,59.23,54.74,55.0,,33.19
70,46202.0,59.07,54.7,55.0,,33.2
71,46.202,,,,55.61,
72,46353.0,58.91,54.67,55.0,,33.2
73,46527.0,58.8,54.64,55.0,,33.2
74,46675.0,58.61,54.6,55.0,,33.18
75,46824.0,58.51,54.58,55.0,,33.17
76,46.824,,,,54.93,
77,46975.0,58.38,54.55,55.0,,33.18
78,47124.0,58.27,54.53,55.0,,33.17
79,47274.0,58.15,54.5,55.0,,33.16
80,47425.0,58.04,54.48,55.0,,33.14
81,47.425,,,,54.68,
82,47574.0,57.96,54.47,55.0,,33.14
83,47725.0,57.87,54.46,55.0,,33.14
84,47874.0,57.8,54.45,55.0,,33.12
85,48025.0,57.72,54.44,55.0,,33.11
86,48.025,,,,54.33,
87,48175.0,57.66,54.43,55.0,,33.11
88,48325.0,57.58,54.43,55.0,,33.1
89,48474.0,57.54,54.43,55.0,,33.08
90,48624.0,57.46,54.42,55.0,,33.08
91,48.624,,,,54.19,
92,48774.0,57.41,54.43,55.0,,33.06
93,48924.0,57.36,54.43,55.0,,33.05
94,49074.0,57.33,54.43,55.0,,33.05
95,49225.0,57.29,54.44,55.0,,33.03
96,49.233,,,,56.57,
97,49374.0,57.25,54.45,55.0,,33.01
98,49526.0,57.22,54.46,55.0,,33.01
99,49674.0,57.19,54.47,55.0,,33.0
100,49824.0,57.17,54.48,55.0,,32.99
101,49.824,,,,53.94,
102,49974.0,57.14,54.5,55.0,,32.98
103,50124.0,57.12,54.51,55.0,,32.96
104,50277.0,57.1,54.53,55.0,,32.95
105,50424.0,57.08,54.54,55.0,,32.94
106,50.424,,,,54.88,
107,50574.0,57.05,54.56,55.0,,32.94
108,50725.0,57.03,54.58,55.0,,32.93
109,50875.0,57.01,54.59,55.0,,32.92
110,51024.0,56.99,54.61,55.0,,32.9
111,51.024,,,,53.79,
112,51174.0,56.97,54.62,55.0,,32.89
113,51324.0,56.95,54.64,55.0,,32.88
114,51475.0,56.92,54.66,55.0,,32.87
115,51624.0,56.89,54.67,55.0,,32.86
116,51.624,,,,54.3,
117,51775.0,56.88,54.68,55.0,,32.85
118,51924.0,56.85,54.7,55.0,,32.84
119,52075.0,56.83,54.71,55.0,,32.84
120,52225.0,56.79,54.72,55.0,,32.83
121,52.225,,,,53.71,
122,52375.0,56.78,54.73,55.0,,32.83
123,52526.0,56.75,54.74,55.0,,32.8
124,52675.0,56.74,54.76,55.0,,32.81
125,52824.0,56.72,54.77,55.0,,32.78
126,52.824,,,,53.85,
127,52974.0,56.69,54.78,55.0,,32.78
128,53124.0,56.68,54.79,55.0,,32.79
129,53274.0,56.68,54.8,55.0,,32.77
130,53424.0,56.65,54.81,55.0,,32.77
131,53.424,,,,53.44,
132,53575.0,56.63,54.82,55.0,,32.76
133,53724.0,56.6,54.83,55.0,,32.75
134,53874.0,56.59,54.84,55.0,,32.75
135,54024.0,56.58,54.85,55.0,,32.73
136,54.024,,,,53.75,
137,54174.0,56.55,54.86,55.0,,32.73
138,54324.0,56.53,54.86,55.0,,32.73
139,54474.0,56.52,54.87,55.0,,32.72
140,54624.0,56.5,54.88,55.0,,32.72
141,54.624,,,,53.42,
142,54775.0,56.49,54.89,55.0,,32.7
143,54924.0,56.47,54.89,55.0,,32.7
144,55075.0,56.46,54.9,55.0,,32.71
145,55224.0,56.43,54.91,55.0,,32.69
146,55.224,,,,53.45,
147,55374.0,56.41,54.91,55.0,,32.69
148,55524.0,56.39,54.92,55.0,,32.68
149,55674.0,56.37,54.92,55.0,,32.67
150,55825.0,56.35,54.92,55.0,,32.66
151,55.825,,,,53.23,
152,55974.0,56.33,54.93,55.0,,32.66
153,56125.0,56.33,54.93,55.0,,32.66
154,56275.0,56.3,54.94,55.0,,32.65
155,56425.0,56.29,54.94,55.0,,32.65
156,56.425,,,,53.25,
157,56575.0,56.27,54.94,55.0,,32.65
158,56724.0,56.25,54.94,55.0,,32.64
159,56877.0,56.25,54.95,55.0,,32.63
160,57025.0,56.24,54.95,55.0,,32.63
161,57.025,,,,56.17,
162,57174.0,56.22,54.96,55.0,,32.63
163,57325.0,56.2,54.96,55.0,,32.61
164,57474.0,56.19,54.96,55.0,,32.6
165,57624.0,56.18,54.96,55.0,,32.61
166,57.624,,,,53.14,
167,57774.0,56.17,54.97,55.0,,32.61
168,57924.0,56.15,54.97,55.0,,32.58
169,58075.0,56.13,54.97,55.0,,32.59
170,58225.0,56.13,54.97,55.0,,32.6
171,58.225,,,,53.56,
172,58374.0,56.12,54.98,55.0,,32.59
173,58524.0,56.1,54.98,55.0,,32.57
174,58674.0,56.09,54.98,55.0,,32.58
175,58824.0,56.08,54.98,55.0,,32.58
176,58.824,,,,53.04,
