Text,1: EEEV+,2: EEEV-,3: SLEV+,4: SLEV-,5: WNV+,6: WNV-,7: NAM+,8: NAM-
40,2.17441058158874,0.935378015041351,2.33768224716187,1.37026011943817,0.915541291236877,0.906385898590088,1.65255212783813,0.96437019109726
41,2.1789882183075,0.935378015041351,2.34988927841187,1.36873424053192,0.920119047164917,0.904860019683838,1.70290684700012,0.961318373680115
42,2.18051433563232,0.936903953552246,2.35904479026794,1.37331199645996,0.917067229747772,0.906385898590088,1.74410617351532,0.962844252586365
43,2.1789882183075,0.936903953552246,2.36362242698669,1.37026011943817,0.918593108654022,0.909437716007233,1.78683149814606,0.96589607000351
44,2.18051433563232,0.936903953552246,2.35446715354919,1.36415660381317,0.914015412330627,0.909437716007233,1.81277179718018,0.959792494773865
45,2.18051433563232,0.936903953552246,2.36972618103027,1.36873424053192,0.920119047164917,0.907911777496338,1.84481573104858,0.959792494773865
46,2.1789882183075,0.938429832458496,2.37125205993652,1.36720836162567,0.918593108654022,0.907911777496338,1.86160063743591,0.961318373680115
47,2.17746233940125,0.938429832458496,2.36972618103027,1.37026011943817,0.920119047164917,0.909437716007233,1.87838554382324,0.96589607000351
48,2.175936460495,0.938429832458496,2.36972618103027,1.36263060569763,0.921644926071167,0.907911777496338,1.89517056941986,0.962844252586365
49,2.17441058158874,0.933852136135101,2.36972618103027,1.36568248271942,0.915541291236877,0.909437716007233,1.90127408504486,0.96437019109726
50,2.17441058158874,0.936903953552246,2.36972618103027,1.36110472679138,0.923170804977417,0.904860019683838,1.91348135471344,0.962844252586365

