timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink,Stage1 Alternate1 Thermocouple TempC
2515.084,75.77,27.09,60,62,25.05,24.33,22.09
2515.084,75.77,27.09,60,62,25.05,24.33,22.09
2515.234,76.37,27.28,60,62,,24.31,
2515.234,76.37,27.28,60,62,,24.31,
2515.234,76.37,27.28,60,62,,24.31,
2515.234,76.37,27.28,60,62,,24.31,
2515.234,76.37,27.28,60,62,,24.31,
2515.384,76.96,27.49,60,62,,24.28,
2515.384,76.96,27.49,60,62,,24.28,
2515.384,76.96,27.49,60,62,,24.28,
2515.384,76.96,27.49,60,62,,24.28,
2515.384,76.96,27.49,60,62,,24.28,
2515.534,77.74,27.7,60,62,,24.26,
2515.534,77.74,27.7,60,62,,24.26,
2515.534,77.74,27.7,60,62,,24.26,
2515.534,77.74,27.7,60,62,,24.26,
2515.534,77.74,27.7,60,62,,24.26,
2515.684,78.3,27.91,60,62,26.05,24.23,22.11
2515.684,78.3,27.91,60,62,26.05,24.23,22.11
2515.684,78.3,27.91,60,62,26.05,24.23,22.11
2515.684,78.3,27.91,60,62,26.05,24.23,22.11
2515.684,78.3,27.91,60,62,26.05,24.23,22.11
2515.684,78.3,27.91,60,62,26.05,24.23,22.11
2515.684,78.3,27.91,60,62,26.05,24.23,22.11
2515.834,78.85,28.12,60,62,,24.21,
2515.834,78.85,28.12,60,62,,24.21,
2515.834,78.85,28.12,60,62,,24.21,
2515.834,78.85,28.12,60,62,,24.21,
2515.834,78.85,28.12,60,62,,24.21,
2515.984,79.58,28.35,60,62,,24.18,
2515.984,79.58,28.35,60,62,,24.18,
2515.984,79.58,28.35,60,62,,24.18,
2515.984,79.58,28.35,60,62,,24.18,
2515.984,79.58,28.35,60,62,,24.18,
2516.134,80.13,28.56,60,62,,24.15,
2516.134,80.13,28.56,60,62,,24.15,
2516.134,80.13,28.56,60,62,,24.15,
2516.134,80.13,28.56,60,62,,24.15,
2516.134,80.13,28.56,60,62,,24.15,
2516.284,80.69,28.78,60,62,26.54,24.13,22.18
2516.284,80.69,28.78,60,62,26.54,24.13,22.18
2516.284,80.69,28.78,60,62,26.54,24.13,22.18
2516.284,80.69,28.78,60,62,26.54,24.13,22.18
2516.284,80.69,28.78,60,62,26.54,24.13,22.18
2516.284,80.69,28.78,60,62,26.54,24.13,22.18
2516.284,80.69,28.78,60,62,26.54,24.13,22.18
2516.434,81.39,29.02,60,62,,24.11,
2516.434,81.39,29.02,60,62,,24.11,
2516.434,81.39,29.02,60,62,,24.11,
2516.434,81.39,29.02,60,62,,24.11,
2516.434,81.39,29.02,60,62,,24.11,
2516.584,81.91,29.24,60,62,,24.09,
2516.584,81.91,29.24,60,62,,24.09,
2516.584,81.91,29.24,60,62,,24.09,
2516.584,81.91,29.24,60,62,,24.09,
2516.584,81.91,29.24,60,62,,24.09,
2516.734,82.41,29.46,60,62,,24.07,
2516.734,82.41,29.46,60,62,,24.07,
2516.734,82.41,29.46,60,62,,24.07,
2516.734,82.41,29.46,60,62,,24.07,
2516.734,82.41,29.46,60,62,,24.07,
2516.884,83.1,29.71,60,62,27.64,24.04,22.19
2516.884,83.1,29.71,60,62,27.64,24.04,22.19
2516.884,83.1,29.71,60,62,27.64,24.04,22.19
2516.884,83.1,29.71,60,62,27.64,24.04,22.19
2516.884,83.1,29.71,60,62,27.64,24.04,22.19
2516.884,83.1,29.71,60,62,27.64,24.04,22.19
2516.884,83.1,29.71,60,62,27.64,24.04,22.19
2517.034,83.58,29.94,60,62,,24.02,
2517.034,83.58,29.94,60,62,,24.02,
2517.034,83.58,29.94,60,62,,24.02,
2517.034,83.58,29.94,60,62,,24.02,
2517.034,83.58,29.94,60,62,,24.02,
2517.184,84.06,30.17,60,62,,24.01,
2517.184,84.06,30.17,60,62,,24.01,
2517.184,84.06,30.17,60,62,,24.01,
2517.184,84.06,30.17,60,62,,24.01,
2517.184,84.06,30.17,60,62,,24.01,
2517.334,84.69,30.42,60,62,,23.98,
2517.334,84.69,30.42,60,62,,23.98,
2517.334,84.69,30.42,60,62,,23.98,
2517.334,84.69,30.42,60,62,,23.98,
2517.334,84.69,30.42,60,62,,23.98,
2517.484,85.16,30.65,60,62,28.21,23.96,22.32
2517.484,85.16,30.65,60,62,28.21,23.96,22.32
2517.484,85.16,30.65,60,62,28.21,23.96,22.32
2517.484,85.16,30.65,60,62,28.21,23.96,22.32
2517.484,85.16,30.65,60,62,28.21,23.96,22.32
2517.484,85.16,30.65,60,62,28.21,23.96,22.32
2517.484,85.16,30.65,60,62,28.21,23.96,22.32
2517.634,85.62,30.89,60,62,,23.95,
2517.634,85.62,30.89,60,62,,23.95,
2517.634,85.62,30.89,60,62,,23.95,
2517.634,85.62,30.89,60,62,,23.95,
2517.634,85.62,30.89,60,62,,23.95,
2517.785,86.2,31.14,60,62,,23.93,
2517.785,86.2,31.14,60,62,,23.93,
2517.785,86.2,31.14,60,62,,23.93,
2517.785,86.2,31.14,60,62,,23.93,
2517.785,86.2,31.14,60,62,,23.93,
2517.935,86.66,31.38,60,62,,23.92,
2517.935,86.66,31.38,60,62,,23.92,
2517.935,86.66,31.38,60,62,,23.92,
2517.935,86.66,31.38,60,62,,23.92,
2517.935,86.66,31.38,60,62,,23.92,
2518.085,87.09,31.62,60,62,29.5,23.91,22.98
2518.085,87.09,31.62,60,62,29.5,23.91,22.98
2518.085,87.09,31.62,60,62,29.5,23.91,22.98
2518.085,87.09,31.62,60,62,29.5,23.91,22.98
2518.085,87.09,31.62,60,62,29.5,23.91,22.98
2518.085,87.09,31.62,60,62,29.5,23.91,22.98
2518.085,87.09,31.62,60,62,29.5,23.91,22.98
2518.235,87.67,31.88,60,62,,23.88,
2518.235,87.67,31.88,60,62,,23.88,
2518.235,87.67,31.88,60,62,,23.88,
2518.235,87.67,31.88,60,62,,23.88,
2518.235,87.67,31.88,60,62,,23.88,
2518.385,88.1,32.13,60,62,,23.88,
2518.385,88.1,32.13,60,62,,23.88,
2518.385,88.1,32.13,60,62,,23.88,
2518.385,88.1,32.13,60,62,,23.88,
2518.385,88.1,32.13,60,62,,23.88,
2518.535,88.52,32.37,60,62,,23.87,
2518.535,88.52,32.37,60,62,,23.87,
2518.535,88.52,32.37,60,62,,23.87,
2518.535,88.52,32.37,60,62,,23.87,
2518.535,88.52,32.37,60,62,,23.87,
2518.685,89.06,32.63,60,62,30.07,23.86,23.43
2518.685,89.06,32.63,60,62,30.07,23.86,23.43
2518.685,89.06,32.63,60,62,30.07,23.86,23.43
2518.685,89.06,32.63,60,62,30.07,23.86,23.43
2518.685,89.06,32.63,60,62,30.07,23.86,23.43
2518.685,89.06,32.63,60,62,30.07,23.86,23.43
2518.685,89.06,32.63,60,62,30.07,23.86,23.43
2518.835,89.48,32.88,60,62,,23.84,
2518.835,89.48,32.88,60,62,,23.84,
2518.835,89.48,32.88,60,62,,23.84,
2518.835,89.48,32.88,60,62,,23.84,
2518.835,89.48,32.88,60,62,,23.84,
2518.985,89.89,33.13,60,62,,23.83,
2518.985,89.89,33.13,60,62,,23.83,
2518.985,89.89,33.13,60,62,,23.83,
2518.985,89.89,33.13,60,62,,23.83,
2518.985,89.89,33.13,60,62,,23.83,
2519.135,90.41,33.4,60,62,,23.83,
2519.135,90.41,33.4,60,62,,23.83,
2519.135,90.41,33.4,60,62,,23.83,
2519.135,90.41,33.4,60,62,,23.83,
2519.135,90.41,33.4,60,62,,23.83,
2519.285,90.8,33.65,60,62,,23.81,
2519.285,90.8,33.65,60,62,,23.81,
2519.285,90.8,33.65,60,62,,23.81,
2519.285,90.8,33.65,60,62,,23.81,
2519.285,90.8,33.65,60,62,,23.81,
2519.352,,,,,31.3,,24.67
2519.352,,,,,31.3,,24.67
2519.435,91.19,33.9,60,62,,23.81,
2519.435,91.19,33.9,60,62,,23.81,
2519.435,91.19,33.9,60,62,,23.81,
2519.435,91.19,33.9,60,62,,23.81,
2519.435,91.19,33.9,60,62,,23.81,
2519.585,91.74,34.18,60,62,,23.8,
2519.585,91.74,34.18,60,62,,23.8,
2519.585,91.74,34.18,60,62,,23.8,
2519.585,91.74,34.18,60,62,,23.8,
2519.585,91.74,34.18,60,62,,23.8,
2519.735,92.1,34.44,60,62,,23.79,
2519.735,92.1,34.44,60,62,,23.79,
2519.735,92.1,34.44,60,62,,23.79,
2519.735,92.1,34.44,60,62,,23.79,
2519.735,92.1,34.44,60,62,,23.79,
2519.885,92.47,34.69,60,62,32.03,23.79,25.37
2519.885,92.47,34.69,60,62,32.03,23.79,25.37
2519.885,92.47,34.69,60,62,32.03,23.79,25.37
2519.885,92.47,34.69,60,62,32.03,23.79,25.37
2519.885,92.47,34.69,60,62,32.03,23.79,25.37
2519.885,92.47,34.69,60,62,32.03,23.79,25.37
2519.885,92.47,34.69,60,62,32.03,23.79,25.37
2520.035,92.95,34.97,60,62,,23.78,
2520.035,92.95,34.97,60,62,,23.78,
2520.035,92.95,34.97,60,62,,23.78,
2520.035,92.95,34.97,60,62,,23.78,
2520.035,92.95,34.97,60,62,,23.78,
2520.185,93.31,35.22,60,62,,23.77,
2520.185,93.31,35.22,60,62,,23.77,
2520.185,93.31,35.22,60,62,,23.77,
2520.185,93.31,35.22,60,62,,23.77,
2520.185,93.31,35.22,60,62,,23.77,
2520.335,93.66,35.48,60,62,,23.77,
2520.335,93.66,35.48,60,62,,23.77,
2520.335,93.66,35.48,60,62,,23.77,
2520.335,93.66,35.48,60,62,,23.77,
2520.335,93.66,35.48,60,62,,23.77,
2520.495,94.14,35.76,60,62,,23.76,
2520.495,94.14,35.76,60,62,,23.76,
2520.495,94.14,35.76,60,62,,23.76,
2520.495,94.14,35.76,60,62,,23.76,
2520.495,94.14,35.76,60,62,,23.76,
2520.538,,,,,33.53,,26.91
2520.538,,,,,33.53,,26.91
2520.655,94.54,36.06,60,62,,23.76,
2520.655,94.54,36.06,60,62,,23.76,
2520.655,94.54,36.06,60,62,,23.76,
2520.655,94.54,36.06,60,62,,23.76,
2520.655,94.54,36.06,60,62,,23.76,
2520.805,94.9,36.32,60,62,,23.75,
2520.805,94.9,36.32,60,62,,23.75,
2520.805,94.9,36.32,60,62,,23.75,
2520.805,94.9,36.32,60,62,,23.75,
2520.805,94.9,36.32,60,62,,23.75,
2520.955,95.23,36.58,60,62,,23.75,
2520.955,95.23,36.58,60,62,,23.75,
2520.955,95.23,36.58,60,62,,23.75,
2520.955,95.23,36.58,60,62,,23.75,
2520.955,95.23,36.58,60,62,,23.75,
2521.105,95.68,36.86,60,62,34.33,23.74,27.75
2521.105,95.68,36.86,60,62,34.33,23.74,27.75
2521.105,95.68,36.86,60,62,34.33,23.74,27.75
2521.105,95.68,36.86,60,62,34.33,23.74,27.75
2521.105,95.68,36.86,60,62,34.33,23.74,27.75
2521.105,95.68,36.86,60,62,34.33,23.74,27.75
2521.105,95.68,36.86,60,62,34.33,23.74,27.75
2521.255,96.02,37.12,60,62,,23.75,
2521.255,96.02,37.12,60,62,,23.75,
2521.255,96.02,37.12,60,62,,23.75,
2521.255,96.02,37.12,60,62,,23.75,
2521.255,96.02,37.12,60,62,,23.75,
2521.405,96.33,37.38,60,62,,23.74,
2521.405,96.33,37.38,60,62,,23.74,
2521.405,96.33,37.38,60,62,,23.74,
2521.405,96.33,37.38,60,62,,23.74,
2521.405,96.33,37.38,60,62,,23.74,
2521.555,96.75,37.67,60,62,,23.74,
2521.555,96.75,37.67,60,62,,23.74,
2521.555,96.75,37.67,60,62,,23.74,
2521.555,96.75,37.67,60,62,,23.74,
2521.555,96.75,37.67,60,62,,23.74,
2521.705,97.07,37.93,60,62,35.7,23.74,29.19
2521.705,97.07,37.93,60,62,35.7,23.74,29.19
2521.705,97.07,37.93,60,62,35.7,23.74,29.19
2521.705,97.07,37.93,60,62,35.7,23.74,29.19
2521.705,97.07,37.93,60,62,35.7,23.74,29.19
2521.705,97.07,37.93,60,62,35.7,23.74,29.19
2521.705,97.07,37.93,60,62,35.7,23.74,29.19
2521.855,97.37,38.19,60,62,,23.74,
2521.855,97.37,38.19,60,62,,23.74,
2521.855,97.37,38.19,60,62,,23.74,
2521.855,97.37,38.19,60,62,,23.74,
2521.855,97.37,38.19,60,62,,23.74,
2522.005,97.77,38.48,60,62,,23.74,
2522.005,97.77,38.48,60,62,,23.74,
2522.005,97.77,38.48,60,62,,23.74,
2522.005,97.77,38.48,60,62,,23.74,
2522.005,97.77,38.48,60,62,,23.74,
2522.155,98.07,38.74,60,62,,23.74,
2522.155,98.07,38.74,60,62,,23.74,
2522.155,98.07,38.74,60,62,,23.74,
2522.155,98.07,38.74,60,62,,23.74,
2522.155,98.07,38.74,60,62,,23.74,
2522.305,98.35,39,60,62,36.44,23.74,29.89
2522.305,98.35,39,60,62,36.44,23.74,29.89
2522.305,98.35,39,60,62,36.44,23.74,29.89
2522.305,98.35,39,60,62,36.44,23.74,29.89
2522.305,98.35,39,60,62,36.44,23.74,29.89
2522.305,98.35,39,60,62,36.44,23.74,29.89
2522.305,98.35,39,60,62,36.44,23.74,29.89
2522.455,98.73,39.28,60,62,,23.74,
2522.455,98.73,39.28,60,62,,23.74,
2522.455,98.73,39.28,60,62,,23.74,
2522.455,98.73,39.28,60,62,,23.74,
2522.455,98.73,39.28,60,62,,23.74,
2522.605,99.03,39.55,60,62,,23.74,
2522.605,99.03,39.55,60,62,,23.74,
2522.605,99.03,39.55,60,62,,23.74,
2522.605,99.03,39.55,60,62,,23.74,
2522.605,99.03,39.55,60,62,,23.74,
2522.755,99.32,39.81,60,62,,23.75,
2522.755,99.32,39.81,60,62,,23.75,
2522.755,99.32,39.81,60,62,,23.75,
2522.755,99.32,39.81,60,62,,23.75,
2522.755,99.32,39.81,60,62,,23.75,
2522.905,99.69,40.1,60,62,37.87,23.75,31.41
2522.905,99.69,40.1,60,62,37.87,23.75,31.41
2522.905,99.69,40.1,60,62,37.87,23.75,31.41
