,timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,28095.0,26.43,26.36,55.0,,25.65
1,28244.0,26.42,26.36,55.0,,25.65
2,28.247,,,,23.67,
3,28394.0,26.5,26.37,55.0,,25.63
4,28544.0,26.84,26.4,55.0,,25.59
5,28694.0,27.34,26.48,55.0,,25.55
6,28844.0,28.4,26.66,55.0,,25.47
7,28994.0,29.18,26.92,55.0,,25.42
8,29145.0,31.36,27.34,55.0,,25.33
9,29294.0,32.43,27.8,55.0,,25.27
10,29444.0,34.37,28.41,55.0,,25.16
11,29.451,,,,24.79,
12,29594.0,35.55,29.08,55.0,,25.1
13,29744.0,37.45,29.8,55.0,,25.0
14,29894.0,39.4,30.63,55.0,,24.9
15,30044.0,40.73,31.45,55.0,,24.84
16,30.107,,,,26.02,
17,30195.0,42.63,32.35,55.0,,24.77
18,30344.0,43.75,33.26,55.0,,24.73
19,30494.0,45.67,34.19,55.0,,24.66
20,30644.0,47.36,35.17,55.0,,24.61
21,30.677,,,,26.63,
22,30794.0,49.07,36.16,55.0,,24.55
23,30944.0,50.66,37.18,55.0,,24.49
24,31094.0,51.71,38.15,55.0,,24.45
25,31244.0,53.48,39.14,55.0,,24.38
26,31.254,,,,28.22,
27,31395.0,54.9,40.15,55.0,,24.34
28,31544.0,56.44,41.16,55.0,,24.29
29,31694.0,57.98,42.18,55.0,,24.25
30,31844.0,59.27,43.19,55.0,,24.21
31,31.844,,,,30.64,
32,31994.0,60.91,44.23,55.0,,24.17
33,32144.0,62.1,45.23,55.0,,24.14
34,32294.0,63.28,46.21,55.0,,24.09
35,32444.0,64.85,47.23,55.0,,24.06
36,32.444,,,,34.22,
37,32594.0,65.99,48.21,55.0,,24.03
38,32744.0,67.13,49.17,55.0,,24.01
39,32894.0,68.57,50.15,55.0,,23.97
40,33044.0,69.64,51.1,55.0,,23.95
41,33.044,,,,39.61,
42,33199.0,70.73,52.03,55.0,,23.93
43,33349.0,72.12,52.99,55.0,,23.9
44,33500.0,73.04,53.91,55.0,,23.9
45,33650.0,73.63,54.77,55.0,,23.95
46,33.65,,,,43.89,
47,33807.0,73.79,55.54,55.0,,24.1
48,33951.0,73.46,56.17,55.0,,24.27
49,34094.0,72.82,56.66,55.0,,24.46
50,34244.0,71.66,56.96,55.0,,24.73
51,34.244,,,,49.38,
52,34392.0,70.66,57.13,55.0,,24.95
53,34543.0,69.64,57.2,55.0,,25.18
54,34692.0,68.35,57.13,55.0,,25.37
55,34843.0,67.49,57.02,55.0,,25.48
56,34.843,,,,52.71,
57,34993.0,66.69,56.87,55.0,,25.57
58,35144.0,65.79,56.67,55.0,,25.67
59,35293.0,65.2,56.48,55.0,,25.74
60,35443.0,64.65,56.29,55.0,,25.78
61,35.443,,,,56.93,
62,35593.0,64.04,56.09,55.0,,25.82
63,35743.0,63.61,55.91,55.0,,25.85
64,35892.0,63.24,55.74,55.0,,25.88
65,36043.0,62.77,55.58,55.0,,25.91
66,36.043,,,,57.74,
67,36192.0,62.44,55.43,55.0,,25.93
68,36343.0,62.14,55.3,55.0,,25.94
69,36493.0,61.76,55.18,55.0,,25.96
70,36642.0,61.49,55.07,55.0,,25.97
71,36.642,,,,57.64,
72,36793.0,61.24,54.97,55.0,,25.98
73,36943.0,60.93,54.87,55.0,,25.99
74,37093.0,60.7,54.79,55.0,,26.0
75,37242.0,60.48,54.71,55.0,,26.0
76,37.242,,,,56.79,
77,37392.0,60.2,54.64,55.0,,26.01
78,37543.0,60.01,54.57,55.0,,26.01
79,37692.0,59.82,54.51,55.0,,26.01
80,37842.0,59.59,54.45,55.0,,26.01
81,37.842,,,,56.27,
82,37993.0,59.43,54.4,55.0,,26.02
83,38142.0,59.27,54.36,55.0,,26.01
84,38293.0,59.07,54.32,55.0,,26.01
85,38442.0,58.95,54.28,55.0,,26.02
86,38.442,,,,55.53,
87,38593.0,58.82,54.25,55.0,,26.02
88,38743.0,58.67,54.22,55.0,,26.01
89,38893.0,58.58,54.2,55.0,,26.01
90,39043.0,58.48,54.19,55.0,,26.01
91,39.043,,,,55.23,
92,39192.0,58.37,54.17,55.0,,26.0
93,39343.0,58.3,54.17,55.0,,26.0
94,39493.0,58.24,54.16,55.0,,26.0
95,39643.0,58.16,54.17,55.0,,25.99
96,39.713,,,,56.28,
97,39798.0,58.11,54.17,55.0,,25.98
98,39942.0,58.08,54.18,55.0,,25.99
99,40093.0,58.03,54.19,55.0,,25.98
100,40243.0,58.0,54.21,55.0,,25.97
101,40393.0,57.97,54.23,55.0,,25.97
102,40.393,,,,54.98,
103,40543.0,57.94,54.25,55.0,,25.96
104,40693.0,57.91,54.28,55.0,,25.96
105,40843.0,57.89,54.3,55.0,,25.95
106,40992.0,57.87,54.33,55.0,,25.94
107,40.992,,,,55.36,
108,41143.0,57.86,54.36,55.0,,25.93
109,41293.0,57.85,54.4,55.0,,25.92
110,41443.0,57.83,54.43,55.0,,25.93
111,41593.0,57.8,54.46,55.0,,25.93
112,41.593,,,,54.84,
113,41743.0,57.77,54.49,55.0,,25.92
114,41893.0,57.75,54.52,55.0,,25.91
115,42042.0,57.73,54.55,55.0,,25.91
116,42193.0,57.72,54.58,55.0,,25.91
117,42.193,,,,54.98,
118,42343.0,57.7,54.61,55.0,,25.9
119,42493.0,57.68,54.64,55.0,,25.9
120,42643.0,57.66,54.66,55.0,,25.9
121,42793.0,57.63,54.69,55.0,,25.9
122,42.793,,,,54.68,
123,42943.0,57.6,54.72,55.0,,25.89
124,43093.0,57.58,54.74,55.0,,25.89
125,43243.0,57.57,54.76,55.0,,25.88
126,43392.0,57.54,54.79,55.0,,25.88
