timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,liquid2,dataQStg1Slug
3664.061,32.29,32.29,100,60,,,,,30.4,22.68,
3664.061,32.29,32.29,100,60,,,,,30.4,22.68,
3664.061,32.29,32.29,100,60,,,,,30.4,22.68,
3664.061,32.29,32.29,100,60,,,,,30.4,22.68,
3664.233,32.34,32.34,100,60,,,,,30.4,22.68,
3664.233,32.34,32.34,100,60,,,,,30.4,22.68,
3664.233,32.34,32.34,100,60,,,,,30.4,22.68,
3664.233,32.34,32.34,100,60,,,,,30.4,22.68,
3664.378,32.85,32.85,100,60,,,,,30.4,22.68,
3664.378,32.85,32.85,100,60,,,,,30.4,22.68,
3664.378,32.85,32.85,100,60,,,,,30.4,22.68,
3664.378,32.85,32.85,100,60,,,,,30.4,22.68,
3664.536,33.87,33.87,100,60,,,,,30.4,22.68,
3664.536,33.87,33.87,100,60,,,,,30.4,22.68,
3664.536,33.87,33.87,100,60,,,,,30.4,22.68,
3664.536,33.87,33.87,100,60,,,,,30.4,22.68,
3664.686,35.37,35.37,100,60,,,,,30.4,22.68,
3664.686,35.37,35.37,100,60,,,,,30.4,22.68,
3664.686,35.37,35.37,100,60,,,,,30.4,22.68,
3664.686,35.37,35.37,100,60,,,,,30.4,22.68,
3664.836,36.84,36.84,100,60,,,,,30.4,22.68,
3664.836,36.84,36.84,100,60,,,,,30.4,22.68,
3664.836,36.84,36.84,100,60,,,,,30.4,22.68,
3664.836,36.84,36.84,100,60,,,,,30.4,22.68,
3664.986,38.52,38.52,100,60,,,,,30.4,22.68,
3664.986,38.52,38.52,100,60,,,,,30.4,22.68,
3664.986,38.52,38.52,100,60,,,,,30.4,22.68,
3664.986,38.52,38.52,100,60,,,,,30.4,22.68,
3665.039,,,,,,,,,30.4,22.68,
3665.039,,,,,,,,,30.4,22.68,
3665.136,40.24,40.24,100,60,,,,,,,
3665.136,40.24,40.24,100,60,,,,,,,
3665.136,40.24,40.24,100,60,,,,,,,
3665.136,40.24,40.24,100,60,,,,,,,
3665.298,42.26,42.26,100,60,,,,,,,
3665.298,42.26,42.26,100,60,,,,,,,
3665.298,42.26,42.26,100,60,,,,,,,
3665.298,42.26,42.26,100,60,,,,,,,
3665.456,43.88,43.88,100,60,,,,,,,
3665.456,43.88,43.88,100,60,,,,,,,
3665.456,43.88,43.88,100,60,,,,,,,
3665.456,43.88,43.88,100,60,,,,,,,
3665.606,45.62,45.62,100,60,,,,,,,
3665.606,45.62,45.62,100,60,,,,,,,
3665.606,45.62,45.62,100,60,,,,,,,
3665.606,45.62,45.62,100,60,,,,,,,
3665.756,47.28,47.28,100,60,,,,,,,
3665.756,47.28,47.28,100,60,,,,,,,
3665.756,47.28,47.28,100,60,,,,,,,
3665.756,47.28,47.28,100,60,,,,,,,
3665.917,49.13,49.13,100,60,,,,,,,
3665.917,49.13,49.13,100,60,,,,,,,
3665.917,49.13,49.13,100,60,,,,,,,
3665.917,49.13,49.13,100,60,,,,,,,
3666.071,50.7,50.7,100,60,,,,,30.41,22.69,
3666.071,50.7,50.7,100,60,,,,,30.41,22.69,
3666.071,50.7,50.7,100,60,,,,,30.41,22.69,
3666.071,50.7,50.7,100,60,,,,,30.41,22.69,
3666.071,50.7,50.7,100,60,,,,,30.41,22.69,
3666.071,50.7,50.7,100,60,,,,,30.41,22.69,
3666.217,52.31,52.31,100,60,,,,,,,
3666.217,52.31,52.31,100,60,,,,,,,
3666.217,52.31,52.31,100,60,,,,,,,
3666.217,52.31,52.31,100,60,,,,,,,
3666.367,53.85,53.85,100,60,,,,,,,
3666.367,53.85,53.85,100,60,,,,,,,
3666.367,53.85,53.85,100,60,,,,,,,
3666.367,53.85,53.85,100,60,,,,,,,
3666.517,55.37,55.37,100,60,,,,,,,
3666.517,55.37,55.37,100,60,,,,,,,
3666.517,55.37,55.37,100,60,,,,,,,
3666.517,55.37,55.37,100,60,,,,,,,
3666.667,56.86,56.86,100,60,,,,,,,
3666.667,56.86,56.86,100,60,,,,,,,
3666.667,56.86,56.86,100,60,,,,,,,
3666.667,56.86,56.86,100,60,,,,,,,
3666.819,58.32,58.32,100,60,,,,,,,
3666.819,58.32,58.32,100,60,,,,,,,
3666.819,58.32,58.32,100,60,,,,,,,
3666.819,58.32,58.32,100,60,,,,,,,
3666.969,59.72,59.72,100,60,,,,,30.43,22.65,
3666.969,59.72,59.72,100,60,,,,,30.43,22.65,
3666.969,59.72,59.72,100,60,,,,,30.43,22.65,
3666.969,59.72,59.72,100,60,,,,,30.43,22.65,
3666.969,59.72,59.72,100,60,,,,,30.43,22.65,
3666.969,59.72,59.72,100,60,,,,,30.43,22.65,
3667.118,60.52,60.52,100,60,,,,,,,
3667.118,60.52,60.52,100,60,,,,,,,
3667.118,60.52,60.52,100,60,,,,,,,
3667.118,60.52,60.52,100,60,,,,,,,
3667.268,60.45,60.45,100,60,,,,,,,
3667.268,60.45,60.45,100,60,,,,,,,
3667.268,60.45,60.45,100,60,,,,,,,
3667.268,60.45,60.45,100,60,,,,,,,
3667.418,60.04,60.04,100,60,,,,,,,
3667.418,60.04,60.04,100,60,,,,,,,
3667.418,60.04,60.04,100,60,,,,,,,
3667.418,60.04,60.04,100,60,,,,,,,
3667.567,59.78,59.78,100,60,,,,,,,
3667.567,59.78,59.78,100,60,,,,,,,
3667.567,59.78,59.78,100,60,,,,,,,
3667.567,59.78,59.78,100,60,,,,,,,
3667.717,59.7,59.7,100,60,,,,,,,
