timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,liquid2,dataQStg1Slug
9726.839,31.13,31.13,70,90,,,,,30.37,23.91,
9726.839,31.13,31.13,70,90,,,,,30.37,23.91,
9726.839,31.13,31.13,70,90,,,,,30.37,23.91,
9726.839,31.13,31.13,70,90,,,,,30.37,23.91,
9726.993,31.18,31.18,70,90,,,,,30.37,23.91,
9726.993,31.18,31.18,70,90,,,,,30.37,23.91,
9726.993,31.18,31.18,70,90,,,,,30.37,23.91,
9726.993,31.18,31.18,70,90,,,,,30.37,23.91,
9727.165,31.67,31.67,70,90,,,,,30.37,23.91,
9727.165,31.67,31.67,70,90,,,,,30.37,23.91,
9727.165,31.67,31.67,70,90,,,,,30.37,23.91,
9727.165,31.67,31.67,70,90,,,,,30.37,23.91,
9727.306,,,,,,,,,30.37,23.91,
9727.306,,,,,,,,,30.37,23.91,
9727.33,33.04,33.04,70,90,,,,,,,
9727.33,33.04,33.04,70,90,,,,,,,
9727.33,33.04,33.04,70,90,,,,,,,
9727.33,33.04,33.04,70,90,,,,,,,
9727.48,34.4,34.4,70,90,,,,,,,
9727.48,34.4,34.4,70,90,,,,,,,
9727.48,34.4,34.4,70,90,,,,,,,
9727.48,34.4,34.4,70,90,,,,,,,
9727.63,36.06,36.06,70,90,,,,,,,
9727.63,36.06,36.06,70,90,,,,,,,
9727.63,36.06,36.06,70,90,,,,,,,
9727.63,36.06,36.06,70,90,,,,,,,
9727.78,37.66,37.66,70,90,,,,,,,
9727.78,37.66,37.66,70,90,,,,,,,
9727.78,37.66,37.66,70,90,,,,,,,
9727.78,37.66,37.66,70,90,,,,,,,
9727.93,39.39,39.39,70,90,,,,,,,
9727.93,39.39,39.39,70,90,,,,,,,
9727.93,39.39,39.39,70,90,,,,,,,
9727.93,39.39,39.39,70,90,,,,,,,
9728.08,41.02,41.02,70,90,,,,,,,
9728.08,41.02,41.02,70,90,,,,,,,
9728.08,41.02,41.02,70,90,,,,,,,
9728.08,41.02,41.02,70,90,,,,,,,
9728.231,42.62,42.62,70,90,,,,,,,
9728.231,42.62,42.62,70,90,,,,,,,
9728.231,42.62,42.62,70,90,,,,,,,
9728.231,42.62,42.62,70,90,,,,,,,
9728.318,,,,,,,,,30.43,23.9,
9728.318,,,,,,,,,30.43,23.9,
9728.401,44.66,44.66,70,90,,,,,,,
9728.401,44.66,44.66,70,90,,,,,,,
9728.401,44.66,44.66,70,90,,,,,,,
9728.401,44.66,44.66,70,90,,,,,,,
9728.547,46.39,46.39,70,90,,,,,,,
9728.547,46.39,46.39,70,90,,,,,,,
9728.547,46.39,46.39,70,90,,,,,,,
9728.547,46.39,46.39,70,90,,,,,,,
9728.706,47.87,47.87,70,90,,,,,,,
9728.706,47.87,47.87,70,90,,,,,,,
9728.706,47.87,47.87,70,90,,,,,,,
9728.706,47.87,47.87,70,90,,,,,,,
9728.858,49.57,49.57,70,90,,,,,,,
9728.858,49.57,49.57,70,90,,,,,,,
9728.858,49.57,49.57,70,90,,,,,,,
9728.858,49.57,49.57,70,90,,,,,,,
9729.006,51.12,51.12,70,90,,,,,,,
9729.006,51.12,51.12,70,90,,,,,,,
9729.006,51.12,51.12,70,90,,,,,,,
9729.006,51.12,51.12,70,90,,,,,,,
9729.16,52.79,52.79,70,90,,,,,,,
9729.16,52.79,52.79,70,90,,,,,,,
9729.16,52.79,52.79,70,90,,,,,,,
9729.16,52.79,52.79,70,90,,,,,,,
