,timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,154.902,21.18,21.35,55.0,,21.02
1,155.051,21.23,21.35,55.0,,21.02
2,155.051,,,,25.23,
3,155.201,21.62,21.39,55.0,,21.02
4,155.35,22.44,21.51,55.0,,21.0
5,155.501,23.63,21.73,55.0,,20.97
6,155.651,25.1,22.08,55.0,,20.93
7,155.651,,,,25.19,
8,155.8,26.71,22.54,55.0,,20.88
9,155.95,28.36,23.13,55.0,,20.84
10,156.1,30.39,23.81,55.0,,20.78
11,156.25,32.06,24.56,55.0,,20.73
12,156.257,,,,26.33,
13,156.4,33.88,25.38,55.0,,20.68
14,156.55,35.57,26.27,55.0,,20.63
15,156.7,37.56,27.22,55.0,,20.58
16,156.85,39.29,28.19,55.0,,20.53
17,156.85,,,,26.8,
18,157.0,40.89,29.18,55.0,,20.49
19,157.15,42.47,30.2,55.0,,20.43
20,157.3,44.34,31.24,55.0,,20.38
21,157.45,45.84,32.27,55.0,,20.34
22,157.45,,,,26.62,
23,157.6,47.3,33.3,55.0,,20.3
24,157.75,48.79,34.34,55.0,,20.26
25,157.9,50.27,35.38,55.0,,20.22
26,158.05,51.98,36.42,55.0,,20.17
27,158.05,,,,28.78,
28,158.2,53.43,37.47,55.0,,20.14
29,158.35,54.87,38.52,55.0,,20.1
30,158.5,56.56,39.58,55.0,,20.06
31,158.65,57.96,40.62,55.0,,20.03
32,158.65,,,,36.55,
33,158.8,59.34,41.67,55.0,,19.99
34,158.95,60.62,42.71,55.0,,19.96
35,159.1,62.17,43.75,55.0,,19.92
36,159.25,63.4,44.76,55.0,,19.89
37,159.25,,,,41.49,
38,159.4,64.64,45.77,55.0,,19.87
39,159.55,65.83,46.77,55.0,,19.85
40,159.7,67.04,47.76,55.0,,19.81
41,159.85,68.47,48.75,55.0,,19.79
42,159.85,,,,46.86,
43,160.0,69.57,49.72,55.0,,19.77
44,160.15,70.66,50.68,55.0,,19.75
45,160.306,71.72,51.63,55.0,,19.73
46,160.456,72.98,52.57,55.0,,19.71
47,160.456,,,,51.58,
48,160.607,73.95,53.49,55.0,,19.69
49,160.756,74.55,54.37,55.0,,19.68
50,160.906,74.54,55.13,55.0,,19.7
51,161.056,73.81,55.73,55.0,,19.79
52,161.056,,,,55.29,
53,161.21,72.86,56.15,55.0,,19.9
54,161.351,71.68,56.4,55.0,,20.04
55,161.501,70.4,56.5,55.0,,20.18
56,161.65,68.96,56.46,55.0,,20.36
57,161.65,,,,55.42,
58,161.802,68.01,56.35,55.0,,20.52
59,161.95,67.23,56.21,55.0,,20.63
60,162.101,66.58,56.05,55.0,,20.72
61,162.25,65.92,55.88,55.0,,20.81
62,162.25,,,,55.7,
63,162.4,65.42,55.73,55.0,,20.88
64,162.55,64.94,55.57,55.0,,20.93
65,162.7,64.52,55.43,55.0,,20.97
66,162.849,64.12,55.29,55.0,,21.02
67,162.849,,,,55.96,
68,162.999,63.68,55.16,55.0,,21.06
69,163.15,63.32,55.05,55.0,,21.1
70,163.299,63.0,54.94,55.0,,21.12
71,163.45,62.7,54.85,55.0,,21.14
72,163.45,,,,56.11,
