timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink,Stage1 Output
3173.647,41.11,24,40,65,26.71,41.55,100
3173.647,41.11,24,40,65,26.71,41.55,100
3173.647,41.11,24,40,65,26.71,41.55,100
3173.647,41.11,24,40,65,26.71,41.55,100
3173.647,41.11,24,40,65,26.71,41.55,100
3173.647,41.11,24,40,65,26.71,41.55,100
3173.797,41.1,24,40,65,26.71,41.53,100
3173.797,41.1,24,40,65,26.71,41.53,100
3173.797,41.1,24,40,65,26.71,41.53,100
3173.797,41.1,24,40,65,26.71,41.53,100
3173.797,41.1,24,40,65,26.71,41.53,100
3173.797,41.1,24,40,65,26.71,41.53,100
3173.947,41.23,24,40,65,26.71,41.52,100
3173.947,41.23,24,40,65,26.71,41.52,100
3173.947,41.23,24,40,65,26.71,41.52,100
3173.947,41.23,24,40,65,26.71,41.52,100
3173.947,41.23,24,40,65,26.71,41.52,100
3173.947,41.23,24,40,65,26.71,41.52,100
3174.097,41.64,24,40,65,26.71,41.5,100
3174.097,41.64,24,40,65,26.71,41.5,100
3174.097,41.64,24,40,65,26.71,41.5,100
3174.097,41.64,24,40,65,26.71,41.5,100
3174.097,41.64,24,40,65,26.71,41.5,100
3174.097,41.64,24,40,65,26.71,41.5,100
3174.247,42.59,24,40,65,26.71,41.45,100
3174.247,42.59,24,40,65,26.71,41.45,100
3174.247,42.59,24,40,65,26.71,41.45,100
3174.247,42.59,24,40,65,26.71,41.45,100
3174.247,42.59,24,40,65,26.71,41.45,100
3174.247,42.59,24,40,65,26.71,41.45,100
3174.397,43.52,24,40,65,26.71,41.4,100
3174.397,43.52,24,40,65,26.71,41.4,100
3174.397,43.52,24,40,65,26.71,41.4,100
3174.397,43.52,24,40,65,26.71,41.4,100
3174.397,43.52,24,40,65,26.71,41.4,100
3174.397,43.52,24,40,65,26.71,41.4,100
3174.397,43.52,24,40,65,26.71,41.4,100
3174.547,44.58,24,40,65,,41.34,100
3174.547,44.58,24,40,65,,41.34,100
3174.547,44.58,24,40,65,,41.34,100
3174.547,44.58,24,40,65,,41.34,100
3174.547,44.58,24,40,65,,41.34,100
3174.547,44.58,24,40,65,,41.34,100
3174.697,46.12,24,40,65,,41.25,100
3174.697,46.12,24,40,65,,41.25,100
3174.697,46.12,24,40,65,,41.25,100
3174.697,46.12,24,40,65,,41.25,100
3174.697,46.12,24,40,65,,41.25,100
3174.697,46.12,24,40,65,,41.25,100
3174.847,47.34,24,40,65,,41.19,100
3174.847,47.34,24,40,65,,41.19,100
3174.847,47.34,24,40,65,,41.19,100
3174.847,47.34,24,40,65,,41.19,100
3174.847,47.34,24,40,65,,41.19,100
3174.847,47.34,24,40,65,,41.19,100
3174.997,48.6,24,40,65,,41.1,100
3174.997,48.6,24,40,65,,41.1,100
3174.997,48.6,24,40,65,,41.1,100
3174.997,48.6,24,40,65,,41.1,100
3174.997,48.6,24,40,65,,41.1,100
3174.997,48.6,24,40,65,,41.1,100
3175.147,50.31,24,40,65,,40.99,100
3175.147,50.31,24,40,65,,40.99,100
3175.147,50.31,24,40,65,,40.99,100
3175.147,50.31,24,40,65,,40.99,100
3175.147,50.31,24,40,65,,40.99,100
3175.147,50.31,24,40,65,,40.99,100
3175.297,51.6,24,40,65,,40.91,100
3175.297,51.6,24,40,65,,40.91,100
3175.297,51.6,24,40,65,,40.91,100
3175.297,51.6,24,40,65,,40.91,100
3175.297,51.6,24,40,65,,40.91,100
3175.297,51.6,24,40,65,,40.91,100
3175.447,52.89,24,40,65,,40.83,100
3175.447,52.89,24,40,65,,40.83,100
3175.447,52.89,24,40,65,,40.83,100
3175.447,52.89,24,40,65,,40.83,100
3175.447,52.89,24,40,65,,40.83,100
3175.447,52.89,24,40,65,,40.83,100
3175.597,54.63,24,40,65,,40.71,100
3175.597,54.63,24,40,65,,40.71,100
3175.597,54.63,24,40,65,,40.71,100
3175.597,54.63,24,40,65,,40.71,100
3175.597,54.63,24,40,65,,40.71,100
3175.597,54.63,24,40,65,,40.71,100
3175.748,55.92,24,40,65,,40.62,100
3175.748,55.92,24,40,65,,40.62,100
3175.748,55.92,24,40,65,,40.62,100
3175.748,55.92,24,40,65,,40.62,100
3175.748,55.92,24,40,65,,40.62,100
3175.748,55.92,24,40,65,,40.62,100
3175.898,57.2,24,40,65,,40.53,100
3175.898,57.2,24,40,65,,40.53,100
3175.898,57.2,24,40,65,,40.53,100
3175.898,57.2,24,40,65,,40.53,100
3175.898,57.2,24,40,65,,40.53,100
3175.898,57.2,24,40,65,,40.53,100
3176.048,58.89,24,40,65,,40.42,100
3176.048,58.89,24,40,65,,40.42,100
3176.048,58.89,24,40,65,,40.42,100
3176.048,58.89,24,40,65,,40.42,100
3176.048,58.89,24,40,65,,40.42,100
3176.048,58.89,24,40,65,,40.42,100
3176.198,60.15,24,40,65,,40.34,100
3176.198,60.15,24,40,65,,40.34,100
3176.198,60.15,24,40,65,,40.34,100
3176.198,60.15,24,40,65,,40.34,100
3176.198,60.15,24,40,65,,40.34,100
3176.198,60.15,24,40,65,,40.34,100
3176.348,61.37,24,40,65,,40.26,100
3176.348,61.37,24,40,65,,40.26,100
3176.348,61.37,24,40,65,,40.26,100
3176.348,61.37,24,40,65,,40.26,100
3176.348,61.37,24,40,65,,40.26,100
3176.348,61.37,24,40,65,,40.26,100
3176.498,62.98,24,40,65,,40.16,100
3176.498,62.98,24,40,65,,40.16,100
3176.498,62.98,24,40,65,,40.16,100
3176.498,62.98,24,40,65,,40.16,100
3176.498,62.98,24,40,65,,40.16,100
3176.498,62.98,24,40,65,,40.16,100
3176.648,64.18,24,40,65,,40.08,100
3176.648,64.18,24,40,65,,40.08,100
3176.648,64.18,24,40,65,,40.08,100
3176.648,64.18,24,40,65,,40.08,100
3176.648,64.18,24,40,65,,40.08,100
3176.648,64.18,24,40,65,,40.08,100
3176.798,65.36,24,40,65,,40,100
3176.798,65.36,24,40,65,,40,100
3176.798,65.36,24,40,65,,40,100
3176.798,65.36,24,40,65,,40,100
3176.798,65.36,24,40,65,,40,100
3176.798,65.36,24,40,65,,40,100
3176.948,66.91,24,40,65,27.51,39.91,100
3176.948,66.91,24,40,65,27.51,39.91,100
3176.948,66.91,24,40,65,27.51,39.91,100
3176.948,66.91,24,40,65,27.51,39.91,100
3176.948,66.91,24,40,65,27.51,39.91,100
3176.948,66.91,24,40,65,27.51,39.91,100
3176.948,66.91,24,40,65,27.51,39.91,100
3177.098,68.04,24,40,65,,39.83,100
