(3254665) systemRequestStateChange: System State Transition WARNING -> ERROR
(3254665) blePeriphNotifySubscription: ENTER NOTIFY
(3254668) systemRequestStateChange: Notify exit state change
***PCR ON***
[58]PCR TEC set to 50°C
(3268574) _setPcrTecTempC: TEC Set Temp 50.000000
(3268576) _resetThermalControlState: RESET Peltier 1 control state
(3268579) thermalControlSetTargetTempC: [1] MAX RAMPING  goto 50.0
(3268586) _setThermalControlState: thermalControl-1: changing state 3->1
(3268594) tecCurvePredictorSetHoldPower: holdPower is NaN
(3268600) thermalControlSetEnable: Enabling Peltier 1
(3268650) TC: TC-1 = 24.55, modeled = 22.25, target = 50.00, heatSink = -85.94, output = 100.0, timeout = 50, exptTempC = 50.00, TecRate = 0.313
(3268801) TC: TC-1 = 24.56, modeled = 22.30, target = 50.00, heatSink = -86.01, output = 100.0, timeout = 200, exptTempC = 50.00, TecRate = 0.307
(3268958) TC: TC-1 = 24.57, modeled = 22.35, target = 50.00, heatSink = -86.46, output = 100.0, timeout = 350, exptTempC = 50.00, TecRate = 0.302
(3269111) TC: TC-1 = 24.58, modeled = 22.39, target = 50.00, heatSink = -86.20, output = 100.0, timeout = 500, exptTempC = 50.00, TecRate = 0.296
(3269256) TC: TC-1 = 24.59, modeled = 22.43, target = 50.00, heatSink = -86.16, output = 100.0, timeout = 650, exptTempC = 50.00, TecRate = 0.291
(3269406) TC: TC-1 = 24.60, modeled = 22.48, target = 50.00, heatSink = -85.97, output = 100.0, timeout = 800, exptTempC = 50.00, TecRate = 0.290
(3269558) TC: TC-1 = 24.62, modeled = 22.52, target = 50.00, heatSink = -85.82, output = 100.0, timeout = 950, exptTempC = 50.00, TecRate = 0.288
(3269707) TC: TC-1 = 24.63, modeled = 22.56, target = 50.00, heatSink = -86.12, output = 100.0, timeout = 1100, exptTempC = 50.00, TecRate = 0.287
(3269858) TC: TC-1 = 24.65, modeled = 22.61, target = 50.00, heatSink = -86.35, output = 100.0, timeout = 1250, exptTempC = 50.00, TecRate = 0.290
(3270014) TC: TC-1 = 24.67, modeled = 22.65, target = 50.00, heatSink = -86.39, output = 100.0, timeout = 1400, exptTempC = 50.00, TecRate = 0.286
(3270157) TC: TC-1 = 24.70, modeled = 22.69, target = 50.00, heatSink = -86.43, output = 100.0, timeout = 1550, exptTempC = 50.00, TecRate = 0.299
