timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
996.208,71.76,53.97,90,,30
996.285,,,,70.79,
996.358,73.1,54.96,90,,29.97
996.358,73.1,54.96,90,,29.97
996.358,73.1,54.96,90,,29.97
996.358,73.1,54.96,90,,29.97
996.513,74.38,55.9,90,,29.93
996.513,74.38,55.9,90,,29.93
996.513,74.38,55.9,90,,29.93
996.513,74.38,55.9,90,,29.93
996.658,76.08,56.92,90,,29.88
996.658,76.08,56.92,90,,29.88
996.658,76.08,56.92,90,,29.88
996.658,76.08,56.92,90,,29.88
996.808,77.3,57.87,90,,29.84
996.808,77.3,57.87,90,,29.84
996.808,77.3,57.87,90,,29.84
996.808,77.3,57.87,90,,29.84
996.825,,,,76.42,
996.963,78.53,58.78,90,,29.81
996.963,78.53,58.78,90,,29.81
996.963,78.53,58.78,90,,29.81
996.963,78.53,58.78,90,,29.81
997.108,80.15,59.78,90,,29.77
997.108,80.15,59.78,90,,29.77
997.108,80.15,59.78,90,,29.77
997.108,80.15,59.78,90,,29.77
997.258,81.36,60.72,90,,29.74
997.258,81.36,60.72,90,,29.74
997.258,81.36,60.72,90,,29.74
997.258,81.36,60.72,90,,29.74
997.413,82.53,61.62,90,80.93,29.72
997.413,82.53,61.62,90,80.93,29.72
997.413,82.53,61.62,90,80.93,29.72
997.413,82.53,61.62,90,80.93,29.72
997.413,82.53,61.62,90,80.93,29.72
997.558,84.05,62.6,90,,29.68
997.558,84.05,62.6,90,,29.68
997.558,84.05,62.6,90,,29.68
997.558,84.05,62.6,90,,29.68
997.708,85.13,63.5,90,,29.65
997.708,85.13,63.5,90,,29.65
997.708,85.13,63.5,90,,29.65
997.708,85.13,63.5,90,,29.65
997.863,86.25,64.39,90,,29.63
997.863,86.25,64.39,90,,29.63
997.863,86.25,64.39,90,,29.63
997.863,86.25,64.39,90,,29.63
998.008,87.69,65.33,90,85.64,29.6
998.008,87.69,65.33,90,85.64,29.6
998.008,87.69,65.33,90,85.64,29.6
998.008,87.69,65.33,90,85.64,29.6
998.008,87.69,65.33,90,85.64,29.6
998.158,88.73,66.22,90,,29.58
998.158,88.73,66.22,90,,29.58
998.158,88.73,66.22,90,,29.58
998.158,88.73,66.22,90,,29.58
998.313,89.77,67.09,90,,29.56
998.313,89.77,67.09,90,,29.56
998.313,89.77,67.09,90,,29.56
998.313,89.77,67.09,90,,29.56
998.459,91.17,68,90,,29.54
998.459,91.17,68,90,,29.54
998.459,91.17,68,90,,29.54
998.459,91.17,68,90,,29.54
998.609,92.18,68.89,90,89.44,29.52
998.609,92.18,68.89,90,89.44,29.52
998.609,92.18,68.89,90,89.44,29.52
998.609,92.18,68.89,90,89.44,29.52
998.609,92.18,68.89,90,89.44,29.52
998.759,93.19,69.74,90,,29.5
998.759,93.19,69.74,90,,29.5
998.759,93.19,69.74,90,,29.5
998.759,93.19,69.74,90,,29.5
998.911,94.5,70.62,90,,29.49
998.911,94.5,70.62,90,,29.49
998.911,94.5,70.62,90,,29.49
998.911,94.5,70.62,90,,29.49
999.06,95.45,71.5,90,,29.48
999.06,95.45,71.5,90,,29.48
999.06,95.45,71.5,90,,29.48
999.06,95.45,71.5,90,,29.48
999.21,96.37,72.34,90,93.58,29.46
999.21,96.37,72.34,90,93.58,29.46
999.21,96.37,72.34,90,93.58,29.46
999.21,96.37,72.34,90,93.58,29.46
999.21,96.37,72.34,90,93.58,29.46
999.361,97.59,73.21,90,,29.45
999.361,97.59,73.21,90,,29.45
999.361,97.59,73.21,90,,29.45
999.361,97.59,73.21,90,,29.45
999.51,98.48,74.05,90,,29.44
999.51,98.48,74.05,90,,29.44
999.51,98.48,74.05,90,,29.44
999.51,98.48,74.05,90,,29.44
999.66,99.35,74.86,90,,29.42
999.66,99.35,74.86,90,,29.42
999.66,99.35,74.86,90,,29.42
999.66,99.35,74.86,90,,29.42
999.814,100.52,75.69,90,96.89,29.42
999.814,100.52,75.69,90,96.89,29.42
999.814,100.52,75.69,90,96.89,29.42
999.814,100.52,75.69,90,96.89,29.42
999.814,100.52,75.69,90,96.89,29.42
999.96,101.38,76.52,90,,29.41
999.96,101.38,76.52,90,,29.41
999.96,101.38,76.52,90,,29.41
999.96,101.38,76.52,90,,29.41
1000.111,102.23,77.33,90,,29.4
1000.111,102.23,77.33,90,,29.4
1000.111,102.23,77.33,90,,29.4
1000.111,102.23,77.33,90,,29.4
1000.266,103.32,78.14,90,,29.39
1000.266,103.32,78.14,90,,29.39
1000.266,103.32,78.14,90,,29.39
1000.266,103.32,78.14,90,,29.39
1000.411,104.13,78.95,90,100.41,29.39
1000.411,104.13,78.95,90,100.41,29.39
1000.411,104.13,78.95,90,100.41,29.39
1000.411,104.13,78.95,90,100.41,29.39
1000.411,104.13,78.95,90,100.41,29.39
1000.562,104.98,79.74,90,,29.4
1000.562,104.98,79.74,90,,29.4
1000.562,104.98,79.74,90,,29.4
1000.562,104.98,79.74,90,,29.4
1000.715,106.01,80.54,90,,29.39
1000.715,106.01,80.54,90,,29.39
1000.715,106.01,80.54,90,,29.39
1000.715,106.01,80.54,90,,29.39
1000.861,106.81,81.34,90,,29.39
1000.861,106.81,81.34,90,,29.39
1000.861,106.81,81.34,90,,29.39
1000.861,106.81,81.34,90,,29.39
1001.011,107.52,82.1,90,103.28,29.38
1001.011,107.52,82.1,90,103.28,29.38
1001.011,107.52,82.1,90,103.28,29.38
1001.011,107.52,82.1,90,103.28,29.38
1001.011,107.52,82.1,90,103.28,29.38
1001.164,108.56,82.88,90,,29.39
1001.164,108.56,82.88,90,,29.39
1001.164,108.56,82.88,90,,29.39
1001.164,108.56,82.88,90,,29.39
1001.31,109.27,83.66,90,,29.38
1001.31,109.27,83.66,90,,29.38
1001.31,109.27,83.66,90,,29.38
1001.31,109.27,83.66,90,,29.38
1001.46,109.99,84.4,90,,29.38
1001.46,109.99,84.4,90,,29.38
1001.46,109.99,84.4,90,,29.38
1001.46,109.99,84.4,90,,29.38
1001.614,110.86,85.15,90,,29.38
1001.614,110.86,85.15,90,,29.38
1001.614,110.86,85.15,90,,29.38
1001.614,110.86,85.15,90,,29.38
1001.712,,,,106.15,
1001.76,111.6,85.9,90,,29.39
1001.76,111.6,85.9,90,,29.39
1001.76,111.6,85.9,90,,29.39
1001.76,111.6,85.9,90,,29.39
1001.91,112.2,86.61,90,,29.39
1001.91,112.2,86.61,90,,29.39
1001.91,112.2,86.61,90,,29.39
1001.91,112.2,86.61,90,,29.39
1002.063,112.75,87.29,90,,29.4
1002.063,112.75,87.29,90,,29.4
1002.063,112.75,87.29,90,,29.4
1002.063,112.75,87.29,90,,29.4
1002.221,113.37,87.95,90,108.01,29.4
1002.221,113.37,87.95,90,108.01,29.4
1002.221,113.37,87.95,90,108.01,29.4
1002.221,113.37,87.95,90,108.01,29.4
1002.221,113.37,87.95,90,108.01,29.4
1002.369,113.77,88.57,90,,29.41
1002.369,113.77,88.57,90,,29.41
1002.369,113.77,88.57,90,,29.41
1002.369,113.77,88.57,90,,29.41
1002.524,114.04,89.14,90,,29.43
1002.524,114.04,89.14,90,,29.43
1002.524,114.04,89.14,90,,29.43
1002.524,114.04,89.14,90,,29.43
1002.675,114.1,89.64,90,,29.45
1002.675,114.1,89.64,90,,29.45
1002.675,114.1,89.64,90,,29.45
1002.675,114.1,89.64,90,,29.45
1002.82,113.59,89.97,90,,29.52
1002.82,113.59,89.97,90,,29.52
1002.82,113.59,89.97,90,,29.52
1002.82,113.59,89.97,90,,29.52
1002.917,,,,106.67,
1002.965,112.82,90.15,90,,29.62
1002.965,112.82,90.15,90,,29.62
1002.965,112.82,90.15,90,,29.62
1002.965,112.82,90.15,90,,29.62
1003.126,111.77,90.16,90,,29.76
1003.126,111.77,90.16,90,,29.76
1003.126,111.77,90.16,90,,29.76
1003.126,111.77,90.16,90,,29.76
1003.271,110.6,90.05,90,,29.93
1003.271,110.6,90.05,90,,29.93
1003.271,110.6,90.05,90,,29.93
1003.271,110.6,90.05,90,,29.93
1003.417,108.98,89.77,90,101.34,30.14
1003.417,108.98,89.77,90,101.34,30.14
1003.417,108.98,89.77,90,101.34,30.14
1003.417,108.98,89.77,90,101.34,30.14
1003.417,108.98,89.77,90,101.34,30.14
1003.567,108.1,89.52,90,,30.28
1003.567,108.1,89.52,90,,30.28
1003.567,108.1,89.52,90,,30.28
1003.567,108.1,89.52,90,,30.28
1003.722,107.39,89.33,90,,30.4
1003.722,107.39,89.33,90,,30.4
1003.722,107.39,89.33,90,,30.4
1003.722,107.39,89.33,90,,30.4
1003.867,106.65,89.16,90,,30.52
1003.867,106.65,89.16,90,,30.52
1003.867,106.65,89.16,90,,30.52
1003.867,106.65,89.16,90,,30.52
1004.017,106.23,89.08,90,,30.59
1004.017,106.23,89.08,90,,30.59
1004.017,106.23,89.08,90,,30.59
1004.017,106.23,89.08,90,,30.59
1004.07,,,,99.79,
1004.172,105.9,89.07,90,,30.66
1004.172,105.9,89.07,90,,30.66
1004.172,105.9,89.07,90,,30.66
1004.172,105.9,89.07,90,,30.66
1004.318,105.51,89.08,90,,30.73
1004.318,105.51,89.08,90,,30.73
1004.318,105.51,89.08,90,,30.73
1004.318,105.51,89.08,90,,30.73
1004.468,105.31,89.13,90,,30.77
1004.468,105.31,89.13,90,,30.77
1004.468,105.31,89.13,90,,30.77
1004.468,105.31,89.13,90,,30.77
1004.623,105.14,89.22,90,99.43,30.81
1004.623,105.14,89.22,90,99.43,30.81
1004.623,105.14,89.22,90,99.43,30.81
1004.623,105.14,89.22,90,99.43,30.81
1004.623,105.14,89.22,90,99.43,30.81
1004.768,104.95,89.33,90,,30.86
1004.768,104.95,89.33,90,,30.86
1004.768,104.95,89.33,90,,30.86
1004.768,104.95,89.33,90,,30.86
1004.918,104.76,89.44,90,,30.88
1004.918,104.76,89.44,90,,30.88
1004.918,104.76,89.44,90,,30.88
1004.918,104.76,89.44,90,,30.88
1005.073,104.59,89.56,90,,30.89
1005.073,104.59,89.56,90,,30.89
1005.073,104.59,89.56,90,,30.89
1005.073,104.59,89.56,90,,30.89
1005.221,104.4,89.67,90,98.95,30.92
1005.221,104.4,89.67,90,98.95,30.92
1005.221,104.4,89.67,90,98.95,30.92
1005.221,104.4,89.67,90,98.95,30.92
1005.221,104.4,89.67,90,98.95,30.92
1005.369,104.23,89.79,90,,30.94
1005.369,104.23,89.79,90,,30.94
1005.369,104.23,89.79,90,,30.94
1005.369,104.23,89.79,90,,30.94
1005.524,104.04,89.9,90,,30.95
1005.524,104.04,89.9,90,,30.95
1005.524,104.04,89.9,90,,30.95
1005.524,104.04,89.9,90,,30.95
1005.674,103.87,90.01,90,,30.97
1005.674,103.87,90.01,90,,30.97
1005.674,103.87,90.01,90,,30.97
1005.674,103.87,90.01,90,,30.97
1005.82,103.61,90.1,90,98.21,30.98
1005.82,103.61,90.1,90,98.21,30.98
1005.82,103.61,90.1,90,98.21,30.98
1005.82,103.61,90.1,90,98.21,30.98
1005.82,103.61,90.1,90,98.21,30.98
1005.97,103.41,90.19,90,,31
1005.97,103.41,90.19,90,,31
1005.97,103.41,90.19,90,,31
1005.97,103.41,90.19,90,,31
1006.125,103.19,90.27,90,,31
1006.125,103.19,90.27,90,,31
1006.125,103.19,90.27,90,,31
1006.125,103.19,90.27,90,,31
1006.273,102.88,90.33,90,,31.02
1006.273,102.88,90.33,90,,31.02
1006.273,102.88,90.33,90,,31.02
1006.273,102.88,90.33,90,,31.02
1006.422,102.67,90.39,90,97.3,31.03
1006.422,102.67,90.39,90,97.3,31.03
1006.422,102.67,90.39,90,97.3,31.03
1006.422,102.67,90.39,90,97.3,31.03
1006.422,102.67,90.39,90,97.3,31.03
1006.577,102.41,90.44,90,,31.03
1006.577,102.41,90.44,90,,31.03
1006.577,102.41,90.44,90,,31.03
1006.577,102.41,90.44,90,,31.03
1006.724,102.1,90.48,90,,31.05
1006.724,102.1,90.48,90,,31.05
1006.724,102.1,90.48,90,,31.05
1006.724,102.1,90.48,90,,31.05
1006.873,101.82,90.5,90,,31.06
1006.873,101.82,90.5,90,,31.06
1006.873,101.82,90.5,90,,31.06
1006.873,101.82,90.5,90,,31.06
1007.028,101.54,90.52,90,96.28,31.06
1007.028,101.54,90.52,90,96.28,31.06
1007.028,101.54,90.52,90,96.28,31.06
1007.028,101.54,90.52,90,96.28,31.06
1007.028,101.54,90.52,90,96.28,31.06
1007.178,101.27,90.54,90,,31.08
1007.178,101.27,90.54,90,,31.08
1007.178,101.27,90.54,90,,31.08
1007.178,101.27,90.54,90,,31.08
1007.324,100.89,90.53,90,,31.09
1007.324,100.89,90.53,90,,31.09
1007.324,100.89,90.53,90,,31.09
1007.324,100.89,90.53,90,,31.09
1007.474,100.64,90.53,90,,31.1
1007.474,100.64,90.53,90,,31.1
1007.474,100.64,90.53,90,,31.1
1007.474,100.64,90.53,90,,31.1
1007.629,100.36,90.53,90,95.1,31.12
1007.629,100.36,90.53,90,95.1,31.12
1007.629,100.36,90.53,90,95.1,31.12
1007.629,100.36,90.53,90,95.1,31.12
1007.629,100.36,90.53,90,95.1,31.12
1007.768,99.99,90.51,90,,31.13
1007.768,99.99,90.51,90,,31.13
1007.768,99.99,90.51,90,,31.13
1007.768,99.99,90.51,90,,31.13
1007.919,99.75,90.5,90,,31.14
1007.919,99.75,90.5,90,,31.14
1007.919,99.75,90.5,90,,31.14
1007.919,99.75,90.5,90,,31.14
1008.073,99.47,90.49,90,,31.14
1008.073,99.47,90.49,90,,31.14
1008.073,99.47,90.49,90,,31.14
1008.073,99.47,90.49,90,,31.14
1008.219,99.11,90.45,90,94.13,31.16
1008.219,99.11,90.45,90,94.13,31.16
1008.219,99.11,90.45,90,94.13,31.16
1008.219,99.11,90.45,90,94.13,31.16
1008.219,99.11,90.45,90,94.13,31.16
1008.368,98.85,90.43,90,,31.17
1008.368,98.85,90.43,90,,31.17
1008.368,98.85,90.43,90,,31.17
1008.368,98.85,90.43,90,,31.17
1008.518,98.59,90.41,90,,31.18
1008.518,98.59,90.41,90,,31.18
1008.518,98.59,90.41,90,,31.18
1008.518,98.59,90.41,90,,31.18
1008.668,98.26,90.38,90,,31.2
1008.668,98.26,90.38,90,,31.2
1008.668,98.26,90.38,90,,31.2
1008.668,98.26,90.38,90,,31.2
1008.818,98.03,90.35,90,93.05,31.21
1008.818,98.03,90.35,90,93.05,31.21
1008.818,98.03,90.35,90,93.05,31.21
1008.818,98.03,90.35,90,93.05,31.21
1008.818,98.03,90.35,90,93.05,31.21
1008.968,97.79,90.33,90,,31.21
1008.968,97.79,90.33,90,,31.21
1008.968,97.79,90.33,90,,31.21
1008.968,97.79,90.33,90,,31.21
1009.118,97.47,90.3,90,,31.22
1009.118,97.47,90.3,90,,31.22
1009.118,97.47,90.3,90,,31.22
1009.118,97.47,90.3,90,,31.22
1009.268,97.27,90.27,90,,31.23
1009.268,97.27,90.27,90,,31.23
1009.268,97.27,90.27,90,,31.23
1009.268,97.27,90.27,90,,31.23
1009.418,97.06,90.25,90,92.16,31.23
1009.418,97.06,90.25,90,92.16,31.23
1009.418,97.06,90.25,90,92.16,31.23
1009.418,97.06,90.25,90,92.16,31.23
1009.418,97.06,90.25,90,92.16,31.23
1009.568,96.77,90.22,90,,31.24
1009.568,96.77,90.22,90,,31.24
1009.568,96.77,90.22,90,,31.24
1009.568,96.77,90.22,90,,31.24
1009.719,96.56,90.19,90,,31.25
1009.719,96.56,90.19,90,,31.25
1009.719,96.56,90.19,90,,31.25
1009.719,96.56,90.19,90,,31.25
1009.868,96.38,90.17,90,,31.26
1009.868,96.38,90.17,90,,31.26
1009.868,96.38,90.17,90,,31.26
1009.868,96.38,90.17,90,,31.26
1010.018,96.13,90.14,90,91.46,31.27
1010.018,96.13,90.14,90,91.46,31.27
1010.018,96.13,90.14,90,91.46,31.27
1010.018,96.13,90.14,90,91.46,31.27
1010.018,96.13,90.14,90,91.46,31.27
1010.168,95.96,90.12,90,,31.28
1010.168,95.96,90.12,90,,31.28
1010.168,95.96,90.12,90,,31.28
1010.168,95.96,90.12,90,,31.28
1010.318,95.78,90.1,90,,31.28
1010.318,95.78,90.1,90,,31.28
1010.318,95.78,90.1,90,,31.28
1010.318,95.78,90.1,90,,31.28
1010.468,95.53,90.07,90,,31.28
1010.468,95.53,90.07,90,,31.28
1010.468,95.53,90.07,90,,31.28
1010.468,95.53,90.07,90,,31.28
1010.618,95.37,90.05,90,90.81,31.28
1010.618,95.37,90.05,90,90.81,31.28
1010.618,95.37,90.05,90,90.81,31.28
1010.618,95.37,90.05,90,90.81,31.28
1010.618,95.37,90.05,90,90.81,31.28
1010.768,95.21,90.03,90,,31.28
1010.768,95.21,90.03,90,,31.28
1010.768,95.21,90.03,90,,31.28
1010.768,95.21,90.03,90,,31.28
1010.923,95.07,90.02,90,,31.28
1010.923,95.07,90.02,90,,31.28
1010.923,95.07,90.02,90,,31.28
1010.923,95.07,90.02,90,,31.28
1011.07,94.87,90,90,,31.29
1011.07,94.87,90,90,,31.29
1011.07,94.87,90,90,,31.29
1011.07,94.87,90,90,,31.29
1011.227,94.75,89.99,80,90.4,31.3
1011.227,94.75,89.99,80,90.4,31.3
1011.227,94.75,89.99,80,90.4,31.3
1011.227,94.75,89.99,80,90.4,31.3
1011.227,94.75,89.99,80,90.4,31.3
1011.366,94.61,89.98,80,,31.3
1011.366,94.61,89.98,80,,31.3
1011.366,94.61,89.98,80,,31.3
1011.366,94.61,89.98,80,,31.3
1011.516,94.42,89.96,80,,31.3
1011.516,94.42,89.96,80,,31.3
1011.516,94.42,89.96,80,,31.3
1011.516,94.42,89.96,80,,31.3
1011.666,94.18,89.93,80,,31.32
1011.666,94.18,89.93,80,,31.32
1011.666,94.18,89.93,80,,31.32
1011.666,94.18,89.93,80,,31.32
1011.816,93.71,89.84,80,88.95,31.34
1011.816,93.71,89.84,80,88.95,31.34
1011.816,93.71,89.84,80,88.95,31.34
1011.816,93.71,89.84,80,88.95,31.34
1011.816,93.71,89.84,80,88.95,31.34
1011.968,92.73,89.62,80,,31.43
1011.968,92.73,89.62,80,,31.43
1011.968,92.73,89.62,80,,31.43
1011.968,92.73,89.62,80,,31.43
1012.117,91.71,89.29,80,,31.54
1012.117,91.71,89.29,80,,31.54
1012.117,91.71,89.29,80,,31.54
1012.117,91.71,89.29,80,,31.54
1012.267,90.59,88.87,80,,31.67
1012.267,90.59,88.87,80,,31.67
1012.267,90.59,88.87,80,,31.67
1012.267,90.59,88.87,80,,31.67
1012.417,88.96,88.29,80,83.2,31.89
1012.417,88.96,88.29,80,83.2,31.89
1012.417,88.96,88.29,80,83.2,31.89
1012.417,88.96,88.29,80,83.2,31.89
1012.417,88.96,88.29,80,83.2,31.89
1012.567,87.68,87.7,80,,32.06
1012.567,87.68,87.7,80,,32.06
1012.567,87.68,87.7,80,,32.06
1012.567,87.68,87.7,80,,32.06
1012.717,86.38,87.08,80,,32.24
1012.717,86.38,87.08,80,,32.24
1012.717,86.38,87.08,80,,32.24
1012.717,86.38,87.08,80,,32.24
1012.867,84.59,86.33,80,,32.49
1012.867,84.59,86.33,80,,32.49
1012.867,84.59,86.33,80,,32.49
1012.867,84.59,86.33,80,,32.49
1013.017,83.27,85.62,80,,32.7
1013.017,83.27,85.62,80,,32.7
1013.017,83.27,85.62,80,,32.7
1013.017,83.27,85.62,80,,32.7
1013.043,,,,77.84,
1013.167,81.93,84.92,80,,32.91
1013.167,81.93,84.92,80,,32.91
1013.167,81.93,84.92,80,,32.91
1013.167,81.93,84.92,80,,32.91
1013.33,80.17,84.13,80,,33.2
1013.33,80.17,84.13,80,,33.2
1013.33,80.17,84.13,80,,33.2
1013.33,80.17,84.13,80,,33.2
1013.48,78.87,83.36,80,,33.43
1013.48,78.87,83.36,80,,33.43
1013.48,78.87,83.36,80,,33.43
1013.48,78.87,83.36,80,,33.43
1013.631,77.61,82.63,80,72.3,33.64
1013.631,77.61,82.63,80,72.3,33.64
1013.631,77.61,82.63,80,72.3,33.64
1013.631,77.61,82.63,80,72.3,33.64
1013.631,77.61,82.63,80,72.3,33.64
1013.785,76.5,81.94,80,,33.84
1013.785,76.5,81.94,80,,33.84
1013.785,76.5,81.94,80,,33.84
1013.785,76.5,81.94,80,,33.84
1013.932,75.53,81.28,80,,34.05
1013.932,75.53,81.28,80,,34.05
1013.932,75.53,81.28,80,,34.05
1013.932,75.53,81.28,80,,34.05
1014.084,75.16,80.79,80,,34.15
1014.084,75.16,80.79,80,,34.15
1014.084,75.16,80.79,80,,34.15
1014.084,75.16,80.79,80,,34.15
1014.241,75.01,80.44,80,71.9,34.24
1014.241,75.01,80.44,80,71.9,34.24
1014.241,75.01,80.44,80,71.9,34.24
1014.241,75.01,80.44,80,71.9,34.24
1014.241,75.01,80.44,80,71.9,34.24
1014.383,75.06,80.2,80,,34.3
1014.383,75.06,80.2,80,,34.3
1014.383,75.06,80.2,80,,34.3
1014.383,75.06,80.2,80,,34.3
1014.53,75.21,80.07,80,,34.33
1014.53,75.21,80.07,80,,34.33
1014.53,75.21,80.07,80,,34.33
1014.53,75.21,80.07,80,,34.33
1014.688,75.44,80.01,80,,34.35
1014.688,75.44,80.01,80,,34.35
1014.688,75.44,80.01,80,,34.35
1014.688,75.44,80.01,80,,34.35
1014.826,75.82,80.03,80,73.5,34.35
1014.826,75.82,80.03,80,73.5,34.35
1014.826,75.82,80.03,80,73.5,34.35
1014.826,75.82,80.03,80,73.5,34.35
1014.826,75.82,80.03,80,73.5,34.35
1014.976,76.12,80.07,80,,34.35
1014.976,76.12,80.07,80,,34.35
1014.976,76.12,80.07,80,,34.35
1014.976,76.12,80.07,80,,34.35
1015.13,76.4,80.13,80,,34.33
1015.13,76.4,80.13,80,,34.33
1015.13,76.4,80.13,80,,34.33
1015.13,76.4,80.13,80,,34.33
1015.275,76.7,80.21,80,,34.29
1015.275,76.7,80.21,80,,34.29
1015.275,76.7,80.21,80,,34.29
1015.275,76.7,80.21,80,,34.29
1015.426,76.89,80.27,80,74.58,34.26
1015.426,76.89,80.27,80,74.58,34.26
1015.426,76.89,80.27,80,74.58,34.26
1015.426,76.89,80.27,80,74.58,34.26
1015.426,76.89,80.27,80,74.58,34.26
1015.581,77.07,80.31,80,,34.24
1015.581,77.07,80.31,80,,34.24
1015.581,77.07,80.31,80,,34.24
1015.581,77.07,80.31,80,,34.24
1015.727,77.21,80.35,80,,34.19
1015.727,77.21,80.35,80,,34.19
1015.727,77.21,80.35,80,,34.19
1015.727,77.21,80.35,80,,34.19
1015.876,77.32,80.37,80,,34.16
1015.876,77.32,80.37,80,,34.16
1015.876,77.32,80.37,80,,34.16
1015.876,77.32,80.37,80,,34.16
1016.031,77.41,80.38,80,74.77,34.14
1016.031,77.41,80.38,80,74.77,34.14
1016.031,77.41,80.38,80,74.77,34.14
1016.031,77.41,80.38,80,74.77,34.14
1016.031,77.41,80.38,80,74.77,34.14
1016.176,77.47,80.39,80,,34.08
1016.176,77.47,80.39,80,,34.08
1016.176,77.47,80.39,80,,34.08
1016.176,77.47,80.39,80,,34.08
1016.327,77.51,80.37,80,,34.05
1016.327,77.51,80.37,80,,34.05
1016.327,77.51,80.37,80,,34.05
1016.327,77.51,80.37,80,,34.05
1016.481,77.55,80.36,80,,34.02
1016.481,77.55,80.36,80,,34.02
1016.481,77.55,80.36,80,,34.02
