timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
7933.152,60.24,46.58,90,,31.82
7933.152,60.24,46.58,90,,31.82
7933.302,61.53,47.52,90,,31.78
7933.302,61.53,47.52,90,,31.78
7933.302,61.53,47.52,90,,31.78
7933.302,61.53,47.52,90,,31.78
7933.452,63.76,48.64,90,38.09,31.71
7933.452,63.76,48.64,90,38.09,31.71
7933.452,63.76,48.64,90,38.09,31.71
7933.452,63.76,48.64,90,38.09,31.71
7933.452,63.76,48.64,90,38.09,31.71
7933.602,65.17,49.68,90,,31.67
7933.602,65.17,49.68,90,,31.67
7933.602,65.17,49.68,90,,31.67
7933.602,65.17,49.68,90,,31.67
7933.752,66.54,50.66,90,,31.63
7933.752,66.54,50.66,90,,31.63
7933.752,66.54,50.66,90,,31.63
7933.752,66.54,50.66,90,,31.63
7933.902,68.34,51.68,90,,31.58
7933.902,68.34,51.68,90,,31.58
7933.902,68.34,51.68,90,,31.58
7933.902,68.34,51.68,90,,31.58
7934.052,69.65,52.65,90,,31.54
7934.052,69.65,52.65,90,,31.54
7934.052,69.65,52.65,90,,31.54
7934.052,69.65,52.65,90,,31.54
7934.202,70.94,53.59,90,42.04,31.52
7934.202,70.94,53.59,90,42.04,31.52
7934.202,70.94,53.59,90,42.04,31.52
7934.202,70.94,53.59,90,42.04,31.52
7934.202,70.94,53.59,90,42.04,31.52
7934.352,72.65,54.57,90,,31.46
7934.352,72.65,54.57,90,,31.46
7934.352,72.65,54.57,90,,31.46
7934.352,72.65,54.57,90,,31.46
7934.502,73.9,55.52,90,,31.43
7934.502,73.9,55.52,90,,31.43
7934.502,73.9,55.52,90,,31.43
7934.502,73.9,55.52,90,,31.43
7934.652,75.13,56.43,90,49.16,31.41
7934.652,75.13,56.43,90,49.16,31.41
7934.652,75.13,56.43,90,49.16,31.41
7934.652,75.13,56.43,90,49.16,31.41
7934.652,75.13,56.43,90,49.16,31.41
7934.803,76.73,57.4,90,,31.37
7934.803,76.73,57.4,90,,31.37
7934.803,76.73,57.4,90,,31.37
7934.803,76.73,57.4,90,,31.37
7934.953,77.9,58.32,90,,31.35
7934.953,77.9,58.32,90,,31.35
7934.953,77.9,58.32,90,,31.35
7934.953,77.9,58.32,90,,31.35
7935.103,79.05,59.21,90,,31.32
7935.103,79.05,59.21,90,,31.32
7935.103,79.05,59.21,90,,31.32
7935.103,79.05,59.21,90,,31.32
7935.253,80.58,60.15,90,60.38,31.3
7935.253,80.58,60.15,90,60.38,31.3
7935.253,80.58,60.15,90,60.38,31.3
7935.253,80.58,60.15,90,60.38,31.3
7935.253,80.58,60.15,90,60.38,31.3
7935.403,81.68,61.05,90,,31.28
7935.403,81.68,61.05,90,,31.28
7935.403,81.68,61.05,90,,31.28
7935.403,81.68,61.05,90,,31.28
7935.553,82.78,61.92,90,,31.26
7935.553,82.78,61.92,90,,31.26
7935.553,82.78,61.92,90,,31.26
7935.553,82.78,61.92,90,,31.26
7935.703,84.2,62.84,90,,31.24
7935.703,84.2,62.84,90,,31.24
7935.703,84.2,62.84,90,,31.24
7935.703,84.2,62.84,90,,31.24
7935.853,85.22,63.72,90,79.31,31.22
7935.853,85.22,63.72,90,79.31,31.22
7935.853,85.22,63.72,90,79.31,31.22
7935.853,85.22,63.72,90,79.31,31.22
7935.853,85.22,63.72,90,79.31,31.22
7936.003,86.24,64.56,90,,31.2
7936.003,86.24,64.56,90,,31.2
7936.003,86.24,64.56,90,,31.2
7936.003,86.24,64.56,90,,31.2
7936.153,87.6,65.45,90,,31.18
7936.153,87.6,65.45,90,,31.18
7936.153,87.6,65.45,90,,31.18
7936.153,87.6,65.45,90,,31.18
7936.303,88.58,66.31,90,,31.17
7936.303,88.58,66.31,90,,31.17
7936.303,88.58,66.31,90,,31.17
7936.303,88.58,66.31,90,,31.17
7936.453,89.55,67.14,90,,31.16
7936.453,89.55,67.14,90,,31.16
7936.453,89.55,67.14,90,,31.16
7936.453,89.55,67.14,90,,31.16
7936.531,,,,86.36,
7936.603,90.85,68.01,90,,31.14
7936.603,90.85,68.01,90,,31.14
7936.603,90.85,68.01,90,,31.14
7936.603,90.85,68.01,90,,31.14
7936.753,91.8,68.86,90,,31.13
7936.753,91.8,68.86,90,,31.13
7936.753,91.8,68.86,90,,31.13
7936.753,91.8,68.86,90,,31.13
7936.903,92.72,69.68,90,,31.12
7936.903,92.72,69.68,90,,31.12
7936.903,92.72,69.68,90,,31.12
7936.903,92.72,69.68,90,,31.12
7937.053,93.95,70.53,90,90.91,31.11
7937.053,93.95,70.53,90,90.91,31.11
7937.053,93.95,70.53,90,90.91,31.11
7937.053,93.95,70.53,90,90.91,31.11
7937.053,93.95,70.53,90,90.91,31.11
7937.203,94.84,71.36,90,,31.11
7937.203,94.84,71.36,90,,31.11
7937.203,94.84,71.36,90,,31.11
7937.203,94.84,71.36,90,,31.11
7937.353,95.73,72.16,90,,31.1
7937.353,95.73,72.16,90,,31.1
7937.353,95.73,72.16,90,,31.1
7937.353,95.73,72.16,90,,31.1
7937.503,96.88,72.99,90,,31.09
7937.503,96.88,72.99,90,,31.09
7937.503,96.88,72.99,90,,31.09
7937.503,96.88,72.99,90,,31.09
7937.653,97.73,73.8,90,94.82,31.08
7937.653,97.73,73.8,90,94.82,31.08
7937.653,97.73,73.8,90,94.82,31.08
7937.653,97.73,73.8,90,94.82,31.08
7937.653,97.73,73.8,90,94.82,31.08
7937.803,98.56,74.58,90,,31.08
7937.803,98.56,74.58,90,,31.08
7937.803,98.56,74.58,90,,31.08
7937.803,98.56,74.58,90,,31.08
7937.953,99.66,75.39,90,,31.07
7937.953,99.66,75.39,90,,31.07
7937.953,99.66,75.39,90,,31.07
7937.953,99.66,75.39,90,,31.07
7938.103,100.47,76.18,90,,31.06
7938.103,100.47,76.18,90,,31.06
7938.103,100.47,76.18,90,,31.06
7938.103,100.47,76.18,90,,31.06
7938.253,101.28,76.95,90,97.91,31.06
7938.253,101.28,76.95,90,97.91,31.06
7938.253,101.28,76.95,90,97.91,31.06
7938.253,101.28,76.95,90,97.91,31.06
7938.253,101.28,76.95,90,97.91,31.06
7938.404,102.33,77.74,90,,31.06
7938.404,102.33,77.74,90,,31.06
7938.404,102.33,77.74,90,,31.06
7938.404,102.33,77.74,90,,31.06
7938.555,103.09,78.52,90,,31.06
7938.555,103.09,78.52,90,,31.06
7938.555,103.09,78.52,90,,31.06
7938.555,103.09,78.52,90,,31.06
7938.704,103.85,79.26,90,,31.06
7938.704,103.85,79.26,90,,31.06
7938.704,103.85,79.26,90,,31.06
7938.704,103.85,79.26,90,,31.06
7938.854,104.84,80.04,90,100.96,31.06
7938.854,104.84,80.04,90,100.96,31.06
7938.854,104.84,80.04,90,100.96,31.06
7938.854,104.84,80.04,90,100.96,31.06
7938.854,104.84,80.04,90,100.96,31.06
7939.004,105.59,80.8,90,,31.06
7939.004,105.59,80.8,90,,31.06
7939.004,105.59,80.8,90,,31.06
7939.004,105.59,80.8,90,,31.06
7939.154,106.34,81.53,90,,31.06
7939.154,106.34,81.53,90,,31.06
7939.154,106.34,81.53,90,,31.06
7939.154,106.34,81.53,90,,31.06
7939.304,107.27,82.3,90,,31.06
7939.304,107.27,82.3,90,,31.06
7939.304,107.27,82.3,90,,31.06
7939.304,107.27,82.3,90,,31.06
7939.453,107.98,83.03,90,103.85,31.06
7939.453,107.98,83.03,90,103.85,31.06
7939.453,107.98,83.03,90,103.85,31.06
7939.453,107.98,83.03,90,103.85,31.06
7939.453,107.98,83.03,90,103.85,31.06
7939.603,108.68,83.76,90,,31.07
7939.603,108.68,83.76,90,,31.07
7939.603,108.68,83.76,90,,31.07
7939.603,108.68,83.76,90,,31.07
7939.753,109.56,84.5,90,,31.07
7939.753,109.56,84.5,90,,31.07
7939.753,109.56,84.5,90,,31.07
7939.753,109.56,84.5,90,,31.07
7939.903,110.21,85.21,90,,31.08
7939.903,110.21,85.21,90,,31.08
7939.903,110.21,85.21,90,,31.08
7939.903,110.21,85.21,90,,31.08
7940.053,110.86,85.91,90,106.44,31.08
7940.053,110.86,85.91,90,106.44,31.08
7940.053,110.86,85.91,90,106.44,31.08
7940.053,110.86,85.91,90,106.44,31.08
7940.053,110.86,85.91,90,106.44,31.08
7940.203,111.67,86.62,90,,31.09
7940.203,111.67,86.62,90,,31.09
7940.203,111.67,86.62,90,,31.09
7940.203,111.67,86.62,90,,31.09
7940.361,112.22,87.3,90,,31.1
7940.361,112.22,87.3,90,,31.1
7940.361,112.22,87.3,90,,31.1
7940.361,112.22,87.3,90,,31.1
7940.51,112.68,87.94,90,,31.11
7940.51,112.68,87.94,90,,31.11
7940.51,112.68,87.94,90,,31.11
7940.51,112.68,87.94,90,,31.11
7940.659,113.15,88.55,90,107.36,31.13
7940.659,113.15,88.55,90,107.36,31.13
7940.659,113.15,88.55,90,107.36,31.13
7940.659,113.15,88.55,90,107.36,31.13
7940.659,113.15,88.55,90,107.36,31.13
7940.81,113.14,89.06,90,,31.17
7940.81,113.14,89.06,90,,31.17
7940.81,113.14,89.06,90,,31.17
7940.81,113.14,89.06,90,,31.17
7940.961,112.72,89.41,90,,31.24
7940.961,112.72,89.41,90,,31.24
7940.961,112.72,89.41,90,,31.24
7940.961,112.72,89.41,90,,31.24
7941.106,111.65,89.54,90,,31.39
7941.106,111.65,89.54,90,,31.39
7941.106,111.65,89.54,90,,31.39
7941.106,111.65,89.54,90,,31.39
7941.257,110.52,89.51,90,102.46,31.56
7941.257,110.52,89.51,90,102.46,31.56
7941.257,110.52,89.51,90,102.46,31.56
7941.257,110.52,89.51,90,102.46,31.56
7941.257,110.52,89.51,90,102.46,31.56
7941.407,109.29,89.35,90,,31.73
7941.407,109.29,89.35,90,,31.73
7941.407,109.29,89.35,90,,31.73
7941.407,109.29,89.35,90,,31.73
7941.557,107.77,89.06,90,,31.94
7941.557,107.77,89.06,90,,31.94
7941.557,107.77,89.06,90,,31.94
7941.557,107.77,89.06,90,,31.94
7941.707,106.91,88.8,90,,32.04
7941.707,106.91,88.8,90,,32.04
7941.707,106.91,88.8,90,,32.04
7941.707,106.91,88.8,90,,32.04
7941.857,106.24,88.61,90,,32.13
7941.857,106.24,88.61,90,,32.13
7941.857,106.24,88.61,90,,32.13
7941.857,106.24,88.61,90,,32.13
7942.007,105.63,88.48,90,99.84,32.22
7942.007,105.63,88.48,90,99.84,32.22
7942.007,105.63,88.48,90,99.84,32.22
7942.007,105.63,88.48,90,99.84,32.22
7942.007,105.63,88.48,90,99.84,32.22
7942.157,105.36,88.44,90,,32.27
7942.157,105.36,88.44,90,,32.27
7942.157,105.36,88.44,90,,32.27
7942.157,105.36,88.44,90,,32.27
7942.307,105.18,88.48,90,,32.31
7942.307,105.18,88.48,90,,32.31
7942.307,105.18,88.48,90,,32.31
7942.307,105.18,88.48,90,,32.31
7942.457,105.06,88.57,90,,32.36
7942.457,105.06,88.57,90,,32.36
7942.457,105.06,88.57,90,,32.36
7942.457,105.06,88.57,90,,32.36
7942.607,105.01,88.71,90,99.79,32.38
7942.607,105.01,88.71,90,99.79,32.38
7942.607,105.01,88.71,90,99.79,32.38
7942.607,105.01,88.71,90,99.79,32.38
7942.607,105.01,88.71,90,99.79,32.38
7942.757,104.99,88.88,90,,32.4
7942.757,104.99,88.88,90,,32.4
7942.757,104.99,88.88,90,,32.4
7942.757,104.99,88.88,90,,32.4
7942.908,105,89.07,90,,32.43
7942.908,105,89.07,90,,32.43
7942.908,105,89.07,90,,32.43
7942.908,105,89.07,90,,32.43
7943.057,104.99,89.27,90,,32.45
7943.057,104.99,89.27,90,,32.45
7943.057,104.99,89.27,90,,32.45
7943.057,104.99,89.27,90,,32.45
7943.207,104.98,89.48,90,100.01,32.46
7943.207,104.98,89.48,90,100.01,32.46
7943.207,104.98,89.48,90,100.01,32.46
7943.207,104.98,89.48,90,100.01,32.46
7943.207,104.98,89.48,90,100.01,32.46
7943.358,104.95,89.68,90,,32.48
7943.358,104.95,89.68,90,,32.48
7943.358,104.95,89.68,90,,32.48
7943.358,104.95,89.68,90,,32.48
7943.508,104.92,89.88,90,,32.49
7943.508,104.92,89.88,90,,32.49
7943.508,104.92,89.88,90,,32.49
7943.508,104.92,89.88,90,,32.49
7943.658,104.85,90.07,90,,32.5
7943.658,104.85,90.07,90,,32.5
7943.658,104.85,90.07,90,,32.5
7943.658,104.85,90.07,90,,32.5
7943.808,104.73,90.24,90,99.75,32.52
7943.808,104.73,90.24,90,99.75,32.52
7943.808,104.73,90.24,90,99.75,32.52
7943.808,104.73,90.24,90,99.75,32.52
7943.808,104.73,90.24,90,99.75,32.52
7943.958,104.61,90.4,90,,32.54
7943.958,104.61,90.4,90,,32.54
7943.958,104.61,90.4,90,,32.54
7943.958,104.61,90.4,90,,32.54
7944.108,104.46,90.54,90,,32.55
7944.108,104.46,90.54,90,,32.55
7944.108,104.46,90.54,90,,32.55
7944.108,104.46,90.54,90,,32.55
7944.259,104.21,90.65,90,,32.57
7944.259,104.21,90.65,90,,32.57
7944.259,104.21,90.65,90,,32.57
7944.259,104.21,90.65,90,,32.57
7944.409,104,90.75,90,98.93,32.59
7944.409,104,90.75,90,98.93,32.59
7944.409,104,90.75,90,98.93,32.59
7944.409,104,90.75,90,98.93,32.59
7944.409,104,90.75,90,98.93,32.59
7944.559,103.76,90.83,90,,32.6
7944.559,103.76,90.83,90,,32.6
7944.559,103.76,90.83,90,,32.6
7944.559,103.76,90.83,90,,32.6
7944.709,103.37,90.87,90,,32.63
7944.709,103.37,90.87,90,,32.63
7944.709,103.37,90.87,90,,32.63
7944.709,103.37,90.87,90,,32.63
7944.859,103.09,90.91,90,,32.65
7944.859,103.09,90.91,90,,32.65
7944.859,103.09,90.91,90,,32.65
7944.859,103.09,90.91,90,,32.65
7945.009,102.8,90.94,90,97.76,32.67
7945.009,102.8,90.94,90,97.76,32.67
7945.009,102.8,90.94,90,97.76,32.67
7945.009,102.8,90.94,90,97.76,32.67
7945.009,102.8,90.94,90,97.76,32.67
7945.159,102.34,90.93,90,,32.69
7945.159,102.34,90.93,90,,32.69
7945.159,102.34,90.93,90,,32.69
7945.159,102.34,90.93,90,,32.69
7945.309,102.01,90.92,90,,32.72
7945.309,102.01,90.92,90,,32.72
7945.309,102.01,90.92,90,,32.72
7945.309,102.01,90.92,90,,32.72
7945.459,101.69,90.91,90,,32.74
7945.459,101.69,90.91,90,,32.74
7945.459,101.69,90.91,90,,32.74
7945.459,101.69,90.91,90,,32.74
7945.61,101.21,90.87,90,96.3,32.76
7945.61,101.21,90.87,90,96.3,32.76
7945.61,101.21,90.87,90,96.3,32.76
7945.61,101.21,90.87,90,96.3,32.76
7945.61,101.21,90.87,90,96.3,32.76
7945.76,100.87,90.83,90,,32.79
7945.76,100.87,90.83,90,,32.79
7945.76,100.87,90.83,90,,32.79
7945.76,100.87,90.83,90,,32.79
7945.91,100.56,90.79,90,,32.8
7945.91,100.56,90.79,90,,32.8
7945.91,100.56,90.79,90,,32.8
7945.91,100.56,90.79,90,,32.8
7946.061,100.12,90.74,90,,32.83
7946.061,100.12,90.74,90,,32.83
7946.061,100.12,90.74,90,,32.83
7946.061,100.12,90.74,90,,32.83
7946.205,99.81,90.7,90,94.87,32.85
7946.205,99.81,90.7,90,94.87,32.85
7946.205,99.81,90.7,90,94.87,32.85
7946.205,99.81,90.7,90,94.87,32.85
7946.205,99.81,90.7,90,94.87,32.85
7946.356,99.49,90.66,90,,32.87
7946.356,99.49,90.66,90,,32.87
7946.356,99.49,90.66,90,,32.87
7946.356,99.49,90.66,90,,32.87
7946.505,99.08,90.6,90,,32.89
7946.505,99.08,90.6,90,,32.89
7946.505,99.08,90.6,90,,32.89
7946.505,99.08,90.6,90,,32.89
7946.655,98.77,90.55,90,,32.9
7946.655,98.77,90.55,90,,32.9
7946.655,98.77,90.55,90,,32.9
7946.655,98.77,90.55,90,,32.9
7946.805,98.49,90.5,90,93.75,32.92
7946.805,98.49,90.5,90,93.75,32.92
7946.805,98.49,90.5,90,93.75,32.92
7946.805,98.49,90.5,90,93.75,32.92
7946.805,98.49,90.5,90,93.75,32.92
7946.955,98.12,90.45,90,,32.94
7946.955,98.12,90.45,90,,32.94
7946.955,98.12,90.45,90,,32.94
7946.955,98.12,90.45,90,,32.94
7947.105,97.88,90.41,90,,32.96
7947.105,97.88,90.41,90,,32.96
7947.105,97.88,90.41,90,,32.96
7947.105,97.88,90.41,90,,32.96
7947.255,97.59,90.37,90,,32.97
7947.255,97.59,90.37,90,,32.97
7947.255,97.59,90.37,90,,32.97
7947.255,97.59,90.37,90,,32.97
7947.405,97.25,90.32,90,92.72,32.99
7947.405,97.25,90.32,90,92.72,32.99
7947.405,97.25,90.32,90,92.72,32.99
7947.405,97.25,90.32,90,92.72,32.99
7947.405,97.25,90.32,90,92.72,32.99
7947.555,97.01,90.27,90,,33
7947.555,97.01,90.27,90,,33
7947.555,97.01,90.27,90,,33
7947.555,97.01,90.27,90,,33
7947.705,96.76,90.23,90,,33.02
7947.705,96.76,90.23,90,,33.02
7947.705,96.76,90.23,90,,33.02
7947.705,96.76,90.23,90,,33.02
7947.855,96.47,90.18,90,,33.03
7947.855,96.47,90.18,90,,33.03
7947.855,96.47,90.18,90,,33.03
7947.855,96.47,90.18,90,,33.03
7948.006,96.26,90.14,90,91.88,33.04
7948.006,96.26,90.14,90,91.88,33.04
7948.006,96.26,90.14,90,91.88,33.04
7948.006,96.26,90.14,90,91.88,33.04
7948.006,96.26,90.14,90,91.88,33.04
7948.156,96.05,90.11,90,,33.05
7948.156,96.05,90.11,90,,33.05
7948.156,96.05,90.11,90,,33.05
7948.156,96.05,90.11,90,,33.05
7948.306,95.77,90.07,90,,33.06
7948.306,95.77,90.07,90,,33.06
7948.306,95.77,90.07,90,,33.06
7948.306,95.77,90.07,90,,33.06
7948.456,95.58,90.03,90,,33.07
7948.456,95.58,90.03,90,,33.07
7948.456,95.58,90.03,90,,33.07
7948.456,95.58,90.03,90,,33.07
7948.606,95.42,90.01,90,91.11,33.09
7948.606,95.42,90.01,90,91.11,33.09
7948.606,95.42,90.01,90,91.11,33.09
7948.606,95.42,90.01,90,91.11,33.09
7948.606,95.42,90.01,90,91.11,33.09
7948.756,95.26,89.99,90,,33.1
7948.756,95.26,89.99,90,,33.1
7948.756,95.26,89.99,90,,33.1
7948.756,95.26,89.99,90,,33.1
7948.907,95.02,89.96,90,,33.11
7948.907,95.02,89.96,90,,33.11
7948.907,95.02,89.96,90,,33.11
7948.907,95.02,89.96,90,,33.11
7949.057,94.89,89.94,90,,33.12
7949.057,94.89,89.94,90,,33.12
7949.057,94.89,89.94,90,,33.12
7949.057,94.89,89.94,90,,33.12
7949.207,94.69,89.92,90,90.54,33.12
7949.207,94.69,89.92,90,90.54,33.12
7949.207,94.69,89.92,90,90.54,33.12
7949.207,94.69,89.92,90,90.54,33.12
7949.207,94.69,89.92,90,90.54,33.12
7949.353,94.56,89.9,80,,33.14
7949.353,94.56,89.9,80,,33.14
7949.353,94.56,89.9,80,,33.14
7949.353,94.56,89.9,80,,33.14
7949.503,94.43,89.88,80,,33.15
7949.503,94.43,89.88,80,,33.15
7949.503,94.43,89.88,80,,33.15
7949.503,94.43,89.88,80,,33.15
7949.653,94.27,89.87,80,,33.16
7949.653,94.27,89.87,80,,33.16
7949.653,94.27,89.87,80,,33.16
7949.653,94.27,89.87,80,,33.16
7949.804,93.78,89.79,80,,33.2
7949.804,93.78,89.79,80,,33.2
7949.804,93.78,89.79,80,,33.2
7949.804,93.78,89.79,80,,33.2
7949.809,,,,89.33,
7949.954,93.11,89.63,80,,33.28
7949.954,93.11,89.63,80,,33.28
7949.954,93.11,89.63,80,,33.28
7949.954,93.11,89.63,80,,33.28
7950.104,92.19,89.37,80,,33.38
7950.104,92.19,89.37,80,,33.38
7950.104,92.19,89.37,80,,33.38
7950.104,92.19,89.37,80,,33.38
7950.254,90.72,88.92,80,,33.55
7950.254,90.72,88.92,80,,33.55
7950.254,90.72,88.92,80,,33.55
7950.254,90.72,88.92,80,,33.55
7950.404,89.53,88.42,80,84.54,33.71
7950.404,89.53,88.42,80,84.54,33.71
7950.404,89.53,88.42,80,84.54,33.71
7950.404,89.53,88.42,80,84.54,33.71
7950.404,89.53,88.42,80,84.54,33.71
7950.554,88.27,87.88,80,,33.86
7950.554,88.27,87.88,80,,33.86
7950.554,88.27,87.88,80,,33.86
7950.554,88.27,87.88,80,,33.86
7950.705,86.54,87.19,80,,34.09
7950.705,86.54,87.19,80,,34.09
7950.705,86.54,87.19,80,,34.09
7950.705,86.54,87.19,80,,34.09
7950.855,85.23,86.52,80,,34.27
7950.855,85.23,86.52,80,,34.27
7950.855,85.23,86.52,80,,34.27
7950.855,85.23,86.52,80,,34.27
7951.005,83.48,85.8,80,78.88,34.52
7951.005,83.48,85.8,80,78.88,34.52
7951.005,83.48,85.8,80,78.88,34.52
7951.005,83.48,85.8,80,78.88,34.52
7951.005,83.48,85.8,80,78.88,34.52
7951.155,82.16,85.05,80,,34.7
7951.155,82.16,85.05,80,,34.7
7951.155,82.16,85.05,80,,34.7
7951.155,82.16,85.05,80,,34.7
7951.305,80.84,84.33,80,,34.88
7951.305,80.84,84.33,80,,34.88
7951.305,80.84,84.33,80,,34.88
7951.305,80.84,84.33,80,,34.88
7951.466,79.09,83.56,80,,35.14
7951.466,79.09,83.56,80,,35.14
7951.466,79.09,83.56,80,,35.14
7951.466,79.09,83.56,80,,35.14
7951.616,77.81,82.77,80,73.12,35.34
7951.616,77.81,82.77,80,73.12,35.34
7951.616,77.81,82.77,80,73.12,35.34
7951.616,77.81,82.77,80,73.12,35.34
7951.616,77.81,82.77,80,73.12,35.34
7951.766,76.62,82.04,80,,35.52
7951.766,76.62,82.04,80,,35.52
7951.766,76.62,82.04,80,,35.52
7951.766,76.62,82.04,80,,35.52
7951.916,75.44,81.35,80,,35.71
7951.916,75.44,81.35,80,,35.71
7951.916,75.44,81.35,80,,35.71
7951.916,75.44,81.35,80,,35.71
7952.066,74.87,80.76,80,,35.82
7952.066,74.87,80.76,80,,35.82
7952.066,74.87,80.76,80,,35.82
7952.066,74.87,80.76,80,,35.82
7952.218,74.54,80.31,80,71.38,35.9
7952.218,74.54,80.31,80,71.38,35.9
7952.218,74.54,80.31,80,71.38,35.9
7952.218,74.54,80.31,80,71.38,35.9
7952.218,74.54,80.31,80,71.38,35.9
7952.369,74.38,79.99,80,,35.96
7952.369,74.38,79.99,80,,35.96
7952.369,74.38,79.99,80,,35.96
7952.369,74.38,79.99,80,,35.96
7952.522,74.38,79.76,80,,35.98
7952.522,74.38,79.76,80,,35.98
7952.522,74.38,79.76,80,,35.98
7952.522,74.38,79.76,80,,35.98
7952.66,74.46,79.61,80,,36
7952.66,74.46,79.61,80,,36
7952.66,74.46,79.61,80,,36
7952.66,74.46,79.61,80,,36
7952.81,74.66,79.53,80,72.21,36
7952.81,74.66,79.53,80,72.21,36
7952.81,74.66,79.53,80,72.21,36
7952.81,74.66,79.53,80,72.21,36
7952.81,74.66,79.53,80,72.21,36
7952.96,74.86,79.49,80,,35.99
7952.96,74.86,79.49,80,,35.99
7952.96,74.86,79.49,80,,35.99
7952.96,74.86,79.49,80,,35.99
7953.11,75.09,79.49,80,,35.97
7953.11,75.09,79.49,80,,35.97
7953.11,75.09,79.49,80,,35.97
7953.11,75.09,79.49,80,,35.97
7953.26,75.42,79.52,80,,35.96
7953.26,75.42,79.52,80,,35.96
7953.26,75.42,79.52,80,,35.96
7953.26,75.42,79.52,80,,35.96
7953.411,75.67,79.58,80,73.58,35.94
7953.411,75.67,79.58,80,73.58,35.94
7953.411,75.67,79.58,80,73.58,35.94
7953.411,75.67,79.58,80,73.58,35.94
7953.411,75.67,79.58,80,73.58,35.94
7953.561,75.97,79.64,80,,35.93
7953.561,75.97,79.64,80,,35.93
7953.561,75.97,79.64,80,,35.93
7953.561,75.97,79.64,80,,35.93
7953.711,76.28,79.72,80,,35.89
7953.711,76.28,79.72,80,,35.89
7953.711,76.28,79.72,80,,35.89
7953.711,76.28,79.72,80,,35.89
7953.861,76.52,79.79,80,,35.86
