,timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink
0,239.452,20.01,24.0,62.0,,19.4
1,239.619,20.09,24.0,62.0,,19.41
2,239.619,,,,21.05,
3,239.763,20.47,24.0,62.0,,19.39
4,239.916,21.1,24.0,62.0,,19.39
5,240.063,22.15,24.0,62.0,,19.33
6,240.213,23.15,24.0,62.0,,19.29
7,240.213,,,,21.05,
8,240.363,24.31,24.0,62.0,,19.25
9,240.513,25.78,24.0,62.0,,19.19
10,240.663,27.04,24.0,62.0,,19.14
11,240.813,28.54,24.0,62.0,,19.07
12,240.813,,,,21.05,
13,240.963,29.78,24.0,62.0,,19.0
14,241.113,31.32,24.0,62.0,,18.95
15,241.263,32.52,24.0,62.0,,18.88
16,241.413,34.01,24.0,62.0,,18.81
17,241.413,,,,21.13,
18,241.563,35.18,24.0,62.0,,18.75
19,241.713,36.59,24.0,62.0,,18.67
20,241.863,37.72,24.0,62.0,,18.62
21,242.013,39.08,24.0,62.0,,18.56
22,242.013,,,,21.05,
23,242.163,40.21,24.0,62.0,,18.51
24,242.313,41.54,24.0,62.0,,18.42
25,242.463,42.63,24.0,62.0,,18.38
26,242.613,43.93,24.0,62.0,,18.34
27,242.613,,,,21.04,
28,242.763,44.95,24.0,62.0,,18.28
29,242.913,46.23,24.0,62.0,,18.21
30,243.063,47.24,24.0,62.0,,18.19
31,243.213,48.48,24.0,62.0,,18.13
32,243.213,,,,21.04,
33,243.363,49.53,24.0,62.0,,18.09
34,243.513,50.72,24.0,62.0,,18.04
35,243.663,51.7,24.0,62.0,,17.99
36,243.813,52.87,24.0,62.0,,17.95
37,243.963,53.84,24.0,62.0,,17.92
38,244.113,54.98,24.0,62.0,,17.87
39,244.263,55.89,24.0,62.0,,17.83
40,244.413,56.97,24.05,62.0,,17.78
41,244.413,,,,21.03,
42,244.563,57.86,24.15,62.0,,17.74
43,244.713,58.92,24.26,62.0,,17.69
44,244.863,59.76,24.37,62.0,,17.67
45,245.013,60.77,24.5,62.0,,17.62
46,245.013,,,,21.03,
47,245.163,61.59,24.62,62.0,,17.59
48,245.313,62.55,24.76,62.0,,17.56
49,245.464,63.32,24.9,62.0,,17.53
50,245.613,64.27,25.04,62.0,,17.49
51,245.763,65.03,25.19,62.0,,17.45
52,245.913,65.92,25.35,62.0,,17.43
53,246.063,66.65,25.51,62.0,,17.39
54,246.213,67.52,25.68,62.0,,17.38
55,246.213,,,,21.06,
56,246.363,68.22,25.85,62.0,,17.34
57,246.515,69.03,26.02,62.0,,17.31
58,246.663,69.72,26.2,62.0,,17.3
59,246.813,70.52,26.39,62.0,,17.26
60,246.813,,,,20.98,
61,246.963,71.18,26.57,62.0,,17.24
62,247.113,71.93,26.77,62.0,,17.2
63,247.263,72.57,26.96,62.0,,17.19
64,247.413,73.32,27.16,62.0,,17.18
65,247.413,,,,21.04,
66,247.563,73.93,27.36,62.0,,17.15
67,247.713,74.63,27.56,62.0,,17.11
68,247.863,75.25,27.77,62.0,,17.1
69,248.013,75.91,27.98,62.0,,17.08
70,248.013,,,,20.95,
71,248.163,76.48,28.19,62.0,,17.08
72,248.313,77.14,28.41,62.0,,17.05
73,248.463,77.67,28.62,62.0,,17.04
74,248.613,78.33,28.85,62.0,,17.02
75,248.765,78.85,29.07,62.0,,17.0
76,248.913,79.47,29.3,62.0,,17.0
77,249.063,79.96,29.52,62.0,,16.98
78,249.213,80.59,29.76,62.0,,16.96
79,249.213,,,,21.02,
80,249.363,81.09,29.99,62.0,,16.95
81,249.513,81.68,30.23,62.0,,16.94
82,249.663,82.14,30.46,62.0,,16.93
83,249.813,82.71,30.7,62.0,,16.93
84,249.813,,,,21.29,
85,249.963,83.19,30.94,62.0,,16.91
86,250.113,83.72,31.18,62.0,,16.9
87,250.263,84.18,31.42,62.0,,16.89
88,250.413,84.7,31.67,62.0,,16.88
89,250.413,,,,21.76,
90,250.563,85.09,31.9,62.0,,16.89
91,250.713,85.64,32.16,62.0,,16.88
92,250.863,86.04,32.4,62.0,,16.87
93,251.014,86.53,32.65,62.0,,16.87
94,251.014,,,,22.94,
95,251.163,86.95,32.9,62.0,,16.86
96,251.35,87.34,33.18,62.0,,16.86
97,251.495,87.93,33.46,62.0,,16.85
98,251.645,88.32,33.71,62.0,,16.85
99,251.645,,,,24.3,
100,251.795,88.78,33.97,62.0,,16.84
101,251.945,89.22,34.23,62.0,,16.86
102,252.096,89.59,34.48,62.0,,16.84
103,252.1,,,,25.4,
104,252.245,89.96,34.73,62.0,,16.85
105,252.395,90.39,34.99,62.0,,16.84
106,252.545,90.78,35.25,62.0,,16.84
107,252.695,91.18,35.51,62.0,,16.84
108,252.695,,,,26.56,
109,252.845,91.6,35.78,62.0,,16.84
110,252.995,91.92,36.03,62.0,,16.84
111,253.145,92.31,36.3,62.0,,16.85
112,253.295,92.64,36.55,62.0,,16.85
113,253.295,,,,27.74,
114,253.445,93.0,36.81,62.0,,16.87
115,253.595,93.32,37.07,62.0,,16.86
116,253.745,93.7,37.34,62.0,,16.86
117,253.895,93.99,37.59,62.0,,16.88
118,253.895,,,,28.77,
119,254.045,94.39,37.86,62.0,,16.87
120,254.195,94.7,38.12,62.0,,16.89
121,254.346,95.05,38.39,62.0,,16.88
122,254.495,95.31,38.64,62.0,,16.89
