,timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink
0,228.177,28.07,24.0,62.0,,27.13
1,228.356,28.07,24.0,62.0,,27.12
2,228.503,28.22,24.0,62.0,,27.1
3,228.653,28.58,24.0,62.0,,27.07
4,228.803,29.14,24.0,62.0,,27.01
5,228.953,30.03,24.0,62.0,,26.91
6,229.103,30.94,24.0,62.0,,26.82
7,229.253,32.14,24.0,62.0,,26.7
8,229.403,33.2,24.0,62.0,,26.6
9,229.553,34.48,24.0,62.0,,26.47
10,229.703,35.55,24.0,62.0,,26.36
11,229.853,36.92,24.0,62.0,,26.25
12,230.003,38.04,24.0,62.0,,26.14
13,230.153,39.39,24.0,62.0,,26.03
14,230.303,40.49,24.0,62.0,,25.94
15,230.453,41.82,24.0,62.0,,25.83
16,230.453,,,,30.07,
17,230.603,42.88,24.0,62.0,,25.76
18,230.753,44.19,24.0,62.0,,25.64
19,230.903,45.28,24.0,62.0,,25.57
20,231.053,46.53,24.0,62.0,,25.47
21,231.053,,,,30.06,
22,231.203,47.57,24.0,62.0,,25.41
23,231.353,48.61,24.0,62.0,,25.33
24,231.503,49.85,24.0,62.0,,25.25
25,231.653,51.03,24.0,62.0,,25.18
26,231.653,,,,30.02,
27,231.803,51.99,24.0,62.0,,25.1
28,231.953,52.96,24.0,62.0,,25.03
29,232.103,54.11,24.0,62.0,,24.94
30,232.253,55.2,24.0,62.0,,24.87
31,232.253,,,,30.07,
32,232.403,56.14,24.0,62.0,,24.81
33,232.553,57.19,24.0,62.0,,24.74
34,232.703,58.07,24.0,62.0,,24.69
35,232.853,59.13,24.0,62.0,,24.63
36,232.853,,,,30.08,
37,233.003,60.01,24.0,62.0,,24.59
38,233.153,61.06,24.04,62.0,,24.53
39,233.303,61.86,24.16,62.0,,24.48
40,233.453,62.83,24.29,62.0,,24.42
41,233.453,,,,30.02,
42,233.603,63.62,24.41,62.0,,24.38
43,233.753,64.56,24.55,62.0,,24.33
44,233.903,65.36,24.69,62.0,,24.28
45,234.053,66.24,24.84,62.0,,24.25
