***PCR ON***
[15]PCR TEC set to 50°C
(1852640) _setPcrTecTempC: TEC Set Temp 50.000000
(1852641) _resetThermalControlState: RESET Peltier 1 control state
(1852645) thermalControlSetTargetTempC: [1] MAX RAMPING  goto 50.0
(1852652) _setThermalControlState: thermalControl-1: changing state 3->1
(1852659) tecCurvePredictorSetHoldPower: holdPower is NaN
(1852665) thermalControlSetEnable: Enabling Peltier 1
(1852687) TC: TC-1 = 25.09, modeled = 24.46, target = 50.00, heatSink = -86.99, output = 50.0, timeout = 0, exptTempC = 0.00, TecRate = 0.140
(1855361) TC: TC-1 = 25.31, modeled = 24.79, target = 50.00, heatSink = -86.94, output = 100.0, timeout = 2700, exptTempC = 0.00, TecRate = 0.104
(1855516) TC: TC-1 = 25.32, modeled = 24.80, target = 50.00, heatSink = -87.19, output = 100.0, timeout = 2850, exptTempC = 0.00, TecRate = 0.102
(1855663) TC: TC-1 = 25.32, modeled = 24.82, target = 50.00, heatSink = -87.11, output = 100.0, timeout = 3000, exptTempC = 0.00, TecRate = 0.096
(1855812) TC: TC-1 = 25.33, modeled = 24.83, target = 50.00, heatSink = -86.55, output = 100.0, timeout = 3150, exptTempC = 0.00, TecRate = 0.093
(1855963) TC: TC-1 = 25.33, modeled = 24.84, target = 50.00, heatSink = -86.67, output = 100.0, timeout = 3300, exptTempC = 0.00, TecRate = 0.089
(1856112) TC: TC-1 = 25.34, modeled = 24.86, target = 50.00, heatSink = -87.27, output = 100.0, timeout = 3450, exptTempC = 0.00, TecRate = 0.088
(1856266) TC: TC-1 = 25.36, modeled = 24.87, target = 50.00, heatSink = -87.02, output = 100.0, timeout = 3600, exptTempC = 0.00, TecRate = 0.100
(1856422) TC: TC-1 = 25.38, modeled = 24.89, target = 50.00, heatSink = -87.11, output = 100.0, timeout = 3750, exptTempC = 0.00, TecRate = 0.107
(1856565) TC: TC-1 = 25.64, modeled = 24.92, target = 50.00, heatSink = -86.86, output = 100.0, timeout = 3900, exptTempC = 0.00, TecRate = 0.338
(1856716) TC: TC-1 = 26.39, modeled = 25.03, target = 50.00, heatSink = -86.35, output = 100.0, timeout = 4050, exptTempC = 0.00, TecRate = 0.931
(1856866) TC: TC-1 = 27.70, modeled = 25.26, target = 50.00, heatSink = -86.83, output = 100.0, timeout = 4200, exptTempC = 0.00, TecRate = 1.821
(1857017) TC: TC-1 = 29.33, modeled = 25.63, target = 50.00, heatSink = -87.15, output = 100.0, timeout = 4350, exptTempC = 0.00, TecRate = 2.767
(1857173) TC: TC-1 = 31.11, modeled = 26.13, target = 50.00, heatSink = -86.98, output = 100.0, timeout = 4500, exptTempC = 0.00, TecRate = 3.638
(1857325) TC: TC-1 = 32.36, modeled = 26.69, target = 50.00, heatSink = -87.19, output = 100.0, timeout = 4650, exptTempC = 0.00, TecRate = 3.952
(1857469) TC: TC-1 = 34.23, modeled = 27.36, target = 50.00, heatSink = -86.87, output = 100.0, timeout = 4800, exptTempC = 0.00, TecRate = 4.666
(1857619) TC: TC-1 = 36.06, modeled = 28.12, target = 50.00, heatSink = -86.12, output = 100.0, timeout = 4950, exptTempC = 0.00, TecRate = 5.220
(1857768) TC: TC-1 = 37.84, modeled = 28.94, target = 50.00, heatSink = -86.87, output = 100.0, timeout = 5100, exptTempC = 0.00, TecRate = 5.643
(1857919) TC: TC-1 = 39.59, modeled = 29.82, target = 50.00, heatSink = -87.11, output = 100.0, timeout = 5250, exptTempC = 0.00, TecRate = 5.970
(1858075) TC: TC-1 = 41.30, modeled = 30.75, target = 50.00, heatSink = -87.11, output = 100.0, timeout = 5400, exptTempC = 0.00, TecRate = 6.223
(1858222) TC: TC-1 = 42.43, modeled = 31.65, target = 50.00, heatSink = -87.19, output = 100.0, timeout = 5550, exptTempC = 0.00, TecRate = 6.019
(1858371) TC: TC-1 = 44.11, modeled = 32.57, target = 50.00, heatSink = -86.63, output = 100.0, timeout = 5700, exptTempC = 0.00, TecRate = 6.261
(1858522) TC: TC-1 = 45.72, modeled = 33.53, target = 50.00, heatSink = -86.75, output = 100.0, timeout = 5850, exptTempC = 0.00, TecRate = 6.405
(1858671) TC: TC-1 = 47.26, modeled = 34.49, target = 50.00, heatSink = -87.19, output = 100.0, timeout = 6000, exptTempC = 0.00, TecRate = 6.484
(1858824) TC: TC-1 = 48.72, modeled = 35.47, target = 50.00, heatSink = -87.11, output = 100.0, timeout = 6150, exptTempC = 0.00, TecRate = 6.484
(1858981) TC: TC-1 = 49.64, modeled = 36.41, target = 50.00, heatSink = -87.02, output = 100.0, timeout = 6300, exptTempC = 0.00, TecRate = 5.905
(1859124) TC: TC-1 = 51.06, modeled = 37.33, target = 50.00, heatSink = -87.27, output = 100.0, timeout = 6450, exptTempC = 0.00, TecRate = 6.169
(1859277) TC: TC-1 = 52.41, modeled = 38.26, target = 50.00, heatSink = -86.36, output = 100.0, timeout = 6600, exptTempC = 0.00, TecRate = 6.177
(1859426) TC: TC-1 = 53.71, modeled = 39.18, target = 50.00, heatSink = -86.79, output = 100.0, timeout = 6750, exptTempC = 0.00, TecRate = 6.161
(1859577) TC: TC-1 = 54.97, modeled = 40.10, target = 50.00, heatSink = -86.91, output = 100.0, timeout = 6900, exptTempC = 0.00, TecRate = 6.120
(1859733) TC: TC-1 = 56.20, modeled = 41.02, target = 50.00, heatSink = -86.98, output = 100.0, timeout = 7050, exptTempC = 0.00, TecRate = 6.080
(1859884) TC: TC-1 = 56.99, modeled = 41.89, target = 50.00, heatSink = -87.06, output = 100.0, timeout = 7200, exptTempC = 0.00, TecRate = 5.725
(1860030) TC: TC-1 = 58.10, modeled = 42.74, target = 50.00, heatSink = -87.19, output = 100.0, timeout = 7350, exptTempC = 0.00, TecRate = 5.674
(1860179) TC: TC-1 = 59.18, modeled = 43.59, target = 50.00, heatSink = -86.51, output = 100.0, timeout = 7500, exptTempC = 0.00, TecRate = 5.625
(1860328) TC: TC-1 = 60.25, modeled = 44.43, target = 50.00, heatSink = -86.58, output = 100.0, timeout = 7650, exptTempC = 0.00, TecRate = 5.571
(1860479) TC: TC-1 = 61.27, modeled = 45.26, target = 50.00, heatSink = -86.98, output = 100.0, timeout = 7800, exptTempC = 0.00, TecRate = 5.501
(1860634) TC: TC-1 = 62.25, modeled = 46.07, target = 50.00, heatSink = -87.06, output = 100.0, timeout = 7950, exptTempC = 0.00, TecRate = 5.417
(1860781) TC: TC-1 = 62.89, modeled = 46.85, target = 50.00, heatSink = -86.94, output = 100.0, timeout = 8100, exptTempC = 0.00, TecRate = 5.117
(1860931) TC: TC-1 = 63.88, modeled = 47.62, target = 50.00, heatSink = -86.83, output = 100.0, timeout = 8250, exptTempC = 0.00, TecRate = 5.129
(1861087) TC: TC-1 = 64.82, modeled = 48.38, target = 50.00, heatSink = -87.02, output = -50.0, timeout = 8350, exptTempC = 0.00, TecRate = 5.090
(1861237) TC: TC-1 = 65.68, modeled = 49.14, target = 50.00, heatSink = -87.11, output = -100.0, timeout = 8500, exptTempC = 0.00, TecRate = 5.005
(1861391) TC: TC-1 = 66.51, modeled = 49.88, target = 50.00, heatSink = -87.23, output = -100.0, timeout = 8650, exptTempC = 0.00, TecRate = 4.924
(1861546) TC: TC-1 = 67.06, modeled = 50.59, target = 50.00, heatSink = -86.94, output = -100.0, timeout = 8800, exptTempC = 0.00, TecRate = 4.530
(1861690) TC: TC-1 = 67.88, modeled = 51.29, target = 50.00, heatSink = -86.91, output = -100.0, timeout = 8950, exptTempC = 0.00, TecRate = 4.631
(1861740) _thermalBrakeCheck: HEATING MAX RAMP: SWITCH to STEADY STATE - THERMAL BRAKE! model: 51.520699, threshold: 50.200001
(1861775) _setThermalControlState: thermalControl-1: changing state 1->3
(1861776) _setTempReachedCallback: Set Temp Reached
(1861835) TC: TC-1 = 68.66, modeled = 51.98, target = 50.00, heatSink = -86.35, output = 0.0, timeout = 9100, exptTempC = 50.00, TecRate = 4.587
(1861982) TC: TC-1 = 69.41, modeled = 52.66, target = 50.00, heatSink = -86.71, output = -30.5, timeout = 9200, exptTempC = 50.00, TecRate = 4.532
(1862132) TC: TC-1 = 70.15, modeled = 53.34, target = 50.00, heatSink = -87.23, output = -46.3, timeout = 9350, exptTempC = 50.00, TecRate = 4.479
(1862291) TC: TC-1 = 70.86, modeled = 54.00, target = 50.00, heatSink = -87.07, output = -60.0, timeout = 9500, exptTempC = 50.00, TecRate = 4.424
(1862436) TC: TC-1 = 71.34, modeled = 54.63, target = 50.00, heatSink = -86.83, output = -50.3, timeout = 9650, exptTempC = 50.00, TecRate = 4.224
(1862585) TC: TC-1 = 72.03, modeled = 55.26, target = 50.00, heatSink = -86.51, output = -81.9, timeout = 9800, exptTempC = 50.00, TecRate = 4.197
(1862736) TC: TC-1 = 72.66, modeled = 55.89, target = 50.00, heatSink = -87.12, output = -100.0, timeout = 9950, exptTempC = 50.00, TecRate = 4.132
(1862887) TC: TC-1 = 73.27, modeled = 56.50, target = 50.00, heatSink = -87.06, output = -100.0, timeout = 10100, exptTempC = 50.00, TecRate = 4.067
(1863037) TC: TC-1 = 73.88, modeled = 57.10, target = 50.00, heatSink = -87.11, output = -100.0, timeout = 10250, exptTempC = 50.00, TecRate = 4.013
(1863187) TC: TC-1 = 74.27, modeled = 57.68, target = 50.00, heatSink = -87.27, output = -100.0, timeout = 10400, exptTempC = 50.00, TecRate = 3.817
(1863337) TC: TC-1 = 74.86, modeled = 58.25, target = 50.00, heatSink = -86.83, output = -100.0, timeout = 10550, exptTempC = 50.00, TecRate = 3.800
(1863486) TC: TC-1 = 75.43, modeled = 58.82, target = 50.00, heatSink = -86.13, output = -100.0, timeout = 10700, exptTempC = 50.00, TecRate = 3.768
(1863637) TC: TC-1 = 75.98, modeled = 59.38, target = 50.00, heatSink = -86.72, output = -100.0, timeout = 10850, exptTempC = 50.00, TecRate = 3.723
(1863787) TC: TC-1 = 76.47, modeled = 59.93, target = 50.00, heatSink = -87.15, output = -100.0, timeout = 11000, exptTempC = 50.00, TecRate = 3.651
(1863945) TC: TC-1 = 76.97, modeled = 60.47, target = 50.00, heatSink = -87.36, output = -100.0, timeout = 11150, exptTempC = 50.00, TecRate = 3.595
(1864091) TC: TC-1 = 77.30, modeled = 60.99, target = 50.00, heatSink = -87.15, output = -100.0, timeout = 11300, exptTempC = 50.00, TecRate = 3.434
(1864240) TC: TC-1 = 77.80, modeled = 61.51, target = 50.00, heatSink = -86.58, output = -100.0, timeout = 11450, exptTempC = 50.00, TecRate = 3.423
(1864391) TC: TC-1 = 78.28, modeled = 62.02, target = 50.00, heatSink = -86.51, output = -100.0, timeout = 11600, exptTempC = 50.00, TecRate = 3.389
(1864540) TC: TC-1 = 78.74, modeled = 62.52, target = 50.00, heatSink = -86.95, output = -100.0, timeout = 11750, exptTempC = 50.00, TecRate = 3.353
(1864693) TC: TC-1 = 79.19, modeled = 63.02, target = 50.00, heatSink = -87.19, output = -100.0, timeout = 11900, exptTempC = 50.00, TecRate = 3.309
(1864843) TC: TC-1 = 79.45, modeled = 63.50, target = 50.00, heatSink = -87.31, output = -100.0, timeout = 12050, exptTempC = 50.00, TecRate = 3.084
(1864993) TC: TC-1 = 79.87, modeled = 63.97, target = 50.00, heatSink = -86.91, output = -100.0, timeout = 12200, exptTempC = 50.00, TecRate = 3.119
(1865142) TC: TC-1 = 80.30, modeled = 64.44, target = 50.00, heatSink = -86.40, output = -100.0, timeout = 12350, exptTempC = 50.00, TecRate = 3.110
(1865293) TC: TC-1 = 80.72, modeled = 64.90, target = 50.00, heatSink = -87.31, output = -100.0, timeout = 12500, exptTempC = 50.00, TecRate = 3.090
(1865443) TC: TC-1 = 81.10, modeled = 65.36, target = 50.00, heatSink = -86.86, output = -100.0, timeout = 12650, exptTempC = 50.00, TecRate = 3.040
(1865600) TC: TC-1 = 81.48, modeled = 65.81, target = 50.00, heatSink = -87.19, output = -100.0, timeout = 12800, exptTempC = 50.00, TecRate = 3.008
(1865747) TC: TC-1 = 81.73, modeled = 66.25, target = 50.00, heatSink = -86.99, output = -100.0, timeout = 12950, exptTempC = 50.00, TecRate = 2.876
(1865896) TC: TC-1 = 82.08, modeled = 66.68, target = 50.00, heatSink = -86.47, output = -100.0, timeout = 13100, exptTempC = 50.00, TecRate = 2.851
(1866046) TC: TC-1 = 82.42, modeled = 67.10, target = 50.00, heatSink = -86.79, output = -100.0, timeout = 13250, exptTempC = 50.00, TecRate = 2.811
(1866196) TC: TC-1 = 82.77, modeled = 67.52, target = 50.00, heatSink = -87.36, output = -100.0, timeout = 13400, exptTempC = 50.00, TecRate = 2.795
(1866350) TC: TC-1 = 83.10, modeled = 67.94, target = 50.00, heatSink = -86.79, output = -100.0, timeout = 13550, exptTempC = 50.00, TecRate = 2.758
(1866498) TC: TC-1 = 83.30, modeled = 68.34, target = 50.00, heatSink = -87.11, output = -100.0, timeout = 13700, exptTempC = 50.00, TecRate = 2.592
(1866650) TC: TC-1 = 83.63, modeled = 68.73, target = 50.00, heatSink = -86.83, output = -100.0, timeout = 13850, exptTempC = 50.00, TecRate = 2.627
(1866799) TC: TC-1 = 83.95, modeled = 69.13, target = 50.00, heatSink = -86.66, output = -100.0, timeout = 14000, exptTempC = 50.00, TecRate = 2.612
(1866950) TC: TC-1 = 84.24, modeled = 69.51, target = 50.00, heatSink = -86.98, output = -100.0, timeout = 14150, exptTempC = 50.00, TecRate = 2.570
(1867100) TC: TC-1 = 84.51, modeled = 69.90, target = 50.00, heatSink = -86.94, output = -100.0, timeout = 14300, exptTempC = 50.00, TecRate = 2.529
(1867259) TC: TC-1 = 84.79, modeled = 70.27, target = 50.00, heatSink = -86.71, output = -100.0, timeout = 14450, exptTempC = 50.00, TecRate = 2.499
(1867406) TC: TC-1 = 84.97, modeled = 70.64, target = 50.00, heatSink = -86.75, output = -100.0, timeout = 14600, exptTempC = 50.00, TecRate = 2.394
(1867555) TC: TC-1 = 85.23, modeled = 70.99, target = 50.00, heatSink = -86.87, output = -100.0, timeout = 14750, exptTempC = 50.00, TecRate = 2.371
(1867706) TC: TC-1 = 85.51, modeled = 71.35, target = 50.00, heatSink = -86.43, output = -100.0, timeout = 14900, exptTempC = 50.00, TecRate = 2.364
(1867855) TC: TC-1 = 85.77, modeled = 71.70, target = 50.00, heatSink = -87.03, output = -100.0, timeout = 15050, exptTempC = 50.00, TecRate = 2.349
(1868009) TC: TC-1 = 86.02, modeled = 72.05, target = 50.00, heatSink = -86.83, output = -100.0, timeout = 15200, exptTempC = 50.00, TecRate = 2.311
(1868158) TC: TC-1 = 86.16, modeled = 72.39, target = 50.00, heatSink = -86.83, output = -100.0, timeout = 15350, exptTempC = 50.00, TecRate = 2.179
(1868307) TC: TC-1 = 86.40, modeled = 72.72, target = 50.00, heatSink = -86.67, output = -100.0, timeout = 15500, exptTempC = 50.00, TecRate = 2.202
(1868458) TC: TC-1 = 86.64, modeled = 73.04, target = 50.00, heatSink = -86.51, output = -100.0, timeout = 15650, exptTempC = 50.00, TecRate = 2.184
(1868608) TC: TC-1 = 86.86, modeled = 73.37, target = 50.00, heatSink = -86.98, output = -100.0, timeout = 15800, exptTempC = 50.00, TecRate = 2.159
(1868758) TC: TC-1 = 87.07, modeled = 73.69, target = 50.00, heatSink = -87.27, output = -100.0, timeout = 15950, exptTempC = 50.00, TecRate = 2.126
(1868916) TC: TC-1 = 87.28, modeled = 74.01, target = 50.00, heatSink = -87.23, output = -100.0, timeout = 16100, exptTempC = 50.00, TecRate = 2.095
(1869063) TC: TC-1 = 87.43, modeled = 74.31, target = 50.00, heatSink = -87.11, output = -100.0, timeout = 16250, exptTempC = 50.00, TecRate = 2.032
(1869212) TC: TC-1 = 87.64, modeled = 74.62, target = 50.00, heatSink = -86.79, output = -100.0, timeout = 16400, exptTempC = 50.00, TecRate = 2.014
(1869363) TC: TC-1 = 87.86, modeled = 74.92, target = 50.00, heatSink = -86.95, output = -100.0, timeout = 16550, exptTempC = 50.00, TecRate = 2.014
(1869512) TC: TC-1 = 88.06, modeled = 75.22, target = 50.00, heatSink = -86.98, output = -100.0, timeout = 16700, exptTempC = 50.00, TecRate = 1.990
(1869665) TC: TC-1 = 88.25, modeled = 75.51, target = 50.00, heatSink = -87.36, output = -100.0, timeout = 16850, exptTempC = 50.00, TecRate = 1.965
(1869815) TC: TC-1 = 88.37, modeled = 75.80, target = 50.00, heatSink = -87.44, output = -100.0, timeout = 17000, exptTempC = 50.00, TecRate = 1.864
(1869964) TC: TC-1 = 88.55, modeled = 76.08, target = 50.00, heatSink = -87.19, output = -100.0, timeout = 17150, exptTempC = 50.00, TecRate = 1.872
(1870115) TC: TC-1 = 88.74, modeled = 76.36, target = 50.00, heatSink = -86.52, output = -100.0, timeout = 17300, exptTempC = 50.00, TecRate = 1.860
(1870264) TC: TC-1 = 88.92, modeled = 76.64, target = 50.00, heatSink = -86.78, output = -100.0, timeout = 17450, exptTempC = 50.00, TecRate = 1.840
(1870415) TC: TC-1 = 89.08, modeled = 76.91, target = 50.00, heatSink = -87.19, output = -100.0, timeout = 17600, exptTempC = 50.00, TecRate = 1.816
(1870570) TC: TC-1 = 89.26, modeled = 77.18, target = 50.00, heatSink = -87.49, output = -100.0, timeout = 17750, exptTempC = 50.00, TecRate = 1.803
(1870715) TC: TC-1 = 89.38, modeled = 77.45, target = 50.00, heatSink = -87.04, output = -100.0, timeout = 17900, exptTempC = 50.00, TecRate = 1.743
(1870866) TC: TC-1 = 89.53, modeled = 77.71, target = 50.00, heatSink = -86.24, output = -100.0, timeout = 18050, exptTempC = 50.00, TecRate = 1.723
(1871017) TC: TC-1 = 89.69, modeled = 77.96, target = 50.00, heatSink = -86.71, output = -100.0, timeout = 18200, exptTempC = 50.00, TecRate = 1.704
(1871166) TC: TC-1 = 89.85, modeled = 78.22, target = 50.00, heatSink = -86.94, output = -100.0, timeout = 18350, exptTempC = 50.00, TecRate = 1.689
(1871320) TC: TC-1 = 89.99, modeled = 78.47, target = 50.00, heatSink = -87.03, output = -100.0, timeout = 18500, exptTempC = 50.00, TecRate = 1.666
(1871468) TC: TC-1 = 90.09, modeled = 78.71, target = 50.00, heatSink = -86.98, output = -100.0, timeout = 18650, exptTempC = 50.00, TecRate = 1.585
(1871619) TC: TC-1 = 90.23, modeled = 78.95, target = 50.00, heatSink = -86.71, output = -100.0, timeout = 18800, exptTempC = 50.00, TecRate = 1.597
(1871769) TC: TC-1 = 90.40, modeled = 79.19, target = 50.00, heatSink = -86.52, output = -100.0, timeout = 18950, exptTempC = 50.00, TecRate = 1.602
(1871920) TC: TC-1 = 90.54, modeled = 79.43, target = 50.00, heatSink = -87.03, output = -100.0, timeout = 19100, exptTempC = 50.00, TecRate = 1.573
(1872070) TC: TC-1 = 90.65, modeled = 79.66, target = 50.00, heatSink = -87.19, output = -100.0, timeout = 19250, exptTempC = 50.00, TecRate = 1.543
(1872226) TC: TC-1 = 90.79, modeled = 79.89, target = 50.00, heatSink = -87.27, output = -100.0, timeout = 19400, exptTempC = 50.00, TecRate = 1.530
(1872377) TC: TC-1 = 90.88, modeled = 80.12, target = 50.00, heatSink = -87.36, output = -100.0, timeout = 19550, exptTempC = 50.00, TecRate = 1.483
(1872521) TC: TC-1 = 91.02, modeled = 80.34, target = 50.00, heatSink = -87.19, output = -100.0, timeout = 19700, exptTempC = 50.00, TecRate = 1.486
(1872672) TC: TC-1 = 91.16, modeled = 80.56, target = 50.00, heatSink = -86.67, output = -100.0, timeout = 19850, exptTempC = 50.00, TecRate = 1.479
(1872821) TC: TC-1 = 91.29, modeled = 80.78, target = 50.00, heatSink = -87.11, output = -100.0, timeout = 20000, exptTempC = 50.00, TecRate = 1.458
(1872972) TC: TC-1 = 91.41, modeled = 81.00, target = 50.00, heatSink = -87.03, output = -100.0, timeout = 20150, exptTempC = 50.00, TecRate = 1.440
(1873126) TC: TC-1 = 91.52, modeled = 81.21, target = 50.00, heatSink = -86.94, output = -100.0, timeout = 20300, exptTempC = 50.00, TecRate = 1.414
(1873273) TC: TC-1 = 91.59, modeled = 81.42, target = 50.00, heatSink = -87.15, output = -100.0, timeout = 20450, exptTempC = 50.00, TecRate = 1.369
(1873422) TC: TC-1 = 91.71, modeled = 81.62, target = 50.00, heatSink = -86.92, output = -100.0, timeout = 20600, exptTempC = 50.00, TecRate = 1.361
(1873573) TC: TC-1 = 91.83, modeled = 81.83, target = 50.00, heatSink = -86.75, output = -100.0, timeout = 20750, exptTempC = 50.00, TecRate = 1.351
(1873722) TC: TC-1 = 91.95, modeled = 82.03, target = 50.00, heatSink = -87.07, output = -100.0, timeout = 20900, exptTempC = 50.00, TecRate = 1.337
(1873875) TC: TC-1 = 92.05, modeled = 82.23, target = 50.00, heatSink = -86.91, output = -100.0, timeout = 21050, exptTempC = 50.00, TecRate = 1.319
(1874024) TC: TC-1 = 92.12, modeled = 82.42, target = 50.00, heatSink = -86.90, output = -100.0, timeout = 21200, exptTempC = 50.00, TecRate = 1.263
(1874175) TC: TC-1 = 92.23, modeled = 82.61, target = 50.00, heatSink = -86.67, output = -100.0, timeout = 21350, exptTempC = 50.00, TecRate = 1.270
(1874324) TC: TC-1 = 92.33, modeled = 82.80, target = 50.00, heatSink = -86.67, output = -100.0, timeout = 21500, exptTempC = 50.00, TecRate = 1.248
(1874475) TC: TC-1 = 92.43, modeled = 82.99, target = 50.00, heatSink = -87.07, output = -100.0, timeout = 21650, exptTempC = 50.00, TecRate = 1.240
(1874624) TC: TC-1 = 92.53, modeled = 83.17, target = 50.00, heatSink = -86.99, output = -100.0, timeout = 21800, exptTempC = 50.00, TecRate = 1.235
(1874782) TC: TC-1 = 92.63, modeled = 83.35, target = 50.00, heatSink = -86.95, output = -100.0, timeout = 21950, exptTempC = 50.00, TecRate = 1.218
(1874934) TC: TC-1 = 92.69, modeled = 83.53, target = 50.00, heatSink = -87.27, output = -100.0, timeout = 22100, exptTempC = 50.00, TecRate = 1.175
(1875078) TC: TC-1 = 92.79, modeled = 83.71, target = 50.00, heatSink = -86.95, output = -100.0, timeout = 22250, exptTempC = 50.00, TecRate = 1.176
(1875229) TC: TC-1 = 92.89, modeled = 83.88, target = 50.00, heatSink = -86.75, output = -100.0, timeout = 22400, exptTempC = 50.00, TecRate = 1.168
(1875379) TC: TC-1 = 92.98, modeled = 84.06, target = 50.00, heatSink = -86.74, output = -100.0, timeout = 22550, exptTempC = 50.00, TecRate = 1.154
(1875529) TC: TC-1 = 93.07, modeled = 84.23, target = 50.00, heatSink = -86.95, output = -100.0, timeout = 22700, exptTempC = 50.00, TecRate = 1.137
(1875684) TC: TC-1 = 93.15, modeled = 84.40, target = 50.00, heatSink = -86.86, output = -100.0, timeout = 22850, exptTempC = 50.00, TecRate = 1.117
(1875830) TC: TC-1 = 93.21, modeled = 84.56, target = 50.00, heatSink = -87.02, output = -100.0, timeout = 23000, exptTempC = 50.00, TecRate = 1.085
(1875979) TC: TC-1 = 93.29, modeled = 84.72, target = 50.00, heatSink = -86.70, output = -100.0, timeout = 23150, exptTempC = 50.00, TecRate = 1.078
(1876130) TC: TC-1 = 93.38, modeled = 84.88, target = 50.00, heatSink = -86.79, output = -100.0, timeout = 23300, exptTempC = 50.00, TecRate = 1.069
(1876280) TC: TC-1 = 93.46, modeled = 85.04, target = 50.00, heatSink = -87.40, output = -100.0, timeout = 23450, exptTempC = 50.00, TecRate = 1.060
(1876431) TC: TC-1 = 93.56, modeled = 85.20, target = 50.00, heatSink = -87.15, output = -100.0, timeout = 23600, exptTempC = 50.00, TecRate = 1.059
(1876581) TC: TC-1 = 93.61, modeled = 85.36, target = 50.00, heatSink = -87.15, output = -100.0, timeout = 23750, exptTempC = 50.00, TecRate = 1.012
(1876731) TC: TC-1 = 93.68, modeled = 85.51, target = 50.00, heatSink = -86.64, output = -100.0, timeout = 23900, exptTempC = 50.00, TecRate = 1.005
(1876882) TC: TC-1 = 93.75, modeled = 85.66, target = 50.00, heatSink = -86.36, output = -100.0, timeout = 24050, exptTempC = 50.00, TecRate = 0.995
(1877032) TC: TC-1 = 93.82, modeled = 85.81, target = 50.00, heatSink = -86.94, output = -100.0, timeout = 24200, exptTempC = 50.00, TecRate = 0.984
(1877181) TC: TC-1 = 93.90, modeled = 85.95, target = 50.00, heatSink = -87.23, output = -100.0, timeout = 24350, exptTempC = 50.00, TecRate = 0.979
(1877338) TC: TC-1 = 93.98, modeled = 86.10, target = 50.00, heatSink = -86.83, output = -100.0, timeout = 24500, exptTempC = 50.00, TecRate = 0.969
