[22]Set PCR TEC:  HEAT: True  POW: 100
(117596) RAW PELTIER: TC-1 = 22.1, HSTemp = 22.0, modeled = 22.3, rawRR C/s = 0.0, output = 100.0
(120755) RAW PELTIER: TC-1 = 50.7, HSTemp = 22.0, modeled = 35.6, rawRR C/s = 10.9, output = 100.0
(120809) RAW PELTIER: TC-1 = 51.2, HSTemp = 22.0, modeled = 36.0, rawRR C/s = 10.6, output = 100.0
(120860) RAW PELTIER: TC-1 = 51.8, HSTemp = 22.0, modeled = 36.3, rawRR C/s = 10.5, output = 100.0
(120904) RAW PELTIER: TC-1 = 51.8, HSTemp = 22.0, modeled = 36.7, rawRR C/s = 10.5, output = 100.0
(120955) RAW PELTIER: TC-1 = 52.3, HSTemp = 22.0, modeled = 37.0, rawRR C/s = 10.2, output = 100.0
(121004) RAW PELTIER: TC-1 = 52.9, HSTemp = 22.0, modeled = 37.4, rawRR C/s = 10.4, output = 100.0
(121055) RAW PELTIER: TC-1 = 53.4, HSTemp = 22.0, modeled = 37.7, rawRR C/s = 10.7, output = 100.0
(121104) RAW PELTIER: TC-1 = 54.0, HSTemp = 22.0, modeled = 38.1, rawRR C/s = 10.6, output = 100.0
(121155) RAW PELTIER: TC-1 = 54.6, HSTemp = 22.0, modeled = 38.4, rawRR C/s = 10.5, output = 100.0
(121204) RAW PELTIER: TC-1 = 55.1, HSTemp = 22.0, modeled = 38.8, rawRR C/s = 10.1, output = 100.0
(121255) RAW PELTIER: TC-1 = 55.6, HSTemp = 22.0, modeled = 39.1, rawRR C/s = 9.7, output = 100.0
(121304) RAW PELTIER: TC-1 = 56.2, HSTemp = 22.0, modeled = 39.5, rawRR C/s = 10.0, output = 100.0
(121355) RAW PELTIER: TC-1 = 56.7, HSTemp = 22.0, modeled = 39.9, rawRR C/s = 9.9, output = 100.0
(121404) RAW PELTIER: TC-1 = 57.2, HSTemp = 22.0, modeled = 40.2, rawRR C/s = 9.8, output = 100.0
(121455) RAW PELTIER: TC-1 = 57.7, HSTemp = 22.0, modeled = 40.6, rawRR C/s = 9.8, output = 100.0
(121504) RAW PELTIER: TC-1 = 58.2, HSTemp = 22.0, modeled = 40.9, rawRR C/s = 9.5, output = 100.0
(121555) RAW PELTIER: TC-1 = 58.7, HSTemp = 22.0, modeled = 41.3, rawRR C/s = 9.5, output = 100.0
(121605) RAW PELTIER: TC-1 = 59.2, HSTemp = 22.0, modeled = 41.7, rawRR C/s = 9.4, output = 100.0
(121657) RAW PELTIER: TC-1 = 59.7, HSTemp = 22.0, modeled = 42.0, rawRR C/s = 9.7, output = 100.0
(121711) RAW PELTIER: TC-1 = 60.2, HSTemp = 22.0, modeled = 42.4, rawRR C/s = 9.5, output = 100.0
(121762) RAW PELTIER: TC-1 = 60.7, HSTemp = 22.0, modeled = 42.7, rawRR C/s = 9.4, output = 100.0
(121807) RAW PELTIER: TC-1 = 60.7, HSTemp = 22.0, modeled = 43.1, rawRR C/s = 9.4, output = 100.0
(121854) systemTasksMonitorStack: Stack Watermark(Thermal Control): 2176
(121858) RAW PELTIER: TC-1 = 61.2, HSTemp = 22.0, modeled = 43.4, rawRR C/s = 9.4, output = 100.0
(121906) RAW PELTIER: TC-1 = 61.7, HSTemp = 22.0, modeled = 43.7, rawRR C/s = 9.2, output = 100.0
(121954) systemTasksMonitorStack: Stack Watermark(Thermal Control): 2160
(121957) RAW PELTIER: TC-1 = 62.2, HSTemp = 22.0, modeled = 44.1, rawRR C/s = 9.2, output = 100.0
(122006) RAW PELTIER: TC-1 = 62.7, HSTemp = 22.0, modeled = 44.4, rawRR C/s = 9.2, output = 100.0
(122057) RAW PELTIER: TC-1 = 63.2, HSTemp = 22.0, modeled = 44.8, rawRR C/s = 9.1, output = 100.0
(122106) RAW PELTIER: TC-1 = 63.7, HSTemp = 22.0, modeled = 45.1, rawRR C/s = 9.1, output = 100.0
(122157) RAW PELTIER: TC-1 = 64.1, HSTemp = 22.0, modeled = 45.5, rawRR C/s = 9.1, output = 100.0
(122206) RAW PELTIER: TC-1 = 64.6, HSTemp = 22.0, modeled = 45.8, rawRR C/s = 9.0, output = 100.0
(122256) RAW PELTIER: TC-1 = 65.1, HSTemp = 22.0, modeled = 46.2, rawRR C/s = 9.0, output = 100.0
(122306) RAW PELTIER: TC-1 = 65.6, HSTemp = 22.0, modeled = 46.5, rawRR C/s = 8.9, output = 100.0
(122357) RAW PELTIER: TC-1 = 66.0, HSTemp = 22.0, modeled = 46.8, rawRR C/s = 8.8, output = 100.0
(122406) RAW PELTIER: TC-1 = 66.5, HSTemp = 22.0, modeled = 47.2, rawRR C/s = 8.7, output = 100.0
(122456) RAW PELTIER: TC-1 = 67.0, HSTemp = 22.0, modeled = 47.5, rawRR C/s = 8.7, output = 100.0
(122506) RAW PELTIER: TC-1 = 67.4, HSTemp = 22.0, modeled = 47.9, rawRR C/s = 8.7, output = 100.0
(122559) RAW PELTIER: TC-1 = 67.9, HSTemp = 22.0, modeled = 48.2, rawRR C/s = 8.6, output = 100.0
(122612) RAW PELTIER: TC-1 = 68.3, HSTemp = 22.0, modeled = 48.6, rawRR C/s = 8.5, output = 100.0
(122659) RAW PELTIER: TC-1 = 68.3, HSTemp = 22.0, modeled = 48.9, rawRR C/s = 8.5, output = 100.0
(122709) RAW PELTIER: TC-1 = 68.8, HSTemp = 22.0, modeled = 49.2, rawRR C/s = 8.4, output = 100.0
(122758) RAW PELTIER: TC-1 = 69.2, HSTemp = 22.0, modeled = 49.6, rawRR C/s = 8.3, output = 100.0
(122809) RAW PELTIER: TC-1 = 69.7, HSTemp = 22.0, modeled = 49.9, rawRR C/s = 8.4, output = 100.0
(122858) RAW PELTIER: TC-1 = 70.1, HSTemp = 22.0, modeled = 50.2, rawRR C/s = 8.3, output = 100.0
(122909) RAW PELTIER: TC-1 = 70.6, HSTemp = 22.0, modeled = 50.5, rawRR C/s = 8.3, output = 100.0
(122958) RAW PELTIER: TC-1 = 71.0, HSTemp = 22.0, modeled = 50.9, rawRR C/s = 8.2, output = 100.0
(123009) RAW PELTIER: TC-1 = 71.4, HSTemp = 22.0, modeled = 51.2, rawRR C/s = 8.2, output = 100.0
(123058) RAW PELTIER: TC-1 = 71.9, HSTemp = 22.0, modeled = 51.5, rawRR C/s = 8.2, output = 100.0
(123109) RAW PELTIER: TC-1 = 72.3, HSTemp = 22.0, modeled = 51.9, rawRR C/s = 8.1, output = 100.0
(123158) RAW PELTIER: TC-1 = 72.7, HSTemp = 22.0, modeled = 52.2, rawRR C/s = 8.1, output = 100.0
(123209) RAW PELTIER: TC-1 = 73.2, HSTemp = 22.0, modeled = 52.5, rawRR C/s = 7.9, output = 100.0
(123258) RAW PELTIER: TC-1 = 73.6, HSTemp = 22.0, modeled = 52.9, rawRR C/s = 7.9, output = 100.0
(123309) RAW PELTIER: TC-1 = 74.0, HSTemp = 22.0, modeled = 53.2, rawRR C/s = 7.9, output = 100.0
(123359) RAW PELTIER: TC-1 = 74.4, HSTemp = 22.0, modeled = 53.5, rawRR C/s = 8.1, output = 100.0
(123412) RAW PELTIER: TC-1 = 74.8, HSTemp = 22.0, modeled = 53.9, rawRR C/s = 7.8, output = 100.0
(123465) RAW PELTIER: TC-1 = 75.2, HSTemp = 22.0, modeled = 54.2, rawRR C/s = 7.6, output = 100.0
(123512) RAW PELTIER: TC-1 = 75.6, HSTemp = 22.0, modeled = 54.5, rawRR C/s = 7.6, output = 100.0
(123561) RAW PELTIER: TC-1 = 75.6, HSTemp = 22.0, modeled = 54.8, rawRR C/s = 7.6, output = 100.0
(123610) RAW PELTIER: TC-1 = 76.1, HSTemp = 22.0, modeled = 55.1, rawRR C/s = 7.5, output = 100.0
(123661) RAW PELTIER: TC-1 = 76.5, HSTemp = 22.0, modeled = 55.5, rawRR C/s = 7.7, output = 100.0
(123710) RAW PELTIER: TC-1 = 76.9, HSTemp = 22.0, modeled = 55.8, rawRR C/s = 7.7, output = 100.0
(123761) RAW PELTIER: TC-1 = 77.3, HSTemp = 22.0, modeled = 56.1, rawRR C/s = 7.6, output = 100.0
(123810) RAW PELTIER: TC-1 = 77.7, HSTemp = 22.0, modeled = 56.4, rawRR C/s = 7.4, output = 100.0
(123861) RAW PELTIER: TC-1 = 78.1, HSTemp = 22.0, modeled = 56.7, rawRR C/s = 7.2, output = 100.0
(123910) RAW PELTIER: TC-1 = 78.5, HSTemp = 22.0, modeled = 57.0, rawRR C/s = 7.3, output = 100.0
(123961) RAW PELTIER: TC-1 = 78.8, HSTemp = 22.0, modeled = 57.4, rawRR C/s = 7.4, output = 100.0
(124010) RAW PELTIER: TC-1 = 79.2, HSTemp = 22.0, modeled = 57.7, rawRR C/s = 7.3, output = 100.0
(124061) RAW PELTIER: TC-1 = 79.6, HSTemp = 22.0, modeled = 58.0, rawRR C/s = 7.4, output = 100.0
(124110) RAW PELTIER: TC-1 = 80.0, HSTemp = 22.0, modeled = 58.3, rawRR C/s = 7.1, output = 100.0
(124161) RAW PELTIER: TC-1 = 80.4, HSTemp = 22.0, modeled = 58.6, rawRR C/s = 6.9, output = 100.0
(124211) RAW PELTIER: TC-1 = 80.7, HSTemp = 22.0, modeled = 58.9, rawRR C/s = 6.9, output = 100.0
(124264) RAW PELTIER: TC-1 = 81.1, HSTemp = 22.0, modeled = 59.2, rawRR C/s = 6.8, output = 100.0
(124316) RAW PELTIER: TC-1 = 81.5, HSTemp = 22.0, modeled = 59.6, rawRR C/s = 6.9, output = 100.0
(124364) RAW PELTIER: TC-1 = 81.5, HSTemp = 22.0, modeled = 59.8, rawRR C/s = 6.9, output = 100.0
(124413) RAW PELTIER: TC-1 = 81.8, HSTemp = 22.0, modeled = 60.1, rawRR C/s = 6.9, output = 100.0
(124462) RAW PELTIER: TC-1 = 82.2, HSTemp = 22.0, modeled = 60.4, rawRR C/s = 6.9, output = 100.0
(124513) RAW PELTIER: TC-1 = 82.6, HSTemp = 22.0, modeled = 60.7, rawRR C/s = 7.0, output = 100.0
(124562) RAW PELTIER: TC-1 = 83.0, HSTemp = 22.0, modeled = 61.0, rawRR C/s = 6.9, output = 100.0
(124613) RAW PELTIER: TC-1 = 83.3, HSTemp = 22.0, modeled = 61.3, rawRR C/s = 6.8, output = 100.0
(124662) RAW PELTIER: TC-1 = 83.7, HSTemp = 22.0, modeled = 61.6, rawRR C/s = 6.8, output = 100.0
(124713) RAW PELTIER: TC-1 = 84.0, HSTemp = 22.0, modeled = 61.9, rawRR C/s = 6.7, output = 100.0
(124762) RAW PELTIER: TC-1 = 84.4, HSTemp = 22.0, modeled = 62.2, rawRR C/s = 6.6, output = 100.0
(124813) RAW PELTIER: TC-1 = 84.7, HSTemp = 22.0, modeled = 62.5, rawRR C/s = 6.5, output = 100.0
(124862) RAW PELTIER: TC-1 = 85.1, HSTemp = 22.0, modeled = 62.8, rawRR C/s = 6.5, output = 100.0
(124912) RAW PELTIER: TC-1 = 85.4, HSTemp = 22.0, modeled = 63.1, rawRR C/s = 6.4, output = 100.0
(124962) RAW PELTIER: TC-1 = 85.8, HSTemp = 22.0, modeled = 63.4, rawRR C/s = 6.5, output = 100.0
(125013) RAW PELTIER: TC-1 = 86.1, HSTemp = 22.0, modeled = 63.7, rawRR C/s = 6.5, output = 100.0
(125063) RAW PELTIER: TC-1 = 86.4, HSTemp = 22.0, modeled = 64.0, rawRR C/s = 6.4, output = 100.0
(125115) RAW PELTIER: TC-1 = 86.8, HSTemp = 22.0, modeled = 64.3, rawRR C/s = 6.3, output = 100.0
(125169) RAW PELTIER: TC-1 = 87.1, HSTemp = 22.0, modeled = 64.6, rawRR C/s = 6.3, output = 100.0
(125220) RAW PELTIER: TC-1 = 87.4, HSTemp = 22.0, modeled = 64.9, rawRR C/s = 6.3, output = 100.0
(125264) RAW PELTIER: TC-1 = 87.4, HSTemp = 22.0, modeled = 65.2, rawRR C/s = 6.3, output = 100.0
(125315) RAW PELTIER: TC-1 = 87.8, HSTemp = 22.0, modeled = 65.5, rawRR C/s = 6.4, output = 100.0
(125365) RAW PELTIER: TC-1 = 88.1, HSTemp = 22.0, modeled = 65.8, rawRR C/s = 6.3, output = 100.0
(125416) RAW PELTIER: TC-1 = 88.4, HSTemp = 22.0, modeled = 66.0, rawRR C/s = 6.2, output = 100.0
(125465) RAW PELTIER: TC-1 = 88.8, HSTemp = 22.0, modeled = 66.3, rawRR C/s = 6.2, output = 100.0
(125516) RAW PELTIER: TC-1 = 89.1, HSTemp = 22.0, modeled = 66.6, rawRR C/s = 6.1, output = 100.0
(125565) RAW PELTIER: TC-1 = 89.4, HSTemp = 22.0, modeled = 66.9, rawRR C/s = 5.9, output = 100.0
(125615) RAW PELTIER: TC-1 = 89.7, HSTemp = 22.0, modeled = 67.2, rawRR C/s = 6.0, output = 100.0
(125665) RAW PELTIER: TC-1 = 90.0, HSTemp = 22.0, modeled = 67.5, rawRR C/s = 6.0, output = 100.0
(125716) RAW PELTIER: TC-1 = 90.4, HSTemp = 22.0, modeled = 67.8, rawRR C/s = 6.0, output = 100.0
(125765) RAW PELTIER: TC-1 = 90.7, HSTemp = 22.0, modeled = 68.0, rawRR C/s = 6.2, output = 100.0
(125816) RAW PELTIER: TC-1 = 91.0, HSTemp = 22.0, modeled = 68.3, rawRR C/s = 6.1, output = 100.0
(125865) RAW PELTIER: TC-1 = 91.3, HSTemp = 22.0, modeled = 68.6, rawRR C/s = 6.0, output = 100.0
(125916) RAW PELTIER: TC-1 = 91.7, HSTemp = 22.0, modeled = 68.9, rawRR C/s = 5.9, output = 100.0
(125966) RAW PELTIER: TC-1 = 92.0, HSTemp = 22.0, modeled = 69.2, rawRR C/s = 5.7, output = 100.0
(126018) RAW PELTIER: TC-1 = 92.3, HSTemp = 22.0, modeled = 69.5, rawRR C/s = 5.8, output = 100.0
(126071) RAW PELTIER: TC-1 = 92.6, HSTemp = 22.0, modeled = 69.7, rawRR C/s = 5.7, output = 100.0
(126118) RAW PELTIER: TC-1 = 92.6, HSTemp = 22.0, modeled = 70.0, rawRR C/s = 5.7, output = 100.0
(126168) RAW PELTIER: TC-1 = 92.9, HSTemp = 22.0, modeled = 70.3, rawRR C/s = 5.7, output = 100.0
(126217) RAW PELTIER: TC-1 = 93.2, HSTemp = 22.0, modeled = 70.5, rawRR C/s = 5.7, output = 100.0
(126268) RAW PELTIER: TC-1 = 93.5, HSTemp = 22.0, modeled = 70.8, rawRR C/s = 5.4, output = 100.0
(126318) RAW PELTIER: TC-1 = 93.8, HSTemp = 22.0, modeled = 71.1, rawRR C/s = 5.5, output = 100.0
(126368) RAW PELTIER: TC-1 = 94.1, HSTemp = 22.0, modeled = 71.3, rawRR C/s = 5.6, output = 100.0
(126417) RAW PELTIER: TC-1 = 94.4, HSTemp = 22.0, modeled = 71.6, rawRR C/s = 5.5, output = 100.0
(126468) RAW PELTIER: TC-1 = 94.7, HSTemp = 22.0, modeled = 71.9, rawRR C/s = 5.6, output = 100.0
(126517) RAW PELTIER: TC-1 = 95.0, HSTemp = 22.0, modeled = 72.2, rawRR C/s = 5.6, output = 100.0
(126568) RAW PELTIER: TC-1 = 95.2, HSTemp = 22.0, modeled = 72.4, rawRR C/s = 5.5, output = 100.0
(126617) RAW PELTIER: TC-1 = 95.5, HSTemp = 22.0, modeled = 72.7, rawRR C/s = 5.6, output = 100.0
(126667) RAW PELTIER: TC-1 = 95.8, HSTemp = 22.0, modeled = 73.0, rawRR C/s = 5.5, output = 100.0
(126717) RAW PELTIER: TC-1 = 96.1, HSTemp = 22.0, modeled = 73.2, rawRR C/s = 5.5, output = 100.0
(126768) RAW PELTIER: TC-1 = 96.4, HSTemp = 22.0, modeled = 73.5, rawRR C/s = 5.3, output = 100.0
(126818) RAW PELTIER: TC-1 = 96.7, HSTemp = 22.0, modeled = 73.8, rawRR C/s = 5.2, output = 100.0
(126871) RAW PELTIER: TC-1 = 97.0, HSTemp = 22.0, modeled = 74.0, rawRR C/s = 5.0, output = 100.0
(126924) RAW PELTIER: TC-1 = 97.2, HSTemp = 22.0, modeled = 74.3, rawRR C/s = 5.0, output = 100.0
(126971) RAW PELTIER: TC-1 = 97.5, HSTemp = 22.0, modeled = 74.6, rawRR C/s = 4.9, output = 100.0
(127021) RAW PELTIER: TC-1 = 97.5, HSTemp = 22.0, modeled = 74.8, rawRR C/s = 4.9, output = 100.0
(127070) RAW PELTIER: TC-1 = 97.7, HSTemp = 22.0, modeled = 75.1, rawRR C/s = 4.9, output = 100.0
(127121) RAW PELTIER: TC-1 = 98.0, HSTemp = 22.0, modeled = 75.3, rawRR C/s = 4.9, output = 100.0
(127170) RAW PELTIER: TC-1 = 98.3, HSTemp = 22.0, modeled = 75.6, rawRR C/s = 5.1, output = 100.0
(127221) RAW PELTIER: TC-1 = 98.6, HSTemp = 22.0, modeled = 75.8, rawRR C/s = 5.1, output = 100.0
(127270) RAW PELTIER: TC-1 = 98.8, HSTemp = 22.0, modeled = 76.1, rawRR C/s = 4.9, output = 100.0
(127321) RAW PELTIER: TC-1 = 99.1, HSTemp = 22.0, modeled = 76.3, rawRR C/s = 5.0, output = 100.0
(127370) RAW PELTIER: TC-1 = 99.3, HSTemp = 22.0, modeled = 76.6, rawRR C/s = 4.7, output = 100.0
(127420) RAW PELTIER: TC-1 = 99.6, HSTemp = 22.0, modeled = 76.8, rawRR C/s = 4.8, output = 100.0
(127470) RAW PELTIER: TC-1 = 99.9, HSTemp = 22.0, modeled = 77.1, rawRR C/s = 5.0, output = 100.0
(127520) RAW PELTIER: TC-1 = 100.1, HSTemp = 22.0, modeled = 77.3, rawRR C/s = 4.9, output = 100.0
(127570) RAW PELTIER: TC-1 = 100.4, HSTemp = 22.0, modeled = 77.6, rawRR C/s = 4.9, output = 100.0
(127621) RAW PELTIER: TC-1 = 100.6, HSTemp = 22.0, modeled = 77.9, rawRR C/s = 4.7, output = 100.0
(127672) RAW PELTIER: TC-1 = 100.9, HSTemp = 22.0, modeled = 78.1, rawRR C/s = 4.6, output = 100.0
(127723) RAW PELTIER: TC-1 = 101.1, HSTemp = 22.0, modeled = 78.4, rawRR C/s = 4.7, output = 100.0
(127778) RAW PELTIER: TC-1 = 101.4, HSTemp = 22.0, modeled = 78.6, rawRR C/s = 4.7, output = 100.0
(127826) RAW PELTIER: TC-1 = 101.6, HSTemp = 22.0, modeled = 78.9, rawRR C/s = 4.8, output = 100.0
(127872) RAW PELTIER: TC-1 = 101.6, HSTemp = 22.0, modeled = 79.1, rawRR C/s = 4.8, output = 100.0
(127922) RAW PELTIER: TC-1 = 101.9, HSTemp = 22.0, modeled = 79.3, rawRR C/s = 4.7, output = 100.0
(127973) RAW PELTIER: TC-1 = 102.1, HSTemp = 22.0, modeled = 79.6, rawRR C/s = 4.7, output = 100.0
(128022) RAW PELTIER: TC-1 = 102.4, HSTemp = 22.0, modeled = 79.8, rawRR C/s = 4.7, output = 100.0
(128073) RAW PELTIER: TC-1 = 102.6, HSTemp = 22.0, modeled = 80.0, rawRR C/s = 4.6, output = 100.0
(128121) RAW PELTIER: TC-1 = 102.9, HSTemp = 22.0, modeled = 80.3, rawRR C/s = 4.7, output = 100.0
(128173) RAW PELTIER: TC-1 = 103.1, HSTemp = 22.0, modeled = 80.5, rawRR C/s = 4.5, output = 100.0
(128222) RAW PELTIER: TC-1 = 103.4, HSTemp = 22.0, modeled = 80.8, rawRR C/s = 4.4, output = 100.0
(128273) RAW PELTIER: TC-1 = 103.6, HSTemp = 22.0, modeled = 81.0, rawRR C/s = 4.5, output = 100.0
(128322) RAW PELTIER: TC-1 = 103.8, HSTemp = 22.0, modeled = 81.3, rawRR C/s = 4.5, output = 100.0
