***PCR ON***
[211]PCR TEC set to 50°C
(10892298) _setPcrTecTempC: TEC Set Temp 50.000000
(10892300) _resetThermalControlState: RESET Peltier 1 control state
(10892303) thermalControlSetTargetTempC: [1] MAX RAMPING  goto 50.0
(10892310) _setThermalControlState: thermalControl-1: changing state 3->1
(10892318) tecCurvePredictorSetHoldPower: holdPower is NaN
(10892324) thermalControlSetEnable: Enabling Peltier 1
(10892354) TC: TC-1 = 24.05, modeled = 21.38, target = 50.00, heatSink = -86.04, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.392
(10894009) TC: TC-1 = 24.26, modeled = 21.97, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.330
(10894163) TC: TC-1 = 24.28, modeled = 22.02, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.327
(10894318) TC: TC-1 = 24.29, modeled = 22.07, target = 50.00, heatSink = -86.01, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.318
(10894462) TC: TC-1 = 24.31, modeled = 22.12, target = 50.00, heatSink = -85.83, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.319
(10894614) TC: TC-1 = 24.33, modeled = 22.16, target = 50.00, heatSink = -85.68, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.315
(10894762) TC: TC-1 = 24.34, modeled = 22.21, target = 50.00, heatSink = -85.86, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.310
(10894913) TC: TC-1 = 24.37, modeled = 22.26, target = 50.00, heatSink = -86.04, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.310
(10895068) TC: TC-1 = 24.38, modeled = 22.30, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.307
(10895214) TC: TC-1 = 24.40, modeled = 22.35, target = 50.00, heatSink = -86.27, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.301
(10895363) TC: TC-1 = 24.42, modeled = 22.39, target = 50.00, heatSink = -85.72, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.303
(10895514) TC: TC-1 = 24.45, modeled = 22.44, target = 50.00, heatSink = -86.01, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.302
(10895665) TC: TC-1 = 24.47, modeled = 22.49, target = 50.00, heatSink = -86.27, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.306
(10895815) TC: TC-1 = 24.51, modeled = 22.53, target = 50.00, heatSink = -86.08, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.315
(10895973) TC: TC-1 = 24.55, modeled = 22.58, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.331
(10896120) TC: TC-1 = 24.61, modeled = 22.63, target = 50.00, heatSink = -86.27, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.354
(10896270) TC: TC-1 = 25.00, modeled = 22.71, target = 50.00, heatSink = -85.68, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.694
(10896419) TC: TC-1 = 26.16, modeled = 22.90, target = 50.00, heatSink = -85.46, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.588
(10896570) TC: TC-1 = 28.47, modeled = 23.29, target = 50.00, heatSink = -86.23, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 3.252
(10896720) TC: TC-1 = 32.03, modeled = 24.00, target = 50.00, heatSink = -85.98, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 5.535
(10896878) TC: TC-1 = 36.30, modeled = 25.07, target = 50.00, heatSink = -86.39, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 7.848
(10897024) TC: TC-1 = 39.38, modeled = 26.31, target = 50.00, heatSink = -86.01, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 8.887
(10897173) TC: TC-1 = 44.16, modeled = 27.86, target = 50.00, heatSink = -85.53, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 10.926
(10897324) TC: TC-1 = 48.39, modeled = 29.62, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 12.121
(10897473) TC: TC-1 = 52.32, modeled = 31.52, target = 50.00, heatSink = -86.19, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 12.944
(10897627) TC: TC-1 = 55.97, modeled = 33.51, target = 50.00, heatSink = -86.04, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 13.397
(10897782) TC: TC-1 = 58.17, modeled = 35.47, target = 50.00, heatSink = -86.08, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 12.242
(10897926) TC: TC-1 = 61.27, modeled = 37.39, target = 50.00, heatSink = -86.23, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 12.825
(10898077) TC: TC-1 = 64.20, modeled = 39.32, target = 50.00, heatSink = -85.75, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 12.866
(10898227) TC: TC-1 = 67.17, modeled = 41.26, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 12.929
(10898383) TC: TC-1 = 69.87, modeled = 43.18, target = 50.00, heatSink = -86.35, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 12.790
(10898536) TC: TC-1 = 72.49, modeled = 45.09, target = 50.00, heatSink = -86.04, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 12.642
(10898688) TC: TC-1 = 74.15, modeled = 46.89, target = 50.00, heatSink = -85.98, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 11.838
(10898832) TC: TC-1 = 76.48, modeled = 48.65, target = 50.00, heatSink = -85.72, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 11.672
(10898983) TC: TC-1 = 78.58, modeled = 50.37, target = 50.00, heatSink = -85.79, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 11.375
(10899132) TC: TC-1 = 80.46, modeled = 52.03, target = 50.00, heatSink = -86.35, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 10.970
(10899232) _thermalBrakeCheck: HEATING MAX RAMP: SWITCH to STEADY STATE - THERMAL BRAKE! model: 53.108952, threshold: 50.200001
(10899273) _setThermalControlState: thermalControl-1: changing state 1->3
(10899274) _setTempReachedCallback: Set Temp Reached
(10899282) TC: TC-1 = 82.13, modeled = 53.63, target = 50.00, heatSink = -86.19, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 10.511
(10899437) TC: TC-1 = 83.67, modeled = 55.17, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 10.050
(10899584) TC: TC-1 = 84.63, modeled = 56.57, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 9.286
(10899733) TC: TC-1 = 85.97, modeled = 57.92, target = 50.00, heatSink = -85.97, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 8.924
(10899884) TC: TC-1 = 87.20, modeled = 59.22, target = 50.00, heatSink = -85.93, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 8.544
(10900033) TC: TC-1 = 88.27, modeled = 60.47, target = 50.00, heatSink = -86.04, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 8.122
(10900185) TC: TC-1 = 89.22, modeled = 61.64, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 7.706
(10900335) TC: TC-1 = 89.82, modeled = 62.73, target = 50.00, heatSink = -86.08, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 7.114
(10900484) TC: TC-1 = 90.67, modeled = 63.77, target = 50.00, heatSink = -86.01, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 6.814
(10900635) TC: TC-1 = 91.44, modeled = 64.76, target = 50.00, heatSink = -85.75, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 6.514
(10900786) TC: TC-1 = 92.14, modeled = 65.71, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 6.214
(10900935) TC: TC-1 = 92.76, modeled = 66.61, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 5.906
(10901091) TC: TC-1 = 93.28, modeled = 67.46, target = 50.00, heatSink = -86.19, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 5.586
(10901236) TC: TC-1 = 93.62, modeled = 68.25, target = 50.00, heatSink = -86.23, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 5.216
(10901387) TC: TC-1 = 94.10, modeled = 69.01, target = 50.00, heatSink = -85.79, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 4.999
(10901535) TC: TC-1 = 94.53, modeled = 69.74, target = 50.00, heatSink = -86.08, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 4.780
(10901687) TC: TC-1 = 94.93, modeled = 70.44, target = 50.00, heatSink = -86.04, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 4.576
(10901842) TC: TC-1 = 95.29, modeled = 71.10, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 4.386
(10901987) TC: TC-1 = 95.49, modeled = 71.73, target = 50.00, heatSink = -86.08, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 4.100
(10902137) TC: TC-1 = 95.79, modeled = 72.33, target = 50.00, heatSink = -85.68, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 3.953
(10902286) TC: TC-1 = 96.08, modeled = 72.91, target = 50.00, heatSink = -85.93, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 3.811
(10902437) TC: TC-1 = 96.32, modeled = 73.46, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 3.654
(10902591) TC: TC-1 = 96.56, modeled = 74.00, target = 50.00, heatSink = -86.19, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 3.528
(10902746) TC: TC-1 = 96.72, modeled = 74.51, target = 50.00, heatSink = -86.27, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 3.330
(10902890) TC: TC-1 = 96.91, modeled = 75.00, target = 50.00, heatSink = -86.08, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 3.243
(10903042) TC: TC-1 = 97.10, modeled = 75.48, target = 50.00, heatSink = -85.60, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 3.144
(10903190) TC: TC-1 = 97.28, modeled = 75.94, target = 50.00, heatSink = -85.97, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 3.051
(10903341) TC: TC-1 = 97.44, modeled = 76.39, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.958
(10903497) TC: TC-1 = 97.59, modeled = 76.82, target = 50.00, heatSink = -85.86, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.868
(10903643) TC: TC-1 = 97.68, modeled = 77.24, target = 50.00, heatSink = -86.05, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.754
(10903793) TC: TC-1 = 97.82, modeled = 77.65, target = 50.00, heatSink = -85.86, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.684
(10903944) TC: TC-1 = 97.93, modeled = 78.04, target = 50.00, heatSink = -85.86, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.602
(10904094) TC: TC-1 = 98.05, modeled = 78.43, target = 50.00, heatSink = -86.42, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.549
(10904245) TC: TC-1 = 98.17, modeled = 78.80, target = 50.00, heatSink = -86.01, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.489
(10904401) TC: TC-1 = 98.29, modeled = 79.17, target = 50.00, heatSink = -85.98, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.443
(10904545) TC: TC-1 = 98.36, modeled = 79.53, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.359
(10904696) TC: TC-1 = 98.46, modeled = 79.88, target = 50.00, heatSink = -85.49, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.310
(10904845) TC: TC-1 = 98.53, modeled = 80.22, target = 50.00, heatSink = -86.02, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.250
(10904996) TC: TC-1 = 98.63, modeled = 80.55, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.209
(10905150) TC: TC-1 = 98.70, modeled = 80.88, target = 50.00, heatSink = -86.08, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.150
(10905303) TC: TC-1 = 98.75, modeled = 81.19, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.091
(10905449) TC: TC-1 = 98.84, modeled = 81.50, target = 50.00, heatSink = -86.09, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.069
(10905600) TC: TC-1 = 98.92, modeled = 81.81, target = 50.00, heatSink = -85.46, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.026
(10905750) TC: TC-1 = 98.98, modeled = 82.11, target = 50.00, heatSink = -85.97, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.980
(10905900) TC: TC-1 = 99.04, modeled = 82.40, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.939
(10906052) TC: TC-1 = 99.10, modeled = 82.69, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.903
(10906206) TC: TC-1 = 99.16, modeled = 82.97, target = 50.00, heatSink = -86.08, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.871
(10906353) TC: TC-1 = 99.20, modeled = 83.24, target = 50.00, heatSink = -85.93, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.815
(10906503) TC: TC-1 = 99.25, modeled = 83.51, target = 50.00, heatSink = -85.68, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.791
(10906652) TC: TC-1 = 99.32, modeled = 83.78, target = 50.00, heatSink = -85.97, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.770
(10906803) TC: TC-1 = 99.37, modeled = 84.04, target = 50.00, heatSink = -86.23, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.730
(10906956) TC: TC-1 = 99.42, modeled = 84.30, target = 50.00, heatSink = -85.93, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.706
(10907104) TC: TC-1 = 99.45, modeled = 84.55, target = 50.00, heatSink = -86.04, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.653
(10907255) TC: TC-1 = 99.51, modeled = 84.80, target = 50.00, heatSink = -85.86, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.638
(10907405) TC: TC-1 = 99.56, modeled = 85.04, target = 50.00, heatSink = -85.50, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.617
(10907556) TC: TC-1 = 99.61, modeled = 85.28, target = 50.00, heatSink = -85.94, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.595
(10907706) TC: TC-1 = 99.66, modeled = 85.52, target = 50.00, heatSink = -85.87, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.568
(10907862) TC: TC-1 = 99.70, modeled = 85.75, target = 50.00, heatSink = -85.79, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.543
(10908009) TC: TC-1 = 99.73, modeled = 85.98, target = 50.00, heatSink = -86.04, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.500
(10908158) TC: TC-1 = 99.76, modeled = 86.20, target = 50.00, heatSink = -85.94, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.476
(10908309) TC: TC-1 = 99.80, modeled = 86.42, target = 50.00, heatSink = -85.39, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.447
(10908461) TC: TC-1 = 99.85, modeled = 86.64, target = 50.00, heatSink = -85.75, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.435
(10908612) TC: TC-1 = 99.88, modeled = 86.85, target = 50.00, heatSink = -86.01, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.409
(10908762) TC: TC-1 = 99.91, modeled = 87.06, target = 50.00, heatSink = -86.19, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.380
(10908918) TC: TC-1 = 99.96, modeled = 87.26, target = 50.00, heatSink = -86.23, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.366
(10909061) TC: TC-1 = 99.97, modeled = 87.47, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.329
(10909221) TC: TC-1 = 100.00, modeled = 87.66, target = 50.00, heatSink = -85.71, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.310
(10909372) TC: TC-1 = 100.05, modeled = 87.86, target = 50.00, heatSink = -85.53, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.304
(10909522) TC: TC-1 = 100.09, modeled = 88.05, target = 50.00, heatSink = -85.94, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.281
(10909676) TC: TC-1 = 100.11, modeled = 88.24, target = 50.00, heatSink = -85.93, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.256
(10909828) TC: TC-1 = 100.13, modeled = 88.43, target = 50.00, heatSink = -86.01, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.228
(10909978) TC: TC-1 = 100.16, modeled = 88.61, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.214
(10910122) TC: TC-1 = 100.18, modeled = 88.79, target = 50.00, heatSink = -85.83, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.184
(10910274) TC: TC-1 = 100.22, modeled = 88.97, target = 50.00, heatSink = -85.64, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.174
(10910423) TC: TC-1 = 100.26, modeled = 89.14, target = 50.00, heatSink = -85.93, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.166
(10910574) TC: TC-1 = 100.30, modeled = 89.31, target = 50.00, heatSink = -85.97, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.156
(10910729) TC: TC-1 = 100.31, modeled = 89.48, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.120
(10910880) TC: TC-1 = 100.33, modeled = 89.65, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.101
(10911024) TC: TC-1 = 100.36, modeled = 89.81, target = 50.00, heatSink = -85.94, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.089
(10911174) TC: TC-1 = 100.38, modeled = 89.98, target = 50.00, heatSink = -85.57, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.068
(10911325) TC: TC-1 = 100.41, modeled = 90.13, target = 50.00, heatSink = -85.46, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.058
(10911474) TC: TC-1 = 100.46, modeled = 90.29, target = 50.00, heatSink = -86.01, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.056
(10911631) TC: TC-1 = 100.49, modeled = 90.45, target = 50.00, heatSink = -86.19, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.044
(10911781) TC: TC-1 = 100.50, modeled = 90.60, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.005
(10911925) TC: TC-1 = 100.52, modeled = 90.75, target = 50.00, heatSink = -85.90, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.991
(10912075) TC: TC-1 = 100.56, modeled = 90.90, target = 50.00, heatSink = -85.49, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.988
(10912226) TC: TC-1 = 100.58, modeled = 91.05, target = 50.00, heatSink = -85.49, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.965
(10912375) TC: TC-1 = 100.62, modeled = 91.19, target = 50.00, heatSink = -85.71, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.967
(10912532) TC: TC-1 = 100.65, modeled = 91.34, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.956
(10912682) TC: TC-1 = 100.67, modeled = 91.48, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.931
(10912826) TC: TC-1 = 100.70, modeled = 91.61, target = 50.00, heatSink = -85.93, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.920
(10912977) TC: TC-1 = 100.72, modeled = 91.75, target = 50.00, heatSink = -85.46, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.905
(10913127) TC: TC-1 = 100.75, modeled = 91.89, target = 50.00, heatSink = -85.42, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.900
(10913276) TC: TC-1 = 100.79, modeled = 92.02, target = 50.00, heatSink = -85.75, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.892
(10913432) TC: TC-1 = 100.79, modeled = 92.15, target = 50.00, heatSink = -86.19, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.859
(10913583) TC: TC-1 = 100.82, modeled = 92.28, target = 50.00, heatSink = -85.90, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.858
(10913728) TC: TC-1 = 100.86, modeled = 92.41, target = 50.00, heatSink = -85.28, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.849
(10913878) TC: TC-1 = 100.86, modeled = 92.53, target = 50.00, heatSink = -85.32, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.822
(10914027) TC: TC-1 = 100.89, modeled = 92.65, target = 50.00, heatSink = -85.62, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.814
(10914182) TC: TC-1 = 100.91, modeled = 92.77, target = 50.00, heatSink = -86.31, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.804
(10914335) TC: TC-1 = 100.93, modeled = 92.89, target = 50.00, heatSink = -86.43, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.792
(10914484) TC: TC-1 = 100.96, modeled = 93.01, target = 50.00, heatSink = -86.31, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.790
(10914629) TC: TC-1 = 100.98, modeled = 93.13, target = 50.00, heatSink = -85.83, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.775
(10914779) TC: TC-1 = 101.01, modeled = 93.24, target = 50.00, heatSink = -85.57, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.765
(10914930) TC: TC-1 = 101.02, modeled = 93.35, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.740
(10915081) TC: TC-1 = 101.05, modeled = 93.47, target = 50.00, heatSink = -86.39, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.739
(10915236) TC: TC-1 = 101.07, modeled = 93.58, target = 50.00, heatSink = -86.35, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.724
(10915381) TC: TC-1 = 101.07, modeled = 93.68, target = 50.00, heatSink = -85.72, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.703
(10915531) TC: TC-1 = 101.11, modeled = 93.79, target = 50.00, heatSink = -85.53, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.704
(10915681) TC: TC-1 = 101.12, modeled = 93.89, target = 50.00, heatSink = -85.56, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.687
(10915831) TC: TC-1 = 101.16, modeled = 94.00, target = 50.00, heatSink = -86.01, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.693
(10915986) TC: TC-1 = 101.18, modeled = 94.10, target = 50.00, heatSink = -86.23, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.676
(10916136) TC: TC-1 = 101.19, modeled = 94.20, target = 50.00, heatSink = -86.23, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.662
(10916281) TC: TC-1 = 101.20, modeled = 94.30, target = 50.00, heatSink = -85.75, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.648
(10916433) TC: TC-1 = 101.24, modeled = 94.39, target = 50.00, heatSink = -85.60, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.656
(10916583) TC: TC-1 = 101.26, modeled = 94.49, target = 50.00, heatSink = -85.93, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.643
(10916738) TC: TC-1 = 101.28, modeled = 94.59, target = 50.00, heatSink = -86.23, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.638
(10916890) TC: TC-1 = 101.31, modeled = 94.68, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.636
(10917039) TC: TC-1 = 101.31, modeled = 94.77, target = 50.00, heatSink = -86.20, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.610
(10917184) TC: TC-1 = 101.33, modeled = 94.86, target = 50.00, heatSink = -85.49, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.597
(10917334) TC: TC-1 = 101.35, modeled = 94.95, target = 50.00, heatSink = -85.42, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.590
