***PCR ON***
[73]PCR TEC set to 50°C
(2821912) _setPcrTecTempC: TEC Set Temp 50.000000
(2821913) _resetThermalControlState: RESET Peltier 1 control state
(2821916) thermalControlSetTargetTempC: [1] MAX RAMPING  goto 50.0
(2821924) _setThermalControlState: thermalControl-1: changing state 3->1
(2821931) tecCurvePredictorSetHoldPower: holdPower is NaN
(2821937) thermalControlSetEnable: Enabling Peltier 1
(2821957) TC: TC-1 = 24.29, modeled = 24.36, target = 50.00, heatSink = -85.68, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.003
(2832310) TC: TC-1 = 77.38, modeled = 54.95, target = 50.00, heatSink = -85.61, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 7.178
(2832459) TC: TC-1 = 78.50, modeled = 56.00, target = 50.00, heatSink = -85.82, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 6.975
(2832611) TC: TC-1 = 79.51, modeled = 57.02, target = 50.00, heatSink = -86.08, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 6.721
(2832766) TC: TC-1 = 80.50, modeled = 58.01, target = 50.00, heatSink = -85.93, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 6.526
(2832911) TC: TC-1 = 81.14, modeled = 58.94, target = 50.00, heatSink = -85.68, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 6.113
(2833060) TC: TC-1 = 82.04, modeled = 59.85, target = 50.00, heatSink = -85.68, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 5.962
(2833211) TC: TC-1 = 82.88, modeled = 60.72, target = 50.00, heatSink = -85.53, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 5.796
(2833360) TC: TC-1 = 83.67, modeled = 61.57, target = 50.00, heatSink = -85.97, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 5.621
(2833511) TC: TC-1 = 84.43, modeled = 62.40, target = 50.00, heatSink = -85.79, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 5.476
(2833669) TC: TC-1 = 85.11, modeled = 63.20, target = 50.00, heatSink = -85.61, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 5.278
(2833822) TC: TC-1 = 85.53, modeled = 63.96, target = 50.00, heatSink = -85.72, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 4.936
(2833965) TC: TC-1 = 86.16, modeled = 64.69, target = 50.00, heatSink = -86.08, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 4.818
(2834116) TC: TC-1 = 86.77, modeled = 65.40, target = 50.00, heatSink = -85.43, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 4.702
(2834265) TC: TC-1 = 87.33, modeled = 66.09, target = 50.00, heatSink = -85.54, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 4.567
(2834415) TC: TC-1 = 87.87, modeled = 66.76, target = 50.00, heatSink = -85.97, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 4.446
(2834567) TC: TC-1 = 88.38, modeled = 67.42, target = 50.00, heatSink = -85.79, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 4.331
(2834716) TC: TC-1 = 88.71, modeled = 68.04, target = 50.00, heatSink = -86.01, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 4.022
(2834866) TC: TC-1 = 89.18, modeled = 68.65, target = 50.00, heatSink = -85.57, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 3.993
(2835016) TC: TC-1 = 89.60, modeled = 69.24, target = 50.00, heatSink = -85.43, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 3.888
(2835166) TC: TC-1 = 89.99, modeled = 69.81, target = 50.00, heatSink = -86.04, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 3.776
(2835318) TC: TC-1 = 90.37, modeled = 70.37, target = 50.00, heatSink = -85.97, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 3.673
(2835476) TC: TC-1 = 90.75, modeled = 70.91, target = 50.00, heatSink = -85.86, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 3.592
(2835623) TC: TC-1 = 91.00, modeled = 71.43, target = 50.00, heatSink = -85.97, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 3.437
(2835773) TC: TC-1 = 91.37, modeled = 71.94, target = 50.00, heatSink = -85.57, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 3.380
(2835922) TC: TC-1 = 91.70, modeled = 72.44, target = 50.00, heatSink = -85.71, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 3.309
(2836072) TC: TC-1 = 92.00, modeled = 72.92, target = 50.00, heatSink = -85.97, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 3.221
(2836222) TC: TC-1 = 92.28, modeled = 73.40, target = 50.00, heatSink = -85.93, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 3.138
(2836380) TC: TC-1 = 92.56, modeled = 73.86, target = 50.00, heatSink = -85.89, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 3.068
(2836526) TC: TC-1 = 92.75, modeled = 74.31, target = 50.00, heatSink = -86.08, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.943
(2836675) TC: TC-1 = 93.01, modeled = 74.74, target = 50.00, heatSink = -85.50, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.891
(2836824) TC: TC-1 = 93.26, modeled = 75.17, target = 50.00, heatSink = -85.53, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.837
(2836975) TC: TC-1 = 93.50, modeled = 75.59, target = 50.00, heatSink = -85.93, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.783
(2837129) TC: TC-1 = 93.72, modeled = 76.00, target = 50.00, heatSink = -85.89, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.717
(2837285) TC: TC-1 = 93.85, modeled = 76.40, target = 50.00, heatSink = -85.86, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.564
(2837429) TC: TC-1 = 94.05, modeled = 76.78, target = 50.00, heatSink = -85.93, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.546
(2837578) TC: TC-1 = 94.27, modeled = 77.16, target = 50.00, heatSink = -85.49, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.518
(2837729) TC: TC-1 = 94.46, modeled = 77.53, target = 50.00, heatSink = -85.61, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.463
(2837879) TC: TC-1 = 94.64, modeled = 77.90, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.418
(2838030) TC: TC-1 = 94.83, modeled = 78.26, target = 50.00, heatSink = -86.01, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.383
(2838188) TC: TC-1 = 95.00, modeled = 78.61, target = 50.00, heatSink = -86.01, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.336
(2838335) TC: TC-1 = 95.10, modeled = 78.95, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.241
(2838484) TC: TC-1 = 95.25, modeled = 79.28, target = 50.00, heatSink = -85.71, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.204
(2838634) TC: TC-1 = 95.40, modeled = 79.61, target = 50.00, heatSink = -85.54, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.163
(2838785) TC: TC-1 = 95.55, modeled = 79.93, target = 50.00, heatSink = -86.08, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.128
(2838937) TC: TC-1 = 95.68, modeled = 80.24, target = 50.00, heatSink = -85.97, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.084
(2839091) TC: TC-1 = 95.82, modeled = 80.55, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 2.058
(2839238) TC: TC-1 = 95.92, modeled = 80.85, target = 50.00, heatSink = -86.01, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.999
(2839387) TC: TC-1 = 96.04, modeled = 81.15, target = 50.00, heatSink = -85.53, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.959
(2839537) TC: TC-1 = 96.16, modeled = 81.44, target = 50.00, heatSink = -85.25, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.925
(2839686) TC: TC-1 = 96.27, modeled = 81.73, target = 50.00, heatSink = -85.83, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.896
(2839839) TC: TC-1 = 96.39, modeled = 82.01, target = 50.00, heatSink = -85.72, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.868
(2839994) TC: TC-1 = 96.46, modeled = 82.28, target = 50.00, heatSink = -85.72, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.789
(2840139) TC: TC-1 = 96.58, modeled = 82.55, target = 50.00, heatSink = -86.01, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.790
(2840291) TC: TC-1 = 96.68, modeled = 82.82, target = 50.00, heatSink = -85.35, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.757
(2840439) TC: TC-1 = 96.77, modeled = 83.08, target = 50.00, heatSink = -85.24, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.720
(2840590) TC: TC-1 = 96.87, modeled = 83.33, target = 50.00, heatSink = -85.54, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.699
(2840741) TC: TC-1 = 96.98, modeled = 83.58, target = 50.00, heatSink = -85.64, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.679
(2840895) TC: TC-1 = 97.06, modeled = 83.83, target = 50.00, heatSink = -85.90, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.644
(2841042) TC: TC-1 = 97.12, modeled = 84.07, target = 50.00, heatSink = -85.90, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.597
(2841192) TC: TC-1 = 97.21, modeled = 84.31, target = 50.00, heatSink = -85.29, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.577
(2841341) TC: TC-1 = 97.29, modeled = 84.54, target = 50.00, heatSink = -85.50, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.552
(2841491) TC: TC-1 = 97.37, modeled = 84.77, target = 50.00, heatSink = -85.93, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.525
(2841642) TC: TC-1 = 97.44, modeled = 85.00, target = 50.00, heatSink = -85.93, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.493
(2841797) TC: TC-1 = 97.52, modeled = 85.22, target = 50.00, heatSink = -86.04, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.477
(2841944) TC: TC-1 = 97.56, modeled = 85.44, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.431
(2842094) TC: TC-1 = 97.63, modeled = 85.65, target = 50.00, heatSink = -85.57, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.413
(2842243) TC: TC-1 = 97.71, modeled = 85.86, target = 50.00, heatSink = -85.61, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.400
(2842393) TC: TC-1 = 97.77, modeled = 86.07, target = 50.00, heatSink = -85.97, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.370
(2842545) TC: TC-1 = 97.83, modeled = 86.27, target = 50.00, heatSink = -85.93, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.351
(2842701) TC: TC-1 = 97.90, modeled = 86.47, target = 50.00, heatSink = -86.19, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.329
(2842848) TC: TC-1 = 97.93, modeled = 86.67, target = 50.00, heatSink = -86.08, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.288
(2842996) TC: TC-1 = 97.99, modeled = 86.86, target = 50.00, heatSink = -85.68, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.275
(2843146) TC: TC-1 = 98.06, modeled = 87.05, target = 50.00, heatSink = -85.58, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.261
(2843296) TC: TC-1 = 98.12, modeled = 87.24, target = 50.00, heatSink = -85.79, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.237
(2843448) TC: TC-1 = 98.16, modeled = 87.42, target = 50.00, heatSink = -85.79, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.216
(2843603) TC: TC-1 = 98.22, modeled = 87.60, target = 50.00, heatSink = -85.82, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.207
(2843757) TC: TC-1 = 98.26, modeled = 87.78, target = 50.00, heatSink = -85.68, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.169
(2843901) TC: TC-1 = 98.31, modeled = 87.96, target = 50.00, heatSink = -85.71, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.159
(2844052) TC: TC-1 = 98.37, modeled = 88.13, target = 50.00, heatSink = -85.57, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.149
(2844201) TC: TC-1 = 98.43, modeled = 88.30, target = 50.00, heatSink = -85.72, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.143
(2844352) TC: TC-1 = 98.48, modeled = 88.47, target = 50.00, heatSink = -85.83, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.122
(2844506) TC: TC-1 = 98.51, modeled = 88.63, target = 50.00, heatSink = -86.12, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.093
(2844653) TC: TC-1 = 98.54, modeled = 88.79, target = 50.00, heatSink = -85.93, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.067
(2844802) TC: TC-1 = 98.60, modeled = 88.95, target = 50.00, heatSink = -85.60, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.063
(2844953) TC: TC-1 = 98.65, modeled = 89.11, target = 50.00, heatSink = -85.46, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.054
(2845102) TC: TC-1 = 98.70, modeled = 89.27, target = 50.00, heatSink = -85.93, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.042
(2845254) TC: TC-1 = 98.74, modeled = 89.42, target = 50.00, heatSink = -86.08, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 1.015
(2845403) TC: TC-1 = 98.76, modeled = 89.57, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.982
(2845553) TC: TC-1 = 98.81, modeled = 89.72, target = 50.00, heatSink = -85.75, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.984
(2845704) TC: TC-1 = 98.86, modeled = 89.87, target = 50.00, heatSink = -85.28, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.974
(2845853) TC: TC-1 = 98.90, modeled = 90.01, target = 50.00, heatSink = -85.76, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.958
(2846003) TC: TC-1 = 98.94, modeled = 90.15, target = 50.00, heatSink = -86.04, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.945
(2846158) TC: TC-1 = 98.99, modeled = 90.29, target = 50.00, heatSink = -86.04, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.942
(2846304) TC: TC-1 = 99.01, modeled = 90.43, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.910
(2846453) TC: TC-1 = 99.04, modeled = 90.57, target = 50.00, heatSink = -85.75, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.896
(2846604) TC: TC-1 = 99.09, modeled = 90.70, target = 50.00, heatSink = -85.57, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.889
(2846754) TC: TC-1 = 99.13, modeled = 90.83, target = 50.00, heatSink = -86.16, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.878
(2846906) TC: TC-1 = 99.17, modeled = 90.96, target = 50.00, heatSink = -86.01, output = 0.0, timeout = 0, exptTempC = 50.00, TecRate = 0.870
