timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Output
425.813,93.73,93.73,90,90,,42.8
425.813,93.73,93.73,90,90,,42.8
425.813,93.73,93.73,90,90,,42.8
425.813,93.73,93.73,90,90,,42.8
425.963,93.46,93.46,90,90,,42.7
425.963,93.46,93.46,90,90,,42.7
425.963,93.46,93.46,90,90,,42.7
425.963,93.46,93.46,90,90,,42.7
425.963,93.46,93.46,90,90,,42.7
426.113,93.02,93.02,90,90,,43.3
426.113,93.02,93.02,90,90,,43.3
426.113,93.02,93.02,90,90,,43.3
426.113,93.02,93.02,90,90,,43.3
426.113,93.02,93.02,90,90,,43.3
426.263,92.64,92.64,90,90,38.92,43.5
426.263,92.64,92.64,90,90,38.92,43.5
426.263,92.64,92.64,90,90,38.92,43.5
426.263,92.64,92.64,90,90,38.92,43.5
426.263,92.64,92.64,90,90,38.92,43.5
426.263,92.64,92.64,90,90,38.92,43.5
426.413,92.23,92.23,90,90,,43.9
426.413,92.23,92.23,90,90,,43.9
426.413,92.23,92.23,90,90,,43.9
426.413,92.23,92.23,90,90,,43.9
426.413,92.23,92.23,90,90,,43.9
426.563,91.67,91.67,90,90,,44.7
426.563,91.67,91.67,90,90,,44.7
426.563,91.67,91.67,90,90,,44.7
426.563,91.67,91.67,90,90,,44.7
426.563,91.67,91.67,90,90,,44.7
426.713,91.25,91.25,90,90,,45.1
426.713,91.25,91.25,90,90,,45.1
426.713,91.25,91.25,90,90,,45.1
426.713,91.25,91.25,90,90,,45.1
426.713,91.25,91.25,90,90,,45.1
426.863,90.79,90.79,90,90,39.43,46.4
426.863,90.79,90.79,90,90,39.43,46.4
426.863,90.79,90.79,90,90,39.43,46.4
426.863,90.79,90.79,90,90,39.43,46.4
426.863,90.79,90.79,90,90,39.43,46.4
426.863,90.79,90.79,90,90,39.43,46.4
427.013,90.21,90.21,90,90,,47.6
427.013,90.21,90.21,90,90,,47.6
427.013,90.21,90.21,90,90,,47.6
427.013,90.21,90.21,90,90,,47.6
427.013,90.21,90.21,90,90,,47.6
427.163,89.79,89.79,90,90,,48.4
427.163,89.79,89.79,90,90,,48.4
427.163,89.79,89.79,90,90,,48.4
427.163,89.79,89.79,90,90,,48.4
427.163,89.79,89.79,90,90,,48.4
427.313,89.39,89.39,90,90,,49.7
427.313,89.39,89.39,90,90,,49.7
427.313,89.39,89.39,90,90,,49.7
427.313,89.39,89.39,90,90,,49.7
427.313,89.39,89.39,90,90,,49.7
427.463,88.89,88.89,90,90,39.81,51.3
427.463,88.89,88.89,90,90,39.81,51.3
427.463,88.89,88.89,90,90,39.81,51.3
427.463,88.89,88.89,90,90,39.81,51.3
427.463,88.89,88.89,90,90,39.81,51.3
427.463,88.89,88.89,90,90,39.81,51.3
427.613,88.53,88.53,90,90,,53.2
427.613,88.53,88.53,90,90,,53.2
427.613,88.53,88.53,90,90,,53.2
427.613,88.53,88.53,90,90,,53.2
427.613,88.53,88.53,90,90,,53.2
427.763,88.18,88.18,90,90,,54.8
427.763,88.18,88.18,90,90,,54.8
427.763,88.18,88.18,90,90,,54.8
427.763,88.18,88.18,90,90,,54.8
427.763,88.18,88.18,90,90,,54.8
427.913,87.75,87.75,90,90,,57.3
427.913,87.75,87.75,90,90,,57.3
427.913,87.75,87.75,90,90,,57.3
427.913,87.75,87.75,90,90,,57.3
427.913,87.75,87.75,90,90,,57.3
428.063,87.48,87.48,90,90,39.9,59.5
428.063,87.48,87.48,90,90,39.9,59.5
428.063,87.48,87.48,90,90,39.9,59.5
428.063,87.48,87.48,90,90,39.9,59.5
428.063,87.48,87.48,90,90,39.9,59.5
428.063,87.48,87.48,90,90,39.9,59.5
428.213,87.22,87.22,90,90,,62.6
428.213,87.22,87.22,90,90,,62.6
428.213,87.22,87.22,90,90,,62.6
428.213,87.22,87.22,90,90,,62.6
428.213,87.22,87.22,90,90,,62.6
428.363,86.9,86.9,90,90,,66.5
428.363,86.9,86.9,90,90,,66.5
428.363,86.9,86.9,90,90,,66.5
428.363,86.9,86.9,90,90,,66.5
428.363,86.9,86.9,90,90,,66.5
428.513,86.73,86.73,90,90,,70.3
428.513,86.73,86.73,90,90,,70.3
428.513,86.73,86.73,90,90,,70.3
428.513,86.73,86.73,90,90,,70.3
428.513,86.73,86.73,90,90,,70.3
428.664,86.58,86.58,90,90,40.17,74.4
428.664,86.58,86.58,90,90,40.17,74.4
428.664,86.58,86.58,90,90,40.17,74.4
428.664,86.58,86.58,90,90,40.17,74.4
428.664,86.58,86.58,90,90,40.17,74.4
428.664,86.58,86.58,90,90,40.17,74.4
428.814,86.46,86.46,90,90,,79.1
428.814,86.46,86.46,90,90,,79.1
428.814,86.46,86.46,90,90,,79.1
428.814,86.46,86.46,90,90,,79.1
428.814,86.46,86.46,90,90,,79.1
428.964,86.4,86.4,90,90,,86
428.964,86.4,86.4,90,90,,86
428.964,86.4,86.4,90,90,,86
428.964,86.4,86.4,90,90,,86
428.964,86.4,86.4,90,90,,86
429.113,86.42,86.42,90,90,,92.9
429.113,86.42,86.42,90,90,,92.9
429.113,86.42,86.42,90,90,,92.9
429.113,86.42,86.42,90,90,,92.9
429.113,86.42,86.42,90,90,,92.9
429.264,86.54,86.54,90,90,40.52,100
429.264,86.54,86.54,90,90,40.52,100
429.264,86.54,86.54,90,90,40.52,100
429.264,86.54,86.54,90,90,40.52,100
429.264,86.54,86.54,90,90,40.52,100
429.264,86.54,86.54,90,90,40.52,100
429.414,86.71,86.71,90,90,,100
429.414,86.71,86.71,90,90,,100
429.414,86.71,86.71,90,90,,100
429.414,86.71,86.71,90,90,,100
429.414,86.71,86.71,90,90,,100
429.564,86.95,86.95,90,90,,100
429.564,86.95,86.95,90,90,,100
429.564,86.95,86.95,90,90,,100
429.564,86.95,86.95,90,90,,100
429.564,86.95,86.95,90,90,,100
429.714,87.41,87.41,90,90,,100
429.714,87.41,87.41,90,90,,100
429.714,87.41,87.41,90,90,,100
429.714,87.41,87.41,90,90,,100
429.714,87.41,87.41,90,90,,100
429.863,87.85,87.85,90,90,41.08,100
429.863,87.85,87.85,90,90,41.08,100
429.863,87.85,87.85,90,90,41.08,100
429.863,87.85,87.85,90,90,41.08,100
429.863,87.85,87.85,90,90,41.08,100
429.863,87.85,87.85,90,90,41.08,100
430.013,88.33,88.33,90,90,,100
430.013,88.33,88.33,90,90,,100
430.013,88.33,88.33,90,90,,100
430.013,88.33,88.33,90,90,,100
430.013,88.33,88.33,90,90,,100
430.165,89.04,89.04,90,90,,100
430.165,89.04,89.04,90,90,,100
430.165,89.04,89.04,90,90,,100
430.165,89.04,89.04,90,90,,100
430.165,89.04,89.04,90,90,,100
430.315,89.61,89.61,90,90,,100
430.315,89.61,89.61,90,90,,100
430.315,89.61,89.61,90,90,,100
430.315,89.61,89.61,90,90,,100
430.315,89.61,89.61,90,90,,100
430.465,90.2,90.2,90,90,42.18,92.5
430.465,90.2,90.2,90,90,42.18,92.5
430.465,90.2,90.2,90,90,42.18,92.5
430.465,90.2,90.2,90,90,42.18,92.5
430.465,90.2,90.2,90,90,42.18,92.5
430.465,90.2,90.2,90,90,42.18,92.5
430.615,90.99,90.99,90,90,,96.9
430.615,90.99,90.99,90,90,,96.9
430.615,90.99,90.99,90,90,,96.9
430.615,90.99,90.99,90,90,,96.9
430.615,90.99,90.99,90,90,,96.9
430.765,91.62,91.62,90,90,,76.6
430.765,91.62,91.62,90,90,,76.6
430.765,91.62,91.62,90,90,,76.6
430.765,91.62,91.62,90,90,,76.6
430.765,91.62,91.62,90,90,,76.6
430.915,92.19,92.19,90,90,,84.9
430.915,92.19,92.19,90,90,,84.9
430.915,92.19,92.19,90,90,,84.9
430.915,92.19,92.19,90,90,,84.9
430.915,92.19,92.19,90,90,,84.9
431.065,92.93,92.93,90,90,43.55,68.9
431.065,92.93,92.93,90,90,43.55,68.9
431.065,92.93,92.93,90,90,43.55,68.9
431.065,92.93,92.93,90,90,43.55,68.9
431.065,92.93,92.93,90,90,43.55,68.9
431.065,92.93,92.93,90,90,43.55,68.9
431.214,93.43,93.43,90,90,,57.6
431.214,93.43,93.43,90,90,,57.6
431.214,93.43,93.43,90,90,,57.6
431.214,93.43,93.43,90,90,,57.6
431.214,93.43,93.43,90,90,,57.6
431.364,93.87,93.87,90,90,,50.4
431.364,93.87,93.87,90,90,,50.4
431.364,93.87,93.87,90,90,,50.4
431.364,93.87,93.87,90,90,,50.4
431.364,93.87,93.87,90,90,,50.4
431.515,94.33,94.33,90,90,,44.2
431.515,94.33,94.33,90,90,,44.2
431.515,94.33,94.33,90,90,,44.2
431.515,94.33,94.33,90,90,,44.2
431.515,94.33,94.33,90,90,,44.2
431.664,94.55,94.55,90,90,44.8,41.6
431.664,94.55,94.55,90,90,44.8,41.6
431.664,94.55,94.55,90,90,44.8,41.6
431.664,94.55,94.55,90,90,44.8,41.6
431.664,94.55,94.55,90,90,44.8,41.6
431.664,94.55,94.55,90,90,44.8,41.6
431.814,94.65,94.65,90,90,,39.5
431.814,94.65,94.65,90,90,,39.5
431.814,94.65,94.65,90,90,,39.5
431.814,94.65,94.65,90,90,,39.5
431.814,94.65,94.65,90,90,,39.5
431.964,94.59,94.59,90,90,,39.7
431.964,94.59,94.59,90,90,,39.7
431.964,94.59,94.59,90,90,,39.7
431.964,94.59,94.59,90,90,,39.7
431.964,94.59,94.59,90,90,,39.7
432.114,94.43,94.43,90,90,,38.8
432.114,94.43,94.43,90,90,,38.8
432.114,94.43,94.43,90,90,,38.8
432.114,94.43,94.43,90,90,,38.8
432.114,94.43,94.43,90,90,,38.8
432.264,94.17,94.17,90,90,46.01,38.9
432.264,94.17,94.17,90,90,46.01,38.9
432.264,94.17,94.17,90,90,46.01,38.9
432.264,94.17,94.17,90,90,46.01,38.9
432.264,94.17,94.17,90,90,46.01,38.9
432.264,94.17,94.17,90,90,46.01,38.9
432.414,93.75,93.75,90,90,,38.9
432.414,93.75,93.75,90,90,,38.9
432.414,93.75,93.75,90,90,,38.9
432.414,93.75,93.75,90,90,,38.9
432.414,93.75,93.75,90,90,,38.9
432.564,93.41,93.41,90,90,,38.9
432.564,93.41,93.41,90,90,,38.9
432.564,93.41,93.41,90,90,,38.9
432.564,93.41,93.41,90,90,,38.9
432.564,93.41,93.41,90,90,,38.9
432.714,93.01,93.01,90,90,,39.1
432.714,93.01,93.01,90,90,,39.1
432.714,93.01,93.01,90,90,,39.1
432.714,93.01,93.01,90,90,,39.1
432.714,93.01,93.01,90,90,,39.1
432.864,92.47,92.47,90,90,46.73,40.1
432.864,92.47,92.47,90,90,46.73,40.1
432.864,92.47,92.47,90,90,46.73,40.1
432.864,92.47,92.47,90,90,46.73,40.1
432.864,92.47,92.47,90,90,46.73,40.1
432.864,92.47,92.47,90,90,46.73,40.1
433.014,92.05,92.05,90,90,,40.2
433.014,92.05,92.05,90,90,,40.2
433.014,92.05,92.05,90,90,,40.2
433.014,92.05,92.05,90,90,,40.2
433.014,92.05,92.05,90,90,,40.2
433.164,91.63,91.63,90,90,,40.8
433.164,91.63,91.63,90,90,,40.8
433.164,91.63,91.63,90,90,,40.8
433.164,91.63,91.63,90,90,,40.8
433.164,91.63,91.63,90,90,,40.8
433.314,91.06,91.06,90,90,47.4,41.8
433.314,91.06,91.06,90,90,47.4,41.8
433.314,91.06,91.06,90,90,47.4,41.8
433.314,91.06,91.06,90,90,47.4,41.8
433.314,91.06,91.06,90,90,47.4,41.8
433.314,91.06,91.06,90,90,47.4,41.8
433.464,90.6,90.6,90,90,,42.6
433.464,90.6,90.6,90,90,,42.6
433.464,90.6,90.6,90,90,,42.6
433.464,90.6,90.6,90,90,,42.6
433.464,90.6,90.6,90,90,,42.6
433.614,90.19,90.19,90,90,,43.3
433.614,90.19,90.19,90,90,,43.3
433.614,90.19,90.19,90,90,,43.3
433.614,90.19,90.19,90,90,,43.3
433.614,90.19,90.19,90,90,,43.3
433.764,89.64,89.64,90,90,,44.7
433.764,89.64,89.64,90,90,,44.7
433.764,89.64,89.64,90,90,,44.7
