timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,liquid2,dataQStg1Slug
11374.52,29.52,29.52,90,90,,,,,30.13,29.71,
11374.52,29.52,29.52,90,90,,,,,30.13,29.71,
11374.621,29.52,29.52,90,90,,,,,,,
11374.621,29.52,29.52,90,90,,,,,,,
11374.621,29.52,29.52,90,90,,,,,,,
11374.621,29.52,29.52,90,90,,,,,,,
11374.771,30.11,30.11,90,90,,,,,,,
11374.771,30.11,30.11,90,90,,,,,,,
11374.771,30.11,30.11,90,90,,,,,,,
11374.771,30.11,30.11,90,90,,,,,,,
11374.921,31.26,31.26,90,90,,,,,,,
11374.921,31.26,31.26,90,90,,,,,,,
11374.921,31.26,31.26,90,90,,,,,,,
11374.921,31.26,31.26,90,90,,,,,,,
11375.071,32.54,32.54,90,90,,,,,,,
11375.071,32.54,32.54,90,90,,,,,,,
11375.071,32.54,32.54,90,90,,,,,,,
11375.071,32.54,32.54,90,90,,,,,,,
11375.221,34.27,34.27,90,90,,,,,,,
11375.221,34.27,34.27,90,90,,,,,,,
11375.221,34.27,34.27,90,90,,,,,,,
11375.221,34.27,34.27,90,90,,,,,,,
11375.371,35.87,35.87,90,90,,,,,,,
11375.371,35.87,35.87,90,90,,,,,,,
11375.371,35.87,35.87,90,90,,,,,,,
11375.371,35.87,35.87,90,90,,,,,,,
11375.491,,,,,,,,,30.1,31.82,
11375.491,,,,,,,,,30.1,31.82,
11375.521,37.64,37.64,90,90,,,,,,,
11375.521,37.64,37.64,90,90,,,,,,,
11375.521,37.64,37.64,90,90,,,,,,,
11375.521,37.64,37.64,90,90,,,,,,,
11375.671,39.41,39.41,90,90,,,,,,,
11375.671,39.41,39.41,90,90,,,,,,,
11375.671,39.41,39.41,90,90,,,,,,,
11375.671,39.41,39.41,90,90,,,,,,,
11375.822,41.16,41.16,90,90,,,,,,,
11375.822,41.16,41.16,90,90,,,,,,,
11375.822,41.16,41.16,90,90,,,,,,,
11375.822,41.16,41.16,90,90,,,,,,,
11375.994,43.06,43.06,90,90,,,,,,,
11375.994,43.06,43.06,90,90,,,,,,,
11375.994,43.06,43.06,90,90,,,,,,,
11375.994,43.06,43.06,90,90,,,,,,,
11376.144,44.75,44.75,90,90,,,,,,,
11376.144,44.75,44.75,90,90,,,,,,,
11376.144,44.75,44.75,90,90,,,,,,,
11376.144,44.75,44.75,90,90,,,,,,,
11376.296,46.38,46.38,90,90,,,,,,,
11376.296,46.38,46.38,90,90,,,,,,,
11376.296,46.38,46.38,90,90,,,,,,,
11376.296,46.38,46.38,90,90,,,,,,,
11376.473,48.45,48.45,90,90,,,,,,,
11376.473,48.45,48.45,90,90,,,,,,,
11376.473,48.45,48.45,90,90,,,,,,,
11376.473,48.45,48.45,90,90,,,,,,,
11376.488,,,,,,,,,30.12,38.11,
11376.488,,,,,,,,,30.12,38.11,
11376.623,49.97,49.97,90,90,,,,,,,
11376.623,49.97,49.97,90,90,,,,,,,
11376.623,49.97,49.97,90,90,,,,,,,
11376.623,49.97,49.97,90,90,,,,,,,
11376.773,51.65,51.65,90,90,,,,,,,
11376.773,51.65,51.65,90,90,,,,,,,
11376.773,51.65,51.65,90,90,,,,,,,
11376.773,51.65,51.65,90,90,,,,,,,
11376.923,53.19,53.19,90,90,,,,,,,
11376.923,53.19,53.19,90,90,,,,,,,
11376.923,53.19,53.19,90,90,,,,,,,
11376.923,53.19,53.19,90,90,,,,,,,
11377.073,54.66,54.66,90,90,,,,,,,
11377.073,54.66,54.66,90,90,,,,,,,
11377.073,54.66,54.66,90,90,,,,,,,
11377.073,54.66,54.66,90,90,,,,,,,
11377.223,56.09,56.09,90,90,,,,,,,
11377.223,56.09,56.09,90,90,,,,,,,
11377.223,56.09,56.09,90,90,,,,,,,
11377.223,56.09,56.09,90,90,,,,,,,
11377.373,57.46,57.46,90,90,,,,,,,
11377.373,57.46,57.46,90,90,,,,,,,
11377.373,57.46,57.46,90,90,,,,,,,
11377.373,57.46,57.46,90,90,,,,,,,
11377.523,59.08,59.08,90,90,,,,,,,
11377.523,59.08,59.08,90,90,,,,,,,
11377.523,59.08,59.08,90,90,,,,,,,
11377.523,59.08,59.08,90,90,,,,,,,
11377.551,,,,,,,,,30.01,41.88,
11377.551,,,,,,,,,30.01,41.88,
11377.673,60.31,60.31,90,90,,,,,,,
11377.673,60.31,60.31,90,90,,,,,,,
11377.673,60.31,60.31,90,90,,,,,,,
11377.673,60.31,60.31,90,90,,,,,,,
11377.826,61.82,61.82,90,90,,,,,,,
11377.826,61.82,61.82,90,90,,,,,,,
11377.826,61.82,61.82,90,90,,,,,,,
11377.826,61.82,61.82,90,90,,,,,,,
11377.973,63.23,63.23,90,90,,,,,,,
11377.973,63.23,63.23,90,90,,,,,,,
11377.973,63.23,63.23,90,90,,,,,,,
11377.973,63.23,63.23,90,90,,,,,,,
11378.123,64.44,64.44,90,90,,,,,,,
11378.123,64.44,64.44,90,90,,,,,,,
11378.123,64.44,64.44,90,90,,,,,,,
11378.123,64.44,64.44,90,90,,,,,,,
11378.273,65.85,65.85,90,90,,,,,,,
11378.273,65.85,65.85,90,90,,,,,,,
11378.273,65.85,65.85,90,90,,,,,,,
11378.273,65.85,65.85,90,90,,,,,,,
11378.423,67.15,67.15,90,90,,,,,,,
11378.423,67.15,67.15,90,90,,,,,,,
11378.423,67.15,67.15,90,90,,,,,,,
11378.423,67.15,67.15,90,90,,,,,,,
11378.573,68.42,68.42,90,90,,,,,30.15,47.74,
11378.573,68.42,68.42,90,90,,,,,30.15,47.74,
11378.573,68.42,68.42,90,90,,,,,30.15,47.74,
11378.573,68.42,68.42,90,90,,,,,30.15,47.74,
11378.573,68.42,68.42,90,90,,,,,30.15,47.74,
11378.573,68.42,68.42,90,90,,,,,30.15,47.74,
11378.723,69.64,69.64,90,90,,,,,,,
11378.723,69.64,69.64,90,90,,,,,,,
11378.723,69.64,69.64,90,90,,,,,,,
11378.723,69.64,69.64,90,90,,,,,,,
11378.873,70.87,70.87,90,90,,,,,,,
11378.873,70.87,70.87,90,90,,,,,,,
11378.873,70.87,70.87,90,90,,,,,,,
11378.873,70.87,70.87,90,90,,,,,,,
11379.023,72.07,72.07,90,90,,,,,,,
11379.023,72.07,72.07,90,90,,,,,,,
11379.023,72.07,72.07,90,90,,,,,,,
11379.023,72.07,72.07,90,90,,,,,,,
11379.172,73.25,73.25,90,90,,,,,,,
11379.172,73.25,73.25,90,90,,,,,,,
11379.172,73.25,73.25,90,90,,,,,,,
11379.172,73.25,73.25,90,90,,,,,,,
11379.323,74.4,74.4,90,90,,,,,,,
11379.323,74.4,74.4,90,90,,,,,,,
11379.323,74.4,74.4,90,90,,,,,,,
11379.323,74.4,74.4,90,90,,,,,,,
11379.472,75.52,75.52,90,90,,,,,30.29,52.6,
11379.472,75.52,75.52,90,90,,,,,30.29,52.6,
