,timeSinceBoot,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC
0,4790250.0,39.23,39.16,90.0,,39.25
1,4790.296,,,,28.01,
2,4790399.0,39.23,39.16,90.0,,39.25
3,4790549.0,39.31,39.16,90.0,,39.23
4,4790712.0,39.68,39.2,90.0,,39.19
5,4790863.0,40.16,39.27,90.0,,39.15
6,4790.863,,,,28.11,
7,4791031.0,41.47,39.49,90.0,,39.06
8,4791180.0,42.77,39.8,90.0,,39.0
9,4791348.0,44.15,40.21,90.0,,38.93
10,4791498.0,45.73,40.72,90.0,,38.85
11,4791.526,,,,28.22,
12,4791648.0,47.35,41.32,90.0,,38.77
13,4791815.0,49.01,42.04,90.0,,38.69
14,4791965.0,50.82,42.8,90.0,,38.61
15,4792.063,,,,28.33,
16,4792138.0,53.04,43.67,90.0,,38.52
17,4792282.0,54.86,44.59,90.0,,38.45
18,4792451.0,56.47,45.55,90.0,,38.38
19,4792599.0,58.19,46.52,90.0,,38.31
20,4792749.0,59.84,47.52,90.0,,38.25
21,4792.749,,,,28.52,
22,4792899.0,61.81,48.55,90.0,,38.17
23,4793049.0,63.24,49.59,90.0,,38.11
24,4793199.0,64.68,50.62,90.0,,38.06
25,4793349.0,66.56,51.67,90.0,,38.0
26,4793.349,,,,28.76,
27,4793499.0,67.92,52.72,90.0,,37.95
28,4793649.0,69.27,53.75,90.0,,37.9
29,4793799.0,71.06,54.79,90.0,,37.84
30,4793949.0,72.39,55.84,90.0,,37.79
31,4793.949,,,,29.11,
32,4794099.0,73.68,56.87,90.0,,37.76
33,4794249.0,74.96,57.87,90.0,,37.72
34,4794399.0,76.61,58.92,90.0,,37.67
35,4794549.0,77.84,59.93,90.0,,37.63
36,4794.549,,,,29.45,
37,4794699.0,79.04,60.92,90.0,,37.6
38,4794849.0,80.63,61.95,90.0,,37.56
39,4794999.0,81.8,62.95,90.0,,37.53
40,4795149.0,82.94,63.92,90.0,,37.49
41,4795.149,,,,29.85,
42,4795299.0,84.43,64.93,90.0,,37.45
43,4795449.0,85.52,65.9,90.0,,37.43
44,4795599.0,86.6,66.85,90.0,,37.41
45,4795749.0,88.02,67.83,90.0,,37.37
46,4795.749,,,,30.3,
47,4795899.0,89.08,68.78,90.0,,37.36
48,4796049.0,90.11,69.71,90.0,,37.33
49,4796199.0,91.5,70.67,90.0,,37.3
50,4796349.0,92.48,71.59,90.0,,37.28
51,4796.349,,,,30.93,
52,4796499.0,93.44,72.5,90.0,,37.26
53,4796649.0,94.75,73.44,90.0,,37.24
54,4796799.0,95.67,74.34,90.0,,37.23
55,4796949.0,96.6,75.22,90.0,,37.21
56,4796.949,,,,31.58,
57,4797099.0,97.8,76.13,90.0,,37.2
58,4797249.0,98.68,77.0,90.0,,37.18
59,4797399.0,99.53,77.86,90.0,,37.17
60,4797549.0,100.68,78.74,90.0,,37.15
61,4797.549,,,,32.34,
62,4797700.0,101.51,79.58,90.0,,37.14
63,4797850.0,102.35,80.42,90.0,,37.13
64,4798001.0,103.43,81.27,90.0,,37.12
65,4798150.0,104.24,82.09,90.0,,37.12
66,4798.15,,,,33.6,
67,4798301.0,105.02,82.9,90.0,,37.11
68,4798451.0,106.07,83.73,90.0,,37.11
69,4798601.0,106.83,84.54,90.0,,37.11
70,4798755.0,107.56,85.33,90.0,,37.1
71,4798.755,,,,35.22,
72,4798905.0,108.56,86.13,90.0,,37.1
73,4799055.0,109.25,86.91,90.0,,37.1
74,4799205.0,109.77,87.66,90.0,,37.11
75,4799355.0,110.04,88.35,90.0,,37.2
76,4799.355,,,,38.19,
77,4799506.0,109.74,88.94,90.0,,37.33
78,4799656.0,109.07,89.4,90.0,,37.49
79,4799802.0,107.73,89.67,90.0,,37.75
80,4799952.0,106.48,89.8,90.0,,37.98
81,4799.952,,,,44.02,
82,4800107.0,105.08,89.79,90.0,,38.21
83,4800253.0,103.3,89.62,90.0,,38.45
84,4800403.0,102.23,89.41,90.0,,38.57
85,4800553.0,101.47,89.18,90.0,,38.66
86,4800.553,,,,54.24,
87,4800703.0,100.8,88.95,90.0,,38.75
88,4800853.0,100.52,88.77,90.0,,38.79
89,4801003.0,100.36,88.64,90.0,,38.82
90,4801153.0,100.32,88.56,90.0,,38.85
91,4801.153,,,,62.21,
92,4801303.0,100.34,88.54,90.0,,38.87
93,4801453.0,100.41,88.55,90.0,,38.87
94,4801603.0,100.53,88.62,90.0,,38.87
95,4801753.0,100.65,88.71,90.0,,38.87
96,4801.753,,,,68.25,
97,4801903.0,100.73,88.83,90.0,,38.88
98,4802053.0,100.87,88.97,90.0,,38.88
99,4802203.0,100.95,89.12,90.0,,38.87
100,4802353.0,101.03,89.29,90.0,,38.87
101,4802.353,,,,73.94,
102,4802503.0,101.09,89.46,90.0,,38.86
103,4802653.0,101.12,89.63,90.0,,38.86
104,4802803.0,101.13,89.8,90.0,,38.86
105,4802953.0,101.1,89.96,90.0,,38.86
106,4802.953,,,,78.05,
107,4803103.0,101.05,90.11,90.0,,38.86
108,4803253.0,100.98,90.25,90.0,,38.86
109,4803403.0,100.82,90.38,90.0,,38.87
110,4803553.0,100.7,90.49,90.0,,38.88
111,4803.553,,,,81.21,
112,4803703.0,100.55,90.6,90.0,,38.89
113,4803853.0,100.3,90.68,90.0,,38.9
