timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink,Stage1 Alternate1 Thermocouple TempC
290.194,52.6,24,62,20.75,24.4,20.94
290.194,52.6,24,62,20.75,24.4,20.94
290.194,52.6,24,62,20.75,24.4,20.94
290.341,53.92,24,62,,24.34,
290.341,53.92,24,62,,24.34,
290.341,53.92,24,62,,24.34,
290.341,53.92,24,62,,24.34,
290.491,54.88,24,62,,24.3,
290.491,54.88,24,62,,24.3,
290.491,54.88,24,62,,24.3,
290.491,54.88,24,62,,24.3,
290.645,55.82,24,62,,24.26,
290.645,55.82,24,62,,24.26,
290.645,55.82,24,62,,24.26,
290.645,55.82,24,62,,24.26,
290.791,57.06,24,62,20.75,24.2,20.92
290.791,57.06,24,62,20.75,24.2,20.92
290.791,57.06,24,62,20.75,24.2,20.92
290.791,57.06,24,62,20.75,24.2,20.92
290.791,57.06,24,62,20.75,24.2,20.92
290.791,57.06,24,62,20.75,24.2,20.92
290.941,57.97,24,62,,24.15,
290.941,57.97,24,62,,24.15,
290.941,57.97,24,62,,24.15,
290.941,57.97,24,62,,24.15,
291.096,58.87,24,62,,24.11,
291.096,58.87,24,62,,24.11,
291.096,58.87,24,62,,24.11,
291.096,58.87,24,62,,24.11,
291.243,60.07,24.11,62,,24.06,
291.243,60.07,24.11,62,,24.06,
291.243,60.07,24.11,62,,24.06,
291.243,60.07,24.11,62,,24.06,
291.393,60.94,24.23,62,,24.02,
291.393,60.94,24.23,62,,24.02,
291.393,60.94,24.23,62,,24.02,
291.393,60.94,24.23,62,,24.02,
291.461,,,,20.78,,20.88
291.461,,,,20.78,,20.88
291.548,61.78,24.35,62,,23.98,
291.548,61.78,24.35,62,,23.98,
291.548,61.78,24.35,62,,23.98,
291.548,61.78,24.35,62,,23.98,
291.695,62.9,24.48,62,,23.93,
291.695,62.9,24.48,62,,23.93,
291.695,62.9,24.48,62,,23.93,
291.695,62.9,24.48,62,,23.93,
291.845,63.73,24.62,62,,23.9,
291.845,63.73,24.62,62,,23.9,
291.845,63.73,24.62,62,,23.9,
291.845,63.73,24.62,62,,23.9,
291.999,64.54,24.76,62,,23.86,
291.999,64.54,24.76,62,,23.86,
291.999,64.54,24.76,62,,23.86,
291.999,64.54,24.76,62,,23.86,
292.118,,,,20.83,,20.98
292.118,,,,20.83,,20.98
292.145,65.63,24.91,62,,23.82,
292.145,65.63,24.91,62,,23.82,
292.145,65.63,24.91,62,,23.82,
292.145,65.63,24.91,62,,23.82,
292.295,66.41,25.06,62,,23.79,
292.295,66.41,25.06,62,,23.79,
292.295,66.41,25.06,62,,23.79,
292.295,66.41,25.06,62,,23.79,
292.449,67.17,25.21,62,,23.75,
292.449,67.17,25.21,62,,23.75,
292.449,67.17,25.21,62,,23.75,
292.449,67.17,25.21,62,,23.75,
292.595,68.2,25.38,62,20.82,23.72,20.92
292.595,68.2,25.38,62,20.82,23.72,20.92
292.595,68.2,25.38,62,20.82,23.72,20.92
292.595,68.2,25.38,62,20.82,23.72,20.92
292.595,68.2,25.38,62,20.82,23.72,20.92
292.595,68.2,25.38,62,20.82,23.72,20.92
292.745,68.95,25.55,62,,23.69,
292.745,68.95,25.55,62,,23.69,
292.745,68.95,25.55,62,,23.69,
292.745,68.95,25.55,62,,23.69,
292.899,69.7,25.71,62,,23.66,
292.899,69.7,25.71,62,,23.66,
292.899,69.7,25.71,62,,23.66,
292.899,69.7,25.71,62,,23.66,
293.045,70.67,25.9,62,,23.62,
293.045,70.67,25.9,62,,23.62,
293.045,70.67,25.9,62,,23.62,
293.045,70.67,25.9,62,,23.62,
293.195,71.38,26.07,62,20.99,23.6,21.12
293.195,71.38,26.07,62,20.99,23.6,21.12
293.195,71.38,26.07,62,20.99,23.6,21.12
293.195,71.38,26.07,62,20.99,23.6,21.12
293.195,71.38,26.07,62,20.99,23.6,21.12
293.195,71.38,26.07,62,20.99,23.6,21.12
293.35,72.08,26.26,62,,23.57,
293.35,72.08,26.26,62,,23.57,
293.35,72.08,26.26,62,,23.57,
293.35,72.08,26.26,62,,23.57,
293.497,73.04,26.46,62,,23.54,
293.497,73.04,26.46,62,,23.54,
293.497,73.04,26.46,62,,23.54,
293.497,73.04,26.46,62,,23.54,
293.647,73.73,26.65,62,,23.52,
293.647,73.73,26.65,62,,23.52,
293.647,73.73,26.65,62,,23.52,
293.647,73.73,26.65,62,,23.52,
293.801,74.4,26.84,62,21.27,23.5,21.01
293.801,74.4,26.84,62,21.27,23.5,21.01
293.801,74.4,26.84,62,21.27,23.5,21.01
293.801,74.4,26.84,62,21.27,23.5,21.01
293.801,74.4,26.84,62,21.27,23.5,21.01
293.801,74.4,26.84,62,21.27,23.5,21.01
293.947,75.26,27.05,62,,23.47,
293.947,75.26,27.05,62,,23.47,
293.947,75.26,27.05,62,,23.47,
293.947,75.26,27.05,62,,23.47,
294.097,75.9,27.25,62,,23.45,
294.097,75.9,27.25,62,,23.45,
294.097,75.9,27.25,62,,23.45,
294.097,75.9,27.25,62,,23.45,
294.251,76.55,27.45,62,,23.43,
294.251,76.55,27.45,62,,23.43,
294.251,76.55,27.45,62,,23.43,
294.251,76.55,27.45,62,,23.43,
294.397,77.39,27.68,62,,23.41,
294.397,77.39,27.68,62,,23.41,
294.397,77.39,27.68,62,,23.41,
294.397,77.39,27.68,62,,23.41,
294.518,,,,23.79,,21.12
294.518,,,,23.79,,21.12
294.547,78.01,27.89,62,,23.39,
294.547,78.01,27.89,62,,23.39,
294.547,78.01,27.89,62,,23.39,
294.547,78.01,27.89,62,,23.39,
294.702,78.62,28.1,62,,23.37,
294.702,78.62,28.1,62,,23.37,
294.702,78.62,28.1,62,,23.37,
294.702,78.62,28.1,62,,23.37,
294.847,79.41,28.33,62,,23.35,
294.847,79.41,28.33,62,,23.35,
294.847,79.41,28.33,62,,23.35,
294.847,79.41,28.33,62,,23.35,
294.997,80,28.55,62,24.18,23.33,21.07
294.997,80,28.55,62,24.18,23.33,21.07
294.997,80,28.55,62,24.18,23.33,21.07
294.997,80,28.55,62,24.18,23.33,21.07
294.997,80,28.55,62,24.18,23.33,21.07
294.997,80,28.55,62,24.18,23.33,21.07
295.152,80.6,28.77,62,,23.32,
295.152,80.6,28.77,62,,23.32,
295.152,80.6,28.77,62,,23.32,
295.152,80.6,28.77,62,,23.32,
295.298,81.34,29.01,62,,23.3,
295.298,81.34,29.01,62,,23.3,
295.298,81.34,29.01,62,,23.3,
295.298,81.34,29.01,62,,23.3,
295.448,81.92,29.24,62,,23.29,
295.448,81.92,29.24,62,,23.29,
295.448,81.92,29.24,62,,23.29,
295.448,81.92,29.24,62,,23.29,
295.603,82.49,29.47,62,,23.28,
295.603,82.49,29.47,62,,23.28,
295.603,82.49,29.47,62,,23.28,
295.603,82.49,29.47,62,,23.28,
295.619,,,,24.46,,21.12
295.619,,,,24.46,,21.12
295.748,83.21,29.72,62,,23.25,
295.748,83.21,29.72,62,,23.25,
295.748,83.21,29.72,62,,23.25,
295.748,83.21,29.72,62,,23.25,
295.898,83.75,29.96,62,,23.24,
295.898,83.75,29.96,62,,23.24,
295.898,83.75,29.96,62,,23.24,
295.898,83.75,29.96,62,,23.24,
296.052,84.3,30.2,62,,23.23,
296.052,84.3,30.2,62,,23.23,
296.052,84.3,30.2,62,,23.23,
296.052,84.3,30.2,62,,23.23,
296.198,84.97,30.45,62,,23.21,
296.198,84.97,30.45,62,,23.21,
296.198,84.97,30.45,62,,23.21,
296.198,84.97,30.45,62,,23.21,
296.348,85.47,30.69,62,24.98,23.22,21.27
296.348,85.47,30.69,62,24.98,23.22,21.27
296.348,85.47,30.69,62,24.98,23.22,21.27
296.348,85.47,30.69,62,24.98,23.22,21.27
296.348,85.47,30.69,62,24.98,23.22,21.27
296.348,85.47,30.69,62,24.98,23.22,21.27
296.502,85.98,30.93,62,,23.2,
296.502,85.98,30.93,62,,23.2,
296.502,85.98,30.93,62,,23.2,
296.502,85.98,30.93,62,,23.2,
296.648,86.67,31.2,62,,23.19,
296.648,86.67,31.2,62,,23.19,
296.648,86.67,31.2,62,,23.19,
296.648,86.67,31.2,62,,23.19,
296.798,87.15,31.45,62,29.68,23.19,21.37
296.798,87.15,31.45,62,29.68,23.19,21.37
296.798,87.15,31.45,62,29.68,23.19,21.37
296.798,87.15,31.45,62,29.68,23.19,21.37
296.798,87.15,31.45,62,29.68,23.19,21.37
296.798,87.15,31.45,62,29.68,23.19,21.37
296.953,87.63,31.69,62,,23.18,
296.953,87.63,31.69,62,,23.18,
296.953,87.63,31.69,62,,23.18,
296.953,87.63,31.69,62,,23.18,
297.098,88.26,31.96,62,,23.17,
297.098,88.26,31.96,62,,23.17,
297.098,88.26,31.96,62,,23.17,
297.098,88.26,31.96,62,,23.17,
297.248,88.73,32.22,62,,23.17,
297.248,88.73,32.22,62,,23.17,
297.248,88.73,32.22,62,,23.17,
297.248,88.73,32.22,62,,23.17,
297.402,89.19,32.47,62,,23.16,
297.402,89.19,32.47,62,,23.16,
297.402,89.19,32.47,62,,23.16,
297.402,89.19,32.47,62,,23.16,
297.548,89.81,32.75,62,30.67,23.16,21.31
297.548,89.81,32.75,62,30.67,23.16,21.31
297.548,89.81,32.75,62,30.67,23.16,21.31
297.548,89.81,32.75,62,30.67,23.16,21.31
297.548,89.81,32.75,62,30.67,23.16,21.31
297.548,89.81,32.75,62,30.67,23.16,21.31
297.698,90.25,33,62,,23.15,
297.698,90.25,33,62,,23.15,
297.698,90.25,33,62,,23.15,
297.698,90.25,33,62,,23.15,
297.853,90.7,33.26,62,,23.15,
297.853,90.7,33.26,62,,23.15,
297.853,90.7,33.26,62,,23.15,
297.853,90.7,33.26,62,,23.15,
297.999,91.32,33.55,62,,23.15,
297.999,91.32,33.55,62,,23.15,
297.999,91.32,33.55,62,,23.15,
297.999,91.32,33.55,62,,23.15,
298.132,,,,30.95,,21.39
298.132,,,,30.95,,21.39
298.198,91.78,33.87,62,,23.14,
298.198,91.78,33.87,62,,23.14,
298.198,91.78,33.87,62,,23.14,
298.198,91.78,33.87,62,,23.14,
298.353,92.31,34.15,62,,23.14,
298.353,92.31,34.15,62,,23.14,
298.353,92.31,34.15,62,,23.14,
298.353,92.31,34.15,62,,23.14,
298.498,92.89,34.44,62,,23.14,
298.498,92.89,34.44,62,,23.14,
298.498,92.89,34.44,62,,23.14,
298.498,92.89,34.44,62,,23.14,
298.648,93.29,34.71,62,31.96,23.14,21.4
298.648,93.29,34.71,62,31.96,23.14,21.4
298.648,93.29,34.71,62,31.96,23.14,21.4
298.648,93.29,34.71,62,31.96,23.14,21.4
298.648,93.29,34.71,62,31.96,23.14,21.4
298.648,93.29,34.71,62,31.96,23.14,21.4
298.803,93.68,34.97,62,,23.14,
298.803,93.68,34.97,62,,23.14,
298.803,93.68,34.97,62,,23.14,
298.803,93.68,34.97,62,,23.14,
298.948,94.2,35.26,62,,23.14,
298.948,94.2,35.26,62,,23.14,
298.948,94.2,35.26,62,,23.14,
298.948,94.2,35.26,62,,23.14,
299.098,94.58,35.52,62,,23.14,
299.098,94.58,35.52,62,,23.14,
299.098,94.58,35.52,62,,23.14,
299.098,94.58,35.52,62,,23.14,
299.253,94.98,35.79,62,38.58,23.14,21.51
299.253,94.98,35.79,62,38.58,23.14,21.51
299.253,94.98,35.79,62,38.58,23.14,21.51
299.253,94.98,35.79,62,38.58,23.14,21.51
299.253,94.98,35.79,62,38.58,23.14,21.51
299.253,94.98,35.79,62,38.58,23.14,21.51
299.398,95.48,36.08,62,,23.15,
299.398,95.48,36.08,62,,23.15,
299.398,95.48,36.08,62,,23.15,
299.398,95.48,36.08,62,,23.15,
299.548,95.85,36.35,62,,23.15,
299.548,95.85,36.35,62,,23.15,
299.548,95.85,36.35,62,,23.15,
299.548,95.85,36.35,62,,23.15,
299.703,96.2,36.61,62,,23.14,
299.703,96.2,36.61,62,,23.14,
299.703,96.2,36.61,62,,23.14,
299.703,96.2,36.61,62,,23.14,
299.848,96.66,36.9,62,40.95,23.16,21.58
299.848,96.66,36.9,62,40.95,23.16,21.58
299.848,96.66,36.9,62,40.95,23.16,21.58
299.848,96.66,36.9,62,40.95,23.16,21.58
299.848,96.66,36.9,62,40.95,23.16,21.58
299.848,96.66,36.9,62,40.95,23.16,21.58
299.998,97.01,37.17,62,,23.16,
299.998,97.01,37.17,62,,23.16,
299.998,97.01,37.17,62,,23.16,
299.998,97.01,37.17,62,,23.16,
300.153,97.4,37.45,62,,23.17,
300.153,97.4,37.45,62,,23.17,
300.153,97.4,37.45,62,,23.17,
300.153,97.4,37.45,62,,23.17,
300.299,97.83,37.74,62,,23.17,
300.299,97.83,37.74,62,,23.17,
300.299,97.83,37.74,62,,23.17,
300.299,97.83,37.74,62,,23.17,
300.449,98.17,38.01,62,37.17,23.17,21.65
300.449,98.17,38.01,62,37.17,23.17,21.65
300.449,98.17,38.01,62,37.17,23.17,21.65
300.449,98.17,38.01,62,37.17,23.17,21.65
300.449,98.17,38.01,62,37.17,23.17,21.65
300.449,98.17,38.01,62,37.17,23.17,21.65
300.604,98.52,38.29,62,,23.18,
300.604,98.52,38.29,62,,23.18,
300.604,98.52,38.29,62,,23.18,
300.604,98.52,38.29,62,,23.18,
300.749,98.91,38.57,62,,23.19,
300.749,98.91,38.57,62,,23.19,
300.749,98.91,38.57,62,,23.19,
300.749,98.91,38.57,62,,23.19,
300.899,99.23,38.84,62,,23.2,
300.899,99.23,38.84,62,,23.2,
300.899,99.23,38.84,62,,23.2,
300.899,99.23,38.84,62,,23.2,
301.054,99.55,39.12,62,36.82,23.2,21.69
301.054,99.55,39.12,62,36.82,23.2,21.69
301.054,99.55,39.12,62,36.82,23.2,21.69
301.054,99.55,39.12,62,36.82,23.2,21.69
301.054,99.55,39.12,62,36.82,23.2,21.69
301.054,99.55,39.12,62,36.82,23.2,21.69
301.2,99.98,39.41,62,,23.21,
301.2,99.98,39.41,62,,23.21,
301.2,99.98,39.41,62,,23.21,
301.2,99.98,39.41,62,,23.21,
301.35,100.33,39.7,62,,23.22,
301.35,100.33,39.7,62,,23.22,
301.35,100.33,39.7,62,,23.22,
301.35,100.33,39.7,62,,23.22,
301.5,100.63,39.97,62,,23.23,
301.5,100.63,39.97,62,,23.23,
301.5,100.63,39.97,62,,23.23,
301.5,100.63,39.97,62,,23.23,
301.652,101.02,40.27,62,37.93,23.24,21.88
301.652,101.02,40.27,62,37.93,23.24,21.88
301.652,101.02,40.27,62,37.93,23.24,21.88
301.652,101.02,40.27,62,37.93,23.24,21.88
301.652,101.02,40.27,62,37.93,23.24,21.88
301.652,101.02,40.27,62,37.93,23.24,21.88
301.802,101.35,40.55,62,,23.25,
301.802,101.35,40.55,62,,23.25,
301.802,101.35,40.55,62,,23.25,
301.802,101.35,40.55,62,,23.25,
301.957,101.64,40.82,62,,23.25,
301.957,101.64,40.82,62,,23.25,
301.957,101.64,40.82,62,,23.25,
301.957,101.64,40.82,62,,23.25,
302.102,102.05,41.12,62,,23.27,
302.102,102.05,41.12,62,,23.27,
302.102,102.05,41.12,62,,23.27,
302.102,102.05,41.12,62,,23.27,
302.252,102.34,41.4,62,,23.29,
302.252,102.34,41.4,62,,23.29,
302.252,102.34,41.4,62,,23.29,
302.252,102.34,41.4,62,,23.29,
302.37,,,,38.33,,21.96
302.37,,,,38.33,,21.96
302.408,102.63,41.68,62,,23.29,
302.408,102.63,41.68,62,,23.29,
302.408,102.63,41.68,62,,23.29,
302.408,102.63,41.68,62,,23.29,
302.553,102.98,41.97,62,,23.3,
302.553,102.98,41.97,62,,23.3,
302.553,102.98,41.97,62,,23.3,
302.553,102.98,41.97,62,,23.3,
302.703,103.26,42.24,62,,23.31,
302.703,103.26,42.24,62,,23.31,
302.703,103.26,42.24,62,,23.31,
302.703,103.26,42.24,62,,23.31,
302.858,103.54,42.52,62,39.2,23.32,22.03
302.858,103.54,42.52,62,39.2,23.32,22.03
302.858,103.54,42.52,62,39.2,23.32,22.03
302.858,103.54,42.52,62,39.2,23.32,22.03
302.858,103.54,42.52,62,39.2,23.32,22.03
302.858,103.54,42.52,62,39.2,23.32,22.03
303.003,103.94,42.83,62,,23.34,
303.003,103.94,42.83,62,,23.34,
303.003,103.94,42.83,62,,23.34,
303.003,103.94,42.83,62,,23.34,
303.153,104.19,43.1,62,,23.35,
303.153,104.19,43.1,62,,23.35,
303.153,104.19,43.1,62,,23.35,
303.153,104.19,43.1,62,,23.35,
303.308,104.44,43.37,62,,23.36,
303.308,104.44,43.37,62,,23.36,
303.308,104.44,43.37,62,,23.36,
303.308,104.44,43.37,62,,23.36,
303.453,104.78,43.67,62,,23.38,
303.453,104.78,43.67,62,,23.38,
303.453,104.78,43.67,62,,23.38,
303.453,104.78,43.67,62,,23.38,
303.479,,,,40.15,,22.15
303.479,,,,40.15,,22.15
303.603,105.07,43.95,62,,23.39,
303.603,105.07,43.95,62,,23.39,
303.603,105.07,43.95,62,,23.39,
303.603,105.07,43.95,62,,23.39,
303.757,105.3,44.22,62,,23.41,
303.757,105.3,44.22,62,,23.41,
303.757,105.3,44.22,62,,23.41,
303.757,105.3,44.22,62,,23.41,
303.904,105.61,44.51,62,,23.42,
303.904,105.61,44.51,62,,23.42,
303.904,105.61,44.51,62,,23.42,
303.904,105.61,44.51,62,,23.42,
304.058,105.92,44.81,62,41.37,23.43,22.44
304.058,105.92,44.81,62,41.37,23.43,22.44
304.058,105.92,44.81,62,41.37,23.43,22.44
304.058,105.92,44.81,62,41.37,23.43,22.44
304.058,105.92,44.81,62,41.37,23.43,22.44
304.058,105.92,44.81,62,41.37,23.43,22.44
304.208,106.18,45.09,62,,23.45,
304.208,106.18,45.09,62,,23.45,
304.208,106.18,45.09,62,,23.45,
304.208,106.18,45.09,62,,23.45,
304.355,106.52,45.39,62,,23.46,
304.355,106.52,45.39,62,,23.46,
304.355,106.52,45.39,62,,23.46,
304.355,106.52,45.39,62,,23.46,
304.505,106.79,45.67,62,,23.48,
304.505,106.79,45.67,62,,23.48,
304.505,106.79,45.67,62,,23.48,
304.505,106.79,45.67,62,,23.48,
304.66,107.01,45.94,62,42.23,23.5,22.7
304.66,107.01,45.94,62,42.23,23.5,22.7
304.66,107.01,45.94,62,42.23,23.5,22.7
304.66,107.01,45.94,62,42.23,23.5,22.7
304.66,107.01,45.94,62,42.23,23.5,22.7
304.66,107.01,45.94,62,42.23,23.5,22.7
304.805,107.3,46.24,62,,23.52,
304.805,107.3,46.24,62,,23.52,
304.805,107.3,46.24,62,,23.52,
304.805,107.3,46.24,62,,23.52,
304.955,107.51,46.5,62,,23.53,
304.955,107.51,46.5,62,,23.53,
304.955,107.51,46.5,62,,23.53,
304.955,107.51,46.5,62,,23.53,
305.11,107.78,46.79,62,,23.54,
305.11,107.78,46.79,62,,23.54,
305.11,107.78,46.79,62,,23.54,
305.11,107.78,46.79,62,,23.54,
305.255,108.11,47.09,62,,23.56,
305.255,108.11,47.09,62,,23.56,
305.255,108.11,47.09,62,,23.56,
305.255,108.11,47.09,62,,23.56,
305.405,108.32,47.36,62,43.79,23.57,23.11
305.405,108.32,47.36,62,43.79,23.57,23.11
305.405,108.32,47.36,62,43.79,23.57,23.11
305.405,108.32,47.36,62,43.79,23.57,23.11
305.405,108.32,47.36,62,43.79,23.57,23.11
305.405,108.32,47.36,62,43.79,23.57,23.11
305.56,108.55,47.64,62,,23.59,
305.56,108.55,47.64,62,,23.59,
305.56,108.55,47.64,62,,23.59,
305.56,108.55,47.64,62,,23.59,
305.705,108.82,47.93,62,,23.6,
305.705,108.82,47.93,62,,23.6,
305.705,108.82,47.93,62,,23.6,
305.705,108.82,47.93,62,,23.6,
305.855,109.01,48.19,62,44.47,23.62,23.3
305.855,109.01,48.19,62,44.47,23.62,23.3
305.855,109.01,48.19,62,44.47,23.62,23.3
305.855,109.01,48.19,62,44.47,23.62,23.3
305.855,109.01,48.19,62,44.47,23.62,23.3
305.855,109.01,48.19,62,44.47,23.62,23.3
306.011,109.22,48.46,62,,23.64,
306.011,109.22,48.46,62,,23.64,
306.011,109.22,48.46,62,,23.64,
306.011,109.22,48.46,62,,23.64,
306.154,109.55,48.78,62,,23.67,
306.154,109.55,48.78,62,,23.67,
306.154,109.55,48.78,62,,23.67,
306.154,109.55,48.78,62,,23.67,
306.304,109.76,49.05,62,,23.68,
306.304,109.76,49.05,62,,23.68,
306.304,109.76,49.05,62,,23.68,
306.304,109.76,49.05,62,,23.68,
306.459,109.93,49.31,62,,23.7,
306.459,109.93,49.31,62,,23.7,
306.459,109.93,49.31,62,,23.7,
306.459,109.93,49.31,62,,23.7,
306.604,110.24,49.62,62,46.09,23.72,23.94
306.604,110.24,49.62,62,46.09,23.72,23.94
306.604,110.24,49.62,62,46.09,23.72,23.94
306.604,110.24,49.62,62,46.09,23.72,23.94
306.604,110.24,49.62,62,46.09,23.72,23.94
306.604,110.24,49.62,62,46.09,23.72,23.94
306.754,110.42,49.88,62,,23.75,
306.754,110.42,49.88,62,,23.75,
306.754,110.42,49.88,62,,23.75,
306.754,110.42,49.88,62,,23.75,
306.904,110.62,50.15,62,,23.75,
306.904,110.62,50.15,62,,23.75,
306.904,110.62,50.15,62,,23.75,
306.904,110.62,50.15,62,,23.75,
307.056,110.83,50.43,62,,23.79,
307.056,110.83,50.43,62,,23.79,
307.056,110.83,50.43,62,,23.79,
307.056,110.83,50.43,62,,23.79,
307.175,,,,47.65,,24.8
307.175,,,,47.65,,24.8
307.244,111.07,50.76,62,,23.81,
307.244,111.07,50.76,62,,23.81,
307.244,111.07,50.76,62,,23.81,
307.244,111.07,50.76,62,,23.81,
307.393,111.26,51.03,62,,23.83,
307.393,111.26,51.03,62,,23.83,
307.393,111.26,51.03,62,,23.83,
307.393,111.26,51.03,62,,23.83,
307.543,111.38,51.27,62,,23.85,
307.543,111.38,51.27,62,,23.85,
307.543,111.38,51.27,62,,23.85,
307.543,111.38,51.27,62,,23.85,
307.694,111.53,51.53,62,48.48,23.88,25.19
307.694,111.53,51.53,62,48.48,23.88,25.19
307.694,111.53,51.53,62,48.48,23.88,25.19
307.694,111.53,51.53,62,48.48,23.88,25.19
307.694,111.53,51.53,62,48.48,23.88,25.19
307.694,111.53,51.53,62,48.48,23.88,25.19
307.843,111.64,51.76,62,,23.9,
307.843,111.64,51.76,62,,23.9,
307.843,111.64,51.76,62,,23.9,
307.843,111.64,51.76,62,,23.9,
307.993,111.76,52,62,,23.92,
307.993,111.76,52,62,,23.92,
307.993,111.76,52,62,,23.92,
307.993,111.76,52,62,,23.92,
308.147,111.81,52.23,62,,23.94,
308.147,111.81,52.23,62,,23.94,
308.147,111.81,52.23,62,,23.94,
308.147,111.81,52.23,62,,23.94,
308.293,111.94,52.47,62,49.37,23.97,26.21
308.293,111.94,52.47,62,49.37,23.97,26.21
308.293,111.94,52.47,62,49.37,23.97,26.21
308.293,111.94,52.47,62,49.37,23.97,26.21
308.293,111.94,52.47,62,49.37,23.97,26.21
308.293,111.94,52.47,62,49.37,23.97,26.21
308.443,111.99,52.68,62,,23.99,
308.443,111.99,52.68,62,,23.99,
