timeSinceBootSeconds,stage1TempC,stage1FilteredTempC,stage1SetTempC,dataQStage1Heatsink,dataQStage1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,pcrTempC,pcrFilteredTempC,pcrModeledTempC,pcrExpectedTempC,pcrSetTempC,dataQPcrPeltierTop,dataQPcrPeltierBottom,dataQPcrHeatsink,pcrPTerm,pcrITerm,pcrDTerm,pcrFFTerm,pidOutput,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
2281.907,,,,,,,33.03,,,,,,,,,,,,,,,,,,,,,,,,,,
2282.031,39.2,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282.179,40.7,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282.179,40.7,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282.335,41.9,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282.479,43.2,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282.629,44.5,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282.779,45.8,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282.929,46.8,,90,,,,35.31,,,,,,,,,,,,,,,,,,,,,,,,,,
2283.079,48,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283.229,49.2,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283.379,50.5,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283.529,51.8,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283.679,53,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283.829,54.4,,90,,,,37.93,,,,,,,,,,,,,,,,,,,,,,,,,,
2283.979,55.7,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284.129,56.8,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284.279,57.3,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284.429,57.9,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284.579,58.7,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284.73,59.5,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284.879,60.7,,90,,,,40.79,,,,,,,,,,,,,,,,,,,,,,,,,,
2285.029,61.6,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285.179,62.2,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285.329,63.1,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285.479,64,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285.629,64.8,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285.779,65.4,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285.929,66.1,,90,,,,43.24,,,,,,,,,,,,,,,,,,,,,,,,,,
2286.079,66.9,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286.229,67.8,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286.379,68.5,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286.529,69.5,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286.679,70.5,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286.829,71.3,,90,,,,45.69,,,,,,,,,,,,,,,,,,,,,,,,,,
2286.979,72,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287.129,72.8,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287.279,73.7,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287.429,74.3,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287.579,75.4,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287.731,76.4,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287.879,77.4,,90,,,,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2288.029,78.1,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288.179,78.6,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288.329,79.7,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288.479,80.4,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288.629,80.9,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288.779,81.9,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288.929,82.2,,90,,,,55.31,,,,,,,,,,,,,,,,,,,,,,,,,,
2289.08,82.6,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289.229,83,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289.379,83.8,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289.529,84.2,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
